Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
PIP4K2C		1	1	16	6.3%	No
IQGAP1		1	1	16	6.3%	No
NDUFB11		2	2	16	12.5%	No
GPR156		1	1	16	6.3%	No
MST1		1	1	16	6.3%	Yes
HCAR3		1	1	16	6.3%	No
MST1R		1	1	16	6.3%	Yes
XPNPEP2		2	2	16	12.5%	No
XPNPEP1		2	2	16	12.5%	No
AP4E1		1	1	16	6.3%	No
FRY		1	1	16	6.3%	No
ATP7B		1	1	16	6.3%	No
LRPPRC		1	1	16	6.3%	No
CBWD1		1	1	16	6.3%	No
GSDMB		2	1	16	6.3%	No
ATR		1	1	16	6.3%	Yes
ATRX		1	1	16	6.3%	Yes
ARHGAP28		1	1	16	6.3%	No
SDK2		1	1	16	6.3%	No
MSN		1	1	16	6.3%	Yes
ACTR1B		1	1	16	6.3%	No
XK		1	1	16	6.3%	No
RNF186		1	1	16	6.3%	No
XPA		1	1	16	6.3%	Yes
ZNF263		1	1	16	6.3%	No
KAT2B		1	1	16	6.3%	No
ITIH6		1	1	16	6.3%	No
ZNF286B		1	1	16	6.3%	No
TDRD6		2	1	16	6.3%	No
MAGEL2		1	1	16	6.3%	No
GRAMD2A		1	1	16	6.3%	No
HMGA1		1	1	16	6.3%	Yes
GIMAP6		1	1	16	6.3%	No
XRCC1		1	1	16	6.3%	No
SGTB		1	1	16	6.3%	No
FOXA2		1	1	16	6.3%	No
RPS9		1	1	16	6.3%	No
YWHAZ		1	1	16	6.3%	No
PCDH15		2	2	16	12.5%	No
DLL4		1	1	16	6.3%	No
UNC45A		1	1	16	6.3%	No
EPB41L4B		1	1	16	6.3%	No
FCGBP		2	1	16	6.3%	No
CCDC38		1	1	16	6.3%	No
NR1I2		1	1	16	6.3%	No
SYNJ2		1	1	16	6.3%	No
CDC123		1	1	16	6.3%	No
ZFPL1		1	1	16	6.3%	No
GOLGA6L10		1	1	16	6.3%	No
ZNF573		1	1	16	6.3%	No
HNRNPC		1	1	16	6.3%	No
BAD		1	1	16	6.3%	No
FNIP2		1	1	16	6.3%	No
CBLL1		1	1	16	6.3%	No
ADGRB2		3	3	16	18.8%	No
COL24A1		1	1	16	6.3%	No
EGFL8		1	1	16	6.3%	No
DIP2B		3	2	16	12.5%	No
RPS13		1	1	16	6.3%	No
ZFP36		2	1	16	6.3%	No
ZFP37		1	1	16	6.3%	No
PITPNM2		1	1	16	6.3%	No
EYS		2	2	16	12.5%	No
ZNF711		1	1	16	6.3%	No
FUBP1		1	1	16	6.3%	Yes
ZNF8		1	1	16	6.3%	No
LRRC69		1	1	16	6.3%	No
BARD1		1	1	16	6.3%	Yes
BBS1		1	1	16	6.3%	No
BBS2		1	1	16	6.3%	No
RELCH		2	1	16	6.3%	No
JHY		1	1	16	6.3%	No
TCTN2		1	1	16	6.3%	No
SHROOM3		1	1	16	6.3%	No
TSHZ3		1	1	16	6.3%	No
SUN3		1	1	16	6.3%	No
DCAF8L2		1	1	16	6.3%	No
ZNF16		1	1	16	6.3%	No
BCL2		1	1	16	6.3%	Yes
DEPDC4		2	2	16	12.5%	No
C11ORF40		1	1	16	6.3%	No
TSPAN5		1	1	16	6.3%	No
THOC3		1	1	16	6.3%	No
FAM124A		1	1	16	6.3%	No
RRM1		1	1	16	6.3%	No
RS1		2	2	16	12.5%	No
CMSS1		1	1	16	6.3%	No
ZNF182		3	2	16	12.5%	No
OR51E2		1	1	16	6.3%	No
RREB1		1	1	16	6.3%	No
RTN1		1	1	16	6.3%	No
ZDHHC19		1	1	16	6.3%	No
DPP3		1	1	16	6.3%	No
CRYBG3		1	1	16	6.3%	No
ZSCAN21		1	1	16	6.3%	No
HUWE1		3	2	16	12.5%	No
RXRB		1	1	16	6.3%	No
NUDCD3		1	1	16	6.3%	No
SIK3		1	1	16	6.3%	No
ZNF780B		1	1	16	6.3%	No
SPECC1L		1	1	16	6.3%	No
AMOTL2		2	2	16	12.5%	No
NCSTN		1	1	16	6.3%	Yes
CLIP1		2	2	16	12.5%	Yes
EME2		1	1	16	6.3%	No
PTPRU		2	2	16	12.5%	No
RYR3		1	1	16	6.3%	No
ZNF43		1	1	16	6.3%	No
MZF1		2	2	16	12.5%	No
ZNF45		1	1	16	6.3%	No
GPC6		1	1	16	6.3%	No
PQBP1		1	1	16	6.3%	No
USH1C		2	1	16	6.3%	No
RYR1		2	1	16	6.3%	No
CERT1		1	1	16	6.3%	No
SCARA3		1	1	16	6.3%	No
ZNF827		1	1	16	6.3%	No
MIGA1		1	1	16	6.3%	No
S100A7		1	1	16	6.3%	No
SMC4		2	2	16	12.5%	No
SMURF2		2	2	16	12.5%	No
ARHGEF12		1	1	16	6.3%	Yes
TNS3		1	1	16	6.3%	No
SAXO2		1	1	16	6.3%	No
YTHDF2		1	1	16	6.3%	No
ZNF629		1	1	16	6.3%	No
DOK6		1	1	16	6.3%	No
ZNF778		2	2	16	12.5%	No
NIFK		1	1	16	6.3%	No
ABCB6		1	1	16	6.3%	No
MMP20		1	1	16	6.3%	No
S100PBP		1	1	16	6.3%	No
ICE1		2	1	16	6.3%	No
PRRX2		2	2	16	12.5%	No
TNS2		3	2	16	12.5%	No
LRRK2		2	2	16	12.5%	Yes
SCAMP2		1	1	16	6.3%	No
SCAMP3		1	1	16	6.3%	No
KDM3A		1	1	16	6.3%	No
TRIP11		1	1	16	6.3%	Yes
SYNE1		4	4	16	25.0%	No
FNDC3B		2	2	16	12.5%	No
SAFB		1	1	16	6.3%	No
ALLC		1	1	16	6.3%	No
MUC17		2	1	16	6.3%	No
DNAJC16		1	1	16	6.3%	No
TRIP13		1	1	16	6.3%	Yes
TGM5		1	1	16	6.3%	No
GLRA3		1	1	16	6.3%	No
EXO5		1	1	16	6.3%	No
ANGEL1		1	1	16	6.3%	No
LIMA1		1	1	16	6.3%	No
UBR4		1	1	16	6.3%	No
DHX29		1	1	16	6.3%	No
CENPN		1	1	16	6.3%	No
ADAMTSL4		1	1	16	6.3%	No
RALY		1	1	16	6.3%	No
NDST3		1	1	16	6.3%	No
MMRN1		1	1	16	6.3%	No
YLPM1		1	1	16	6.3%	No
ARHGAP21		3	3	16	18.8%	No
HS6ST2		2	1	16	6.3%	No
MORF4L1		1	1	16	6.3%	No
USHBP1		1	1	16	6.3%	No
EHD1		2	2	16	12.5%	No
MEPCE		1	1	16	6.3%	No
LIPK		1	1	16	6.3%	No
GJB5		1	1	16	6.3%	No
FAN1		1	1	16	6.3%	No
GJB1		1	1	16	6.3%	No
ACTBL2		1	1	16	6.3%	No
MAPRE3		1	1	16	6.3%	No
CUBN		1	1	16	6.3%	No
STAM		1	1	16	6.3%	No
GPCPD1		1	1	16	6.3%	No
AFG3L2		1	1	16	6.3%	No
EBF4		1	1	16	6.3%	No
NUP214		1	1	16	6.3%	Yes
ATAD3B		1	1	16	6.3%	No
MRTFA		1	1	16	6.3%	Yes
MSL3		1	1	16	6.3%	No
CPXM1		2	2	16	12.5%	No
BEGAIN		1	1	16	6.3%	No
KL		2	2	16	12.5%	No
NRXN3		1	1	16	6.3%	No
LIN9		1	1	16	6.3%	No
OR8B8		1	1	16	6.3%	No
EDAR		1	1	16	6.3%	No
COX5A		1	1	16	6.3%	No
EPN2		1	1	16	6.3%	No
OR4C3		2	1	16	6.3%	No
EHMT2		2	2	16	12.5%	No
KIF3B		1	1	16	6.3%	No
WDR87		2	1	16	6.3%	No
GLDC		1	1	16	6.3%	No
PARD3		2	2	16	12.5%	No
DBF4		1	1	16	6.3%	No
TSPAN10		1	1	16	6.3%	No
GLI3		3	3	16	18.8%	No
GLI2		1	1	16	6.3%	No
ODAD1		2	1	16	6.3%	No
GRHPR		1	1	16	6.3%	No
PDHX		1	1	16	6.3%	No
SEZ6L2		1	1	16	6.3%	No
CMYA5		2	2	16	12.5%	No
CRYBA4		1	1	16	6.3%	No
GPBP1L1		1	1	16	6.3%	No
TMED5		1	1	16	6.3%	No
NMT2		1	1	16	6.3%	No
SLC22A13		1	1	16	6.3%	No
NALCN		2	2	16	12.5%	No
SIX5		1	1	16	6.3%	No
CRYGS		1	1	16	6.3%	No
MLF2		1	1	16	6.3%	No
USP5		1	1	16	6.3%	No
GNAI2		1	1	16	6.3%	No
SCPEP1		1	1	16	6.3%	No
OR6B1		1	1	16	6.3%	No
PDCD2L		1	1	16	6.3%	No
ZNF350		1	1	16	6.3%	No
CSF2RB		1	1	16	6.3%	No
CSF2RA		1	1	16	6.3%	No
GNAZ		1	1	16	6.3%	No
LGR6		1	1	16	6.3%	No
LHX6		1	1	16	6.3%	No
FXR1		1	1	16	6.3%	No
KMT2D		6	4	16	25.0%	Yes
MAST4		3	3	16	18.8%	No
GNAS		1	1	16	6.3%	Yes
GNAO1		1	1	16	6.3%	No
FAM169B		1	1	16	6.3%	No
PRR32		1	1	16	6.3%	No
VCAN		3	2	16	12.5%	No
HEXIM2		5	1	16	6.3%	No
ZNF92		1	1	16	6.3%	No
MTBP		1	1	16	6.3%	No
FAM163A		1	1	16	6.3%	No
CSNK1D		1	1	16	6.3%	No
ADAMTS15		1	1	16	6.3%	No
ZNF746		2	2	16	12.5%	No
ZNF326		1	1	16	6.3%	No
ATP11C		1	1	16	6.3%	No
PLIN4		1	1	16	6.3%	No
TMEM252		1	1	16	6.3%	No
DOCK11		1	1	16	6.3%	No
PXMP2		1	1	16	6.3%	No
CST1		1	1	16	6.3%	No
GNS		2	2	16	12.5%	No
CSRP2		1	1	16	6.3%	No
PSORS1C1		1	1	16	6.3%	No
NCAN		2	1	16	6.3%	No
PWP2		1	1	16	6.3%	No
MPP7		1	1	16	6.3%	No
CSTF3		1	1	16	6.3%	No
WDR70		1	1	16	6.3%	No
TRIB3		1	1	16	6.3%	No
ZBTB47		1	1	16	6.3%	No
HEPN1		1	1	16	6.3%	No
NLRP12		1	1	16	6.3%	No
NPAS3		1	1	16	6.3%	No
SPRED1		1	1	16	6.3%	Yes
ZNF468		2	2	16	12.5%	No
SPATA31D1		3	3	16	18.8%	No
ADAMTS16		1	1	16	6.3%	No
VPS41		1	1	16	6.3%	No
TSPYL2		1	1	16	6.3%	No
ADAMTS18		1	1	16	6.3%	No
ADAMTS17		2	2	16	12.5%	No
KRT39		1	1	16	6.3%	No
PIWIL2		1	1	16	6.3%	No
SND1		1	1	16	6.3%	Yes
UTP25		1	1	16	6.3%	No
CFAP77		1	1	16	6.3%	No
HEATR1		1	1	16	6.3%	No
TMPRSS7		2	1	16	6.3%	No
CTNNA2		1	1	16	6.3%	No
VPS13B		1	1	16	6.3%	No
ANO10		1	1	16	6.3%	No
SYT12		1	1	16	6.3%	No
PLK5		1	1	16	6.3%	No
ODAD2		1	1	16	6.3%	No
HOXA10		1	1	16	6.3%	No
SUGP1		1	1	16	6.3%	No
FIGN		1	1	16	6.3%	No
RAB3IL1		1	1	16	6.3%	No
GIMAP8		1	1	16	6.3%	No
MTRR		1	1	16	6.3%	No
RAD17		1	1	16	6.3%	No
TICRR		1	1	16	6.3%	No
EIF4ENIF1		1	1	16	6.3%	No
KCNQ5		1	1	16	6.3%	No
HCN2		1	1	16	6.3%	No
HOXB3		1	1	16	6.3%	No
BCR		1	1	16	6.3%	Yes
SAMSN1		1	1	16	6.3%	No
MORN3		1	1	16	6.3%	No
MOK		1	1	16	6.3%	No
MMD2		1	1	16	6.3%	No
OC90		1	1	16	6.3%	No
HOXC10		1	1	16	6.3%	No
SIGLEC7		1	1	16	6.3%	No
TRMT2A		1	1	16	6.3%	No
BDH1		1	1	16	6.3%	No
BDKRB1		1	1	16	6.3%	No
HOXC6		1	1	16	6.3%	No
CACNA1H		3	3	16	18.8%	No
CACNA1G		1	1	16	6.3%	No
CACNA1I		2	2	16	12.5%	No
HERC3		1	1	16	6.3%	No
ANKRD52		1	1	16	6.3%	No
HPD		1	1	16	6.3%	No
TNIP3		1	1	16	6.3%	No
BGN		1	1	16	6.3%	No
RAG1		1	1	16	6.3%	No
HERC2		2	1	16	6.3%	No
CNTNAP3		1	1	16	6.3%	No
CNKSR1		1	1	16	6.3%	No
HERC1		4	2	16	12.5%	No
MUC2		1	1	16	6.3%	No
DENND4A		1	1	16	6.3%	No
MUC3A		1	1	16	6.3%	No
MUC4		15	2	16	12.5%	No
AIFM3		2	1	16	6.3%	No
BLK		1	1	16	6.3%	No
BLM		2	1	16	6.3%	Yes
BLVRA		1	1	16	6.3%	No
ZNF280B		1	1	16	6.3%	No
BNC1		1	1	16	6.3%	No
SIRPA		1	1	16	6.3%	No
UNC80		1	1	16	6.3%	No
ZNF70		1	1	16	6.3%	No
THSD7A		1	1	16	6.3%	No
ANKLE1		1	1	16	6.3%	No
SLC22A9		1	1	16	6.3%	No
PDZD7		1	1	16	6.3%	No
CNBD2		1	1	16	6.3%	No
MUC6		1	1	16	6.3%	No
MSLN		1	1	16	6.3%	No
HNRNPR		2	1	16	6.3%	No
HRC		1	1	16	6.3%	No
LMNTD1		1	1	16	6.3%	No
BMX		1	1	16	6.3%	No
TBC1D13		1	1	16	6.3%	No
FAM47C		1	1	16	6.3%	No
BNIP3		1	1	16	6.3%	No
DST		2	2	16	12.5%	No
FOXL2		1	1	16	6.3%	Yes
PLPPR3		2	1	16	6.3%	No
ZNF74		1	1	16	6.3%	No
OR2T6		1	1	16	6.3%	No
SLC9A9		1	1	16	6.3%	No
ARHGAP45		1	1	16	6.3%	No
ATXN2		1	1	16	6.3%	Yes
P4HA2		1	1	16	6.3%	No
ATXN1		2	2	16	12.5%	No
USP13		1	1	16	6.3%	No
ZNF91		2	2	16	12.5%	No
ZNF90		1	1	16	6.3%	No
HSD3B1		2	2	16	12.5%	Yes
CABIN1		2	2	16	12.5%	No
BRCA1		1	1	16	6.3%	Yes
PRG4		3	2	16	12.5%	No
SPA17		1	1	16	6.3%	No
BRCA2		1	1	16	6.3%	Yes
TM6SF1		1	1	16	6.3%	No
CGAS		2	1	16	6.3%	No
ZFYVE1		1	1	16	6.3%	No
OR1Q1		1	1	16	6.3%	No
SBF1		1	1	16	6.3%	No
ZNF830		1	1	16	6.3%	No
ZNF85		1	1	16	6.3%	No
GBA2		1	1	16	6.3%	No
TTLL11		1	1	16	6.3%	No
WDFY4		3	3	16	18.8%	No
SLFN11		1	1	16	6.3%	Yes
OR52A1		1	1	16	6.3%	No
MROH7-TTC4		1	1	16	6.3%	No
UNC5B		1	1	16	6.3%	No
SCML1		1	1	16	6.3%	No
HSF1		1	1	16	6.3%	No
HSD17B4		3	2	16	12.5%	No
TNPO3		1	1	16	6.3%	No
BSG		2	1	16	6.3%	No
JADE1		1	1	16	6.3%	No
LRP1B		3	3	16	18.8%	Yes
BST2		1	1	16	6.3%	No
MANSC1		1	1	16	6.3%	No
PRX		1	1	16	6.3%	No
CD96		1	1	16	6.3%	No
TMEM131		1	1	16	6.3%	No
SCN5A		2	1	16	6.3%	No
BICRAL		1	1	16	6.3%	No
KALRN		2	2	16	12.5%	No
SCN9A		5	3	16	18.8%	No
DAAM2		2	1	16	6.3%	No
STN1		1	1	16	6.3%	No
EPG5		1	1	16	6.3%	No
GPR107		2	2	16	12.5%	No
TRPA1		2	2	16	12.5%	No
SCN3A		2	2	16	12.5%	No
NCOA5		1	1	16	6.3%	No
MTREX		2	1	16	6.3%	No
TGIF2-RAB5IF		1	1	16	6.3%	No
ZFYVE28		3	3	16	18.8%	No
USPL1		1	1	16	6.3%	No
TPCN1		1	1	16	6.3%	No
POF1B		1	1	16	6.3%	No
SPTBN4		1	1	16	6.3%	No
SVEP1		1	1	16	6.3%	No
SCNN1A		1	1	16	6.3%	No
SCNN1D		1	1	16	6.3%	No
C1ORF116		1	1	16	6.3%	No
FNDC4		1	1	16	6.3%	No
KLC2		2	2	16	12.5%	No
PARD3B		2	2	16	12.5%	No
RFFL		1	1	16	6.3%	No
NEUROD4		1	1	16	6.3%	No
DOT1L		1	1	16	6.3%	Yes
BRSK1		1	1	16	6.3%	Yes
MAML2		1	1	16	6.3%	Yes
RAB11FIP4		1	1	16	6.3%	No
OXA1L		1	1	16	6.3%	No
FRMPD3		1	1	16	6.3%	No
TSACC		1	1	16	6.3%	No
TXLNB		1	1	16	6.3%	No
ZNF136		2	1	16	6.3%	No
P4HA1		1	1	16	6.3%	No
GRK7		1	1	16	6.3%	No
CCDC86		1	1	16	6.3%	No
MLPH		1	1	16	6.3%	No
YTHDC2		3	2	16	12.5%	No
ZC3HC1		1	1	16	6.3%	No
ADGRA1		1	1	16	6.3%	No
ADAMTS20		2	2	16	12.5%	No
PABPC3		1	1	16	6.3%	No
FURIN		1	1	16	6.3%	Yes
ETNPPL		1	1	16	6.3%	No
CX3CL1		1	1	16	6.3%	No
RNF41		1	1	16	6.3%	No
RECQL4		1	1	16	6.3%	Yes
TUT1		1	1	16	6.3%	No
GRAP2		1	1	16	6.3%	No
OR10G3		1	1	16	6.3%	No
SCLY		1	1	16	6.3%	No
BCLAF3		1	1	16	6.3%	No
MEGF10		1	1	16	6.3%	No
MPHOSPH9		2	2	16	12.5%	No
ZNF302		1	1	16	6.3%	No
SLX4		1	1	16	6.3%	Yes
SIRT6		1	1	16	6.3%	No
SHISA2		1	1	16	6.3%	No
NIF3L1		1	1	16	6.3%	No
ZMAT1		1	1	16	6.3%	No
TJP2		1	1	16	6.3%	No
FAM189A2		1	1	16	6.3%	No
RFX7		2	2	16	12.5%	No
FSIP2		4	3	16	18.8%	No
L3MBTL3		1	1	16	6.3%	No
PHYHIPL		1	1	16	6.3%	No
DNAH10		1	1	16	6.3%	No
APOBR		1	1	16	6.3%	No
INTS6		1	1	16	6.3%	No
ARIH2OS		2	1	16	6.3%	No
LRRC43		1	1	16	6.3%	No
RBM20		3	1	16	6.3%	No
ARMCX3		1	1	16	6.3%	No
TENM1		1	1	16	6.3%	No
PAX1		1	1	16	6.3%	No
PCDH20		1	1	16	6.3%	No
RBM6		1	1	16	6.3%	No
NCR2		1	1	16	6.3%	No
NCR1		1	1	16	6.3%	No
MACF1		1	1	16	6.3%	No
AGO1		1	1	16	6.3%	Yes
DAZAP1		1	1	16	6.3%	Yes
CYRIB		2	1	16	6.3%	No
ABCG2		1	1	16	6.3%	No
LHFPL6		1	1	16	6.3%	No
MAP4K4		1	1	16	6.3%	No
PAX6		1	1	16	6.3%	No
KCTD18		1	1	16	6.3%	No
PAX7		1	1	16	6.3%	Yes
PAX9		1	1	16	6.3%	No
PHF3		1	1	16	6.3%	No
JAKMIP3		1	1	16	6.3%	No
PLXNC1		1	1	16	6.3%	No
CEBPZ		1	1	16	6.3%	No
RASA4		1	1	16	6.3%	No
TRIM28		1	1	16	6.3%	No
GOT1		1	1	16	6.3%	No
OR2L8		1	1	16	6.3%	No
GOLGB1		2	1	16	6.3%	No
GOLGA3		1	1	16	6.3%	No
PCCB		1	1	16	6.3%	No
PCDHGC3		1	1	16	6.3%	No
ITM2A		1	1	16	6.3%	No
MYOF		2	2	16	12.5%	No
FARP1		1	1	16	6.3%	No
QPRT		1	1	16	6.3%	No
BRD4		1	1	16	6.3%	Yes
CNNM4		1	1	16	6.3%	No
NAXE		1	1	16	6.3%	No
SRRT		1	1	16	6.3%	No
VSIG10		1	1	16	6.3%	No
LIN37		1	1	16	6.3%	No
PARP14		1	1	16	6.3%	No
IQGAP3		1	1	16	6.3%	No
FAM120B		1	1	16	6.3%	No
TMC7		1	1	16	6.3%	No
IL27RA		1	1	16	6.3%	No
GAN		1	1	16	6.3%	No
USP21		2	2	16	12.5%	No
PATE4		1	1	16	6.3%	No
PLEKHB2		1	1	16	6.3%	No
PCNX2		3	2	16	12.5%	No
GREB1L		1	1	16	6.3%	No
TRAPPC13		1	1	16	6.3%	No
BRIP1		1	1	16	6.3%	Yes
NBPF10		2	1	16	6.3%	No
GPM6B		1	1	16	6.3%	No
KIF7		1	1	16	6.3%	No
CT47B1		1	1	16	6.3%	No
AKAP6		1	1	16	6.3%	No
NRDE2		1	1	16	6.3%	No
TUBA3E		1	1	16	6.3%	No
CTNND1		1	1	16	6.3%	No
ZWILCH		2	2	16	12.5%	No
PHLDB3		2	2	16	12.5%	No
SPNS1		2	2	16	12.5%	No
CTSB		1	1	16	6.3%	No
UTS2R		1	1	16	6.3%	No
PIGB		1	1	16	6.3%	No
ADGRG5		1	1	16	6.3%	No
RND2		1	1	16	6.3%	No
SPATA6L		1	1	16	6.3%	No
HOATZ		1	1	16	6.3%	No
WIPI1		1	1	16	6.3%	No
CTSE		1	1	16	6.3%	No
FOXRED2		1	1	16	6.3%	No
SLC4A7		1	1	16	6.3%	No
OR10J3		1	1	16	6.3%	No
DET1		1	1	16	6.3%	No
UACA		1	1	16	6.3%	No
NUP37		1	1	16	6.3%	No
LRRC37A4P		1	1	16	6.3%	No
FNDC11		1	1	16	6.3%	No
WWC2		3	2	16	12.5%	No
SMIM2		1	1	16	6.3%	No
NAA25		1	1	16	6.3%	No
DGLUCY		1	1	16	6.3%	No
KIF26B		1	1	16	6.3%	No
MADCAM1		1	1	16	6.3%	No
RADX		2	2	16	12.5%	No
SLC38A4		1	1	16	6.3%	No
TGIF2		1	1	16	6.3%	No
CCDC186		1	1	16	6.3%	No
SYMPK		1	1	16	6.3%	No
EFCAB6		1	1	16	6.3%	No
CFAP126		1	1	16	6.3%	No
GPX1		2	1	16	6.3%	No
GPS2		1	1	16	6.3%	Yes
RAP1GAP		1	1	16	6.3%	No
MKNK2		1	1	16	6.3%	No
CYLD		1	1	16	6.3%	Yes
USP43		2	2	16	12.5%	No
SEMA6D		1	1	16	6.3%	No
CYP2A7		1	1	16	6.3%	No
RANBP2		3	2	16	12.5%	Yes
GRIA3		1	1	16	6.3%	No
CLPP		1	1	16	6.3%	No
PCOLCE2		2	2	16	12.5%	No
FASTKD3		1	1	16	6.3%	No
ELOVL6		1	1	16	6.3%	No
GRIA1		1	1	16	6.3%	No
RAPGEF1		1	1	16	6.3%	No
RARB		1	1	16	6.3%	No
CYP2C19		2	2	16	12.5%	No
RARG		2	1	16	6.3%	No
CYP2B6		1	1	16	6.3%	No
CYP3A7		2	2	16	12.5%	No
RAP1GDS1		1	1	16	6.3%	Yes
RAP2B		1	1	16	6.3%	No
METTL16		1	1	16	6.3%	No
KDM5A		2	2	16	12.5%	Yes
GRIK2		1	1	16	6.3%	No
RBBP4		1	1	16	6.3%	No
GRID2		1	1	16	6.3%	No
LRRTM4		1	1	16	6.3%	No
DYNLT4		1	1	16	6.3%	No
RASA2		1	1	16	6.3%	No
RASGRF1		1	1	16	6.3%	No
RASGRF2		1	1	16	6.3%	No
CSNK1A1L		1	1	16	6.3%	No
RBMS1		1	1	16	6.3%	No
MYBPC3		1	1	16	6.3%	No
MYBPH		1	1	16	6.3%	No
CYP3A5		1	1	16	6.3%	No
MYC		1	1	16	6.3%	Yes
CHAMP1		1	1	16	6.3%	No
SETD5		1	1	16	6.3%	Yes
PRECSIT		1	1	16	6.3%	No
RBBP8		1	1	16	6.3%	No
SBNO1		3	1	16	6.3%	No
RBL1		1	1	16	6.3%	No
MYBL2		2	1	16	6.3%	No
RAD51AP2		1	1	16	6.3%	No
SH3BP1		1	1	16	6.3%	No
ZIM2		1	1	16	6.3%	No
CYP27A1		1	1	16	6.3%	No
ALPK2		1	1	16	6.3%	No
BBS7		1	1	16	6.3%	No
DPPA4		1	1	16	6.3%	No
ZNF790		1	1	16	6.3%	No
SH2D5		1	1	16	6.3%	No
NKAPD1		1	1	16	6.3%	No
CYP17A1		1	1	16	6.3%	Yes
FANCI		1	1	16	6.3%	No
P3H2		1	1	16	6.3%	No
ZNF836		2	1	16	6.3%	No
MYH10		3	2	16	12.5%	No
MYH11		1	1	16	6.3%	Yes
ZNF470		1	1	16	6.3%	No
NAT10		1	1	16	6.3%	No
MYH3		2	2	16	12.5%	No
MYH6		1	1	16	6.3%	No
MYH7		1	1	16	6.3%	No
MYH8		2	2	16	12.5%	No
MYO1A		1	1	16	6.3%	No
SMU1		1	1	16	6.3%	No
HSPA2		1	1	16	6.3%	No
HSPA1L		1	1	16	6.3%	No
HSPA1B		1	1	16	6.3%	No
DPEP3		1	1	16	6.3%	No
MYL3		1	1	16	6.3%	No
REG1A		1	1	16	6.3%	No
HECTD4		1	1	16	6.3%	No
MYL6		1	1	16	6.3%	No
C1QBP		1	1	16	6.3%	No
ZNF835		1	1	16	6.3%	No
MYO9B		3	3	16	18.8%	No
TOGARAM2		1	1	16	6.3%	No
KIRREL1		1	1	16	6.3%	No
CHD9		2	2	16	12.5%	No
FBXO11		1	1	16	6.3%	Yes
UBXN10		1	1	16	6.3%	No
DNAJC18		1	1	16	6.3%	No
MYO1E		1	1	16	6.3%	No
MYO6		1	1	16	6.3%	No
AGO2		1	1	16	6.3%	Yes
C3		1	1	16	6.3%	No
MYO7B		1	1	16	6.3%	No
MYO9A		1	1	16	6.3%	No
RFXAP		1	1	16	6.3%	No
RXFP2		1	1	16	6.3%	No
ELP2		2	2	16	12.5%	Yes
TCF23		1	1	16	6.3%	No
MYOC		2	2	16	12.5%	No
C5		1	1	16	6.3%	No
C5AR1		1	1	16	6.3%	No
RFX1		1	1	16	6.3%	No
C6		1	1	16	6.3%	No
LRRC37A2		2	2	16	12.5%	No
HNRNPM		1	1	16	6.3%	No
CFAP43		1	1	16	6.3%	No
EML1		1	1	16	6.3%	No
RAB11FIP1		1	1	16	6.3%	No
HSPG2		3	2	16	12.5%	No
PALD1		1	1	16	6.3%	No
ELN		1	1	16	6.3%	Yes
C7		1	1	16	6.3%	No
PAAF1		1	1	16	6.3%	No
C8B		1	1	16	6.3%	No
PSPC1		2	1	16	6.3%	No
CYRIA		2	2	16	12.5%	No
C8G		1	1	16	6.3%	No
NUBPL		2	2	16	12.5%	No
ATP13A5		1	1	16	6.3%	No
NAB2		1	1	16	6.3%	Yes
RGS3		2	1	16	6.3%	No
UNC5D		1	1	16	6.3%	No
NAGLU		1	1	16	6.3%	No
CEACAM6		1	1	16	6.3%	No
ENO1		1	1	16	6.3%	No
PROSER1		2	2	16	12.5%	No
OPA3		1	1	16	6.3%	No
HTR1B		1	1	16	6.3%	No
FHOD3		1	1	16	6.3%	No
HTR1A		2	1	16	6.3%	No
RASGRP4		1	1	16	6.3%	No
ZNF777		1	1	16	6.3%	No
FBXO38		1	1	16	6.3%	No
CPAMD8		1	1	16	6.3%	No
NEXMIF		1	1	16	6.3%	No
ARMH1		1	1	16	6.3%	No
HTR6		2	2	16	12.5%	No
YY2		1	1	16	6.3%	No
RTL5		1	1	16	6.3%	No
PTTG1IP		1	1	16	6.3%	No
ADAMTS19		2	1	16	6.3%	No
TUBA1B		1	1	16	6.3%	No
NCF4		1	1	16	6.3%	No
TUBB4A		1	1	16	6.3%	No
EPHA7		2	2	16	12.5%	Yes
EPHA5		2	2	16	12.5%	Yes
KRT222		1	1	16	6.3%	No
GJD4		1	1	16	6.3%	No
EPHA3		1	1	16	6.3%	Yes
MORN4		1	1	16	6.3%	No
GRAMD1C		1	1	16	6.3%	No
BTN3A3		1	1	16	6.3%	No
HYDIN		1	1	16	6.3%	No
CDCA5		1	1	16	6.3%	No
ABCA9		1	1	16	6.3%	No
FBXO27		1	1	16	6.3%	No
RINL		1	1	16	6.3%	No
EPHB4		1	1	16	6.3%	Yes
CACNA1A		1	1	16	6.3%	No
HES4		1	1	16	6.3%	No
TYW1B		2	2	16	12.5%	No
CACNA1B		3	2	16	12.5%	No
EPHB3		1	1	16	6.3%	No
CACNA1C		2	2	16	12.5%	No
EPHB2		1	1	16	6.3%	No
CACNA1D		1	1	16	6.3%	Yes
EPHA8		2	2	16	12.5%	No
CACNA1F		1	1	16	6.3%	No
SMCR8		2	1	16	6.3%	No
ABCA8		2	1	16	6.3%	No
ZNF185		1	1	16	6.3%	No
SFPQ		3	2	16	12.5%	Yes
