Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
MN1		3	1	14	7.1%	Yes
PSD		1	1	14	7.1%	No
SYNCRIP		1	1	14	7.1%	No
KRT23		1	1	14	7.1%	No
SKOR1		1	1	14	7.1%	No
IGF1R		2	1	14	7.1%	Yes
BCL2L11		1	1	14	7.1%	Yes
CDHR4		1	1	14	7.1%	No
TUBB		1	1	14	7.1%	No
CHST15		1	1	14	7.1%	No
DNAH1		3	1	14	7.1%	No
EZH1		1	1	14	7.1%	Yes
INTS13		1	1	14	7.1%	No
DPP8		1	1	14	7.1%	No
SLAMF1		1	1	14	7.1%	No
UNC13B		1	1	14	7.1%	No
ZCCHC2		1	1	14	7.1%	No
MMP19		2	1	14	7.1%	No
NCOA2		1	1	14	7.1%	Yes
SLC3A2		1	1	14	7.1%	No
MOV10		1	1	14	7.1%	No
PSG6		1	1	14	7.1%	No
SLC4A1		1	1	14	7.1%	No
CXCR4		2	2	14	14.3%	Yes
GORASP1		1	1	14	7.1%	No
MRGPRD		1	1	14	7.1%	No
CFAP57		1	1	14	7.1%	No
IRF2BPL		1	1	14	7.1%	No
F13A1		1	1	14	7.1%	No
IBTK		1	1	14	7.1%	No
F11		1	1	14	7.1%	No
ANKHD1		2	2	14	14.3%	No
TEX10		1	1	14	7.1%	No
BCOR		1	1	14	7.1%	Yes
H1-2		1	1	14	7.1%	Yes
ATRAID		2	2	14	14.3%	No
F8		1	1	14	7.1%	No
SNED1		1	1	14	7.1%	No
FAM222B		1	1	14	7.1%	No
CCKBR		1	1	14	7.1%	No
RNF103		1	1	14	7.1%	No
TROAP		1	1	14	7.1%	No
SLC2A2		1	1	14	7.1%	No
UHRF1BP1		2	1	14	7.1%	No
ARRB1		1	1	14	7.1%	No
PIGK		1	1	14	7.1%	No
FKBP15		1	1	14	7.1%	No
SIN3B		1	1	14	7.1%	No
CTAGE1		1	1	14	7.1%	No
BRPF1		1	1	14	7.1%	No
SLC6A2		1	1	14	7.1%	No
MPP2		1	1	14	7.1%	No
H1-1		1	1	14	7.1%	No
ADGRA2		1	1	14	7.1%	Yes
DNAJC1		2	1	14	7.1%	No
AGAP1		1	1	14	7.1%	No
KIF13B		1	1	14	7.1%	No
TARS3		1	1	14	7.1%	No
STK38		1	1	14	7.1%	No
CASZ1		1	1	14	7.1%	No
IPO4		1	1	14	7.1%	No
CHFR		1	1	14	7.1%	No
GTDC1		2	2	14	14.3%	No
CD200		1	1	14	7.1%	No
FZD5		1	1	14	7.1%	No
DNAH11		1	1	14	7.1%	No
SLC9A6		1	1	14	7.1%	No
OR8U1		1	1	14	7.1%	No
DNAJC13		1	1	14	7.1%	No
ZBED6		2	1	14	7.1%	No
OR5L1		1	1	14	7.1%	No
SLMAP		2	2	14	14.3%	No
SLC8A2		1	1	14	7.1%	No
BPTF		1	1	14	7.1%	No
ART4		2	2	14	14.3%	No
NLRP6		1	1	14	7.1%	No
CDK5RAP2		1	1	14	7.1%	No
SH2B1		1	1	14	7.1%	No
ACAP3		1	1	14	7.1%	No
ABCC3		1	1	14	7.1%	No
SEC23B		1	1	14	7.1%	No
GAB4		1	1	14	7.1%	No
TTL		1	1	14	7.1%	Yes
UGGT2		1	1	14	7.1%	No
PRKRIP1		2	1	14	7.1%	No
MED6		1	1	14	7.1%	No
ACOT7		1	1	14	7.1%	No
LRRC41		1	1	14	7.1%	No
KCNAB1		1	1	14	7.1%	No
RNGTT		1	1	14	7.1%	No
MAGEB16		1	1	14	7.1%	No
KIF24		1	1	14	7.1%	No
MLIP		1	1	14	7.1%	No
OR5T3		1	1	14	7.1%	No
TPGS2		1	1	14	7.1%	No
FAT2		1	1	14	7.1%	No
FAT1		3	2	14	14.3%	Yes
NECTIN3		2	1	14	7.1%	No
FBLN1		1	1	14	7.1%	No
ZNF568		1	1	14	7.1%	No
ZBTB44		1	1	14	7.1%	No
DNAJC10		1	1	14	7.1%	No
TTC17		1	1	14	7.1%	No
ACTL10		1	1	14	7.1%	No
ASL		1	1	14	7.1%	No
HAS2		1	1	14	7.1%	No
SH3TC1		1	1	14	7.1%	No
CDK14		1	1	14	7.1%	No
ECI2		1	1	14	7.1%	No
ABCG5		1	1	14	7.1%	No
MACC1		1	1	14	7.1%	No
AKNA		2	2	14	14.3%	No
PGK2		1	1	14	7.1%	No
SLC15A1		1	1	14	7.1%	No
IFNLR1		1	1	14	7.1%	No
RPUSD3		1	1	14	7.1%	No
SLC15A2		1	1	14	7.1%	No
TNFSF12		1	1	14	7.1%	No
OR8K5		1	1	14	7.1%	No
HCFC1		1	1	14	7.1%	No
ASPH		2	2	14	14.3%	No
C1GALT1C1		1	1	14	7.1%	No
RIPK1		1	1	14	7.1%	No
CFAP44		2	1	14	7.1%	No
MYH13		1	1	14	7.1%	No
COG5		2	2	14	14.3%	No
HIGD2A		1	1	14	7.1%	No
NEK8		1	1	14	7.1%	No
ZNF521		1	1	14	7.1%	Yes
FOXR2		1	1	14	7.1%	No
SLC20A2		1	1	14	7.1%	No
ADAM9		3	2	14	14.3%	No
VEGFC		1	1	14	7.1%	No
HDC		1	1	14	7.1%	No
ZNF773		1	1	14	7.1%	No
MISP		1	1	14	7.1%	No
CSKMT		3	1	14	7.1%	No
HTT		2	1	14	7.1%	No
NPAP1		1	1	14	7.1%	No
ERMARD		1	1	14	7.1%	No
FAM162B		1	1	14	7.1%	No
CEP164		1	1	14	7.1%	No
DENND3		1	1	14	7.1%	No
MCTP2		1	1	14	7.1%	No
TAF7L		1	1	14	7.1%	No
ZNF750		1	1	14	7.1%	Yes
TXLNG		2	2	14	14.3%	No
ADAM21		1	1	14	7.1%	No
ZNF483		1	1	14	7.1%	No
C3ORF70	2.150e-3	1	1	14	7.1%	No
RNF168		1	1	14	7.1%	No
SLC22A2		1	1	14	7.1%	No
PHEX		1	1	14	7.1%	No
PPIL2		1	1	14	7.1%	No
NCOR2		1	1	14	7.1%	Yes
PHKB		1	1	14	7.1%	No
TNFRSF14		1	1	14	7.1%	Yes
SRCIN1		1	1	14	7.1%	No
LRIF1		1	1	14	7.1%	No
XRN1		1	1	14	7.1%	No
ZFHX3		1	1	14	7.1%	Yes
MINDY1		1	1	14	7.1%	No
ACAA2		1	1	14	7.1%	No
CCDC7		1	1	14	7.1%	No
THSD7B		1	1	14	7.1%	No
ATP8B5P		1	1	14	7.1%	No
OR52N5		1	1	14	7.1%	No
HLTF		1	1	14	7.1%	No
LCORL		1	1	14	7.1%	No
KIF4A		2	2	14	14.3%	No
ATM		1	1	14	7.1%	Yes
MTUS2		1	1	14	7.1%	No
NIBAN1		1	1	14	7.1%	No
PSTK		1	1	14	7.1%	No
TXNDC2		3	1	14	7.1%	No
ATP1A3		1	1	14	7.1%	No
WWC1		2	2	14	14.3%	No
VLDLR		1	1	14	7.1%	No
INPP5K		1	1	14	7.1%	No
PASD1		1	1	14	7.1%	No
KCNIP1		1	1	14	7.1%	No
TM7SF3		1	1	14	7.1%	No
TRAF4		1	1	14	7.1%	No
HIP1		1	1	14	7.1%	Yes
SERPINB10		1	1	14	7.1%	No
VWF		1	1	14	7.1%	No
HIF1A		2	2	14	14.3%	Yes
SERPINI1		1	1	14	7.1%	No
RPL3		1	1	14	7.1%	No
ZAN		2	2	14	14.3%	No
PICALM		1	1	14	7.1%	Yes
PLA2G2F		1	1	14	7.1%	No
C4ORF46		1	1	14	7.1%	No
HK1		1	1	14	7.1%	No
SERPINB8		1	1	14	7.1%	No
UBQLNL		1	1	14	7.1%	No
SMG6		1	1	14	7.1%	No
ATP2A2		1	1	14	7.1%	No
LAMP5		1	1	14	7.1%	No
TMCO4		2	1	14	7.1%	No
OR8J3		1	1	14	7.1%	No
LRRC37A3		1	1	14	7.1%	No
SERPINB6		1	1	14	7.1%	No
ZNF347		1	1	14	7.1%	No
SIGLEC5		1	1	14	7.1%	No
AHI1		1	1	14	7.1%	No
PIGH		1	1	14	7.1%	No
ACOX3		1	1	14	7.1%	No
TNFRSF10C		1	1	14	7.1%	No
CORO2A		2	1	14	7.1%	No
ZNF586		1	1	14	7.1%	No
WFS1		1	1	14	7.1%	No
PIK3C3		1	1	14	7.1%	Yes
DENND2C		1	1	14	7.1%	No
GPR179		2	2	14	14.3%	No
MGA		2	2	14	14.3%	Yes
COA3		1	1	14	7.1%	No
MRPS28		1	1	14	7.1%	No
LACTB		1	1	14	7.1%	No
HIVEP3		1	1	14	7.1%	No
PPIP5K2		1	1	14	7.1%	No
TRIB2		1	1	14	7.1%	No
MCF2L		2	2	14	14.3%	No
ZC3H7B		1	1	14	7.1%	No
AFTPH		2	2	14	14.3%	No
ZNF280D		1	1	14	7.1%	No
NEK10		1	1	14	7.1%	No
ACOX2		1	1	14	7.1%	No
PIK3CG		1	1	14	7.1%	Yes
PIK3R1		2	2	14	14.3%	Yes
EOMES		1	1	14	7.1%	No
WNT7B		1	1	14	7.1%	No
MDC1		5	2	14	14.3%	Yes
WNT8A		1	1	14	7.1%	No
VWCE		1	1	14	7.1%	No
USP50		1	1	14	7.1%	No
NTN4		1	1	14	7.1%	No
PIK3CA	4.580e-12	6	6	14	42.9%	Yes
SLFN5		1	1	14	7.1%	No
FREM3		1	1	14	7.1%	No
TLNRD1		1	1	14	7.1%	No
RPGRIP1		3	1	14	7.1%	No
CAMSAP2		1	1	14	7.1%	No
TMPRSS9		2	1	14	7.1%	No
TASOR		1	1	14	7.1%	No
CAPS2		1	1	14	7.1%	No
CLEC16A		1	1	14	7.1%	No
TMEM117		1	1	14	7.1%	No
GASK1B		1	1	14	7.1%	No
GJA10		1	1	14	7.1%	No
GCC2		2	1	14	7.1%	No
CDHR2		2	2	14	14.3%	No
CEP135		1	1	14	7.1%	No
CHP1		1	1	14	7.1%	No
DHRSX		1	1	14	7.1%	No
MARF1		3	1	14	7.1%	No
DZIP3		1	1	14	7.1%	No
PDS5A		2	2	14	14.3%	No
NKAPL		2	1	14	7.1%	No
ASTN2		1	1	14	7.1%	No
CACNG8		1	1	14	7.1%	No
COBL		1	1	14	7.1%	No
GFI1B		1	1	14	7.1%	No
PDE4DIP		1	1	14	7.1%	Yes
VPS13C		1	1	14	7.1%	No
XDH		1	1	14	7.1%	No
TESK1		1	1	14	7.1%	No
KAZN		1	1	14	7.1%	No
PNLIPRP3		1	1	14	7.1%	No
STOML3		1	1	14	7.1%	No
H2BC13		1	1	14	7.1%	No
WSCD2		1	1	14	7.1%	No
AASDH		1	1	14	7.1%	No
ATP13A4		2	2	14	14.3%	No
RRM2B		1	1	14	7.1%	No
BIVM		1	1	14	7.1%	No
SMARCAL1		1	1	14	7.1%	No
SPTBN5		1	1	14	7.1%	No
TECTA		2	1	14	7.1%	No
ESRP1		1	1	14	7.1%	No
EIF5B		1	1	14	7.1%	No
H2BC8		1	1	14	7.1%	Yes
ARHGEF38		1	1	14	7.1%	No
ARHGEF9		1	1	14	7.1%	No
N4BP1		1	1	14	7.1%	No
BRD9		1	1	14	7.1%	No
NUP93		1	1	14	7.1%	Yes
PADI2		2	1	14	7.1%	No
RRP12		1	1	14	7.1%	No
SYNE2		1	1	14	7.1%	No
DEPDC5		1	1	14	7.1%	No
OR1L1		1	1	14	7.1%	No
PLCL2		1	1	14	7.1%	No
SLC10A4		1	1	14	7.1%	No
CRNKL1		1	1	14	7.1%	No
ZNF865		1	1	14	7.1%	No
FZR1		1	1	14	7.1%	No
LTO1		1	1	14	7.1%	No
DLC1		1	1	14	7.1%	No
GON4L		3	2	14	14.3%	No
TEX36		1	1	14	7.1%	No
NXPH2		1	1	14	7.1%	No
SERINC2		1	1	14	7.1%	No
XPR1		1	1	14	7.1%	No
BMP15		1	1	14	7.1%	No
RPS2		1	1	14	7.1%	No
H4C7		1	1	14	7.1%	No
SPANXC		1	1	14	7.1%	No
H4C5		1	1	14	7.1%	No
PUM1		2	1	14	7.1%	No
LARGE1		2	1	14	7.1%	No
RIMS2		1	1	14	7.1%	No
RNF19A		1	1	14	7.1%	No
H4C6		1	1	14	7.1%	No
RAPGEF2		1	1	14	7.1%	No
PHLPP1		1	1	14	7.1%	No
DHODH		1	1	14	7.1%	No
KRT76		1	1	14	7.1%	No
PAMR1		1	1	14	7.1%	No
LAMA2		1	1	14	7.1%	No
VPS13A		1	1	14	7.1%	No
TRIM58		1	1	14	7.1%	No
OR1J2		1	1	14	7.1%	No
SLC6A14		1	1	14	7.1%	No
CAMKK1		1	1	14	7.1%	No
TENM3		2	2	14	14.3%	No
GLDN		1	1	14	7.1%	No
LRRFIP1		2	1	14	7.1%	No
SLF2		1	1	14	7.1%	No
RPS6KB1		1	1	14	7.1%	No
TTLL10-AS1		3	2	14	14.3%	No
TGM4		1	1	14	7.1%	No
ISY1		1	1	14	7.1%	No
LAMB2		1	1	14	7.1%	No
PCDHA12		1	1	14	7.1%	No
WASF3		1	1	14	7.1%	No
PCDHA11		1	1	14	7.1%	No
UTP14A		1	1	14	7.1%	No
DIAPH2		1	1	14	7.1%	No
CPLX1		1	1	14	7.1%	No
PCDHB2		1	1	14	7.1%	No
LONP2		1	1	14	7.1%	No
LAMC2		1	1	14	7.1%	No
CLPB		1	1	14	7.1%	No
MTA2		1	1	14	7.1%	No
DLAT		1	1	14	7.1%	No
TAS2R4		1	1	14	7.1%	No
TH		1	1	14	7.1%	No
THBS1		1	1	14	7.1%	No
THBS3		1	1	14	7.1%	No
ERMN		1	1	14	7.1%	No
PCDHA7		1	1	14	7.1%	No
DLG5		1	1	14	7.1%	No
ITCH		1	1	14	7.1%	No
ERCC6L2		1	1	14	7.1%	No
LRRC47		1	1	14	7.1%	No
TMEM169		1	1	14	7.1%	No
PCDH17		1	1	14	7.1%	No
PDCD4		1	1	14	7.1%	No
CCDC91		1	1	14	7.1%	No
L3MBTL2		1	1	14	7.1%	No
DLG2		1	1	14	7.1%	No
ANKRD13B		1	1	14	7.1%	No
FAM114A2		1	1	14	7.1%	No
USP31		1	1	14	7.1%	No
DHH		1	1	14	7.1%	No
DLX2		1	1	14	7.1%	No
THPO		1	1	14	7.1%	No
CRACD		1	1	14	7.1%	No
TCHH		1	1	14	7.1%	No
RTN4RL1		1	1	14	7.1%	No
OR3A3		1	1	14	7.1%	No
KIAA1210		1	1	14	7.1%	No
DMD		1	1	14	7.1%	No
EDEM3		1	1	14	7.1%	No
DNAH2		1	1	14	7.1%	No
ACKR3		1	1	14	7.1%	Yes
FNDC1		1	1	14	7.1%	No
NT5DC4		2	1	14	7.1%	No
LCP2		1	1	14	7.1%	No
ZNF469		1	1	14	7.1%	No
KRBA1		1	1	14	7.1%	No
TEX14		1	1	14	7.1%	No
NLN		1	1	14	7.1%	No
ST6GAL2		1	1	14	7.1%	No
ODF2L		1	1	14	7.1%	No
TRIM45		1	1	14	7.1%	No
CLEC4A		1	1	14	7.1%	No
TSPOAP1		1	1	14	7.1%	No
STYXL2		2	2	14	14.3%	No
NKX2-6		1	1	14	7.1%	No
PIWIL3		2	2	14	14.3%	No
DNAH9		1	1	14	7.1%	No
RNF17		1	1	14	7.1%	No
NWD2		1	1	14	7.1%	No
ARHGEF16		1	1	14	7.1%	No
FAM181A		1	1	14	7.1%	No
DNAH5		2	2	14	14.3%	No
SLC35F5		1	1	14	7.1%	No
KIDINS220		1	1	14	7.1%	No
SDCCAG8		1	1	14	7.1%	No
CPSF1		1	1	14	7.1%	No
RNF141		1	1	14	7.1%	No
GARS1		1	1	14	7.1%	No
RAB23		1	1	14	7.1%	No
DNAH6		1	1	14	7.1%	No
LRRC32		1	1	14	7.1%	No
PDLIM7		2	1	14	7.1%	No
AFG1L		1	1	14	7.1%	No
DNAH7		1	1	14	7.1%	No
MCCD1		1	1	14	7.1%	No
DYNC1H1		1	1	14	7.1%	No
PLA2G12B		1	1	14	7.1%	No
LGALS3BP		1	1	14	7.1%	No
CELF6		1	1	14	7.1%	No
DNASE1L1		1	1	14	7.1%	No
GAS6		1	1	14	7.1%	No
NHLH2		1	1	14	7.1%	No
KIF2B		1	1	14	7.1%	No
NBPF11		1	1	14	7.1%	No
TMEM44		1	1	14	7.1%	No
LEPR		2	2	14	14.3%	No
LETM1		1	1	14	7.1%	No
FBXO40		1	1	14	7.1%	No
TLR3		1	1	14	7.1%	No
NPIPB6		1	1	14	7.1%	No
CACNA2D4		1	1	14	7.1%	No
ITGB1BP1		1	1	14	7.1%	No
TNRC18		2	2	14	14.3%	No
NAPRT		1	1	14	7.1%	No
MUC5B		3	3	14	21.4%	No
IRAK1BP1		1	1	14	7.1%	No
OR4K15		1	1	14	7.1%	No
CDR2L		1	1	14	7.1%	No
GBAP1		1	1	14	7.1%	No
TRAPPC11		2	1	14	7.1%	No
NHS		1	1	14	7.1%	No
LGALS8		1	1	14	7.1%	No
DGKK		1	1	14	7.1%	No
COL16A1		1	1	14	7.1%	No
ZNF257		1	1	14	7.1%	No
TOPAZ1		2	2	14	14.3%	No
ABCB5		1	1	14	7.1%	No
LIG3		1	1	14	7.1%	No
LIG4		1	1	14	7.1%	No
ASTE1		1	1	14	7.1%	No
MYPN		1	1	14	7.1%	No
CFAP54		2	2	14	14.3%	No
COMP		1	1	14	7.1%	No
DOCK3		4	1	14	7.1%	No
DOCK2		1	1	14	7.1%	No
SESN3		1	1	14	7.1%	Yes
RNF149		1	1	14	7.1%	No
NKTR		1	1	14	7.1%	No
URAD		1	1	14	7.1%	No
NKX2-2		1	1	14	7.1%	No
LUC7L3		1	1	14	7.1%	No
CXXC1		1	1	14	7.1%	No
TAB3		1	1	14	7.1%	No
COX4I1		1	1	14	7.1%	No
FAT3		1	1	14	7.1%	No
CCDC125		1	1	14	7.1%	No
GLYR1		1	1	14	7.1%	No
GCNT2		1	1	14	7.1%	No
DNTTIP2		2	1	14	7.1%	No
CCNT2		2	1	14	7.1%	No
CEP152		1	1	14	7.1%	No
IGSF9B		1	1	14	7.1%	No
ADAM32		1	1	14	7.1%	No
ZFAT		2	1	14	7.1%	No
STXBP4		1	1	14	7.1%	No
UBD		1	1	14	7.1%	No
GLB1L		1	1	14	7.1%	No
GDF10		1	1	14	7.1%	No
LLGL1		1	1	14	7.1%	No
NOS2		2	2	14	14.3%	No
ANKRD44		1	1	14	7.1%	No
IL31RA		1	1	14	7.1%	No
CD3D		2	1	14	7.1%	No
LMAN1		1	1	14	7.1%	No
NOS3		1	1	14	7.1%	No
OR4F15		1	1	14	7.1%	No
EP400		1	1	14	7.1%	Yes
OR4F6		1	1	14	7.1%	No
KLHL38		1	1	14	7.1%	No
TM9SF1		1	1	14	7.1%	No
MAP9		1	1	14	7.1%	No
SH3RF1		1	1	14	7.1%	No
MARCHF11		1	1	14	7.1%	No
GFRA1		1	1	14	7.1%	No
CD4		1	1	14	7.1%	No
NOTCH1		3	3	14	21.4%	Yes
CCDC88B		1	1	14	7.1%	No
ANP32B		1	1	14	7.1%	No
AGBL3		1	1	14	7.1%	No
NOVA1		1	1	14	7.1%	No
ZNF649		1	1	14	7.1%	No
CPLANE1		1	1	14	7.1%	No
TSR3		1	1	14	7.1%	No
WNK3		1	1	14	7.1%	No
MYBBP1A		1	1	14	7.1%	No
SLC27A5		1	1	14	7.1%	No
TSPAN33		1	1	14	7.1%	No
SEPTIN12		1	1	14	7.1%	No
CD19		1	1	14	7.1%	No
FBN2		1	1	14	7.1%	No
C11ORF21		1	1	14	7.1%	No
ZSWIM5		1	1	14	7.1%	No
SV2C		1	1	14	7.1%	No
CCDC126		1	1	14	7.1%	No
ODF3		1	1	14	7.1%	No
MYH15		1	1	14	7.1%	No
NPR3		1	1	14	7.1%	No
CPT1A		1	1	14	7.1%	No
TCF25		1	1	14	7.1%	No
NINL		1	1	14	7.1%	No
TUSC1		1	1	14	7.1%	No
MAST1		1	1	14	7.1%	No
NDUFAF7		1	1	14	7.1%	No
IDO2		1	1	14	7.1%	No
HYOU1		1	1	14	7.1%	No
IGSF1		2	2	14	14.3%	No
CALCOCO1		1	1	14	7.1%	No
ZBTB4		1	1	14	7.1%	No
CD36		1	1	14	7.1%	Yes
PTBP1		1	1	14	7.1%	No
CACTIN		1	1	14	7.1%	No
KMT2C		2	2	14	14.3%	Yes
CDCA2		1	1	14	7.1%	No
NRAP		1	1	14	7.1%	No
VWDE		1	1	14	7.1%	No
CREB1		1	1	14	7.1%	Yes
PHRF1		1	1	14	7.1%	No
OR2A2		1	1	14	7.1%	No
CFAP61		1	1	14	7.1%	No
SCARB2		1	1	14	7.1%	No
CFAP20		1	1	14	7.1%	No
TRMT61B		1	1	14	7.1%	No
RBM12B		2	1	14	7.1%	No
CPT2		1	1	14	7.1%	No
CPT1B		1	1	14	7.1%	No
DROSHA		1	1	14	7.1%	Yes
CD40LG		1	1	14	7.1%	No
NPY5R		1	1	14	7.1%	No
RBM25		1	1	14	7.1%	No
PRRC2A		1	1	14	7.1%	No
IGSF22		1	1	14	7.1%	No
PTGFRN		1	1	14	7.1%	No
FAM3D		1	1	14	7.1%	No
SLC5A12		1	1	14	7.1%	No
CRHR2		1	1	14	7.1%	No
CTNNA3		1	1	14	7.1%	No
KIAA1549		2	2	14	14.3%	No
NCR3		1	1	14	7.1%	No
WIZ		1	1	14	7.1%	No
FYCO1		1	1	14	7.1%	No
PALM3		1	1	14	7.1%	No
SEMA4F		1	1	14	7.1%	No
ALS2		1	1	14	7.1%	No
MID1IP1		1	1	14	7.1%	No
BEND3		1	1	14	7.1%	No
GGA1		1	1	14	7.1%	No
SHISA6		1	1	14	7.1%	No
CREBBP		1	1	14	7.1%	Yes
SEMA4B		1	1	14	7.1%	No
ATF2		1	1	14	7.1%	No
FREM2		1	1	14	7.1%	No
OR4D11		1	1	14	7.1%	No
POTEF		2	2	14	14.3%	No
DNAJC21		1	1	14	7.1%	No
MIA3		1	1	14	7.1%	No
CHD8		1	1	14	7.1%	No
ERC2		1	1	14	7.1%	No
OR51J1		2	2	14	14.3%	No
ZDBF2		2	1	14	7.1%	No
SMPD1		1	1	14	7.1%	No
PDIA5		1	1	14	7.1%	No
BANK1		1	1	14	7.1%	No
TLR10		2	1	14	7.1%	No
PNRC1		1	1	14	7.1%	Yes
SMARCC2		2	1	14	7.1%	No
ADAMTS12		3	3	14	21.4%	No
SLITRK5		2	2	14	14.3%	No
ALS2CL		1	1	14	7.1%	No
IL12RB2		1	1	14	7.1%	No
PERM1		1	1	14	7.1%	No
IL12RB1		1	1	14	7.1%	No
DCAF4L1		1	1	14	7.1%	No
PTX4		1	1	14	7.1%	No
RPS19BP1		1	1	14	7.1%	No
GLIS3		1	1	14	7.1%	No
IL11RA		1	1	14	7.1%	No
CCDC40		1	1	14	7.1%	No
ULBP3		1	1	14	7.1%	No
HLA-DMA		1	1	14	7.1%	No
NOL8		1	1	14	7.1%	No
HLA-C		1	1	14	7.1%	Yes
HLA-B	9.850e-8	1	1	14	7.1%	Yes
HLA-A	6.350e-10	3	2	14	14.3%	Yes
IL11		1	1	14	7.1%	No
UGT3A2		1	1	14	7.1%	No
KLHL33		1	1	14	7.1%	No
CDC5L		1	1	14	7.1%	No
TFEB		1	1	14	7.1%	Yes
UNC5A		1	1	14	7.1%	No
MSH2		1	1	14	7.1%	Yes
MSH5		1	1	14	7.1%	No
STIP1		2	1	14	7.1%	No
PPP1R3G		1	1	14	7.1%	No
FHL1		1	1	14	7.1%	No
ZNF485		1	1	14	7.1%	No
FBRS		1	1	14	7.1%	No
SLC44A1		1	1	14	7.1%	No
IL18R1		1	1	14	7.1%	No
CDC25B		2	1	14	7.1%	No
CDC25C		1	1	14	7.1%	No
OXSM		1	1	14	7.1%	No
FGL1		1	1	14	7.1%	No
ATP5F1D		1	1	14	7.1%	No
FSCN1		2	1	14	7.1%	No
OPTN		1	1	14	7.1%	No
TESC		1	1	14	7.1%	No
SNRPA1		1	1	14	7.1%	No
HTR3D		1	1	14	7.1%	No
SMTNL1		2	1	14	7.1%	No
PTPRF		3	2	14	14.3%	No
SNTB1		1	1	14	7.1%	No
NSD1		1	1	14	7.1%	Yes
PTPRK		1	1	14	7.1%	Yes
COP1		1	1	14	7.1%	Yes
HLA-E		1	1	14	7.1%	No
KDM4E		1	1	14	7.1%	No
HCAR2		1	1	14	7.1%	No
SPOUT1		1	1	14	7.1%	No
VXN		1	1	14	7.1%	No
NBEA		1	1	14	7.1%	No
TEX2		1	1	14	7.1%	No
LEO1		1	1	14	7.1%	No
PTPRA		1	1	14	7.1%	No
PTPRB		2	2	14	14.3%	Yes
OIT3		1	1	14	7.1%	No
PTPRC		1	1	14	7.1%	Yes
RFPL4A		1	1	14	7.1%	No
PITX2		1	1	14	7.1%	No
TTC21B		1	1	14	7.1%	No
DCAF5		1	1	14	7.1%	No
ARHGAP9		1	1	14	7.1%	No
NFKBIZ		1	1	14	7.1%	No
HLX		1	1	14	7.1%	No
LRRC37BP1		1	1	14	7.1%	No
GRIP1		1	1	14	7.1%	No
TICAM1		1	1	14	7.1%	No
NIPAL1		1	1	14	7.1%	No
QSER1		1	1	14	7.1%	No
PEAK1		1	1	14	7.1%	No
FKBP4		1	1	14	7.1%	No
FIS1		1	1	14	7.1%	No
ZNF677		2	2	14	14.3%	No
PKLR		1	1	14	7.1%	No
PKHD1		5	3	14	21.4%	No
ATP7A		2	2	14	14.3%	No
EXOC6		1	1	14	7.1%	No
AHSA1		1	1	14	7.1%	No
IQGAP1		1	1	14	7.1%	No
NDUFB11		2	2	14	14.3%	No
GPR156		1	1	14	7.1%	No
PLCB3		1	1	14	7.1%	No
KAT6A		1	1	14	7.1%	Yes
HIF3A		1	1	14	7.1%	No
MST1		1	1	14	7.1%	Yes
PLCD1		1	1	14	7.1%	No
XPNPEP2		2	2	14	14.3%	No
SOX11		1	1	14	7.1%	No
XPNPEP1		1	1	14	7.1%	No
LINC01565		1	1	14	7.1%	No
ATP7B		1	1	14	7.1%	No
LRPPRC		1	1	14	7.1%	No
CBWD1		1	1	14	7.1%	No
ASH1L		1	1	14	7.1%	No
GSDMB		2	1	14	7.1%	No
ATR		1	1	14	7.1%	Yes
ATRX		1	1	14	7.1%	Yes
ARHGAP28		1	1	14	7.1%	No
KIF1A		1	1	14	7.1%	No
SOS2		1	1	14	7.1%	No
ACTR1B		1	1	14	7.1%	No
XPA		1	1	14	7.1%	Yes
KAT2B		1	1	14	7.1%	No
ITIH6		1	1	14	7.1%	No
ZNF286B		2	2	14	14.3%	No
ESPL1		1	1	14	7.1%	No
PLGLB1		1	1	14	7.1%	No
PPP6R2		1	1	14	7.1%	No
C6ORF132		1	1	14	7.1%	No
CLNK		3	2	14	14.3%	No
ATP13A2		2	1	14	7.1%	No
C16ORF90		1	1	14	7.1%	No
FBXO46		1	1	14	7.1%	No
TACC2		1	1	14	7.1%	No
MAGEL2		1	1	14	7.1%	No
GRAMD2A		1	1	14	7.1%	No
DCP1B		1	1	14	7.1%	No
HMGA1		1	1	14	7.1%	Yes
PLCG2		1	1	14	7.1%	Yes
GIMAP6		1	1	14	7.1%	No
SGTB		1	1	14	7.1%	No
EOLA1		1	1	14	7.1%	No
PLEC		3	1	14	7.1%	No
FOXA2		1	1	14	7.1%	No
ZNF804B		1	1	14	7.1%	No
RUBCN		3	1	14	7.1%	No
USP6NL		1	1	14	7.1%	No
BCORL1		1	1	14	7.1%	Yes
YWHAZ		1	1	14	7.1%	No
GARRE1		1	1	14	7.1%	No
MUC20		1	1	14	7.1%	No
ZFPM2		1	1	14	7.1%	No
YIPF2		1	1	14	7.1%	No
PRR14		1	1	14	7.1%	No
RNASE10		1	1	14	7.1%	No
UNC45A		1	1	14	7.1%	No
EPB41L4B		1	1	14	7.1%	No
ZBTB3		1	1	14	7.1%	No
FCGBP		3	2	14	14.3%	No
CCDC38		1	1	14	7.1%	No
FAM135B		1	1	14	7.1%	No
LPA		1	1	14	7.1%	No
NR1I2		1	1	14	7.1%	No
