Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
EPHA4		2q36.1	HOMDEL	1	17	5.9%	No
LINC00608		2q35	HOMDEL	1	17	5.9%	No
GSTA7P		6p12.2	HOMDEL	1	17	5.9%	No
LINC01014		3q26.32	AMP	3	17	17.6%	No
GATA2		3q21.3	AMP	1	17	5.9%	Yes
OR1A2		17p13.3	HOMDEL	1	17	5.9%	No
PNCK		Xq28	AMP	2	17	11.8%	No
LINC02091		17p13.3	HOMDEL	1	17	5.9%	No
CHRNA2		8p21.2	HOMDEL	1	17	5.9%	No
GUCY1A2		11q22.3	HOMDEL	1	17	5.9%	No
ARHGEF15		17p13.1	HOMDEL	1	17	5.9%	No
CYP2B7P		19q13.2	AMP	1	17	5.9%	No
UBXN7		3q29	AMP	4	17	23.5%	No
RPL23AP64		11q23.3	HOMDEL	1	17	5.9%	No
TFRC		3q29	AMP	4	17	23.5%	Yes
NATD1		17p11.2	HOMDEL	1	17	5.9%	No
PHLDB2		3q13.2	AMP	1	17	5.9%	No
EFNB3		17p13.1	HOMDEL	1	17	5.9%	No
FBL		19q13.2	AMP	1	17	5.9%	No
SLC4A3		2q35	HOMDEL	1	17	5.9%	No
BSX		11q24.1	HOMDEL	1	17	5.9%	No
ZNF625-ZNF20		19p13.2	AMP	1	17	5.9%	No
PLA2G7		6p12.3	HOMDEL	1	17	5.9%	No
H1-10-AS1		3q21.3	AMP	1	17	5.9%	No
THYN1		11q25	HOMDEL	1	17	5.9%	No
ADAM2		8p11.22	HOMDEL	1	17	5.9%	No
BCO1		16q23.2	HOMDEL	1	17	5.9%	No
COG8		16q22.1	HOMDEL	1	17	5.9%	No
UBE2F-SCLY		2q37.3	HOMDEL	1	17	5.9%	No
RNF112		17p11.2	HOMDEL	1	17	5.9%	No
CARF		2q33.2	HOMDEL	1	17	5.9%	No
NMRAL2P		3q27.2	AMP	3	17	17.6%	No
CYLD		16q12.1	HOMDEL	1	17	5.9%	Yes
CHST6		16q23.1	HOMDEL	1	17	5.9%	No
TG		8q24.22	AMP	1	17	5.9%	No
UTP14A		Xq26.1	AMP	1	17	5.9%	No
POM121L1P		22q11.22	AMP	1	17	5.9%	No
NECTIN3		3q13.13	AMP	1	17	5.9%	No
MAP2K6		17q24.3	AMP	1	17	5.9%	No
NCL		2q37.1	HOMDEL	1	17	5.9%	No
TNFRSF10B		8p21.3	HOMDEL	1	17	5.9%	No
MT1G		16q13	HOMDEL	1	17	5.9%	No
NCAPD3		11q25	HOMDEL	1	17	5.9%	No
SP140L		2q37.1	HOMDEL	1	17	5.9%	No
IQANK1		8q24.3	AMP	1	17	5.9%	No
KLF7		2q33.3	HOMDEL	1	17	5.9%	No
CCDC102A		16q21	HOMDEL	1	17	5.9%	No
RHO		3q22.1	AMP	1	17	5.9%	No
VEPH1		3q25.31-q25.32	AMP	2	17	11.8%	No
SPP2		2q37.1	HOMDEL	1	17	5.9%	No
AGPAT5		8p23.1	HOMDEL	1	17	5.9%	No
TFAP2D		6p12.3	HOMDEL	1	17	5.9%	No
IRGC		19q13.31	AMP	1	17	5.9%	No
TMEM191A		22q11.21	AMP	1	17	5.9%	No
ALOX15		17p13.2	HOMDEL	1	17	5.9%	No
RNF167		17p13.2	HOMDEL	1	17	5.9%	No
KBTBD12		3q21.3	AMP	1	17	5.9%	No
FBXO31		16q24.2	HOMDEL	1	17	5.9%	Yes
OTOS		2q37.3	HOMDEL	1	17	5.9%	No
ZNF155		19q13.31	AMP	1	17	5.9%	No
KRT16P3		17p11.2	HOMDEL	1	17	5.9%	No
YDJC		22q11.21	AMP	1	17	5.9%	No
FIRRE		Xq26.2	AMP	1	17	5.9%	No
LINC01535		19q13.12	AMP	1	17	5.9%	No
SHCBP1		16q11.2	HOMDEL	1	17	5.9%	No
SPRNP1		10q26.3	HOMDEL	1	17	5.9%	No
CEACAM4		19q13.2	AMP	1	17	5.9%	No
ACRV1		11q24.2	HOMDEL	1	17	5.9%	No
NKX1-1		4p16.3	HOMDEL	1	17	5.9%	No
RIMBP2		12q24.33	AMP	1	17	5.9%	No
THAP12		11q13.5	HOMDEL	1	17	5.9%	No
SNORD82		2q37.1	HOMDEL	1	17	5.9%	No
B3GNT8		19q13.2	AMP	1	17	5.9%	No
GIGYF2		2q37.1	HOMDEL	1	17	5.9%	No
CASP5		11q22.3	HOMDEL	1	17	5.9%	No
ADCY7		16q12.1	HOMDEL	1	17	5.9%	No
CNGA2		Xq28	AMP	2	17	11.8%	No
PTK2B		8p21.2	HOMDEL	1	17	5.9%	No
TSNARE1		8q24.3	AMP	1	17	5.9%	No
COPB2		3q23	AMP	1	17	5.9%	No
SLC2A2		3q26.2	AMP	3	17	17.6%	No
KRT16P1		17p11.2	HOMDEL	1	17	5.9%	No
SLC6A14		Xq23	AMP	1	17	5.9%	No
TMEM185A		Xq28	AMP	2	17	11.8%	No
GP9		3q21.3	AMP	1	17	5.9%	No
EXOSC5		19q13.2	AMP	1	17	5.9%	No
UNC93A		6q27	HOMDEL	1	17	5.9%	No
NEURL4		17p13.1	HOMDEL	1	17	5.9%	No
TNK2		3q29	AMP	4	17	23.5%	No
C16ORF74		16q24.1	HOMDEL	1	17	5.9%	No
TMEM170B		6p24.2	HOMDEL	1	17	5.9%	No
CEACAM7		19q13.2	AMP	1	17	5.9%	No
NLRX1		11q23.3	HOMDEL	1	17	5.9%	No
ODAD3		19p13.2	AMP	1	17	5.9%	No
SRPRB		3q22.1	AMP	1	17	5.9%	No
CEP19		3q29	AMP	4	17	23.5%	No
PURPL		5p14.1	AMP	1	17	5.9%	No
RUVBL1		3q21.3	AMP	1	17	5.9%	No
OR8G1		11q24.2	HOMDEL	1	17	5.9%	No
ABCC5		3q27.1	AMP	3	17	17.6%	No
HMBOX1		8p21.1-p12	HOMDEL	1	17	5.9%	No
SLC11A1		2q35	HOMDEL	1	17	5.9%	No
DNAAF11		8q24.22	AMP	1	17	5.9%	No
DEF8		16q24.3	HOMDEL	1	17	5.9%	No
RAD23A		19p13.13	AMP	1	17	5.9%	No
MIEF2		17p11.2	HOMDEL	1	17	5.9%	No
CEACAM8		19q13.2	AMP	1	17	5.9%	No
WRAP53		17p13.1	HOMDEL	1	17	5.9%	No
CCDC113		16q21	HOMDEL	1	17	5.9%	No
CARM1		19p13.2	AMP	1	17	5.9%	Yes
ACKR3		2q37.3	HOMDEL	1	17	5.9%	Yes
MAGEA12		Xq28	AMP	2	17	11.8%	No
ZFR		5p13.3	AMP	1	17	5.9%	No
GPR31		6q27	HOMDEL	1	17	5.9%	No
CEACAM6		19q13.2	AMP	1	17	5.9%	No
PAX3		2q36.1	HOMDEL	1	17	5.9%	Yes
HTATSF1		Xq26.3	AMP	2	17	11.8%	No
ZNF433		19p13.2	AMP	1	17	5.9%	No
BEAN1		16q21	HOMDEL	1	17	5.9%	No
PRAM1		19p13.2	AMP	1	17	5.9%	No
ZDHHC7		16q24.1	HOMDEL	1	17	5.9%	No
ATP13A4		3q29	AMP	3	17	17.6%	No
LINC01907		2q37.1	HOMDEL	1	17	5.9%	No
COX10		17p12	HOMDEL	1	17	5.9%	No
C6ORF118		6q27	HOMDEL	1	17	5.9%	No
LINC00242		6q27	HOMDEL	1	17	5.9%	No
ZBTB20		3q13.31	AMP	1	17	5.9%	Yes
MAGEA11		Xq28	AMP	2	17	11.8%	No
CLMP		11q24.1	HOMDEL	1	17	5.9%	No
PTCHD4		6p12.3	HOMDEL	1	17	5.9%	No
SNX19		11q24.3-q25	HOMDEL	1	17	5.9%	No
SLC25A36		3q23	AMP	1	17	5.9%	No
RNF26		11q23.3	HOMDEL	1	17	5.9%	No
GP5		3q29	AMP	4	17	23.5%	No
EIF3K		19q13.2	AMP	1	17	5.9%	No
CDRT4		17p12	HOMDEL	1	17	5.9%	No
C17ORF97		17p13.3	HOMDEL	1	17	5.9%	No
VWA5A		11q24.2	HOMDEL	1	17	5.9%	No
ZIC4		3q24	AMP	2	17	11.8%	No
BACE1		11q23.3	HOMDEL	1	17	5.9%	No
RBPMS		8p12	HOMDEL	1	17	5.9%	No
CCER2		19q13.2	AMP	1	17	5.9%	No
DEFB106A		8p23.1	HOMDEL	1	17	5.9%	No
HYLS1		11q24.2	HOMDEL	1	17	5.9%	No
DIS3L2		2q37.1	HOMDEL	1	17	5.9%	No
TIGD1		2q37.1	HOMDEL	1	17	5.9%	No
ZNF571-AS1		19q13.12	AMP	1	17	5.9%	No
DLGAP2-AS1		8p23.3	HOMDEL	1	17	5.9%	No
NPPC		2q37.1	HOMDEL	1	17	5.9%	No
CCDC81		11q14.2	HOMDEL	1	17	5.9%	No
SOD2-OT1		6q25.3	HOMDEL	1	17	5.9%	No
CBLN1		16q12.1	HOMDEL	1	17	5.9%	No
CLUH		17p13.3	HOMDEL	1	17	5.9%	No
NADK2		5p13.2	AMP	1	17	5.9%	No
CCDC144NL		17p11.2	HOMDEL	1	17	5.9%	No
MDH1B		2q33.3	HOMDEL	1	17	5.9%	No
ZNF19		16q22.2	HOMDEL	1	17	5.9%	No
CES2		16q22.1	HOMDEL	1	17	5.9%	No
ENOX2		Xq26.1	AMP	1	17	5.9%	No
FILIP1L		3q12.1	AMP	1	17	5.9%	No
APOA1		11q23.3	HOMDEL	1	17	5.9%	No
HSBP1		16q23.3	HOMDEL	1	17	5.9%	No
LINC02076		17p11.2	HOMDEL	1	17	5.9%	No
CRYGB		2q33.3	HOMDEL	1	17	5.9%	No
SPNS3		17p13.2	HOMDEL	1	17	5.9%	No
MELTF		3q29	AMP	4	17	23.5%	No
PLGRKT		9p24.1	AMP	1	17	5.9%	No
SLC47A2		17p11.2	HOMDEL	1	17	5.9%	No
LINC01215		3q13.12	AMP	1	17	5.9%	No
NCAM1		11q23.2	HOMDEL	1	17	5.9%	No
SLC35G5		8p23.1	HOMDEL	1	17	5.9%	No
GP1BB		22q11.21	AMP	1	17	5.9%	No
SNORA46		16q21	HOMDEL	1	17	5.9%	No
ZNF287		17p11.2	HOMDEL	1	17	5.9%	No
COG4		16q22.1	HOMDEL	1	17	5.9%	No
GOLIM4		3q26.2	AMP	3	17	17.6%	No
CRISP3		6p12.3	HOMDEL	1	17	5.9%	No
MSANTD2		11q24.2	HOMDEL	1	17	5.9%	No
CEACAM3		19q13.2	AMP	1	17	5.9%	No
LINC00473		6q27	HOMDEL	1	17	5.9%	No
MRPL40		22q11.21	AMP	1	17	5.9%	No
LINC02873		11q24.3	HOMDEL	1	17	5.9%	No
GABARAP		17p13.1	HOMDEL	1	17	5.9%	No
FMR1		Xq27.3	AMP	2	17	11.8%	No
BNIP3		10q26.3	HOMDEL	1	17	5.9%	No
MFN1		3q26.33	AMP	3	17	17.6%	No
PIRT		17p12	HOMDEL	1	17	5.9%	No
GUCA1C		3q13.13	AMP	1	17	5.9%	No
UGT3A1		5p13.2	AMP	1	17	5.9%	No
EXPH5		11q22.3	HOMDEL	1	17	5.9%	No
CT83		Xq23	AMP	1	17	5.9%	No
ITGAE		17p13.2	HOMDEL	1	17	5.9%	No
RPL22L1		3q26.2	AMP	3	17	17.6%	No
HCFC1-AS1		Xq28	AMP	2	17	11.8%	No
GSTA1		6p12.2	HOMDEL	1	17	5.9%	No
KALRN		3q21.1-q21.2	AMP	1	17	5.9%	No
CIC		19q13.2	AMP	1	17	5.9%	Yes
ADGRF2		6p12.3	HOMDEL	1	17	5.9%	No
GFRA2		8p21.3	HOMDEL	1	17	5.9%	No
ACAD9		3q21.3	AMP	1	17	5.9%	No
LINC00511		17q24.3	AMP	1	17	5.9%	No
OR1A1		17p13.3	HOMDEL	1	17	5.9%	No
ZDBF2		2q33.3	HOMDEL	1	17	5.9%	No
PCOLCE2		3q23	AMP	1	17	5.9%	No
ACD		16q22.1	HOMDEL	1	17	5.9%	No
VMA21		Xq28	AMP	2	17	11.8%	No
TM4SF1-AS1		3q25.1	AMP	2	17	11.8%	No
LRRC27		10q26.3	HOMDEL	1	17	5.9%	No
PNLDC1		6q25.3	HOMDEL	1	17	5.9%	No
SLC37A4		11q23.3	HOMDEL	1	17	5.9%	No
PRKAR1A		17q24.2	AMP	1	17	5.9%	Yes
CT47A1		Xq24	AMP	1	17	5.9%	No
GINS2		16q24.1	HOMDEL	1	17	5.9%	No
RIPPLY1		Xq22.3	HOMDEL	1	17	5.9%	No
BIN3-IT1		8p21.3	HOMDEL	1	17	5.9%	No
HSD17B2		16q23.3	HOMDEL	1	17	5.9%	No
SRPRA		11q24.2	HOMDEL	1	17	5.9%	No
SOX9-AS1		17q24.3	AMP	1	17	5.9%	No
CDK2AP2		11q13.2	HOMDEL	1	17	5.9%	No
SRPK3		Xq28	AMP	2	17	11.8%	No
DDX51		12q24.33	AMP	1	17	5.9%	No
GAP43		3q13.31	AMP	1	17	5.9%	No
CLRN1		3q25.1	AMP	2	17	11.8%	No
LRRC77P		3q26.1-q26.2	AMP	3	17	17.6%	No
CCDC50		3q28	AMP	3	17	17.6%	No
PLCXD2		3q13.2	AMP	1	17	5.9%	No
SNORD5		11q21	HOMDEL	1	17	5.9%	No
LRCH3		3q29	AMP	4	17	23.5%	No
GPAA1		8q24.3	AMP	1	17	5.9%	No
VENTX		10q26.3	HOMDEL	1	17	5.9%	No
ACAD8		11q25	HOMDEL	1	17	5.9%	No
KCNJ2-AS1		17q24.3	AMP	1	17	5.9%	No
ARGFX		3q13.33	AMP	1	17	5.9%	No
MRPL36		5p15.33	AMP	1	17	5.9%	No
HTR2C		Xq23	AMP	1	17	5.9%	No
ZNF564		19p13.2	AMP	1	17	5.9%	No
KRTAP5-10		11q13.4	HOMDEL	1	17	5.9%	No
PYDC2		3q28	AMP	3	17	17.6%	No
TENT4B		16q12.1	HOMDEL	1	17	5.9%	No
ILKAP		2q37.3	HOMDEL	1	17	5.9%	No
ATPAF2		17p11.2	HOMDEL	1	17	5.9%	No
NOL7		6p23	HOMDEL	1	17	5.9%	No
CRKL		22q11.21	AMP	1	17	5.9%	Yes
CLASRP		19q13.32	AMP	1	17	5.9%	No
GLRX3		10q26.3	HOMDEL	1	17	5.9%	No
NSDHL		Xq28	AMP	2	17	11.8%	No
GCLC		6p12.1	HOMDEL	1	17	5.9%	No
NEK11		3q22.1	AMP	1	17	5.9%	No
KRTAP5-2		11p15.5	HOMDEL	1	17	5.9%	No
CTTN		11q13.3	HOMDEL	1	17	5.9%	No
CARD18		11q22.3	HOMDEL	1	17	5.9%	No
F9		Xq27.1	AMP	2	17	11.8%	No
TNNI2		11p15.5	HOMDEL	1	17	5.9%	No
ERMARD		6q27	HOMDEL	1	17	5.9%	No
ZNF709		19p13.2	AMP	1	17	5.9%	No
LIFR-AS1		5p13.1	AMP	1	17	5.9%	No
SNORA70D		16q22.3	HOMDEL	1	17	5.9%	No
CENPQ		6p12.3	HOMDEL	1	17	5.9%	No
APRT		16q24.3	HOMDEL	1	17	5.9%	No
SNTB2		16q22.1	HOMDEL	1	17	5.9%	No
CLEC3A		16q23.1	HOMDEL	1	17	5.9%	No
TAT		16q22.2	HOMDEL	1	17	5.9%	No
TREH		11q23.3	HOMDEL	1	17	5.9%	No
TMCC1		3q22.1	AMP	1	17	5.9%	No
ACER3		11q13.5	HOMDEL	1	17	5.9%	No
LINC01192		3q26.1	AMP	2	17	11.8%	No
EXOSC4		8q24.3	AMP	1	17	5.9%	No
MAPK15		8q24.3	AMP	1	17	5.9%	No
FXYD2		11q23.3	HOMDEL	1	17	5.9%	No
C1GALT1C1		Xq24	AMP	1	17	5.9%	No
CES3		16q22.1	HOMDEL	1	17	5.9%	No
RTN4R		22q11.21	AMP	1	17	5.9%	No
EPN2-IT1		17p11.2	HOMDEL	1	17	5.9%	No
MYH13		17p13.1	HOMDEL	1	17	5.9%	No
TRIM64B		11q14.3	HOMDEL	1	17	5.9%	No
ADIPOQ-AS1		3q27.3	AMP	3	17	17.6%	No
TBP		6q27	HOMDEL	1	17	5.9%	No
COLCA1		11q23.1	HOMDEL	1	17	5.9%	No
PABPN1L		16q24.3	HOMDEL	1	17	5.9%	No
ZNF594		17p13.2	HOMDEL	1	17	5.9%	No
BCAR1		16q23.1	HOMDEL	1	17	5.9%	No
TRAM2		6p12.2	HOMDEL	1	17	5.9%	No
CNN1		19p13.2	AMP	1	17	5.9%	No
ZC3H12C		11q22.3	HOMDEL	1	17	5.9%	No
OR1D4		17p13.3	HOMDEL	1	17	5.9%	No
HPR		16q22.2	HOMDEL	1	17	5.9%	No
GET3		19p13.13	AMP	1	17	5.9%	No
ZNF705D		8p23.1	HOMDEL	1	17	5.9%	No
CDCA2		8p21.2	HOMDEL	1	17	5.9%	No
MMP15		16q21	HOMDEL	1	17	5.9%	No
CDON		11q24.2	HOMDEL	1	17	5.9%	No
SLC25A21		14q13.3	HOMDEL	1	17	5.9%	No
UNC5D		8p12	HOMDEL	1	17	5.9%	No
ZFP36		19q13.2	AMP	1	17	5.9%	No
PPP1R16A		8q24.3	AMP	1	17	5.9%	No
RIMBP3C		22q11.21	AMP	1	17	5.9%	No
EXTL3		8p21.1	HOMDEL	1	17	5.9%	No
MYEOV		11q13.3	HOMDEL	1	17	5.9%	No
ABCA5		17q24.3	AMP	1	17	5.9%	No
PIGZ		3q29	AMP	4	17	23.5%	No
OR4D5		11q24.1	HOMDEL	1	17	5.9%	No
TEPP		16q21	HOMDEL	1	17	5.9%	No
C19ORF53		19p13.13	AMP	1	17	5.9%	No
USP32P1		17p11.2	HOMDEL	1	17	5.9%	No
SLC1A6		19p13.12	AMP	1	17	5.9%	No
KLHL36		16q24.1	HOMDEL	1	17	5.9%	No
PIWIL1		12q24.33	AMP	1	17	5.9%	No
F8		Xq28	AMP	2	17	11.8%	No
EAF2		3q13.33	AMP	1	17	5.9%	No
MIR210HG		11p15.5	HOMDEL	1	17	5.9%	No
P2RY14		3q25.1	AMP	2	17	11.8%	No
CPLANE1		5p13.2	AMP	1	17	5.9%	No
CXCR2P1		2q35	HOMDEL	1	17	5.9%	No
LINC00839		10q11.21	AMP	1	17	5.9%	No
SPECC1		17p11.2	HOMDEL	1	17	5.9%	No
RNF214		11q23.3	HOMDEL	1	17	5.9%	No
SEPTIN6		Xq24	AMP	1	17	5.9%	Yes
QKI		6q26	HOMDEL	1	17	5.9%	Yes
ABCA6		17q24.2-q24.3	AMP	2	17	11.8%	No
CT47A2		Xq24	AMP	1	17	5.9%	No
LINC02139		16q24.1	HOMDEL	1	17	5.9%	No
NRG1-IT3		8p12	HOMDEL	1	17	5.9%	No
RNASEH2A		19p13.13	AMP	1	17	5.9%	No
ST3GAL6		3q12.1	AMP	1	17	5.9%	No
DDHD2		8p11.23	HOMDEL	1	17	5.9%	No
MISP3		19p13.12	AMP	1	17	5.9%	No
EOLA1-DT		Xq28	AMP	2	17	11.8%	No
LGALS7		19q13.13	AMP	1	17	5.9%	No
LY6H		8q24.3	AMP	1	17	5.9%	No
SNORA38B		17q24.2	AMP	1	17	5.9%	No
EP400		12q24.33	AMP	1	17	5.9%	Yes
CFAP92		3q21.3	AMP	1	17	5.9%	No
LINC01483		17q24.3	AMP	1	17	5.9%	No
IDO2		8p11.21	HOMDEL	1	17	5.9%	No
TEKT1		17p13.1	HOMDEL	1	17	5.9%	No
RPGRIP1L		16q12.2	HOMDEL	1	17	5.9%	No
TNP1		2q35	HOMDEL	1	17	5.9%	No
TMEM45B		11q24.3	HOMDEL	1	17	5.9%	No
LINC01168		10q26.3	HOMDEL	1	17	5.9%	No
LY6E		8q24.3	AMP	1	17	5.9%	No
CCL20		2q36.3	HOMDEL	1	17	5.9%	No
TDH		8p23.1	HOMDEL	1	17	5.9%	No
GML		8q24.3	AMP	1	17	5.9%	No
IFT46		11q23.3	HOMDEL	1	17	5.9%	No
CRYAB		11q23.1	HOMDEL	1	17	5.9%	No
SLC12A4		16q22.1	HOMDEL	1	17	5.9%	No
OR6B3		2q37.3	HOMDEL	1	17	5.9%	No
PAQR9		3q23	AMP	1	17	5.9%	No
FMR1-AS1		Xq27.3	AMP	2	17	11.8%	No
CA7		16q22.1	HOMDEL	1	17	5.9%	No
LRRC24		8q24.3	AMP	1	17	5.9%	No
ULK4		3p22.1	HOMDEL	1	17	5.9%	No
OR3A2		17p13.3	HOMDEL	1	17	5.9%	No
BCR		22q11.23	AMP	1	17	5.9%	Yes
ST3GAL4		11q24.2	HOMDEL	1	17	5.9%	No
ATG4B		2q37.3	HOMDEL	1	17	5.9%	No
TCERG1L		10q26.3	HOMDEL	1	17	5.9%	No
SMARCA1		Xq25-q26.1	AMP	1	17	5.9%	Yes
SELENOT		3q25.1	AMP	2	17	11.8%	No
DPEP3		16q22.1	HOMDEL	1	17	5.9%	No
NOD2		16q12.1	HOMDEL	1	17	5.9%	No
OR13H1		Xq26.2	AMP	1	17	5.9%	No
DMAC2		19q13.2	AMP	1	17	5.9%	No
SLC13A5		17p13.1	HOMDEL	1	17	5.9%	No
CTCF		16q22.1	HOMDEL	1	17	5.9%	Yes
D2HGDH		2q37.3	HOMDEL	1	17	5.9%	No
PCYT1A		3q29	AMP	4	17	23.5%	No
PATE1		11q24.2	HOMDEL	1	17	5.9%	No
PGAM5		12q24.33	AMP	1	17	5.9%	No
CHD3		17p13.1	HOMDEL	1	17	5.9%	No
ALPP		2q37.1	HOMDEL	1	17	5.9%	No
P2RY2		11q13.4	HOMDEL	1	17	5.9%	No
PCSK7		11q23.3	HOMDEL	1	17	5.9%	Yes
HOATZ		11q23.1	HOMDEL	1	17	5.9%	No
WDR70		5p13.2	AMP	1	17	5.9%	No
GINS3		16q21	HOMDEL	1	17	5.9%	No
CFAP46		10q26.3	HOMDEL	1	17	5.9%	No
ODF3		11p15.5	HOMDEL	1	17	5.9%	No
LGALS4		19q13.2	AMP	1	17	5.9%	No
ESPNL		2q37.3	HOMDEL	1	17	5.9%	No
LSM1		8p11.23	HOMDEL	1	17	5.9%	No
CEACAM20		19q13.31	AMP	1	17	5.9%	No
HLTF		3q24	AMP	2	17	11.8%	No
TRPC6		11q22.1	AMP	1	17	5.9%	No
TRIP13		5p15.33	AMP	1	17	5.9%	Yes
SPDYE4		17p13.1	HOMDEL	1	17	5.9%	No
OPN1MW2		Xq28	AMP	2	17	11.8%	No
WNT10A		2q35	HOMDEL	1	17	5.9%	No
HOOK2		19p13.13	AMP	1	17	5.9%	No
VSTM5		11q21	HOMDEL	1	17	5.9%	No
ACAT2		6q25.3	HOMDEL	1	17	5.9%	No
LIPH		3q27.2	AMP	3	17	17.6%	No
MT2A		16q13	HOMDEL	1	17	5.9%	No
FAM66A		8p23.1	HOMDEL	1	17	5.9%	No
CADM1		11q23.3	HOMDEL	1	17	5.9%	No
TOPBP1		3q22.1	AMP	1	17	5.9%	No
SMARCA4		19p13.2	AMP	1	17	5.9%	Yes
RAB38		11q14.2	HOMDEL	1	17	5.9%	No
PLEKHG4B		5p15.33	AMP	1	17	5.9%	No
DNAJA2		16q11.2	HOMDEL	1	17	5.9%	No
MYH4		17p13.1	HOMDEL	1	17	5.9%	No
SCART1		10q26.3	HOMDEL	1	17	5.9%	No
TMBIM1		2q35	HOMDEL	1	17	5.9%	No
LINC00895		22q11.21	AMP	1	17	5.9%	No
CFAP91		3q13.33	AMP	1	17	5.9%	No
RPL13		16q24.3	HOMDEL	1	17	5.9%	No
ROPN1B		3q21.2	AMP	1	17	5.9%	No
PLET1		11q23.1	HOMDEL	1	17	5.9%	No
CLU		8p21.1	HOMDEL	1	17	5.9%	No
NCBP3		17p13.2	HOMDEL	1	17	5.9%	No
ATP11B		3q26.33	AMP	3	17	17.6%	No
ALOX12-AS1		17p13.1	HOMDEL	1	17	5.9%	No
MTMR2		11q21	HOMDEL	1	17	5.9%	No
AGO2		8q24.3	AMP	1	17	5.9%	Yes
TACC1		8p11.22	HOMDEL	1	17	5.9%	No
DRG2		17p11.2	HOMDEL	1	17	5.9%	No
IGLL5		22q11.22	AMP	1	17	5.9%	No
ALDH1L1		3q21.3	AMP	1	17	5.9%	No
DEFB110		6p12.3	HOMDEL	1	17	5.9%	No
CETP		16q13	HOMDEL	1	17	5.9%	No
UGT1A4		2q37.1	HOMDEL	1	17	5.9%	No
MIR22HG		17p13.3	HOMDEL	1	17	5.9%	No
CASP4LP		11q22.3	HOMDEL	1	17	5.9%	No
SLC9A9-AS1		3q24	AMP	1	17	5.9%	No
LRCH2		Xq23	AMP	1	17	5.9%	No
MRPL44		2q36.1	HOMDEL	1	17	5.9%	No
MAPK7		17p11.2	HOMDEL	1	17	5.9%	No
SERPINF2		17p13.3	HOMDEL	1	17	5.9%	No
ELP3		8p21.1	HOMDEL	1	17	5.9%	No
IRAK1		Xq28	AMP	2	17	11.8%	No
APLN		Xq26.1	AMP	1	17	5.9%	No
CFAP65		2q35	HOMDEL	1	17	5.9%	No
CNOT1		16q21	HOMDEL	1	17	5.9%	No
DEFA10P		8p23.1	HOMDEL	1	17	5.9%	No
GRIA3		Xq25	AMP	1	17	5.9%	No
UGT1A9		2q37.1	HOMDEL	1	17	5.9%	No
TRMT9B		8p22	HOMDEL	1	17	5.9%	No
FAM90A7		8p23.1	HOMDEL	1	17	5.9%	No
OR52K1		11p15.4	HOMDEL	1	17	5.9%	No
TFAP2B		6p12.3	HOMDEL	1	17	5.9%	No
KAAG1		6p22.3	HOMDEL	1	17	5.9%	No
EXOC3-AS1		5p15.33	AMP	1	17	5.9%	No
WDR53		3q29	AMP	4	17	23.5%	No
SORBS3		8p21.3	HOMDEL	1	17	5.9%	No
LINC02192		16q12.1	HOMDEL	1	17	5.9%	No
SLC35F2		11q22.3	HOMDEL	1	17	5.9%	No
XNDC1N		11q13.4	HOMDEL	1	17	5.9%	No
RAB6A		11q13.4	HOMDEL	1	17	5.9%	No
LTBP4		19q13.2	AMP	1	17	5.9%	No
CNTNAP4		16q23.1	HOMDEL	1	17	5.9%	No
C17ORF107		17p13.2	HOMDEL	1	17	5.9%	No
LZTS1-AS1		8p21.3	HOMDEL	1	17	5.9%	No
KPNA2		17q24.2	AMP	1	17	5.9%	No
ZNF568		19q13.12	AMP	1	17	5.9%	No
ZNF833P		19p13.2	AMP	1	17	5.9%	No
ZNF148		3q21.2	AMP	1	17	5.9%	No
SH3BP4		2q37.2	HOMDEL	1	17	5.9%	No
TDRD6		6p12.3	HOMDEL	1	17	5.9%	No
C19ORF38		19p13.2	AMP	1	17	5.9%	No
GCDH		19p13.13	AMP	1	17	5.9%	No
LDOC1		Xq27.1	AMP	2	17	11.8%	No
DIXDC1		11q23.1	HOMDEL	1	17	5.9%	No
HIC1		17p13.3	HOMDEL	1	17	5.9%	No
ZNF428		19q13.31	AMP	1	17	5.9%	No
FAM181B		11q14.1	HOMDEL	1	17	5.9%	No
SNORD15A		11q13.4	HOMDEL	1	17	5.9%	No
ATP2C1		3q22.1	AMP	1	17	5.9%	No
PTK2		8q24.3	AMP	1	17	5.9%	No
PRMT7		16q22.1	HOMDEL	1	17	5.9%	No
CCNYL1		2q33.3	HOMDEL	1	17	5.9%	No
KDM4E		11q21	HOMDEL	1	17	5.9%	No
RTL10		22q11.21	AMP	1	17	5.9%	No
ZSWIM4		19p13.13	AMP	1	17	5.9%	No
ZNF788P		19p13.2	AMP	1	17	5.9%	No
ZNF423		16q12.1	HOMDEL	1	17	5.9%	No
ZNF732		4p16.3	HOMDEL	1	17	5.9%	No
LINC01968		3q29	AMP	4	17	23.5%	No
KPNA1		3q21.1	AMP	1	17	5.9%	No
IRGQ		19q13.31	AMP	1	17	5.9%	No
C1QTNF3-AMACR		5p13.2	AMP	1	17	5.9%	No
FGF19		11q13.3	HOMDEL	1	17	5.9%	Yes
SNORA25		11q21	HOMDEL	1	17	5.9%	No
TPPP		5p15.33	AMP	1	17	5.9%	No
NPHP3		3q22.1	AMP	1	17	5.9%	No
