Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
KNL1		1	1	21	4.8%	Yes
CCDC116		1	1	21	4.8%	No
CAMTA1		2	2	21	9.5%	Yes
HIVEP3		1	1	21	4.8%	No
ARHGEF10		1	1	21	4.8%	No
IQCG		1	1	21	4.8%	No
C10ORF62		1	1	21	4.8%	No
PI4KA		1	1	21	4.8%	No
PLCH2		1	1	21	4.8%	No
PI4KB		1	1	21	4.8%	No
SRFBP1		1	1	21	4.8%	No
FZD6		1	1	21	4.8%	No
CLUH		1	1	21	4.8%	No
NTN4		1	1	21	4.8%	No
PIK3CA		7	7	21	33.3%	Yes
ACE2		1	1	21	4.8%	No
PIK3CD		1	1	21	4.8%	Yes
SLC6A16		1	1	21	4.8%	No
RPGRIP1		2	1	21	4.8%	No
CAMSAP2		1	1	21	4.8%	No
SLC22A17		1	1	21	4.8%	No
SWT1		1	1	21	4.8%	No
GCC2		3	1	21	4.8%	No
NME8		1	1	21	4.8%	No
GARIN1B		1	1	21	4.8%	No
CEP135		1	1	21	4.8%	No
CHP1		1	1	21	4.8%	No
ANKRD30B		3	3	21	14.3%	No
DZIP3		1	1	21	4.8%	No
TET3		2	2	21	9.5%	Yes
ASTN2		1	1	21	4.8%	No
CIBAR1		1	1	21	4.8%	No
RTL6		1	1	21	4.8%	No
WAC		1	1	21	4.8%	No
SLC25A47		1	1	21	4.8%	No
PAPLN		1	1	21	4.8%	No
ZNF516		1	1	21	4.8%	No
PDE4DIP		1	1	21	4.8%	Yes
PITPNM3		1	1	21	4.8%	No
TERF1		2	1	21	4.8%	No
H2BC14		2	2	21	9.5%	No
PHF14		2	2	21	9.5%	No
EBF2		1	1	21	4.8%	No
MFSD14A		1	1	21	4.8%	No
PIGM		1	1	21	4.8%	No
LRRC4B		1	1	21	4.8%	No
OSR2		1	1	21	4.8%	No
SCFD1		1	1	21	4.8%	No
WSCD2		2	2	21	9.5%	No
AASDH		1	1	21	4.8%	No
RRM2B		1	1	21	4.8%	No
BIVM		1	1	21	4.8%	No
APOBEC3D		1	1	21	4.8%	No
MINK1		1	1	21	4.8%	No
PLA2G3		3	3	21	14.3%	No
TRAF7		1	1	21	4.8%	Yes
DCLK1		1	1	21	4.8%	No
OTOP3		1	1	21	4.8%	No
ZBTB21		2	1	21	4.8%	No
PADI2		1	1	21	4.8%	No
RHOBTB2		1	1	21	4.8%	No
SYNE2		2	2	21	9.5%	No
POLR1A		1	1	21	4.8%	No
NUP210		1	1	21	4.8%	No
DNAJB13		1	1	21	4.8%	No
MAP7D1		1	1	21	4.8%	No
AKNAD1		1	1	21	4.8%	No
CCDC88A		1	1	21	4.8%	No
TF		1	1	21	4.8%	No
GON4L		2	1	21	4.8%	No
TEX36		1	1	21	4.8%	No
ARHGEF40		1	1	21	4.8%	No
CROCC		1	1	21	4.8%	No
TFRC		1	1	21	4.8%	Yes
PUM1		1	1	21	4.8%	No
TG		2	2	21	9.5%	No
H4C13		1	1	21	4.8%	No
SPNS3		1	1	21	4.8%	No
ELAPOR2		1	1	21	4.8%	No
TFF1		1	1	21	4.8%	No
PAMR1		1	1	21	4.8%	No
TFDP2		1	1	21	4.8%	No
GARNL3		1	1	21	4.8%	No
DIAPH1		1	1	21	4.8%	No
SLF1		1	1	21	4.8%	No
SGIP1		1	1	21	4.8%	No
LEFTY2		1	1	21	4.8%	No
MAGI1		1	1	21	4.8%	No
FAM47A		1	1	21	4.8%	No
CDHR3		3	3	21	14.3%	No
RPS5		1	1	21	4.8%	No
SIGLEC14		1	1	21	4.8%	No
SWI5		1	1	21	4.8%	No
LAMB2		3	1	21	4.8%	No
ERICH6B		1	1	21	4.8%	No
DIAPH2		1	1	21	4.8%	No
LAMC2		2	1	21	4.8%	No
PCDHAC2		1	1	21	4.8%	No
MRPL44		1	1	21	4.8%	No
DLG1		2	2	21	9.5%	No
LRR1		1	1	21	4.8%	No
DLAT		1	1	21	4.8%	No
NOL6		2	1	21	4.8%	No
LAMA5		1	1	21	4.8%	No
DIO3		1	1	21	4.8%	No
TAS2R7		1	1	21	4.8%	No
HENMT1		1	1	21	4.8%	No
PTAR1		1	1	21	4.8%	No
CDHR1		1	1	21	4.8%	No
IKZF2		1	1	21	4.8%	Yes
PCDHA7		1	1	21	4.8%	No
PCDHA6		1	1	21	4.8%	No
PRICKLE2		3	1	21	4.8%	No
OR1A1		1	1	21	4.8%	No
TBC1D19		1	1	21	4.8%	No
ERCC6L2		1	1	21	4.8%	No
TGM3		1	1	21	4.8%	No
FBXW7		5	4	21	19.0%	Yes
PCDH17		1	1	21	4.8%	No
FAAP100		1	1	21	4.8%	No
ZNF484		1	1	21	4.8%	No
DLG3		1	1	21	4.8%	No
FAXDC2		1	1	21	4.8%	No
DLG2		2	2	21	9.5%	No
ELL3		1	1	21	4.8%	No
PCDHA2		1	1	21	4.8%	No
SHROOM4		1	1	21	4.8%	No
PCDHA1		1	1	21	4.8%	No
USP31		1	1	21	4.8%	No
NDEL1		1	1	21	4.8%	No
DLGAP1		1	1	21	4.8%	No
RUFY1		2	1	21	4.8%	No
DHH		1	1	21	4.8%	No
SLC22A12		1	1	21	4.8%	No
SPICE1		2	1	21	4.8%	No
CRLF1		1	1	21	4.8%	No
RPL7L1		1	1	21	4.8%	No
CCDC120		1	1	21	4.8%	No
TEX15		1	1	21	4.8%	No
CDCP2		1	1	21	4.8%	No
TUBGCP4		1	1	21	4.8%	No
KIAA1210		3	2	21	9.5%	No
DMD		2	2	21	9.5%	No
DNAH2		1	1	21	4.8%	No
DMBT1		1	1	21	4.8%	No
FNDC1		1	1	21	4.8%	No
HIPK1		2	2	21	9.5%	No
ZNF469		1	1	21	4.8%	No
NLN		1	1	21	4.8%	No
ESYT2		1	1	21	4.8%	No
TRAT1		1	1	21	4.8%	No
TRIM45		1	1	21	4.8%	No
GPRC5B		1	1	21	4.8%	No
TIMP2		1	1	21	4.8%	No
DNAH9		1	1	21	4.8%	No
HEG1		1	1	21	4.8%	No
RNF17		3	3	21	14.3%	No
NACC1		1	1	21	4.8%	No
THY1		1	1	21	4.8%	No
TDRD1		1	1	21	4.8%	No
MRTFB		1	1	21	4.8%	No
TIAL1		1	1	21	4.8%	No
RBM4B		1	1	21	4.8%	No
TIE1		1	1	21	4.8%	No
AHRR		1	1	21	4.8%	No
TIAM1		1	1	21	4.8%	No
ARID1B		1	1	21	4.8%	Yes
ZBTB37		1	1	21	4.8%	No
SEC24A		1	1	21	4.8%	No
NCF1		1	1	21	4.8%	No
GNMT		1	1	21	4.8%	No
EFHC2		1	1	21	4.8%	No
CPSF1		1	1	21	4.8%	No
DNAH8		1	1	21	4.8%	No
DNAH6		2	2	21	9.5%	No
CYTH1		1	1	21	4.8%	No
RBM44		1	1	21	4.8%	No
PTPRQ		2	2	21	9.5%	No
VPS35L		1	1	21	4.8%	No
DYNC1I1		1	1	21	4.8%	No
USF3		1	1	21	4.8%	No
OR5H6		1	1	21	4.8%	No
EFCAB13		3	3	21	14.3%	No
NHLH2		1	1	21	4.8%	No
DCAF12L1		1	1	21	4.8%	No
GOLGA6L2		1	1	21	4.8%	No
GBA		1	1	21	4.8%	No
DNAJB11		1	1	21	4.8%	No
AMOT		2	2	21	9.5%	No
MUC5B		1	1	21	4.8%	No
COL13A1		2	2	21	9.5%	No
OR4K15		1	1	21	4.8%	No
COL12A1		1	1	21	4.8%	No
TRDMT1		1	1	21	4.8%	No
DNMT1		1	1	21	4.8%	Yes
COL11A1		1	1	21	4.8%	No
AFAP1L2		1	1	21	4.8%	No
C14ORF93		1	1	21	4.8%	No
FAM221A		1	1	21	4.8%	No
FKBP10		1	1	21	4.8%	No
TTBK1		1	1	21	4.8%	No
NID1		1	1	21	4.8%	No
COL17A1		1	1	21	4.8%	No
COL16A1		1	1	21	4.8%	No
ITPKC		2	2	21	9.5%	No
ZNF257		1	1	21	4.8%	No
ABCB5		1	1	21	4.8%	No
LIG3		1	1	21	4.8%	No
DIPK1A		2	2	21	9.5%	No
GPR37L1		1	1	21	4.8%	No
GCH1		1	1	21	4.8%	No
MYPN		1	1	21	4.8%	No
COL19A1		1	1	21	4.8%	No
DOCK2		1	1	21	4.8%	No
PKD1L1		2	2	21	9.5%	No
NKTR		1	1	21	4.8%	No
CD244		1	1	21	4.8%	No
LIFR		1	1	21	4.8%	Yes
KTI12		1	1	21	4.8%	No
GPR52		1	1	21	4.8%	No
ZBTB49		1	1	21	4.8%	No
CCDC125		1	1	21	4.8%	No
NEDD1		1	1	21	4.8%	No
ERAP1		1	1	21	4.8%	No
SLC24A5		1	1	21	4.8%	No
LIMK1		1	1	21	4.8%	No
CDK12		1	1	21	4.8%	Yes
TMEM8B		1	1	21	4.8%	No
NME4		1	1	21	4.8%	No
NMT1		1	1	21	4.8%	No
LIMCH1		1	1	21	4.8%	No
RIMS1		2	2	21	9.5%	No
PALS1		1	1	21	4.8%	No
ZSWIM4		1	1	21	4.8%	No
CEP152		2	2	21	9.5%	No
MLXIPL		1	1	21	4.8%	No
FMN2		1	1	21	4.8%	No
NYAP2		2	2	21	9.5%	No
TNNI3K		1	1	21	4.8%	No
GDI1		1	1	21	4.8%	No
KLHL5		2	1	21	4.8%	No
KLHL1		1	1	21	4.8%	No
NOS3		1	1	21	4.8%	No
DPP10		1	1	21	4.8%	No
CD3G		1	1	21	4.8%	No
TENT2		1	1	21	4.8%	No
CSGALNACT2		1	1	21	4.8%	No
EP400		1	1	21	4.8%	Yes
PSMD2		1	1	21	4.8%	No
KLHL38		1	1	21	4.8%	No
NACA2		1	1	21	4.8%	No
GGCX		1	1	21	4.8%	No
ARHGAP23		2	2	21	9.5%	No
NOX5		1	1	21	4.8%	No
MAP9		1	1	21	4.8%	No
ANKRD36C		1	1	21	4.8%	No
GFRA2		1	1	21	4.8%	No
SH3RF1		1	1	21	4.8%	No
GFPT1		1	1	21	4.8%	No
LPCAT1		1	1	21	4.8%	No
NOTCH1		2	2	21	9.5%	Yes
CCDC88B		1	1	21	4.8%	No
PSMC1		1	1	21	4.8%	No
NOTCH4		1	1	21	4.8%	Yes
CCN3		1	1	21	4.8%	No
CCDC146		1	1	21	4.8%	No
PAXIP1		2	2	21	9.5%	No
GHR		1	1	21	4.8%	No
TPX2		1	1	21	4.8%	No
SPRTN		1	1	21	4.8%	Yes
PRSS50		1	1	21	4.8%	No
CPA1		1	1	21	4.8%	No
DHX37		1	1	21	4.8%	No
GGT7		2	2	21	9.5%	No
COX11		1	1	21	4.8%	No
CD22		1	1	21	4.8%	Yes
AFAP1L1		1	1	21	4.8%	No
PSMD7		1	1	21	4.8%	No
PHF12		1	1	21	4.8%	No
FCER2		1	1	21	4.8%	No
CRIPAK		1	1	21	4.8%	No
FCN2		1	1	21	4.8%	No
TCF25		1	1	21	4.8%	No
CIP2A		1	1	21	4.8%	No
CPN2		1	1	21	4.8%	No
SORCS3		1	1	21	4.8%	No
PTEN		2	2	21	9.5%	Yes
PPM1K		1	1	21	4.8%	No
IGSF1		1	1	21	4.8%	No
IPO7		1	1	21	4.8%	No
FCGR2B		1	1	21	4.8%	Yes
NUGGC		1	1	21	4.8%	No
CLDN4		1	1	21	4.8%	No
PAIP2B		1	1	21	4.8%	No
DDX17		1	1	21	4.8%	No
FAM83G		2	2	21	9.5%	No
SCAF1		1	1	21	4.8%	No
CACTIN		1	1	21	4.8%	No
KMT2C		5	3	21	14.3%	Yes
KHDC3L		1	1	21	4.8%	No
NRAP		1	1	21	4.8%	No
NRAS		1	1	21	4.8%	Yes
VWDE		2	2	21	9.5%	No
PHRF1		1	1	21	4.8%	No
LRG1		1	1	21	4.8%	No
CR2		1	1	21	4.8%	No
CFAP61		1	1	21	4.8%	No
IL1RAP		1	1	21	4.8%	No
N6AMT1		1	1	21	4.8%	No
PLEKHA4		1	1	21	4.8%	No
RDH14		1	1	21	4.8%	No
DNASE2B		1	1	21	4.8%	No
ENTPD5		1	1	21	4.8%	No
OR1S1		1	1	21	4.8%	No
ENDOV		1	1	21	4.8%	No
RAB19		1	1	21	4.8%	No
MPEG1		1	1	21	4.8%	Yes
CRHBP		1	1	21	4.8%	No
HSPA12B		1	1	21	4.8%	No
GPAM		1	1	21	4.8%	No
DMRT3		1	1	21	4.8%	No
ALS2		1	1	21	4.8%	No
METAP2		1	1	21	4.8%	No
XKR9		1	1	21	4.8%	No
PAGR1		1	1	21	4.8%	No
RNF213		1	1	21	4.8%	Yes
WDR25		1	1	21	4.8%	No
SLC26A11		1	1	21	4.8%	No
CREBBP		1	1	21	4.8%	Yes
PTHLH		1	1	21	4.8%	No
SEMA6B		1	1	21	4.8%	No
GCN1		1	1	21	4.8%	No
MYO1B		1	1	21	4.8%	No
SNW1		2	2	21	9.5%	No
MIA3		2	2	21	9.5%	No
ZNF546		1	1	21	4.8%	No
SENP6		1	1	21	4.8%	No
AUTS2		1	1	21	4.8%	No
PNRC1		1	1	21	4.8%	Yes
CACHD1		1	1	21	4.8%	No
ADAMTS10		1	1	21	4.8%	No
GIGYF2		1	1	21	4.8%	No
ANKRD17		1	1	21	4.8%	No
SLCO5A1		1	1	21	4.8%	No
ADGRE5		1	1	21	4.8%	No
PTK7		1	1	21	4.8%	Yes
TMEM102		1	1	21	4.8%	No
ADAMTS12		1	1	21	4.8%	No
PTMA		1	1	21	4.8%	No
GSDMA		1	1	21	4.8%	No
SLITRK5		1	1	21	4.8%	No
PLXNA4		1	1	21	4.8%	No
IL12RB2		1	1	21	4.8%	No
PERM1		2	2	21	9.5%	No
SLC4A11		1	1	21	4.8%	No
ACOT2		1	1	21	4.8%	No
CCDC40		1	1	21	4.8%	No
MOCOS		1	1	21	4.8%	No
HLA-B		2	2	21	9.5%	Yes
TIGD6		1	1	21	4.8%	No
HLA-A		1	1	21	4.8%	Yes
UGT3A2		1	1	21	4.8%	No
FANCM		1	1	21	4.8%	No
PTCD3		1	1	21	4.8%	No
CDC5L		1	1	21	4.8%	No
PIK3IP1		2	2	21	9.5%	No
HARBI1		3	1	21	4.8%	No
ATP5F1C		1	1	21	4.8%	No
SNAPC2		1	1	21	4.8%	No
HACL1		1	1	21	4.8%	No
IQCH		1	1	21	4.8%	No
RNF19B		1	1	21	4.8%	No
FHL1		1	1	21	4.8%	No
SGO1		1	1	21	4.8%	No
CDC25A		2	1	21	4.8%	No
NLRP5		2	2	21	9.5%	No
NLRP8		1	1	21	4.8%	No
IL13RA2		1	1	21	4.8%	No
NLRP13		1	1	21	4.8%	No
OTP		1	1	21	4.8%	No
CDH1		1	1	21	4.8%	Yes
COQ6		1	1	21	4.8%	No
SLC35C2		1	1	21	4.8%	No
RNF25		1	1	21	4.8%	No
PKD1		2	2	21	9.5%	No
INPP4B		1	1	21	4.8%	Yes
NSD1		3	3	21	14.3%	Yes
PTPRK		1	1	21	4.8%	Yes
PRELID3B		1	1	21	4.8%	No
CTDSPL2		1	1	21	4.8%	No
ATP6V1A		2	2	21	9.5%	No
WDR44		2	2	21	9.5%	No
DPM1		1	1	21	4.8%	No
ATP6V1B2		1	1	21	4.8%	Yes
PTPRD		1	1	21	4.8%	Yes
CCNK		1	1	21	4.8%	No
FAM13A		1	1	21	4.8%	No
SUGP2		1	1	21	4.8%	No
GSTCD		1	1	21	4.8%	No
ASNSD1		1	1	21	4.8%	No
DCAF5		1	1	21	4.8%	No
SYNGAP1		1	1	21	4.8%	No
PLA2G5		1	1	21	4.8%	No
NOMO1		1	1	21	4.8%	No
HLX		1	1	21	4.8%	No
HLCS		1	1	21	4.8%	No
TDRD7		1	1	21	4.8%	No
ASXL3		2	2	21	9.5%	No
SHE		1	1	21	4.8%	No
PEAK1		2	2	21	9.5%	No
FKBP4		1	1	21	4.8%	No
DUSP26		1	1	21	4.8%	No
PTPRN		1	1	21	4.8%	No
PKP2		1	1	21	4.8%	No
NRP1		1	1	21	4.8%	No
HS6ST3		1	1	21	4.8%	No
HS1BP3		1	1	21	4.8%	No
TUSC3		2	2	21	9.5%	Yes
LMNA		1	1	21	4.8%	Yes
PLCB3		1	1	21	4.8%	No
HCAR3		1	1	21	4.8%	No
PLCD1		1	1	21	4.8%	No
XPNPEP2		1	1	21	4.8%	No
PLCL1		1	1	21	4.8%	No
FRY		1	1	21	4.8%	No
ASH1L		1	1	21	4.8%	No
ATR		2	1	21	4.8%	Yes
CAMKMT		1	1	21	4.8%	No
ATRX		1	1	21	4.8%	Yes
ACTR1A		1	1	21	4.8%	No
SDK2		2	2	21	9.5%	No
MSN		1	1	21	4.8%	Yes
XK		1	1	21	4.8%	No
PLAU		1	1	21	4.8%	No
DICER1		2	2	21	9.5%	Yes
PLG		2	2	21	9.5%	No
LMX1B		1	1	21	4.8%	No
SPAG1		1	1	21	4.8%	No
ESPL1		1	1	21	4.8%	No
MT1H		1	1	21	4.8%	No
TOP1MT		1	1	21	4.8%	No
TDRD6		2	1	21	4.8%	No
AUP1		1	1	21	4.8%	No
TACC2		1	1	21	4.8%	No
ZNF593		1	1	21	4.8%	No
EML6		1	1	21	4.8%	No
DDX49		1	1	21	4.8%	No
LMO1		1	1	21	4.8%	Yes
XPO1		1	1	21	4.8%	Yes
LMO2		1	1	21	4.8%	Yes
SGTB		1	1	21	4.8%	No
PLEC		1	1	21	4.8%	No
XRCC3		1	1	21	4.8%	No
ZNF804B		2	1	21	4.8%	No
RUBCN		1	1	21	4.8%	No
USP6NL		2	2	21	9.5%	No
BCORL1		2	2	21	9.5%	Yes
SPG7		1	1	21	4.8%	No
LPO		1	1	21	4.8%	No
PCDH15		2	2	21	9.5%	No
KCNH4		1	1	21	4.8%	No
TRIM10		1	1	21	4.8%	No
GMNN		1	1	21	4.8%	No
TTC14		1	1	21	4.8%	No
ZBTB3		1	1	21	4.8%	No
B2M		1	1	21	4.8%	Yes
ARID2		2	2	21	9.5%	Yes
FCGBP		2	2	21	9.5%	No
PLK1		1	1	21	4.8%	No
ST18		1	1	21	4.8%	No
LRFN4		1	1	21	4.8%	No
KIAA0100		1	1	21	4.8%	No
CSPP1		1	1	21	4.8%	No
PCDHGA8		1	1	21	4.8%	No
MTHFS		2	1	21	4.8%	No
NADK		1	1	21	4.8%	Yes
ZNF81		1	1	21	4.8%	No
PLXNA1		1	1	21	4.8%	No
CDC123		1	1	21	4.8%	No
PLXNA2		1	1	21	4.8%	No
PLXNB1		1	1	21	4.8%	No
SPP1		1	1	21	4.8%	No
SEMA3E		2	2	21	9.5%	No
LRP1		1	1	21	4.8%	No
LRP2		1	1	21	4.8%	No
ZBTB38		1	1	21	4.8%	No
ZNF573		1	1	21	4.8%	No
HNRNPD		1	1	21	4.8%	No
FNIP2		1	1	21	4.8%	No
RPAP2		1	1	21	4.8%	No
ADGRB1		1	1	21	4.8%	No
ADGRB2		1	1	21	4.8%	No
COL24A1		2	2	21	9.5%	No
VWA2		1	1	21	4.8%	No
MRPL2		1	1	21	4.8%	No
JCAD		4	2	21	9.5%	No
ECE2		1	1	21	4.8%	No
EYS		3	2	21	9.5%	No
HNRNPU		1	1	21	4.8%	No
LRP6		1	1	21	4.8%	Yes
PML		2	2	21	9.5%	Yes
HNRNPL		1	1	21	4.8%	No
HNRNPK		1	1	21	4.8%	No
OR6M1		1	1	21	4.8%	No
RPS19		1	1	21	4.8%	No
ZNF8		1	1	21	4.8%	No
SOX14		2	2	21	9.5%	No
CEP104		1	1	21	4.8%	No
RPS20		1	1	21	4.8%	No
DOCK4		1	1	21	4.8%	No
HOXA2		1	1	21	4.8%	No
HOXA1		1	1	21	4.8%	No
ISLR2		1	1	21	4.8%	No
KDM7A		1	1	21	4.8%	No
ZNF646		3	1	21	4.8%	No
ADCY2		1	1	21	4.8%	No
LRP4		2	2	21	9.5%	No
ALG13		4	4	21	19.0%	No
ADCY3		1	1	21	4.8%	No
ZNF2		1	1	21	4.8%	No
ARFGEF1		1	1	21	4.8%	No
TSHZ3		1	1	21	4.8%	No
SECISBP2L		1	1	21	4.8%	No
VPS18		2	2	21	9.5%	No
SUN3		1	1	21	4.8%	No
CYP4F3		1	1	21	4.8%	No
EIF2S2		1	1	21	4.8%	No
UST		1	1	21	4.8%	No
LTBP2		1	1	21	4.8%	No
ZNF16		1	1	21	4.8%	No
EEA1		1	1	21	4.8%	No
IFT140		1	1	21	4.8%	No
BCAR3		1	1	21	4.8%	No
OR4D9		1	1	21	4.8%	No
RALGAPA2		1	1	21	4.8%	No
THOC2		2	2	21	9.5%	No
ADAMTSL3		1	1	21	4.8%	No
ANKRD50		1	1	21	4.8%	No
DNMT3L		1	1	21	4.8%	No
ADCY5		1	1	21	4.8%	No
ADCY9		1	1	21	4.8%	No
RPS21		1	1	21	4.8%	No
GPRASP1		4	4	21	19.0%	No
CCP110		1	1	21	4.8%	No
TMEM260		1	1	21	4.8%	No
SETD1A		1	1	21	4.8%	Yes
FOCAD		1	1	21	4.8%	No
CD180		1	1	21	4.8%	No
LY75		3	2	21	9.5%	No
VN1R1		1	1	21	4.8%	No
STARD8		2	1	21	4.8%	No
PLPP4		1	1	21	4.8%	No
LUM		1	1	21	4.8%	No
ATP10A		2	2	21	9.5%	No
LY6E		1	1	21	4.8%	No
UNKL		2	2	21	9.5%	No
ADH1C		1	1	21	4.8%	No
BIN2		1	1	21	4.8%	No
OR51E2		1	1	21	4.8%	No
RTN2		1	1	21	4.8%	No
BPNT2		1	1	21	4.8%	No
NBR1		2	2	21	9.5%	No
ABCA13		4	4	21	19.0%	No
TSPAN6		1	1	21	4.8%	No
HUWE1		1	1	21	4.8%	No
ADGRA3		2	2	21	9.5%	No
SLC26A9		1	1	21	4.8%	No
AMOTL2		1	1	21	4.8%	No
CLIP1		1	1	21	4.8%	Yes
PTPRU		1	1	21	4.8%	No
KMT2B		1	1	21	4.8%	Yes
TSSC4		1	1	21	4.8%	No
RYR3		2	2	21	9.5%	No
RYR2		5	4	21	19.0%	No
RP1L1		1	1	21	4.8%	No
ZNF45		1	1	21	4.8%	No
SMAD4		1	1	21	4.8%	Yes
UBE2O		1	1	21	4.8%	No
EIF4A3		1	1	21	4.8%	No
ATG13		1	1	21	4.8%	No
PIEZO2		1	1	21	4.8%	No
TRBV6-5		1	1	21	4.8%	No
EID2		1	1	21	4.8%	No
ARHGAP12		1	1	21	4.8%	No
RPA4		1	1	21	4.8%	No
ANKFN1		1	1	21	4.8%	No
ADNP		1	1	21	4.8%	No
PLVAP		1	1	21	4.8%	No
DPYD		1	1	21	4.8%	No
RASAL1		1	1	21	4.8%	No
DPP6		1	1	21	4.8%	No
NLRC3		1	1	21	4.8%	No
GPR171		1	1	21	4.8%	No
CUL1		1	1	21	4.8%	No
OR2M3		1	1	21	4.8%	No
CUL3		1	1	21	4.8%	Yes
ARHGEF12		1	1	21	4.8%	Yes
KIAA0895		1	1	21	4.8%	No
PIEZO1		2	2	21	9.5%	No
MAF		1	1	21	4.8%	Yes
SAXO2		1	1	21	4.8%	No
GRK2		1	1	21	4.8%	No
PCYOX1		2	1	21	4.8%	No
HR		1	1	21	4.8%	No
ACSF3		1	1	21	4.8%	No
KCNB2		1	1	21	4.8%	No
ABCC9		2	2	21	9.5%	No
ABCF2		1	1	21	4.8%	No
TNNT1		1	1	21	4.8%	No
HOOK2		1	1	21	4.8%	No
AP2A1		1	1	21	4.8%	No
NEMP2		1	1	21	4.8%	No
AP1B1		1	1	21	4.8%	No
AP2B1		1	1	21	4.8%	No
TNS2		1	1	21	4.8%	No
UCKL1		1	1	21	4.8%	No
LRRK2		1	1	21	4.8%	Yes
DSG2		2	2	21	9.5%	No
REV1		1	1	21	4.8%	No
IL18BP		1	1	21	4.8%	No
SCAMP3		1	1	21	4.8%	No
WDR90		2	2	21	9.5%	Yes
TRIP10		1	1	21	4.8%	No
CDC42BPA		1	1	21	4.8%	No
OGT		1	1	21	4.8%	No
TRIP4		1	1	21	4.8%	No
SYNE1		3	3	21	14.3%	No
IRS4		3	3	21	14.3%	Yes
SAFB		2	2	21	9.5%	No
DOCK9		1	1	21	4.8%	No
AGA		1	1	21	4.8%	No
PHF24		1	1	21	4.8%	No
OR6N1		1	1	21	4.8%	No
ACAN		4	3	21	14.3%	No
DSP		2	2	21	9.5%	No
ALLC		1	1	21	4.8%	No
MUC17		2	2	21	9.5%	No
PARP3		1	1	21	4.8%	Yes
CD163		1	1	21	4.8%	No
TP53		7	5	21	23.8%	Yes
HMGXB4		1	1	21	4.8%	No
JAG1		1	1	21	4.8%	No
EXO5		2	2	21	9.5%	No
NMRK1		1	1	21	4.8%	No
DCDC2		1	1	21	4.8%	No
UBR4		1	1	21	4.8%	No
ZNF770		1	1	21	4.8%	No
CPVL		1	1	21	4.8%	No
ZSWIM2		1	1	21	4.8%	No
HOOK3		1	1	21	4.8%	Yes
DUSP6		1	1	21	4.8%	No
PPFIA4		1	1	21	4.8%	No
RANBP3		1	1	21	4.8%	No
WDR47		1	1	21	4.8%	No
NAF1		1	1	21	4.8%	No
CHD5		1	1	21	4.8%	No
ADAT2		1	1	21	4.8%	No
PREX1		1	1	21	4.8%	No
PRRC2B		1	1	21	4.8%	No
NLRP4		1	1	21	4.8%	No
USHBP1		1	1	21	4.8%	No
PLEKHA8		1	1	21	4.8%	No
CRAMP1		1	1	21	4.8%	No
ATRNL1		1	1	21	4.8%	No
C12ORF4		1	1	21	4.8%	No
HMCN1		4	3	21	14.3%	No
OR5V1		1	1	21	4.8%	No
MEPCE		1	1	21	4.8%	No
TBC1D10A		1	1	21	4.8%	No
DYRK1A		1	1	21	4.8%	No
TPR		1	1	21	4.8%	Yes
TPTE		1	1	21	4.8%	No
ITGBL1		1	1	21	4.8%	No
TPO		2	1	21	4.8%	No
MSL3		1	1	21	4.8%	No
SLC44A5		1	1	21	4.8%	No
CPXM1		1	1	21	4.8%	No
SF3A3		2	2	21	9.5%	No
TRAF3		1	1	21	4.8%	Yes
TRAF2		1	1	21	4.8%	Yes
C8ORF48		1	1	21	4.8%	No
ADAM12		1	1	21	4.8%	No
TOR1B		1	1	21	4.8%	No
STK39		1	1	21	4.8%	No
NCOA4		1	1	21	4.8%	Yes
LIN9		1	1	21	4.8%	No
WDR45B		1	1	21	4.8%	No
FAM98C		1	1	21	4.8%	No
FCRL4		1	1	21	4.8%	Yes
FCRL5		1	1	21	4.8%	No
CAPN12		1	1	21	4.8%	No
NT5E		1	1	21	4.8%	No
PELI3		1	1	21	4.8%	No
TCERG1		1	1	21	4.8%	No
L3MBTL1		1	1	21	4.8%	No
OR10D3		1	1	21	4.8%	No
ZNF311		1	1	21	4.8%	No
NRL		1	1	21	4.8%	No
SLC22A8		1	1	21	4.8%	No
BTBD3		2	2	21	9.5%	No
KCNT2		1	1	21	4.8%	No
EHMT2		1	1	21	4.8%	No
SPSB2		1	1	21	4.8%	No
OR2T11		1	1	21	4.8%	No
KIF3B		1	1	21	4.8%	No
GLI1		1	1	21	4.8%	Yes
RGL3		2	2	21	9.5%	No
NTRK3		1	1	21	4.8%	Yes
WDR87		1	1	21	4.8%	No
CRY2		1	1	21	4.8%	No
CRY1		1	1	21	4.8%	No
CRX		1	1	21	4.8%	No
ODAD1		2	1	21	4.8%	No
PAK5		1	1	21	4.8%	Yes
JMY		1	1	21	4.8%	No
SRR		1	1	21	4.8%	No
CMYA5		1	1	21	4.8%	No
GLS		1	1	21	4.8%	No
HSPA12A		2	2	21	9.5%	No
CAPN8		1	1	21	4.8%	No
CRACR2A		1	1	21	4.8%	No
NTSR1		1	1	21	4.8%	No
NMT2		2	2	21	9.5%	No
CD101		1	1	21	4.8%	No
CTHRC1		1	1	21	4.8%	No
SLC44A2		1	1	21	4.8%	No
TRAV17		1	1	21	4.8%	No
ZBED5		1	1	21	4.8%	No
NALCN		1	1	21	4.8%	No
CUL5		1	1	21	4.8%	No
USP30		1	1	21	4.8%	No
