Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
TMC6		2	1	82	1.2%	No
B4GALT4		1	1	82	1.2%	No
GPN1		1	1	82	1.2%	No
NPEPL1		1	1	82	1.2%	No
B3GALT1		1	1	82	1.2%	No
TBL1XR1		4	3	82	3.7%	Yes
B3GALT4		1	1	82	1.2%	No
DDX42		1	1	82	1.2%	No
CCAR1		2	2	82	2.4%	No
TUT4		2	2	82	2.4%	No
DHRS7B		1	1	82	1.2%	No
EDF1		1	1	82	1.2%	No
MBTPS1		2	1	82	1.2%	No
DMXL2		4	4	82	4.9%	No
TMEM41B		1	1	82	1.2%	No
KIAA0930		1	1	82	1.2%	No
SATB2		2	1	82	1.2%	No
CHMP2B		2	1	82	1.2%	No
CUX2		2	2	82	2.4%	No
KCNE3		1	1	82	1.2%	No
TMEM184C		1	1	82	1.2%	No
ARVCF		1	1	82	1.2%	No
ZBTB33		1	1	82	1.2%	No
CDK5RAP2		4	4	82	4.9%	No
SH2B1		2	2	82	2.4%	No
OGDHL		1	1	82	1.2%	No
ARAP2		1	1	82	1.2%	No
KIR3DL3		1	1	82	1.2%	No
ACAP3		1	1	82	1.2%	No
ABCC3		5	4	82	4.9%	No
PHB2		1	1	82	1.2%	No
WDR12		1	1	82	1.2%	No
LLPH		1	1	82	1.2%	No
ASAH1		1	1	82	1.2%	No
C11ORF80		1	1	82	1.2%	No
PAGE1		1	1	82	1.2%	No
PDAP1		1	1	82	1.2%	No
UGGT2		1	1	82	1.2%	No
WWC2-AS2		1	1	82	1.2%	No
ACOT7		1	1	82	1.2%	No
LRRK1		5	4	82	4.9%	No
MIEN1		1	1	82	1.2%	No
CBX3		1	1	82	1.2%	No
NOL9		2	2	82	2.4%	No
GABARAP		1	1	82	1.2%	No
ACOT8		1	1	82	1.2%	No
EXOC3		1	1	82	1.2%	No
COLGALT1		2	2	82	2.4%	No
PHF6		1	1	82	1.2%	Yes
OR1I1		1	1	82	1.2%	No
SYF2		1	1	82	1.2%	No
RNGTT		1	1	82	1.2%	No
GPAA1		2	1	82	1.2%	No
MAGEB16		2	2	82	2.4%	No
UTRN		6	6	82	7.3%	No
RNMT		1	1	82	1.2%	No
FAM98A		1	1	82	1.2%	No
DNAAF9		3	3	82	3.7%	No
SIN3A		2	2	82	2.4%	No
NECTIN3		2	2	82	2.4%	No
DNAJC10		1	1	82	1.2%	No
ZNF701		1	1	82	1.2%	No
TTC17		1	1	82	1.2%	No
DHX32		1	1	82	1.2%	No
ACTL10		1	1	82	1.2%	No
NSUN7		1	1	82	1.2%	No
EZHIP		2	2	82	2.4%	Yes
E2F8		2	2	82	2.4%	No
SSH1		1	1	82	1.2%	No
GAR1		1	1	82	1.2%	No
YIPF1		1	1	82	1.2%	No
RBM27		1	1	82	1.2%	No
ZNF83		2	1	82	1.2%	No
TEFM		2	2	82	2.4%	No
SEMA5B		1	1	82	1.2%	No
NGLY1		1	1	82	1.2%	No
TTLL7		1	1	82	1.2%	No
SH3TC1		2	2	82	2.4%	No
BBS10		2	1	82	1.2%	No
GBF1		4	3	82	3.7%	No
CTNNAL1		1	1	82	1.2%	No
ADAM19		2	2	82	2.4%	No
CLEC4C		1	1	82	1.2%	No
PNISR		2	2	82	2.4%	No
NEK7		1	1	82	1.2%	No
KANK2		2	1	82	1.2%	No
AKNA		1	1	82	1.2%	No
VAV2		2	2	82	2.4%	Yes
RPUSD3		1	1	82	1.2%	No
VCAM1		1	1	82	1.2%	No
C19ORF71		1	1	82	1.2%	No
SLC19A3		1	1	82	1.2%	No
PNKD		1	1	82	1.2%	No
SEC31B		1	1	82	1.2%	No
TSGA10		2	2	82	2.4%	No
COPE		1	1	82	1.2%	No
ASPA		1	1	82	1.2%	No
ASPH		2	2	82	2.4%	No
MBD5		3	3	82	3.7%	No
ANKRD55		2	2	82	2.4%	No
ASS1		1	1	82	1.2%	No
TDP1		1	1	82	1.2%	No
ZNF768		2	1	82	1.2%	No
SUV39H2		1	1	82	1.2%	No
MYOM1		1	1	82	1.2%	No
WDR59		1	1	82	1.2%	No
KDM6A		8	2	82	2.4%	Yes
THAP9		5	3	82	3.7%	No
VPS45		1	1	82	1.2%	No
CFAP44		1	1	82	1.2%	No
PALB2		1	1	82	1.2%	Yes
UVRAG		1	1	82	1.2%	No
MYH13		4	4	82	4.9%	No
ZNF839		1	1	82	1.2%	No
VASP		1	1	82	1.2%	No
SH3D21		2	2	82	2.4%	No
CD300A		2	2	82	2.4%	No
ZNF521		2	2	82	2.4%	Yes
NOL11		2	2	82	2.4%	No
FOXR2		1	1	82	1.2%	No
VEGFA		1	1	82	1.2%	Yes
GEMIN5		2	2	82	2.4%	No
VDR		1	1	82	1.2%	No
VEGFC		1	1	82	1.2%	No
C1ORF122		1	1	82	1.2%	No
SLC44A4		1	1	82	1.2%	No
UPF3B		2	2	82	2.4%	No
EVX2		1	1	82	1.2%	No
ERMARD		1	1	82	1.2%	No
ATL3		1	1	82	1.2%	No
MCTP2		2	2	82	2.4%	No
ZNF385D		1	1	82	1.2%	No
RIOK2		1	1	82	1.2%	No
TAF7L		1	1	82	1.2%	No
LMBRD1		2	2	82	2.4%	No
ZNF750		4	4	82	4.9%	Yes
MOV10L1		2	2	82	2.4%	No
FBXO42		2	2	82	2.4%	No
ZNF415		2	1	82	1.2%	No
ADAM21		5	3	82	3.7%	No
CTAGE4		1	1	82	1.2%	No
VCL		1	1	82	1.2%	No
ADAM23		1	1	82	1.2%	No
VDAC1		1	1	82	1.2%	No
ADAM18		1	1	82	1.2%	No
TTLL6		3	3	82	3.7%	No
C3ORF70	2.150e-3	2	2	82	2.4%	No
RNF168		1	1	82	1.2%	No
UPF3A		1	1	82	1.2%	No
VIM		1	1	82	1.2%	No
HEATR5A		2	2	82	2.4%	No
LCN8		1	1	82	1.2%	No
EZR		3	3	82	3.7%	Yes
RP1		2	2	82	2.4%	No
VIP		1	1	82	1.2%	No
RPGR		3	3	82	3.7%	No
VIPR2		1	1	82	1.2%	No
IQCN		2	2	82	2.4%	No
SLC35G2		1	1	82	1.2%	No
LRIF1		1	1	82	1.2%	No
ASTN1		2	2	82	2.4%	No
TEDDM1		1	1	82	1.2%	No
XRN1		1	1	82	1.2%	No
ZBBX		2	2	82	2.4%	No
ZFHX3		6	6	82	7.3%	Yes
DDX28		1	1	82	1.2%	No
CCSER2		1	1	82	1.2%	No
FBXW5		2	1	82	1.2%	No
MIOS		1	1	82	1.2%	No
CACNA2D3		1	1	82	1.2%	No
METTL2B		1	1	82	1.2%	No
ATF4		2	2	82	2.4%	No
THSD7B		5	5	82	6.1%	No
ELMOD2		2	1	82	1.2%	No
LMAN1L		1	1	82	1.2%	No
VGF		1	1	82	1.2%	No
ADAM7		3	3	82	3.7%	No
FAM171A2		1	1	82	1.2%	No
VIL1		1	1	82	1.2%	No
FADD		1	1	82	1.2%	No
SNAP23		1	1	82	1.2%	No
VPREB1		1	1	82	1.2%	No
MPDZ		4	4	82	4.9%	No
AGTPBP1		1	1	82	1.2%	No
IRGQ		1	1	82	1.2%	No
ZNF57		1	1	82	1.2%	No
ATM		5	5	82	6.1%	Yes
RERE		2	2	82	2.4%	No
ATOH1		1	1	82	1.2%	No
MEX3B		1	1	82	1.2%	No
MTUS2		4	4	82	4.9%	No
ATP1A1		1	1	82	1.2%	Yes
ATP1A2		2	1	82	1.2%	No
CSTF2T		1	1	82	1.2%	No
ATP1A3		1	1	82	1.2%	No
ADGRL3		6	4	82	4.9%	No
ATP12A		1	1	82	1.2%	No
KIAA1107		1	1	82	1.2%	No
SCFD2		2	2	82	2.4%	No
WWC1		1	1	82	1.2%	No
SGO2		3	3	82	3.7%	No
VLDLR		2	2	82	2.4%	No
BEST1		1	1	82	1.2%	No
NORAD		1	1	82	1.2%	No
TNFAIP8L1		2	2	82	2.4%	No
VWF		1	1	82	1.2%	No
WARS1		1	1	82	1.2%	No
RPE65		2	2	82	2.4%	No
RPL4		2	2	82	2.4%	No
ZAN		4	3	82	3.7%	No
ZNF100		1	1	82	1.2%	No
BICD2		1	1	82	1.2%	No
ATP1A4		1	1	82	1.2%	No
ATP1B1		1	1	82	1.2%	No
FBXW11		1	1	82	1.2%	No
ATP2A1		2	2	82	2.4%	No
ATP2A2		1	1	82	1.2%	No
ANKS1A		2	2	82	2.4%	No
ATP2A3		1	1	82	1.2%	No
RPA1		1	1	82	1.2%	No
MGAT4D		2	1	82	1.2%	No
SYNDIG1L		2	2	82	2.4%	No
C2CD6		1	1	82	1.2%	No
RPL7A		2	2	82	2.4%	No
CLIP2		1	1	82	1.2%	No
TNFRSF10B		1	1	82	1.2%	No
CORO2A		1	1	82	1.2%	No
POU6F2		1	1	82	1.2%	No
SCN11A		3	2	82	2.4%	No
RPL11		1	1	82	1.2%	No
CREG2		1	1	82	1.2%	No
RPL10		1	1	82	1.2%	Yes
NSD2		1	1	82	1.2%	Yes
DENND2C		4	3	82	3.7%	No
TNFRSF10A		1	1	82	1.2%	No
EXOC7		2	1	82	1.2%	No
VWA3B		2	2	82	2.4%	No
ADGRL2		1	1	82	1.2%	No
ATP2B1		2	2	82	2.4%	No
DNMBP		2	2	82	2.4%	No
ATP2B2		2	2	82	2.4%	No
FPGT		2	2	82	2.4%	No
MGA		5	4	82	4.9%	Yes
ATP2B3		1	1	82	1.2%	Yes
ATP2B4		1	1	82	1.2%	No
LACTB		1	1	82	1.2%	No
CCDC116		2	2	82	2.4%	No
CALHM5		1	1	82	1.2%	No
CAMTA1		3	3	82	3.7%	Yes
HIVEP3		1	1	82	1.2%	No
ZMYND15		1	1	82	1.2%	No
MCF2L		2	2	82	2.4%	No
ZC3H7B		1	1	82	1.2%	No
C2ORF16		4	3	82	3.7%	No
RPL6		1	1	82	1.2%	No
IQCG		2	2	82	2.4%	No
WNT7B		2	2	82	2.4%	No
WNT8B		1	1	82	1.2%	No
KLHL18		2	2	82	2.4%	No
BPIFC		1	1	82	1.2%	No
WNT1		1	1	82	1.2%	No
TSPYL4		2	2	82	2.4%	No
CAMSAP2		2	2	82	2.4%	No
TASOR		1	1	82	1.2%	No
ZNF541		2	2	82	2.4%	No
ANKRD28		1	1	82	1.2%	No
PDS5A		2	2	82	2.4%	No
TET3		4	3	82	3.7%	Yes
ASTN2		1	1	82	1.2%	No
KATNIP		3	2	82	2.4%	No
RPRD2		2	1	82	1.2%	No
TMEM131L		1	1	82	1.2%	No
SNF8		1	1	82	1.2%	No
MRI1		1	1	82	1.2%	No
DUSP12		1	1	82	1.2%	No
DDX19B		1	1	82	1.2%	No
XDH		1	1	82	1.2%	No
ATXN2L		1	1	82	1.2%	No
KAZN		3	3	82	3.7%	No
RPL31		1	1	82	1.2%	No
DENND5A		1	1	82	1.2%	No
WT1		1	1	82	1.2%	Yes
DDHD2		1	1	82	1.2%	No
ATP13A4		2	2	82	2.4%	No
RHBDD1		1	1	82	1.2%	No
MINAR1		1	1	82	1.2%	No
APOBEC3D		1	1	82	1.2%	No
ANKRD12	4.580e-12	2	2	82	2.4%	No
MAF1		1	1	82	1.2%	No
KLHL2		2	2	82	2.4%	No
CRNN		1	1	82	1.2%	No
TMEM126A		1	1	82	1.2%	No
SCAPER		3	3	82	3.7%	No
ZBTB21		1	1	82	1.2%	No
CHRDL2		1	1	82	1.2%	No
NF1P4		1	1	82	1.2%	No
RRP12		2	2	82	2.4%	No
SYNE2		10	7	82	8.5%	No
POLR1A		1	1	82	1.2%	No
ZNF473		1	1	82	1.2%	No
PLCL2		1	1	82	1.2%	No
SLC10A4		1	1	82	1.2%	No
MAP7D1		2	2	82	2.4%	No
RPAIN		3	3	82	3.7%	No
AKNAD1		2	2	82	2.4%	No
DTX4		1	1	82	1.2%	No
S100A16		1	1	82	1.2%	No
CCDC88A		2	2	82	2.4%	No
MAGEE2		2	2	82	2.4%	No
POLR3B		1	1	82	1.2%	No
PSMB11		1	1	82	1.2%	No
GPR176		1	1	82	1.2%	No
ALKBH7		1	1	82	1.2%	No
TCHP		1	1	82	1.2%	No
NDC1		1	1	82	1.2%	No
HSDL2		2	2	82	2.4%	No
PLCXD3		1	1	82	1.2%	No
RPS3A		1	1	82	1.2%	No
EXOC6B		1	1	82	1.2%	No
PLEKHG4		2	2	82	2.4%	No
RNF19A		1	1	82	1.2%	No
SIK2		1	1	82	1.2%	No
INTS7		1	1	82	1.2%	No
PLCB1		5	5	82	6.1%	No
RPN1		1	1	82	1.2%	Yes
PHLPP1		2	2	82	2.4%	No
LAIR1		1	1	82	1.2%	No
LAIR2		1	1	82	1.2%	No
PAMR1		1	1	82	1.2%	No
SYT3		1	1	82	1.2%	No
ABI3BP		3	2	82	2.4%	No
LAMA2		4	2	82	2.4%	No
VPS13A		6	6	82	7.3%	No
TRIM58		1	1	82	1.2%	No
LAMA3		1	1	82	1.2%	No
SEL1L3		1	1	82	1.2%	No
DCUN1D5		1	1	82	1.2%	No
SLC6A14		1	1	82	1.2%	No
TENM3		1	1	82	1.2%	No
GARNL3		1	1	82	1.2%	No
ZNF334		1	1	82	1.2%	No
SLC37A3		1	1	82	1.2%	No
SLF2		2	2	82	2.4%	No
SLF1		1	1	82	1.2%	No
POLR3E		2	2	82	2.4%	No
KLHL23		1	1	82	1.2%	No
FILIP1L		1	1	82	1.2%	No
LMBR1L		1	1	82	1.2%	No
SGIP1		3	2	82	2.4%	No
RPS6KA3		1	1	82	1.2%	No
RPS6KA2		1	1	82	1.2%	No
FAM47A		1	1	82	1.2%	No
RPS6KA1		1	1	82	1.2%	No
TIGD4		3	1	82	1.2%	No
LAMB3		2	2	82	2.4%	No
LAMC1		2	2	82	2.4%	No
LAMP1		1	1	82	1.2%	No
NUDT19		2	2	82	2.4%	No
ARMH4		3	3	82	3.7%	No
TAS2R16		1	1	82	1.2%	No
TMEM135		1	1	82	1.2%	No
LAMA4		1	1	82	1.2%	No
NOL6		2	2	82	2.4%	No
LAMA5		1	1	82	1.2%	No
TAS2R13		1	1	82	1.2%	No
STMN1		1	1	82	1.2%	No
LAMP2		1	1	82	1.2%	No
JMJD4		1	1	82	1.2%	No
DHH		1	1	82	1.2%	No
CCDC120		1	1	82	1.2%	No
RTN4RL1		1	1	82	1.2%	No
ZNF502		3	1	82	1.2%	No
DNAH2		5	5	82	6.1%	No
OR4L1		2	2	82	2.4%	No
LCT		2	2	82	2.4%	No
OR4K14		1	1	82	1.2%	No
VILL		3	3	82	3.7%	No
LBR		2	2	82	2.4%	No
LCAT		1	1	82	1.2%	No
OR11H6		1	1	82	1.2%	No
LDHC		1	1	82	1.2%	No
LDLR		1	1	82	1.2%	No
RNF141		1	1	82	1.2%	No
STMN3		2	1	82	1.2%	No
SPTY2D1		1	1	82	1.2%	No
RBM44		1	1	82	1.2%	No
GATA2		1	1	82	1.2%	Yes
LGALS3		1	1	82	1.2%	No
GATA1		1	1	82	1.2%	Yes
GAS2		2	2	82	2.4%	No
TTC21A		4	3	82	3.7%	No
C4ORF51		1	1	82	1.2%	No
LEP		1	1	82	1.2%	No
DZIP1L		4	4	82	4.9%	No
LEPR		2	2	82	2.4%	No
LETM1		1	1	82	1.2%	No
NPIPB6		1	1	82	1.2%	No
COL13A1		2	2	82	2.4%	No
GBP3		1	1	82	1.2%	No
COL12A1		3	3	82	3.7%	No
COL11A2		2	2	82	2.4%	No
GBP1		1	1	82	1.2%	No
COL11A1		5	5	82	6.1%	No
CD164L2		1	1	82	1.2%	No
TEPSIN		1	1	82	1.2%	No
LGALS8		1	1	82	1.2%	No
GCDH		1	1	82	1.2%	No
LGALS9		1	1	82	1.2%	No
COL16A1		1	1	82	1.2%	No
COL15A1		1	1	82	1.2%	No
GBX2		1	1	82	1.2%	No
TOPAZ1		3	3	82	3.7%	No
LIG3		2	2	82	2.4%	No
LIG4		2	2	82	2.4%	No
DIPK1A		1	1	82	1.2%	No
MBD3L1		1	1	82	1.2%	No
SLC9A7P1		1	1	82	1.2%	No
GCKR		2	2	82	2.4%	No
COPA		1	1	82	1.2%	No
GCK		1	1	82	1.2%	No
IKBIP		2	1	82	1.2%	No
COL19A1		6	6	82	7.3%	No
GCG		2	2	82	2.4%	No
B3GNTL1		1	1	82	1.2%	No
LHCGR		1	1	82	1.2%	No
NR6A1		2	2	82	2.4%	No
LIFR		1	1	82	1.2%	Yes
KAT2A		2	2	82	2.4%	No
LIG1		1	1	82	1.2%	No
LIPC		2	1	82	1.2%	No
LIPE		1	1	82	1.2%	No
FAT3		6	6	82	7.3%	No
TRABD2B		2	2	82	2.4%	No
ABLIM1		1	1	82	1.2%	No
LIMK1		2	2	82	2.4%	No
LIPA		1	1	82	1.2%	No
SPATS2		1	1	82	1.2%	No
ZFP69B		1	1	82	1.2%	No
ZSWIM1		1	1	82	1.2%	No
ZSWIM4		1	1	82	1.2%	No
GEM		1	1	82	1.2%	No
L1TD1		1	1	82	1.2%	No
GGNBP2		2	2	82	2.4%	No
ATP8B4		3	3	82	3.7%	No
ZNF613		2	2	82	2.4%	No
OR5P2		1	1	82	1.2%	No
GDI1		2	2	82	2.4%	No
SIMC1		1	1	82	1.2%	No
LLGL1		1	1	82	1.2%	No
ANKRD44		1	1	82	1.2%	No
LMAN1		1	1	82	1.2%	No
TPCN2		1	1	82	1.2%	No
PCED1B		2	2	82	2.4%	No
MPPE1		1	1	82	1.2%	No
KRT74		1	1	82	1.2%	No
ZC3H14		1	1	82	1.2%	No
HDAC11		1	1	82	1.2%	No
GGCX		1	1	82	1.2%	No
MAP9		1	1	82	1.2%	No
GFRA3		2	2	82	2.4%	No
PLBD1		2	2	82	2.4%	No
ANKRD36C		3	2	82	2.4%	No
GFRA2		2	2	82	2.4%	No
GFRA1		2	2	82	2.4%	No
GFPT1		1	1	82	1.2%	No
ZNF649		1	1	82	1.2%	No
CPLANE1		4	3	82	3.7%	No
WNK4		2	1	82	1.2%	No
WNK2		2	2	82	2.4%	No
WNK3		1	1	82	1.2%	No
GHSR		1	1	82	1.2%	No
CPB2		1	1	82	1.2%	No
GHR		3	3	82	3.7%	No
CPA1		1	1	82	1.2%	No
GGT7		1	1	82	1.2%	No
RSAD2		1	1	82	1.2%	No
CPT1A		2	2	82	2.4%	No
CPN1		1	1	82	1.2%	No
FAM209B		2	2	82	2.4%	No
GJA1		1	1	82	1.2%	No
GIPR		3	3	82	3.7%	No
NPL		1	1	82	1.2%	No
GIP		2	2	82	2.4%	No
PAIP2B		1	1	82	1.2%	No
OR10Q1		1	1	82	1.2%	No
SLC18B1		1	1	82	1.2%	No
DPY19L3		1	1	82	1.2%	No
LRG1		1	1	82	1.2%	No
CR1L		2	2	82	2.4%	No
CR1		1	1	82	1.2%	No
LINC01599		1	1	82	1.2%	No
CST9L		1	1	82	1.2%	No
OR1S1		2	1	82	1.2%	No
ZNF551		4	3	82	3.7%	No
CRHR2		1	1	82	1.2%	No
CRHR1		2	2	82	2.4%	No
CRHBP		1	1	82	1.2%	No
HSPA12B		1	1	82	1.2%	No
MGAT5B		1	1	82	1.2%	No
ATF6B		2	2	82	2.4%	No
SLC26A11		1	1	82	1.2%	No
CREBBP		8	6	82	7.3%	Yes
CSTL1		1	1	82	1.2%	No
PATL1		1	1	82	1.2%	No
ZNF22-AS1		1	1	82	1.2%	No
TTC34		1	1	82	1.2%	No
SLCO4A1		2	2	82	2.4%	No
SLC13A5		1	1	82	1.2%	No
GSDMA		2	2	82	2.4%	No
HMX3		1	1	82	1.2%	No
ALS2CL		2	2	82	2.4%	No
FAM13C		1	1	82	1.2%	No
PLXNA4		2	2	82	2.4%	No
DCAF4L1		1	1	82	1.2%	No
SLC16A9		1	1	82	1.2%	No
C6ORF118		1	1	82	1.2%	No
PDIA6		2	2	82	2.4%	No
SHLD3		1	1	82	1.2%	No
ZNF501		1	1	82	1.2%	No
PTCD2		1	1	82	1.2%	No
NLRP5		2	2	82	2.4%	No
NLRP8		2	2	82	2.4%	No
PCDH18		1	1	82	1.2%	No
WWC3		2	2	82	2.4%	No
NLRP13		1	1	82	1.2%	No
SUCLG1		1	1	82	1.2%	No
SUCLA2		1	1	82	1.2%	No
TRAP1		3	3	82	3.7%	No
EHMT1		3	3	82	3.7%	No
TLE6		2	2	82	2.4%	No
SUCLG2		1	1	82	1.2%	No
OPTN		1	1	82	1.2%	No
PPP2R2D		2	2	82	2.4%	No
ATP5MC3		1	1	82	1.2%	No
PIGU		1	1	82	1.2%	No
APBB1IP		4	4	82	4.9%	No
RBM12		1	1	82	1.2%	No
DNAI4		1	1	82	1.2%	No
HESX1		2	2	82	2.4%	No
INPP4B		2	2	82	2.4%	Yes
ANO9		1	1	82	1.2%	No
ANKRD18B		1	1	82	1.2%	No
HCAR2		1	1	82	1.2%	No
NUTM2G		2	2	82	2.4%	No
ABCB10		1	1	82	1.2%	No
FCHO2		1	1	82	1.2%	No
ESPNL		1	1	82	1.2%	No
ZC3H15		1	1	82	1.2%	No
ANKRD16		1	1	82	1.2%	No
SH3D19		1	1	82	1.2%	No
TEX2		2	2	82	2.4%	No
CCDC93		1	1	82	1.2%	No
CARF		1	1	82	1.2%	No
TMEM165		1	1	82	1.2%	No
ATP6V1B2		2	2	82	2.4%	Yes
AKAP9		2	2	82	2.4%	No
HHIPL2		1	1	82	1.2%	No
OIT3		2	2	82	2.4%	No
GALR2		1	1	82	1.2%	No
CCNK		1	1	82	1.2%	No
FAM13A		3	2	82	2.4%	No
DENND10P1		1	1	82	1.2%	No
HAND2-AS1		1	1	82	1.2%	No
SUGP2		1	1	82	1.2%	No
G3BP1		1	1	82	1.2%	No
ADGRG2		2	2	82	2.4%	No
ASNSD1		2	2	82	2.4%	No
DCAF5		1	1	82	1.2%	No
SYNGAP1		2	2	82	2.4%	No
DUSP15		1	1	82	1.2%	No
ASXL3		1	1	82	1.2%	No
MROH2A		2	2	82	2.4%	No
GRIP1		5	2	82	2.4%	No
NIPAL1		1	1	82	1.2%	No
NFXL1		1	1	82	1.2%	No
ZMYM1		2	2	82	2.4%	No
LRIT2		1	1	82	1.2%	No
QSER1		2	2	82	2.4%	No
DDHD1		2	2	82	2.4%	No
USP53		2	2	82	2.4%	No
PEAK1		1	1	82	1.2%	No
ATP6V0A1		1	1	82	1.2%	No
ECHDC1		1	1	82	1.2%	No
CES2		1	1	82	1.2%	No
HDAC8		1	1	82	1.2%	No
LONRF3		1	1	82	1.2%	No
ATP6AP1		1	1	82	1.2%	Yes
SHLD2		2	2	82	2.4%	No
ATP7A		1	1	82	1.2%	No
KIF20A		1	1	82	1.2%	No
EXOC6		2	1	82	1.2%	No
CCHCR1		1	1	82	1.2%	No
NRP2		1	1	82	1.2%	No
PREB		2	2	82	2.4%	No
IQGAP1		5	4	82	4.9%	No
FEM1B		2	2	82	2.4%	No
HARS2		1	1	82	1.2%	No
PROM1		2	2	82	2.4%	No
HCAR3		1	1	82	1.2%	No
XPNPEP2		1	1	82	1.2%	No
HDAC3		3	3	82	3.7%	No
TPSD1		1	1	82	1.2%	No
AP4E1		1	1	82	1.2%	No
GPR161		1	1	82	1.2%	No
NRARP		3	2	82	2.4%	No
FRY		6	5	82	6.1%	No
OR11H12		2	2	82	2.4%	No
ATP7B		2	2	82	2.4%	No
LRPPRC		6	5	82	6.1%	No
FAM193B		1	1	82	1.2%	No
CBWD1		1	1	82	1.2%	No
ASH1L		4	2	82	2.4%	No
CATSPERB		2	2	82	2.4%	No
ATR		1	1	82	1.2%	Yes
ATRX		5	4	82	4.9%	Yes
RC3H2		4	3	82	3.7%	No
KIF1A		2	2	82	2.4%	No
SOCS2		1	1	82	1.2%	Yes
ACTR1A		2	2	82	2.4%	No
GMPS		1	1	82	1.2%	Yes
XK		1	1	82	1.2%	No
RASGRP1		1	1	82	1.2%	No
NAA40		1	1	82	1.2%	No
OTUD6A		1	1	82	1.2%	No
CCDC152		1	1	82	1.2%	No
METTL8		1	1	82	1.2%	No
XPC		2	2	82	2.4%	Yes
DICER1		2	2	82	2.4%	Yes
SIRT5		1	1	82	1.2%	No
ASAP2		1	1	82	1.2%	No
ALDH1A2		1	1	82	1.2%	No
CDK5R1		1	1	82	1.2%	No
AKAP4		4	3	82	3.7%	No
TAS1R2		1	1	82	1.2%	No
ATP13A2		1	1	82	1.2%	No
APOL3		2	2	82	2.4%	No
FBXO46		2	2	82	2.4%	No
SPOPL		2	2	82	2.4%	No
AUP1		1	1	82	1.2%	No
GNL3L		1	1	82	1.2%	No
MAGEL2		3	3	82	3.7%	No
AVPR1A		1	1	82	1.2%	No
EPHX3		1	1	82	1.2%	No
GRAMD2A		2	2	82	2.4%	No
AVPR1B		2	2	82	2.4%	No
EML6		3	3	82	3.7%	No
AVPR2		2	2	82	2.4%	No
DCST2		1	1	82	1.2%	No
AXL		2	1	82	1.2%	Yes
XPO1		1	1	82	1.2%	Yes
ALKBH1		2	2	82	2.4%	No
H2AW		1	1	82	1.2%	No
KSR1		1	1	82	1.2%	No
SPATA6		1	1	82	1.2%	No
XRCC1		1	1	82	1.2%	No
TSC22D1		1	1	82	1.2%	No
LDB1		3	1	82	1.2%	No
CRB1		3	3	82	3.7%	No
YWHAZ		1	1	82	1.2%	No
PER3		5	4	82	4.9%	No
PCDH15		3	3	82	3.7%	No
DUSP16		1	1	82	1.2%	No
SIRT1		1	1	82	1.2%	No
ZFPM2		1	1	82	1.2%	No
KCNH4		2	2	82	2.4%	No
UNC45A		1	1	82	1.2%	No
ZDHHC11		1	1	82	1.2%	No
FCGBP		6	5	82	6.1%	No
CFAP69		4	3	82	3.7%	No
NUBP2		1	1	82	1.2%	No
CSPP1		2	2	82	2.4%	No
TSFM		1	1	82	1.2%	No
REEP6		2	2	82	2.4%	No
ZBTB14		1	1	82	1.2%	No
ZFX		2	2	82	2.4%	No
VNN2		1	1	82	1.2%	No
RNF212		1	1	82	1.2%	No
ZIC1		1	1	82	1.2%	No
ARHGEF7		1	1	82	1.2%	No
GOLGA8M		1	1	82	1.2%	No
LNPK		1	1	82	1.2%	No
ZNF573		1	1	82	1.2%	No
BAAT		2	2	82	2.4%	No
BACH1		3	3	82	3.7%	No
BAD		1	1	82	1.2%	No
CBLL1		1	1	82	1.2%	No
RPAP2		3	3	82	3.7%	No
ADGRB1		4	4	82	4.9%	No
ADGRB2		2	2	82	2.4%	No
SLC5A11		2	2	82	2.4%	No
COL24A1		4	4	82	4.9%	No
VWA2		1	1	82	1.2%	No
ADGRB3		6	5	82	6.1%	No
EGFL8		1	1	82	1.2%	No
SF1		2	2	82	2.4%	No
ZAP70		1	1	82	1.2%	No
ST3GAL5		1	1	82	1.2%	No
RPS13		1	1	82	1.2%	No
ZFP36		1	1	82	1.2%	No
SYNJ1		2	2	82	2.4%	No
ZNF711		1	1	82	1.2%	No
FUBP1		1	1	82	1.2%	Yes
ZNF3		1	1	82	1.2%	No
CDC16		1	1	82	1.2%	No
ZNF8		3	3	82	3.7%	No
ZNF7		1	1	82	1.2%	No
ZNF10		1	1	82	1.2%	No
SLC5A6		1	1	82	1.2%	No
LRRC69		1	1	82	1.2%	No
BARD1		1	1	82	1.2%	Yes
BBS1		1	1	82	1.2%	No
ANKRD20A2P		1	1	82	1.2%	No
BBS2		1	1	82	1.2%	No
EGLN1		1	1	82	1.2%	No
ZNF669		2	2	82	2.4%	No
TENT5B		1	1	82	1.2%	No
BCAT2		1	1	82	1.2%	No
JHY		1	1	82	1.2%	No
KDM7A		2	2	82	2.4%	No
GRIP2		1	1	82	1.2%	No
EQTN		1	1	82	1.2%	No
ZIC3		2	2	82	2.4%	No
SGPL1		1	1	82	1.2%	No
CPSF7		1	1	82	1.2%	No
TMEM273		1	1	82	1.2%	No
ZIC2		1	1	82	1.2%	No
ALG13		2	2	82	2.4%	No
ZNF2		2	2	82	2.4%	No
SQSTM1		1	1	82	1.2%	No
RPS25		1	1	82	1.2%	No
