Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
MARVELD1		10q24.2	AMP	1	115	0.9%	No
ABI2		2q33.2	HOMDEL	1	115	0.9%	No
LINC02085		3q12.3	AMP	3	115	2.6%	No
SPACDR		7q22.1	AMP	2	115	1.7%	No
OR7D4		19p13.2	HOMDEL	1	115	0.9%	No
DENND5B		12p11.21	AMP	1	115	0.9%	No
HJV		1q21.1	AMP	1	115	0.9%	No
BORCS8-MEF2B		19p13.11	AMP	1	115	0.9%	No
TBC1D10A		22q12.2	AMP	2	115	1.7%	No
RTL3		Xq21.1	HOMDEL	1	115	0.9%	No
LINC02171		4p16.3	HOMDEL	1	115	0.9%	No
ADGRG2		Xp22.13	AMP	2	115	1.7%	No
PDCD6		5p15.33	AMP	9	115	7.8%	No
RLIM		Xq13.2	AMP	2	115	1.7%	No
FAAH2		Xp11.21	AMP	2	115	1.7%	No
WDR83OS		19p13.13	AMP	1	115	0.9%	No
GRIPAP1		Xp11.23	HOMDEL	1	115	0.9%	No
DYNLT3		Xp11.4	AMP	1	115	0.9%	No
CPNE7		16q24.3	HOMDEL	1	115	0.9%	No
ECT2L		6q24.1	HOMDEL	1	115	0.9%	Yes
TFAP2D		6p12.3	AMP	1	115	0.9%	No
CTHRC1		8q22.3	AMP	4	115	3.5%	No
TBC1D3		17q12	AMP	1	115	0.9%	No
TMEM199		17q11.2	HOMDEL	1	115	0.9%	No
CDK5RAP3		17q21.32	AMP	1	115	0.9%	No
PER2		2q37.3	HOMDEL	5	115	4.3%	No
DUX4L1		4q35.2	HOMDEL	3	115	2.6%	No
MRPL27		17q21.33	AMP	1	115	0.9%	No
CABCOCO1		10q21.2	AMP	1	115	0.9%	No
LPP-AS2		3q27.3	AMP	14	115	12.2%	No
SHISAL1		22q13.31	HOMDEL	1	115	0.9%	No
OR6C3		12q13.2	AMP	1	115	0.9%	No
ERBIN		5q12.3	HOMDEL	1	115	0.9%	No
PCDH8		13q14.3	HOMDEL	5	115	4.3%	No
AKAP13		15q25.3	AMP	1	115	0.9%	No
MEF2A		15q26.3	AMP	1	115	0.9%	No
MECP2		Xq28	AMP	3	115	2.6%	No
MTERF3		8q22.1	AMP	3	115	2.6%	No
ZNF440		19p13.2	AMP	3	115	2.6%	No
TMIGD1		17q11.2	AMP	1	115	0.9%	No
UGT1A7		2q37.1	HOMDEL	3	115	2.6%	No
MTARC2		1q41	AMP	1	115	0.9%	No
LINC02389		12q14.3	AMP	1	115	0.9%	No
GPATCH1		19q13.11	AMP	2	115	1.7%	No
UBTD1		10q24.1-q24.2	AMP	1	115	0.9%	No
LINC00501		3q26.32	AMP	16	115	13.9%	No
USP17L29		4p16.1	AMP	1	115	0.9%	No
HIGD2A		5q35.2	AMP	1	115	0.9%	No
L3MBTL2		22q13.2	AMP	1	115	0.9%	No
SLC35B3		6p24.3	AMP	1	115	0.9%	No
KCTD3		1q41	AMP	1	115	0.9%	No
TUBGCP6		22q13.33	HOMDEL	3	115	2.6%	No
ENOX1		13q14.11	HOMDEL	4	115	3.5%	No
CD99P1		Xp22.33 and Yp11.31	HOMDEL	1	115	0.9%	No
ELF1		13q14.11	HOMDEL	4	115	3.5%	No
H1-0		22q13.1	AMP	1	115	0.9%	No
PEX3		6q24.2	HOMDEL	1	115	0.9%	No
TBRG1		11q24.2	HOMDEL	1	115	0.9%	No
CC2D1A		19p13.12	AMP	2	115	1.7%	No
NTAQ1		8q24.13	AMP	3	115	2.6%	No
GRINA		8q24.3	AMP	4	115	3.5%	No
KIRREL3-AS2		11q24.2	HOMDEL	2	115	1.7%	No
CD44		11p13	AMP	3	115	2.6%	No
LINC00221		14q32.33	HOMDEL	1	115	0.9%	No
LYPLA2P2		19p13.2	AMP	2	115	1.7%	No
PSEN1		14q24.2	AMP	1	115	0.9%	No
ATP7B		13q14.3	HOMDEL	5	115	4.3%	No
GID8		20q13.33	AMP	2	115	1.7%	No
DGLUCY		14q32.11	AMP	2	115	1.7%	No
TBC1D3H		17q12	AMP	1	115	0.9%	No
TREX2		Xq28	AMP	3	115	2.6%	No
PRKG1-AS1		10q21.1	AMP	1	115	0.9%	No
MBD3		19p13.3	HOMDEL	2	115	1.7%	No
SH2D3A		19p13.3	HOMDEL	2	115	1.7%	No
IRAK4		12q12	AMP	1	115	0.9%	No
CD47		3q13.12	AMP	3	115	2.6%	No
PLG		6q26	HOMDEL	1	115	0.9%	No
H3-4		1q42.13	AMP	1	115	0.9%	Yes
TM2D2		8p11.22	AMP	2	115	1.7%	No
FILIP1		6q14.1	HOMDEL	1	115	0.9%	No
LINC02381		12q13.13	AMP	1	115	0.9%	No
PTPRM		18p11.23	AMP	1	115	0.9%	No
ZSCAN2		15q25.2	AMP	1	115	0.9%	No
PSEN2		1q42.13	AMP	1	115	0.9%	No
LINC00964		8q24.13	AMP	3	115	2.6%	No
DNPEP		2q35	HOMDEL	2	115	1.7%	No
GRIN2C		17q25.1	AMP	2	115	1.7%	No
LRP1B		2q22.1-q22.2	HOMDEL	10	115	8.7%	Yes
LINC00226		14q32.33	HOMDEL	1	115	0.9%	No
SWSAP1		19p13.2	AMP	3	115	2.6%	No
FDFT1		8p23.1	HOMDEL	1	115	0.9%	No
EFCAB3		17q23.2	HOMDEL	1	115	0.9%	No
SNHG21		15q25.2	AMP	1	115	0.9%	No
HUS1B		6p25.3	HOMDEL	1	115	0.9%	No
ATG4C		1p31.3	AMP	1	115	0.9%	No
TBC1D31		8q24.13	AMP	3	115	2.6%	No
LINC00960		3p12.3	HOMDEL	2	115	1.7%	No
NPAS2-AS1		2q11.2	AMP	1	115	0.9%	No
NDUFV2-AS1		18p11.22	AMP	1	115	0.9%	No
DLGAP1		18p11.31	AMP	2	115	1.7%	No
NRCAM		7q31.1	HOMDEL	1	115	0.9%	No
TGM5		15q15.2	HOMDEL	2	115	1.7%	No
IL27RA		19p13.12	HOMDEL	1	115	0.9%	No
GLRX5		14q32.13	HOMDEL	1	115	0.9%	No
NUP50		22q13.31	HOMDEL	1	115	0.9%	No
DDI1		11q22.3	AMP	4	115	3.5%	No
TMEM47		Xp21.1	AMP	2	115	1.7%	No
ITCH		20q11.22	AMP	3	115	2.6%	No
MED13		17q23.2	HOMDEL	1	115	0.9%	No
ASMTL-AS1		Xp22.33 and Yp11.32	HOMDEL	1	115	0.9%	No
NFKBID		19q13.12	AMP	2	115	1.7%	No
MS4A4A		11q12.2	HOMDEL	1	115	0.9%	No
USP17L9P		4p16.1	AMP	1	115	0.9%	No
TRIP12		2q36.3	HOMDEL	3	115	2.6%	No
PSD4		2q14.1	AMP	1	115	0.9%	No
LINC02291		14q32.2	AMP	2	115	1.7%	No
VPS33B-DT		15q26.1	AMP	1	115	0.9%	No
MYO5A		15q21.2	HOMDEL	3	115	2.6%	Yes
LINC02135		16q24.1	HOMDEL	1	115	0.9%	No
GUSBP1		5p14.3	AMP	6	115	5.2%	No
SPA17		11q24.2	HOMDEL	1	115	0.9%	No
GPHA2		11q13.1	AMP	1	115	0.9%	No
C19ORF71		19p13.3	HOMDEL	2	115	1.7%	No
ATAD1		10q23.31	HOMDEL	5	115	4.3%	No
RAB38		11q14.2	AMP	3	115	2.6%	No
OR7C1		19p13.1	HOMDEL	1	115	0.9%	No
CDK16		Xp11.3	HOMDEL	1	115	0.9%	No
OR4N2		14q11.2	AMP	1	115	0.9%	No
LNX1-AS2		4q12	AMP	1	115	0.9%	No
RNASEH2A		19p13.13	HOMDEL	1	115	0.9%	No
FALEC		1q21.2	AMP	1	115	0.9%	No
TUNAR		14q32.2	AMP	2	115	1.7%	No
CD59		11p13	AMP	1	115	0.9%	No
FUT10		8p12	HOMDEL	1	115	0.9%	No
MED17		11q21	HOMDEL	1	115	0.9%	No
LINC00965		8p23.1	HOMDEL	1	115	0.9%	No
GAGE12D		Xp11.23	HOMDEL	1	115	0.9%	No
RAPGEF2		4q32.1	HOMDEL	1	115	0.9%	No
LCMT2		15q15.3	HOMDEL	2	115	1.7%	No
TFDP3		Xq26.2	AMP	2	115	1.7%	No
SRRM3		7q11.23	AMP	1	115	0.9%	No
DOCK6		19p13.2	HOMDEL	1	115	0.9%	No
C4ORF51		4q31.21	HOMDEL	1	115	0.9%	No
PER3		1p36.23	HOMDEL	1	115	0.9%	No
CASP1		11q22.3	AMP	2	115	1.7%	No
LINC00955		4p16.3	HOMDEL	1	115	0.9%	No
FBXW9		19p13.13	HOMDEL	1	115	0.9%	No
ASH1L-AS1		1q22	AMP	1	115	0.9%	No
KLHL26		19p13.11	HOMDEL	1	115	0.9%	No
LINC01622		6p25.3	HOMDEL	1	115	0.9%	No
DACH2		Xq21.2	HOMDEL	1	115	0.9%	No
FBRS		16p11.2	AMP	1	115	0.9%	No
SNORD113-4		14q32.31	HOMDEL	1	115	0.9%	No
GCSAM		3q13.2	AMP	3	115	2.6%	No
NKX3-2		4p15.33	HOMDEL	1	115	0.9%	No
RASD2		22q12.3	AMP	1	115	0.9%	No
CCNQ		Xq28	AMP	3	115	2.6%	Yes
LINC00534		8q21.3	AMP	3	115	2.6%	No
FRMD6-AS2		14q22.1	AMP	1	115	0.9%	No
EIF5		14q32.32	HOMDEL	1	115	0.9%	No
SNORD114-1		14q32.31	HOMDEL	1	115	0.9%	No
GANC		15q15.1	HOMDEL	2	115	1.7%	No
METTL23		17q25.2	AMP	1	115	0.9%	No
LINC02408		12q15	AMP	1	115	0.9%	No
LINC01132		1q42.3	AMP	1	115	0.9%	No
KRTAP4-9		17q21.2	HOMDEL	1	115	0.9%	No
FSTL3		19p13.3	HOMDEL	3	115	2.6%	Yes
FBXO16		8p21.1	HOMDEL	1	115	0.9%	No
CCDC159		19p13.2	AMP	3	115	2.6%	No
USP17L6P		4p16.1	AMP	1	115	0.9%	No
JRKL-AS1		11q21	AMP	3	115	2.6%	No
ITGB2-AS1		21q22.3	AMP	2	115	1.7%	No
LINC00115		1p36.33	HOMDEL	2	115	1.7%	No
KLHL11		17q21.2	HOMDEL	1	115	0.9%	No
MFSD9		2q12.1	AMP	1	115	0.9%	No
ZNRF1		16q23.1	AMP	1	115	0.9%	No
NOMO1		16p13.11	AMP	1	115	0.9%	No
PRCD		17q25.1	AMP	1	115	0.9%	No
SERPINA12		14q32.13	AMP	2	115	1.7%	No
EHHADH		3q27.2	AMP	13	115	11.3%	No
SNAPIN		1q21.3	AMP	1	115	0.9%	No
COX10-DT		17p12	AMP	1	115	0.9%	No
AUTS2		7q11.22	AMP	2	115	1.7%	No
NOL12		22q13.1	AMP	1	115	0.9%	No
CASP4		11q22.3	AMP	2	115	1.7%	No
TRIM37		17q22	AMP	1	115	0.9%	No
FNDC11		20q13.33	AMP	2	115	1.7%	No
RIMBP3B		22q11.21	AMP	1	115	0.9%	No
SRP9		1q42.12	AMP	1	115	0.9%	No
CPEB1-AS1		15q25.2	AMP	1	115	0.9%	No
PPP2R5E		14q23.2	AMP	1	115	0.9%	No
DNM3		1q24.3	AMP	1	115	0.9%	No
ZNF655		7q22.1	AMP	2	115	1.7%	No
CASP5		11q22.3	AMP	2	115	1.7%	No
SLC25A37		8p21.2	HOMDEL	2	115	1.7%	No
LINC01819		2p21	AMP	1	115	0.9%	No
PLK5		19p13.3	HOMDEL	2	115	1.7%	No
C16ORF96		16p13.3	AMP	1	115	0.9%	No
SUPT4H1		17q22	HOMDEL	1	115	0.9%	No
GRIP1		12q14.3	AMP	1	115	0.9%	No
KRTAP4-8		17q21.2	HOMDEL	1	115	0.9%	No
LINC02212		5p15.2	AMP	8	115	7.0%	No
PPP1R16B		20q11.23	AMP	2	115	1.7%	No
OR1F2P		16p13.3	AMP	1	115	0.9%	No
LACTB2-AS1		8q13.3	AMP	3	115	2.6%	No
PDSS2		6q21	AMP	1	115	0.9%	No
PRAF2		Xp11.23	HOMDEL	1	115	0.9%	No
LINC00290		4q34.3	HOMDEL	3	115	2.6%	No
LINC00885		3q29	AMP	14	115	12.2%	No
CRTAM		11q24.1	HOMDEL	1	115	0.9%	No
CXCR2		2q35	HOMDEL	2	115	1.7%	No
WBP2		17q25.1	AMP	3	115	2.6%	No
CLUAP1		16p13.3	HOMDEL	1	115	0.9%	No
KIAA0100		17q11.2	HOMDEL	1	115	0.9%	No
FARSA		19p13.13	AMP	1	115	0.9%	No
LYPLAL1		1q41	AMP	1	115	0.9%	No
LINC01088		4q21.21	AMP	3	115	2.6%	No
SRP54		14q13.2	AMP	2	115	1.7%	No
CERK		22q13.31	HOMDEL	2	115	1.7%	No
ANKRD17		4q13.3	AMP	2	115	1.7%	No
TFE3		Xp11.23	HOMDEL	1	115	0.9%	Yes
BACE2		21q22.2-q22.3	AMP	2	115	1.7%	No
CNTN6		3p26.3	AMP	1	115	0.9%	No
CCDC70		13q14.3	HOMDEL	5	115	4.3%	No
EP300-AS1		22q13.2	AMP	1	115	0.9%	No
LSM11		5q33.3	AMP	1	115	0.9%	No
GSDMC		8q24.21	AMP	3	115	2.6%	No
MIR7-3HG		19p13.3	HOMDEL	2	115	1.7%	No
ADGB		6q24.3	HOMDEL	1	115	0.9%	No
LINC00869		1q21.2	AMP	1	115	0.9%	No
KANK2		19p13.2	AMP	3	115	2.6%	No
CNP		17q21.2	HOMDEL	1	115	0.9%	No
GPALPP1		13q14.12	HOMDEL	4	115	3.5%	No
CSDC2		22q13.2	AMP	1	115	0.9%	No
KRTAP2-1		17q21.2	HOMDEL	1	115	0.9%	No
DMRT2		9p24.3	HOMDEL	1	115	0.9%	No
DKK4		8p11.21	AMP	2	115	1.7%	Yes
C19ORF44		19p13.11	HOMDEL	1	115	0.9%	No
LINC00347		13q22.1	AMP	1	115	0.9%	No
OR1C1		1q44	AMP	1	115	0.9%	No
SEC31B		10q24.31	AMP	1	115	0.9%	No
GJD2		15q14	AMP	1	115	0.9%	No
DNAI2		17q25.1	AMP	2	115	1.7%	No
ACTG1P17		15q25.2	AMP	1	115	0.9%	No
PARVB		22q13.31	AMP	1	115	0.9%	No
MSX2P1		17q22	HOMDEL	1	115	0.9%	No
ST6GALNAC1		17q25.1	AMP	1	115	0.9%	No
DNAJB2		2q35	HOMDEL	2	115	1.7%	No
SGCZ		8p22	HOMDEL	2	115	1.7%	No
USP17L10		4p16.1	HOMDEL	1	115	0.9%	No
SIK1		21q22.3	AMP	1	115	0.9%	No
C16ORF46		16q23.2	HOMDEL	1	115	0.9%	No
ATXN3		14q32.12	HOMDEL	1	115	0.9%	No
PABPC1L2B-AS1		Xq13.1-q13.2	AMP	1	115	0.9%	No
SNAR-A4		19q13.33	HOMDEL	1	115	0.9%	No
KLHL20		1q25.1	AMP	1	115	0.9%	No
ZNF12		7p22.1	HOMDEL	1	115	0.9%	No
TMEM184B		22q13.1	AMP	1	115	0.9%	No
KIF3B		20q11.21	AMP	4	115	3.5%	No
CD200		3q13.2	AMP	3	115	2.6%	No
GPAT4		8p11.21	AMP	2	115	1.7%	No
PNN		14q21.1	AMP	1	115	0.9%	No
PLA2G7		6p12.3	AMP	1	115	0.9%	No
MMD2		7p22.1	AMP	1	115	0.9%	No
OR5H6		3q11.2	AMP	3	115	2.6%	No
ADPRHL1		13q34	AMP	1	115	0.9%	No
CDK2AP2		11q13.2	AMP	3	115	2.6%	No
GOLGA7		8p11.21	AMP	2	115	1.7%	No
SMPD2		6q21	AMP	1	115	0.9%	No
MRPL51		12p13.31	AMP	1	115	0.9%	No
ADIPOQ		3q27.3	AMP	14	115	12.2%	No
SKA2		17q23.2	HOMDEL	1	115	0.9%	No
CPS1		2q34	HOMDEL	1	115	0.9%	Yes
DHCR7		11q13.4	AMP	1	115	0.9%	No
VWDE		7p21.3	AMP	1	115	0.9%	No
PSG9		19q13.31	AMP	1	115	0.9%	No
FOXRED2		22q12.3	AMP	1	115	0.9%	No
OTUB2		14q32.12	HOMDEL	1	115	0.9%	No
NDRG1		8q24.22	AMP	3	115	2.6%	Yes
MTLN		2q13	AMP	1	115	0.9%	No
TRAP1		16p13.3	AMP	1	115	0.9%	No
PPFIBP2		11p15.4	HOMDEL	1	115	0.9%	No
GRM5		11q14.2-q14.3	AMP	3	115	2.6%	No
ZBTB38		3q23	AMP	8	115	7.0%	No
ZNF763		19p13.2	HOMDEL	1	115	0.9%	No
CCDC116		22q11.21	AMP	1	115	0.9%	No
SMS		Xp22.11	AMP	3	115	2.6%	No
MEFV		16p13.3	AMP	1	115	0.9%	No
ACE		17q23.3	HOMDEL	1	115	0.9%	No
ERH		14q24.1	AMP	1	115	0.9%	No
PNMA1		14q24.3	AMP	1	115	0.9%	No
UGT1A8		2q37.1	HOMDEL	3	115	2.6%	No
SEPTIN5		22q11.21	AMP	1	115	0.9%	Yes
PDCL3		2q11.2	AMP	1	115	0.9%	No
LSM1		8p11.23	AMP	2	115	1.7%	No
INPP5J		22q12.2	AMP	1	115	0.9%	No
SOBP		6q21	AMP	1	115	0.9%	No
SF3A2		19p13.3	AMP	1	115	0.9%	No
SYNE3		14q32.13	HOMDEL	1	115	0.9%	No
IFIT1		10q23.31	HOMDEL	3	115	2.6%	No
TXN2		22q12.3	AMP	1	115	0.9%	No
MOS		8q12.1	AMP	2	115	1.7%	No
SSR1		6p24.3	AMP	2	115	1.7%	No
TRIM17		1q42.13	AMP	1	115	0.9%	No
TEX14		17q22	AMP	1	115	0.9%	No
SUMO3		21q22.3	AMP	2	115	1.7%	No
SEC14L3		22q12.2	AMP	2	115	1.7%	No
RHPN1		8q24.3	AMP	4	115	3.5%	No
PRCP		11q14	AMP	2	115	1.7%	No
ZNF511		10q26.3	HOMDEL	2	115	1.7%	No
ZNF780B		19q13.2	AMP	2	115	1.7%	No
FAM106C		17p11.2	HOMDEL	1	115	0.9%	No
GRM3		7q21.11-q21.12	AMP	3	115	2.6%	Yes
SEPTIN4		17q22	AMP	1	115	0.9%	No
KIF26B		1q44	AMP	1	115	0.9%	No
CTLA4		2q33.2	HOMDEL	1	115	0.9%	Yes
SF3B4		1q21.2	AMP	1	115	0.9%	No
SPANXA1		Xq27.2	HOMDEL	1	115	0.9%	No
TAF6		7q22.1	AMP	2	115	1.7%	No
MSC		8q13.3	AMP	3	115	2.6%	No
SUMO2		17q25	AMP	3	115	2.6%	No
ERF		19q13.2	AMP	1	115	0.9%	Yes
EIF4EBP1		8p11.23	AMP	2	115	1.7%	No
MMEL1		1p36.32	HOMDEL	2	115	1.7%	No
EBLN1		10p12.31	AMP	1	115	0.9%	No
FER1L6-AS2		8q24.13	AMP	3	115	2.6%	No
TMEM71		8q24.22	AMP	3	115	2.6%	No
MED6		14q24.2	AMP	1	115	0.9%	No
XRCC5		2q35	HOMDEL	2	115	1.7%	No
PASK		2q37.3	HOMDEL	4	115	3.5%	Yes
NECAB2		16q23.3	HOMDEL	1	115	0.9%	No
EML1		14q32.2	HOMDEL	1	115	0.9%	No
ERG		21q22.2	AMP	2	115	1.7%	Yes
NAALAD2		11q14.3	AMP	3	115	2.6%	No
ACOT7		1p36.31	AMP	1	115	0.9%	No
ANGPTL4		19p13.2	AMP	3	115	2.6%	No
PRELP		1q32.1	AMP	1	115	0.9%	No
PGPEP1		19p13.11	AMP	1	115	0.9%	No
INAFM1		19q13.32	HOMDEL	1	115	0.9%	No
HLX		1q41	AMP	1	115	0.9%	No
PRMT2		21q22.3	AMP	2	115	1.7%	No
SLC38A4		12q13.11	AMP	1	115	0.9%	No
INTS15		7p22.1	AMP	1	115	0.9%	No
PDAP1		7q22.1	AMP	2	115	1.7%	No
SSR3		3q25.31	AMP	11	115	9.6%	No
SIGLEC1		20p13	AMP	1	115	0.9%	No
DUSP1		5q35.1	AMP	1	115	0.9%	No
CRLF1		19p12	AMP	1	115	0.9%	No
RACK1		5q35.3	AMP	2	115	1.7%	No
MAPK10		4q21.3	HOMDEL	1	115	0.9%	No
CARD16		11q22.3	HOMDEL	1	115	0.9%	No
TPRA1		3q21.3	AMP	5	115	4.3%	No
HRH2		5q35.2	AMP	1	115	0.9%	No
CYTH4		22q13.1	AMP	1	115	0.9%	No
GOLGA2P10		15q25.2	AMP	1	115	0.9%	No
TMEM65		8q24.13	AMP	3	115	2.6%	No
HLCS		21q22.13	AMP	1	115	0.9%	No
CELF5		19p13.3	HOMDEL	2	115	1.7%	No
EP300-AS1		22q13.2	HOMDEL	1	115	0.9%	No
SNAI1		20q13.13	AMP	2	115	1.7%	No
KCTD18		2q33.1	AMP	1	115	0.9%	No
KBTBD3		11q22.3	HOMDEL	1	115	0.9%	No
SSR4		Xq28	AMP	3	115	2.6%	No
TMA16		4q32.2	HOMDEL	1	115	0.9%	No
MTMR4		17q22	AMP	1	115	0.9%	No
CHKB		22q13.33	HOMDEL	3	115	2.6%	No
MIXL1		1q42.12	AMP	1	115	0.9%	No
BCAP31		Xq28	AMP	3	115	2.6%	No
MYO15B		17q25.1	AMP	4	115	3.5%	No
HRG		3q27.3	AMP	14	115	12.2%	No
ELL		19p13.11	AMP	1	115	0.9%	Yes
C1ORF35		1q42.13	AMP	1	115	0.9%	No
KDM5C		Xp11.22	HOMDEL	1	115	0.9%	Yes
KXD1		19p13.11	AMP	1	115	0.9%	No
BORCS8		19p13.11	AMP	1	115	0.9%	No
AKT3		1q43-q44	AMP	1	115	0.9%	Yes
MR1		1q25.3	AMP	1	115	0.9%	No
GON4L		1q22	AMP	2	115	1.7%	No
ZNF770		15q14	AMP	1	115	0.9%	No
KRTAP4-12		17q21.2	AMP	1	115	0.9%	No
TAGAP		6q25.3	HOMDEL	1	115	0.9%	No
ARFRP1		20q13.33	AMP	2	115	1.7%	Yes
HTT		4p16.3	HOMDEL	1	115	0.9%	No
PLPP2		19p13.3	HOMDEL	3	115	2.6%	No
MTRES1		6q21	AMP	1	115	0.9%	No
LINC02998		5q11.2	HOMDEL	1	115	0.9%	No
WASHC1		9p24.3	AMP	1	115	0.9%	No
SHROOM4		Xp11.22	HOMDEL	1	115	0.9%	No
SNORD113-6		14q32.31	HOMDEL	1	115	0.9%	No
PRR20A		13q21.1	HOMDEL	5	115	4.3%	No
FAM90A2P		8p23.1	HOMDEL	1	115	0.9%	No
NUDCD1		8q23.1	AMP	3	115	2.6%	No
ATP6V1D		14q23.3	AMP	1	115	0.9%	No
SHISA9		16p13.12	AMP	1	115	0.9%	No
LIN28B		6q16.3-q21	AMP	1	115	0.9%	No
PSG2		19q13.31	AMP	1	115	0.9%	No
FBXL18		7p22.1	AMP	1	115	0.9%	No
MAK16		8p12	HOMDEL	1	115	0.9%	No
CARD17		11q22.3	HOMDEL	1	115	0.9%	No
RBM12		20q11.22	AMP	2	115	1.7%	No
PASD1		Xq28	AMP	3	115	2.6%	No
NAALADL1		11q13.1	AMP	1	115	0.9%	No
EIF3L		22q13.1	AMP	1	115	0.9%	No
USP27X-DT		Xp11.23	AMP	3	115	2.6%	No
USP32		17q23.3	HOMDEL	1	115	0.9%	No
GABPB1-IT1		15q21.2	HOMDEL	2	115	1.7%	No
LPCAT4		15q14	AMP	1	115	0.9%	No
PSG3		19q13.2	AMP	1	115	0.9%	No
LMNB2		19p13.3	AMP	1	115	0.9%	No
DIAPH2		Xq21.33	HOMDEL	2	115	1.7%	No
SNORD114-3		14q32.31	HOMDEL	1	115	0.9%	No
EXOC3		5p15.33	AMP	9	115	7.8%	No
PANK2		20p13	AMP	1	115	0.9%	No
YAF2		12q12	AMP	1	115	0.9%	No
APC2		19p13.3	HOMDEL	3	115	2.6%	No
ACOT8		20q13.12	AMP	1	115	0.9%	No
NHSL1		6q24.1	HOMDEL	1	115	0.9%	No
SPIN2B		Xp11.21	HOMDEL	1	115	0.9%	No
PSG4		19q13.31	AMP	1	115	0.9%	No
CBX3		7p15.2	AMP	1	115	0.9%	No
LSP1P3		5p13.3	AMP	5	115	4.3%	No
TADA2A		17q12	AMP	1	115	0.9%	No
RBM4B		11q13.2	AMP	1	115	0.9%	No
RNF181		2p11.2	AMP	1	115	0.9%	No
COMMD2		3q25.1	AMP	8	115	7.0%	No
TASOR		3p14.3	HOMDEL	2	115	1.7%	No
OSGIN1		16q23.3	HOMDEL	1	115	0.9%	No
PWWP2A		5q33.3	AMP	2	115	1.7%	No
LINC00358		13q21.31	HOMDEL	3	115	2.6%	No
DMD		Xp21.2-p21.1	HOMDEL	1	115	0.9%	No
PSG5		19q13.31	AMP	1	115	0.9%	No
ANKRD49		11q21	AMP	3	115	2.6%	No
BMS1P17		14q11.2	AMP	1	115	0.9%	No
MOV10L1		22q13.33	HOMDEL	3	115	2.6%	No
AMER3		2q21.1	HOMDEL	1	115	0.9%	No
RPL26L1		5q35.1	AMP	1	115	0.9%	No
TAF1		Xq13.1	AMP	1	115	0.9%	Yes
CTBP1-DT		4p16.3	HOMDEL	2	115	1.7%	No
C8ORF34-AS1		8q13.2	AMP	3	115	2.6%	No
AQP12A		2q37.3	HOMDEL	5	115	4.3%	No
PNMA5		Xq28	AMP	3	115	2.6%	No
FRY-AS1		13q13.1	HOMDEL	1	115	0.9%	No
NUP210L		1q21.3	AMP	1	115	0.9%	No
KCNH4		17q21.2	HOMDEL	1	115	0.9%	No
NCBP2AS2		3q29	AMP	14	115	12.2%	No
MTURN		7p14.3	AMP	1	115	0.9%	No
CXCL1		4q13.3	AMP	1	115	0.9%	No
RFXANK		19p13.11	HOMDEL	1	115	0.9%	No
FBXL12		19p13.2	AMP	2	115	1.7%	No
PPIAL4G		1q21.2	AMP	1	115	0.9%	No
IFT57		3q13.12-q13.13	AMP	3	115	2.6%	No
SDK1		7p22.2	AMP	2	115	1.7%	No
MARCHF2		19p13.2	AMP	3	115	2.6%	No
LRRD1		7q21.2	AMP	1	115	0.9%	No
POLR3D		8p21.3	HOMDEL	1	115	0.9%	No
TAF2		8q24.12	AMP	3	115	2.6%	No
ADGRG6		6q24.2	HOMDEL	1	115	0.9%	No
HMGB3		Xq28	AMP	3	115	2.6%	No
ADAM23		2q33.3	HOMDEL	1	115	0.9%	No
FHAD1		1p36.21	AMP	1	115	0.9%	No
JSRP1		19p13.3	HOMDEL	2	115	1.7%	No
PSG6		19q13.31	AMP	1	115	0.9%	No
TAPBPL		12p13.31	AMP	1	115	0.9%	No
DEFB131B		11q13.4	AMP	1	115	0.9%	No
DCST1		1q21.3	AMP	2	115	1.7%	No
GRM6		5q35.3	AMP	2	115	1.7%	No
NEK3		13q14.3	HOMDEL	5	115	4.3%	No
TAF4		20q13.33	AMP	2	115	1.7%	No
TBC1D7		6p24.1	AMP	2	115	1.7%	No
ZNF706		8q22.3	AMP	3	115	2.6%	No
CD79A		19q13.2	AMP	1	115	0.9%	Yes
OR4D1		17q22	HOMDEL	1	115	0.9%	No
GID4		17p11.2	HOMDEL	1	115	0.9%	Yes
WDR87		19q13.13	AMP	2	115	1.7%	No
SPDYE8		7q11.23	AMP	1	115	0.9%	No
FOXK1		7p22.1	AMP	1	115	0.9%	No
PSG7		19q13.31	AMP	1	115	0.9%	No
CCDC22		Xp11.23	HOMDEL	1	115	0.9%	No
TMEM243		7q21.12	AMP	3	115	2.6%	No
GRM7		3p26.1	AMP	1	115	0.9%	No
CRB3		19p13.3	HOMDEL	2	115	1.7%	No
USP17L11		4p16.1	AMP	1	115	0.9%	No
LINC01289		8q12.3	AMP	3	115	2.6%	No
LINC00927		15q25.1	AMP	1	115	0.9%	No
MYL1		2q34	HOMDEL	1	115	0.9%	No
GPR35		2q37.3	HOMDEL	5	115	4.3%	No
SPACA7		13q34	AMP	1	115	0.9%	No
LRP11		6q25.1	HOMDEL	1	115	0.9%	No
CHST14		15q15.1	HOMDEL	1	115	0.9%	No
ZFAND2A-DT		7p22.3	AMP	1	115	0.9%	No
LNCNEF		20p11.21	AMP	1	115	0.9%	No
NUDT15		13q14.2	HOMDEL	5	115	4.3%	No
GPR137C		14q22.1	AMP	1	115	0.9%	No
