Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
TRIM35		8p21.2	HOMDEL	1	18	5.6%	No
PRKACA		19p13.12	AMP	1	18	5.6%	Yes
ABI3BP		3q12.2	AMP	1	18	5.6%	No
BRCC3		Xq28	AMP	2	18	11.1%	No
PRSS48		4q31.3	HOMDEL	1	18	5.6%	No
BARX2	1.076e-32	11q24.3	HOMDEL	1	18	5.6%	No
EEFSEC		3q21.3	AMP	1	18	5.6%	No
CNPPD1		2q35	HOMDEL	1	18	5.6%	No
MARCKS		6q21	HOMDEL	1	18	5.6%	No
DEFA4		8p23.1	HOMDEL	1	18	5.6%	No
TLDC2		20q11.23	AMP	1	18	5.6%	No
RN7SL156P		20q11.23	AMP	1	18	5.6%	No
PLA1A		3q13.33	AMP	1	18	5.6%	No
HBA1		16p13.3	AMP	1	18	5.6%	No
DSCAML1	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
TMEM41A		3q27.2	AMP	3	18	16.7%	No
CCAR2		8p21.3	HOMDEL	1	18	5.6%	No
CREB3L2	1.615e-3	7q33	HOMDEL	1	18	5.6%	Yes
PRR35		16p13.3	AMP	1	18	5.6%	No
FAM86B1		8p23.1	HOMDEL	1	18	5.6%	No
DCLK2		4q31.23-q31.3	HOMDEL	1	18	5.6%	No
RN7SL786P		11q13.5	HOMDEL	1	18	5.6%	No
ELF2		4q31.1	HOMDEL	1	18	5.6%	No
RNY3	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
CLNS1A		11q14.1	HOMDEL	1	18	5.6%	No
WDR44		Xq24	AMP	1	18	5.6%	No
CXORF51A		Xq27.3	AMP	2	18	11.1%	No
ENPP1		6q23.2	HOMDEL	1	18	5.6%	No
FGFRL1	1.297e-1	4p16.3	HOMDEL	1	18	5.6%	No
FCGBP		19q13.2	AMP	1	18	5.6%	No
HSF2		6q22.31	HOMDEL	1	18	5.6%	No
ZNF707		8q24.3	AMP	1	18	5.6%	No
OR2M7		1q44	AMP	1	18	5.6%	No
SDF4	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
RNF187		1q42.13	AMP	1	18	5.6%	No
RN7SL37P		5p13.2	AMP	1	18	5.6%	No
UGT1A1	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
RAP2B		3q25.2	AMP	2	18	11.1%	No
RNF150		4q31.21	HOMDEL	1	18	5.6%	No
CEP170P1		4q26	HOMDEL	1	18	5.6%	No
PGGHG	2.701e-2	11p15.5	HOMDEL	1	18	5.6%	No
RTP4		3q27.3	AMP	3	18	16.7%	No
C7ORF33	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
RIMBP3		22q11.21	AMP	1	18	5.6%	No
PTS	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
RNY5P3	2.352e-34	3q26.2	AMP	3	18	16.7%	No
FLNA		Xq28	AMP	2	18	11.1%	No
PIKFYVE		2q34	HOMDEL	1	18	5.6%	No
PPFIA3		19q13.33	AMP	1	18	5.6%	No
DGCR8		22q11.21	AMP	1	18	5.6%	No
ZNF639		3q26.33	AMP	3	18	16.7%	No
NDUFB7		19p13.12	AMP	1	18	5.6%	No
LANCL1		2q34	HOMDEL	1	18	5.6%	No
CYP2B6		19q13.2	AMP	1	18	5.6%	No
RN7SL36P		3q29	AMP	4	18	22.2%	No
ROBO4	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
OR10G4	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
KCNJ13	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
LEP	1.615e-3	7q32.1	HOMDEL	1	18	5.6%	No
ARHGAP31		3q13.32-q13.33	AMP	1	18	5.6%	No
C3ORF80		3q25.33	AMP	2	18	11.1%	No
CHST2		3q24	AMP	1	18	5.6%	No
ZNF878		19p13.2	AMP	1	18	5.6%	No
FAM3C	1.615e-3	7q31.31	HOMDEL	1	18	5.6%	No
TUBGCP5		15q11.2	AMP	1	18	5.6%	No
INPPL1		11q13.4	HOMDEL	1	18	5.6%	Yes
RNA5SP352	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
OR7A5		19p13.1	AMP	1	18	5.6%	No
TSPAN16		19p13.2	AMP	1	18	5.6%	No
NAA50		3q13.31	AMP	1	18	5.6%	No
OR2T33		1q44	AMP	1	18	5.6%	No
MFHAS1		8p23.1	HOMDEL	1	18	5.6%	No
SYNJ2	9.848e-5	6q25.3	HOMDEL	2	18	11.1%	No
FAM83H		8q24.3	AMP	1	18	5.6%	No
COL10A1		6q22.1	HOMDEL	1	18	5.6%	No
SYNPO2		4q26	HOMDEL	1	18	5.6%	No
ZNF705B		8p23.1	HOMDEL	1	18	5.6%	No
VIL1		2q35	HOMDEL	1	18	5.6%	No
KREMEN2		16p13.3	AMP	1	18	5.6%	No
DDI1		11q22.3	HOMDEL	1	18	5.6%	No
CNOT9		2q35	HOMDEL	1	18	5.6%	No
DNAJB11		3q27.3	AMP	3	18	16.7%	No
ZDHHC19		3q29	AMP	4	18	22.2%	No
CLEC17A		19p13.12	AMP	1	18	5.6%	No
OR2A25	1.615e-3	7q35	HOMDEL	1	18	5.6%	No
PNMA2		8p21.2	HOMDEL	1	18	5.6%	No
ZNF260		19q13.12	AMP	1	18	5.6%	No
MUC20		3q29	AMP	4	18	22.2%	No
NDUFB5		3q26.33	AMP	3	18	16.7%	No
RLN1	1.614e-6	9p24.1	AMP	1	18	5.6%	No
OR7C2		19p13.12	AMP	1	18	5.6%	No
WDR64		1q43	AMP	1	18	5.6%	No
OR2M2		1q44	AMP	1	18	5.6%	No
DSN1		20q11.23	AMP	1	18	5.6%	No
TMEM145		19q13.2	AMP	1	18	5.6%	No
TUBA4B		2q35	HOMDEL	1	18	5.6%	No
C9		5p13.1	AMP	1	18	5.6%	No
RN7SL332P	4.670e-2	6p23	HOMDEL	1	18	5.6%	No
CBLB		3q13.11	AMP	1	18	5.6%	Yes
NUDT8		11q13.2	HOMDEL	1	18	5.6%	No
BCL3		19q13.32	AMP	1	18	5.6%	Yes
ZNF595	1.297e-1	4p16.3	HOMDEL	1	18	5.6%	No
NDUFB4		3q13.33	AMP	1	18	5.6%	No
TEX101		19q13.31	AMP	1	18	5.6%	No
GOT1L1		8p11.23	HOMDEL	1	18	5.6%	No
RN7SKP18		6q22.1	HOMDEL	1	18	5.6%	No
ZBED2		3q13.13	AMP	1	18	5.6%	No
DENND2A	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
FBXO40		3q13.33	AMP	1	18	5.6%	No
CPA1	1.615e-3	7q32.2	HOMDEL	1	18	5.6%	No
ZNF670		1q44	AMP	1	18	5.6%	No
RNU4ATAC12P		12q24.33	AMP	1	18	5.6%	No
PRR19		19q13.2	AMP	1	18	5.6%	No
EGLN2		19q13.2	AMP	1	18	5.6%	No
MCF2L2		3q27.1	AMP	3	18	16.7%	No
GABRR3		3q11.2	AMP	1	18	5.6%	No
OPA1		3q29	AMP	3	18	16.7%	No
TXNDC11		16p13.13	AMP	1	18	5.6%	No
CA6	2.952e-4	1p36.23	HOMDEL	1	18	5.6%	No
CYP2A13		19q13.2	AMP	1	18	5.6%	No
TRIML1	1.654e-13	4q35.2	HOMDEL	1	18	5.6%	No
AIP		11q13.2	HOMDEL	1	18	5.6%	No
LINC00887		3q29	AMP	4	18	22.2%	No
ACTL10		20q11.22	AMP	1	18	5.6%	No
PPME1		11q13.4	HOMDEL	1	18	5.6%	No
POLR3K		16p13.3	AMP	1	18	5.6%	No
YEATS2		3q27.1	AMP	3	18	16.7%	No
ZPLD1		3q12.3	AMP	1	18	5.6%	No
IKZF2		2q34	HOMDEL	1	18	5.6%	Yes
TYR		11q14.3	HOMDEL	1	18	5.6%	No
RN7SKP159		8p23.2	HOMDEL	1	18	5.6%	No
ZP2		16p12.3-p12.2	AMP	1	18	5.6%	No
MREG		2q35	HOMDEL	1	18	5.6%	No
PABPC4L		4q28.3	HOMDEL	1	18	5.6%	No
OR2L3		1q44	AMP	1	18	5.6%	No
INHA		2q35	HOMDEL	1	18	5.6%	Yes
NANOS3		19p13.12	AMP	1	18	5.6%	No
BCL6		3q27.3	AMP	3	18	16.7%	Yes
AIG1		6q24.2	HOMDEL	1	18	5.6%	No
SLA2		20q11.23	AMP	1	18	5.6%	No
RN7SL771P	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
ARC		8q24.3	AMP	1	18	5.6%	No
IFT140		16p13.3	AMP	1	18	5.6%	No
ABCG4	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
LEFTY1		1q42.12	AMP	1	18	5.6%	No
PPIL4		6q25.1	HOMDEL	1	18	5.6%	No
TOP1MT		8q24.3	AMP	1	18	5.6%	No
NECTIN1	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
EP400P1		12q24.33	AMP	1	18	5.6%	No
ZNF496		1q44	AMP	1	18	5.6%	No
STX10		19p13.13	AMP	1	18	5.6%	No
LINC00880		3q25.31	AMP	2	18	11.1%	No
RAB39A	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
ZNF142		2q35	HOMDEL	1	18	5.6%	No
OR2AK2		1q44	AMP	1	18	5.6%	No
RARRES1		3q25.32	AMP	2	18	11.1%	No
RHAG		6p12.3	HOMDEL	1	18	5.6%	No
ATIC		2q35	HOMDEL	1	18	5.6%	Yes
OR51E1	2.701e-2	11p15.4	HOMDEL	1	18	5.6%	No
TEKT5		16p13.13	AMP	1	18	5.6%	No
UPK1B		3q13.32	AMP	1	18	5.6%	No
TNFRSF14	2.952e-4	1p36.32	HOMDEL	1	18	5.6%	Yes
MYH7B		20q11.22	AMP	1	18	5.6%	No
ANAPC10		4q31.21	HOMDEL	1	18	5.6%	No
TFEC		7q31.2	HOMDEL	1	18	5.6%	No
ACAT1	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
ASB5		4q34.2	HOMDEL	1	18	5.6%	No
KCNK1		1q42.2	AMP	1	18	5.6%	No
DCAF12L2		Xq25	AMP	1	18	5.6%	No
OR2L8		1q44	AMP	1	18	5.6%	No
SPATA3	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
RBM33	1.615e-3	7q36.3	HOMDEL	1	18	5.6%	No
AGFG1		2q36.3	HOMDEL	1	18	5.6%	No
GPR85		7q31.1	HOMDEL	1	18	5.6%	No
ASF1A		6q22.31	HOMDEL	1	18	5.6%	No
TRBC2	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
NBEAP1		15q11.2	AMP	1	18	5.6%	Yes
USP38		4q31.21	HOMDEL	1	18	5.6%	No
UNC80		2q34	HOMDEL	1	18	5.6%	No
ZNF546		19q13.2	AMP	1	18	5.6%	No
ZNF823		19p13.2	AMP	1	18	5.6%	No
LINC00529		8p23-p22	HOMDEL	1	18	5.6%	No
TDRP		8p23.3	HOMDEL	1	18	5.6%	No
GALNT7		4q34.1	HOMDEL	1	18	5.6%	No
CLDN9		16p13.3	AMP	1	18	5.6%	No
ARFIP1		4q31.3	HOMDEL	1	18	5.6%	No
RNA5SP172		4q34.3	HOMDEL	1	18	5.6%	No
DEFB107A		8p23.1	HOMDEL	1	18	5.6%	No
RN7SL253P		4q34.1	HOMDEL	1	18	5.6%	No
TPSB2		16p13.3	AMP	1	18	5.6%	No
RAB4A		1q42.13	AMP	1	18	5.6%	No
IRS1		2q36.3	HOMDEL	1	18	5.6%	Yes
SYTL3	9.848e-5	6q25.3	HOMDEL	2	18	11.1%	No
HMOX2		16p13.3	AMP	1	18	5.6%	No
MED12L		3q25.1	AMP	2	18	11.1%	No
PTN	1.615e-3	7q33	HOMDEL	1	18	5.6%	No
ZXDC		3q21.3	AMP	1	18	5.6%	No
BCORL1		Xq26.1	AMP	1	18	5.6%	Yes
ZNF678		1q42.13	AMP	1	18	5.6%	No
IQCG		3q29	AMP	4	18	22.2%	No
FAM99A	2.701e-2	11p15.5	HOMDEL	1	18	5.6%	No
OR2A9P	1.615e-3	7q35	HOMDEL	1	18	5.6%	No
COX5BP2		6q23.3	HOMDEL	1	18	5.6%	No
PDILT		16p12.3	AMP	1	18	5.6%	No
H2AX	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
ZNF491		19p13.2	AMP	1	18	5.6%	No
RNF25		2q35	HOMDEL	1	18	5.6%	No
TTC14		3q26.33	AMP	3	18	16.7%	No
RN7SL698P		3q21.3	AMP	1	18	5.6%	No
OR52I1	2.701e-2	11p15.4	HOMDEL	1	18	5.6%	No
TNFRSF17		16p13.13	AMP	1	18	5.6%	Yes
MSRA		8p23.1	HOMDEL	1	18	5.6%	No
SNX29		16p13.13-p13.12	AMP	1	18	5.6%	Yes
RSPH3	9.848e-5	6q25.3	HOMDEL	2	18	11.1%	No
HSD17B4		5q23.1	AMP	1	18	5.6%	No
RN7SL311P		4q31.1	HOMDEL	1	18	5.6%	No
GSK3A		19q13.2	AMP	1	18	5.6%	No
STAR		8p11.23	HOMDEL	1	18	5.6%	No
TRDN		6q22.31	HOMDEL	1	18	5.6%	No
TMEM191C		22q11.21	AMP	1	18	5.6%	No
SSPOP	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
FAM162B		6q22.1	HOMDEL	1	18	5.6%	No
CRYGS		3q27.3	AMP	3	18	16.7%	No
ACSS2		20q11.22	AMP	1	18	5.6%	No
ZNF441		19p13.2	AMP	1	18	5.6%	No
SPHAR		1q42.13	AMP	1	18	5.6%	No
P2RX6		22q11.21	AMP	1	18	5.6%	No
SPATA5		4q28.1	HOMDEL	1	18	5.6%	No
OBSCN-AS1		1q42.13	AMP	1	18	5.6%	No
TBC1D9		4q31.21	HOMDEL	1	18	5.6%	No
SENP7		3q12.3	AMP	1	18	5.6%	No
PARN		16p13.12	AMP	1	18	5.6%	No
LSP1	1.336e-9	11p15.5	HOMDEL	1	18	5.6%	No
GPR149		3q25.2	AMP	2	18	11.1%	No
SMG9		19q13.31	AMP	1	18	5.6%	No
KANSL1L		2q34	HOMDEL	1	18	5.6%	No
RNA5SP249	1.615e-3	7q35	HOMDEL	1	18	5.6%	No
ACSM2A		16p12.3	AMP	1	18	5.6%	No
CRYM		16p12.2	AMP	1	18	5.6%	No
RHOBTB2		8p21.3	HOMDEL	1	18	5.6%	No
CEP295		11q21	HOMDEL	1	18	5.6%	No
PRSS21		16p13.3	AMP	1	18	5.6%	No
PRDM16-DT	2.952e-4	1p36.32	HOMDEL	1	18	5.6%	No
RNY4P20		6q25.1	HOMDEL	1	18	5.6%	No
SHARPIN		8q24.3	AMP	1	18	5.6%	No
OR1I1		19p13.1	AMP	1	18	5.6%	No
CBL	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	Yes
MCPH1		8p23.1	HOMDEL	1	18	5.6%	No
OR11H4		14q11.2	HOMDEL	1	18	5.6%	No
MRPL18	9.848e-5	6q25.3	HOMDEL	3	18	16.7%	No
ARHGAP20	1.076e-32	11q22.3-q23.1	HOMDEL	1	18	5.6%	No
RSF1		11q14.1	HOMDEL	1	18	5.6%	No
PRSS38		1q42.13	AMP	1	18	5.6%	No
PARP15		3q21.1	AMP	1	18	5.6%	No
BRF2		8p11.23	HOMDEL	1	18	5.6%	No
BPIFB3		20q11.21	AMP	1	18	5.6%	No
RNU4-1		12q24.31	AMP	4	18	22.2%	No
PDGFC		4q32.1	HOMDEL	1	18	5.6%	No
GLIS2		16p13.3	AMP	1	18	5.6%	No
HPF1		4q33	HOMDEL	1	18	5.6%	No
AADACL2		3q25.1	AMP	2	18	11.1%	No
ANKRD65	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
CFAP100		3q21.3	AMP	1	18	5.6%	No
RN7SL764P		2q35	HOMDEL	1	18	5.6%	No
PHF13	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
C2ORF80		2q33.3	HOMDEL	1	18	5.6%	No
ANGPTL8		19p13.2	AMP	1	18	5.6%	No
PATL2	4.965e-4	15q21.1	HOMDEL	1	18	5.6%	No
FOLH1B		11q14.3	HOMDEL	1	18	5.6%	No
TMPRSS13	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
UQCC1		20q11.22	AMP	1	18	5.6%	No
C6ORF62	4.670e-2	6p22.3	HOMDEL	1	18	5.6%	No
IBA57		1q42.13	AMP	1	18	5.6%	No
LYPD8		1q44	AMP	1	18	5.6%	No
TTLL2	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
SIDT2	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
DEFB4A		8p23.1	HOMDEL	1	18	5.6%	No
FARP2	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
EEF2KMT		16p13.3	AMP	1	18	5.6%	No
CRYGC		2q33.3	HOMDEL	1	18	5.6%	No
LRBA		4q31.3	HOMDEL	1	18	5.6%	No
RN7SL116P		20q11.23	AMP	1	18	5.6%	No
ELAVL3		19p13.2	AMP	1	18	5.6%	No
SNORA49		12q24.33	AMP	1	18	5.6%	No
RNA5SP223		6q25.2	HOMDEL	1	18	5.6%	No
SLITRK4		Xq27.3	AMP	2	18	11.1%	No
DEFB104B		8p23.1	HOMDEL	1	18	5.6%	No
EPHA4		2q36.1	HOMDEL	1	18	5.6%	No
MND1		4q31.3	HOMDEL	1	18	5.6%	No
LINC00608		2q35	HOMDEL	1	18	5.6%	No
RN7SL712P		Xq23	AMP	1	18	5.6%	No
GATA2		3q21.3	AMP	1	18	5.6%	Yes
PNCK		Xq28	AMP	2	18	11.1%	No
NDUFB10		16p13.3	AMP	1	18	5.6%	No
CHRNA2		8p21.2	HOMDEL	1	18	5.6%	No
GUCY1A2	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
CTAGE8	1.615e-3	7q35	HOMDEL	1	18	5.6%	No
PRSS1	1.615e-3	7q34	HOMDEL	1	18	5.6%	Yes
CYP2B7P		19q13.2	AMP	1	18	5.6%	No
UBXN7		3q29	AMP	4	18	22.2%	No
PLEKHG5	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
DCUN1D3		16p12.3	AMP	1	18	5.6%	No
TFRC		3q29	AMP	4	18	22.2%	Yes
PHLDB2		3q13.2	AMP	1	18	5.6%	No
FAM180A	1.615e-3	7q33	HOMDEL	1	18	5.6%	No
GJE1		6q24.1	HOMDEL	1	18	5.6%	No
FBL		19q13.2	AMP	1	18	5.6%	No
SLC4A3		2q35	HOMDEL	1	18	5.6%	No
BSX	1.076e-32	11q24.1	HOMDEL	1	18	5.6%	No
TRIM24	1.615e-3	7q33-q34	HOMDEL	1	18	5.6%	Yes
TBC1D24		16p13.3	AMP	1	18	5.6%	No
PLA2G7		6p12.3	HOMDEL	1	18	5.6%	No
THYN1		11q25	HOMDEL	1	18	5.6%	No
ADAM2		8p11.22	HOMDEL	1	18	5.6%	No
METTL14		4q26	HOMDEL	1	18	5.6%	No
CARF		2q33.2	HOMDEL	1	18	5.6%	No
CHEK2P2		15q11.1	AMP	1	18	5.6%	No
TG		8q24.22	AMP	1	18	5.6%	No
UTP14A		Xq26.1	AMP	1	18	5.6%	No
POM121L1P		22q11.22	AMP	1	18	5.6%	No
NECTIN3		3q13.13	AMP	1	18	5.6%	No
MAP2K6		17q24.3	AMP	1	18	5.6%	No
NCL	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
TNFRSF10B		8p21.3	HOMDEL	1	18	5.6%	No
SERAC1	9.848e-5	6q25.3	HOMDEL	2	18	11.1%	No
NCAPD3		11q25	HOMDEL	1	18	5.6%	No
SP140L	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
KLF7		2q33.3	HOMDEL	1	18	5.6%	No
DUX4L5	1.654e-13	4q35.2	HOMDEL	1	18	5.6%	No
CCDC102A	1.727e-2	16q21	HOMDEL	1	18	5.6%	No
RHO		3q22.1	AMP	1	18	5.6%	No
SLC13A1	1.615e-3	7q31.32	HOMDEL	1	18	5.6%	No
VEPH1		3q25.31-q25.32	AMP	2	18	11.1%	No
SPP2	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
SNORD101		6q23.2	HOMDEL	1	18	5.6%	No
PRM3		16p13.13	AMP	1	18	5.6%	No
AGPAT5		8p23.1	HOMDEL	1	18	5.6%	No
TFAP2D		6p12.3	HOMDEL	1	18	5.6%	No
RN7SKP222		3q28	AMP	3	18	16.7%	No
IRGC		19q13.31	AMP	1	18	5.6%	No
TMEM191A		22q11.21	AMP	1	18	5.6%	No
RNA5SP166		4q31.23	HOMDEL	1	18	5.6%	No
GALNT2		1q42.13	AMP	1	18	5.6%	No
MDFIC		7q31.1-q31.2	HOMDEL	1	18	5.6%	No
ATP6V1F	1.615e-3	7q32.1	HOMDEL	1	18	5.6%	No
RN7SL400P		15q11.2	AMP	1	18	5.6%	No
RNU6ATAC23P		Xq27.1	AMP	2	18	11.1%	No
KBTBD12		3q21.3	AMP	1	18	5.6%	No
CLEC19A		16p12.3	AMP	1	18	5.6%	No
TIGD4		4q31.3	HOMDEL	1	18	5.6%	No
UNKL		16p13.3	AMP	1	18	5.6%	No
OTOS	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
ZNF155		19q13.31	AMP	1	18	5.6%	No
TOMM20		1q42.3	AMP	1	18	5.6%	No
YDJC		22q11.21	AMP	1	18	5.6%	No
CEACAM4		19q13.2	AMP	1	18	5.6%	No
ACRV1	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
ELMOD2		4q31.1	HOMDEL	1	18	5.6%	No
TMEM242	9.848e-5	6q25.3	HOMDEL	2	18	11.1%	No
MED23		6q23.2	HOMDEL	1	18	5.6%	No
C20ORF144		20q11.22	AMP	1	18	5.6%	No
RIMBP2		12q24.33	AMP	1	18	5.6%	No
TENM3		4q34.3-q35.1	HOMDEL	1	18	5.6%	No
DVL1	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
THAP12		11q13.5	HOMDEL	1	18	5.6%	No
TRPC4AP		20q11.22	AMP	1	18	5.6%	No
SNORD82	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
SNHG8		4q26	HOMDEL	1	18	5.6%	No
B3GNT8		19q13.2	AMP	1	18	5.6%	No
GIGYF2	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
CASP5	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
HBQ1		16p13.3	AMP	1	18	5.6%	No
RNU6ATAC13P		4q33	HOMDEL	1	18	5.6%	No
VWA1	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
TP53INP2		20q11.22	AMP	1	18	5.6%	No
CNGA2		Xq28	AMP	2	18	11.1%	No
PTK2B		8p21.2	HOMDEL	1	18	5.6%	No
TSNARE1		8q24.3	AMP	1	18	5.6%	No
NUBP1		16p13.13	AMP	1	18	5.6%	No
COPB2		3q23	AMP	1	18	5.6%	No
SLC2A2	2.352e-34	3q26.2	AMP	3	18	16.7%	No
SYNGR3		16p13.3	AMP	1	18	5.6%	No
RN7SL395P		8q24.3	AMP	1	18	5.6%	No
SLC6A14		Xq23	AMP	1	18	5.6%	No
LDAF1		16p12.3	AMP	1	18	5.6%	No
TMEM185A		Xq28	AMP	2	18	11.1%	No
GP9		3q21.3	AMP	1	18	5.6%	No
EXOSC5		19q13.2	AMP	1	18	5.6%	No
UNC93A	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
TNK2		3q29	AMP	4	18	22.2%	No
TMEM170B	4.670e-2	6p24.2	HOMDEL	1	18	5.6%	No
CEACAM7		19q13.2	AMP	1	18	5.6%	No
NLRX1	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
ODAD3		19p13.2	AMP	1	18	5.6%	No
SRPRB		3q22.1	AMP	1	18	5.6%	No
CEP19		3q29	AMP	4	18	22.2%	No
CHMP4B		20q11.22	AMP	1	18	5.6%	No
RUVBL1		3q21.3	AMP	1	18	5.6%	No
ABCC5		3q27.1	AMP	3	18	16.7%	No
HMBOX1		8p21.1-p12	HOMDEL	1	18	5.6%	No
SLC11A1		2q35	HOMDEL	1	18	5.6%	No
SNORD73A		4q31.3	HOMDEL	1	18	5.6%	No
DNAAF11		8q24.22	AMP	1	18	5.6%	No
IGFALS		16p13.3	AMP	1	18	5.6%	No
RALGAPB		20q11.23	AMP	1	18	5.6%	No
RAD23A	1.049e-1	19p13.13	AMP	1	18	5.6%	No
PRM2		16p13.13	AMP	1	18	5.6%	No
IYD		6q25.1	HOMDEL	1	18	5.6%	No
CEACAM8		19q13.2	AMP	1	18	5.6%	No
SFRP2		4q31.3	HOMDEL	1	18	5.6%	Yes
NAA60		16p13.3	AMP	1	18	5.6%	No
RNA5SP215		6q22.31	HOMDEL	1	18	5.6%	No
CARM1		19p13.2	AMP	1	18	5.6%	Yes
TRBV2	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
ACKR3	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	Yes
MAGEA12		Xq28	AMP	2	18	11.1%	No
EXOSC9		4q27	HOMDEL	1	18	5.6%	No
ZFR		5p13.3	AMP	1	18	5.6%	No
GPR31	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
TRIM60		4q32.3	HOMDEL	1	18	5.6%	No
POFUT1		20q11.21	AMP	1	18	5.6%	No
CEACAM6		19q13.2	AMP	1	18	5.6%	No
SLC35F1		6q22.2-q22.31	HOMDEL	1	18	5.6%	No
PAX3		2q36.1	HOMDEL	1	18	5.6%	Yes
GP2		16p12.3	AMP	1	18	5.6%	No
HTATSF1		Xq26.3	AMP	2	18	11.1%	No
ZNF433		19p13.2	AMP	1	18	5.6%	No
C1ORF159	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
PRAM1		19p13.2	AMP	1	18	5.6%	No
ATP13A4		3q29	AMP	3	18	16.7%	No
TGM2		20q11.23	AMP	1	18	5.6%	No
C6ORF118	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
LINC00242	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
ZBTB20		3q13.31	AMP	1	18	5.6%	Yes
MAGEA11		Xq28	AMP	2	18	11.1%	No
CLMP	1.076e-32	11q24.1	HOMDEL	1	18	5.6%	No
PTCHD4		6p12.3	HOMDEL	1	18	5.6%	No
SNX19	1.076e-32	11q24.3-q25	HOMDEL	1	18	5.6%	No
SLC25A36		3q23	AMP	1	18	5.6%	No
RNF26	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
GP5		3q29	AMP	4	18	22.2%	No
EIF3K		19q13.2	AMP	1	18	5.6%	No
VWA5A	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
ZIC4		3q24	AMP	2	18	11.1%	No
BACE1	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
MSLN		16p13.3	AMP	1	18	5.6%	No
RBPMS		8p12	HOMDEL	1	18	5.6%	No
ACTR3B	1.615e-3	7q36.1-q36.2	HOMDEL	1	18	5.6%	No
DEFB106A		8p23.1	HOMDEL	1	18	5.6%	No
CTTNBP2		7q31.31	HOMDEL	1	18	5.6%	No
HYLS1	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
CACNA1H		16p13.3	AMP	1	18	5.6%	No
BPIFA3		20q11.21	AMP	1	18	5.6%	No
DIS3L2	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
TIGD1	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
NPPC	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
CCDC81		11q14.2	HOMDEL	1	18	5.6%	No
TMC7		16p12.3	AMP	1	18	5.6%	No
ITPKB		1q42.12	AMP	1	18	5.6%	No
NADK2		5p13.2	AMP	1	18	5.6%	No
RNA5SP343		11q13.4	HOMDEL	1	18	5.6%	No
MDH1B		2q33.3	HOMDEL	1	18	5.6%	No
CALHM5		6q22.1	HOMDEL	1	18	5.6%	No
