Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
CDR2L		1	1	131	0.8%	No
SPNS2		2	2	131	1.5%	No
AFAP1L2		2	1	131	0.8%	No
C14ORF93		1	1	131	0.8%	No
SLITRK2		1	1	131	0.8%	No
RARS2		2	2	131	1.5%	No
TRAPPC11		2	1	131	0.8%	No
SMAP1		1	1	131	0.8%	No
FKBP10		1	1	131	0.8%	No
TTBK1		3	3	131	2.3%	No
CELF5		2	2	131	1.5%	No
ABCB5		3	3	131	2.3%	No
DLL1		1	1	131	0.8%	No
TFPT		1	1	131	0.8%	Yes
CDH19		2	2	131	1.5%	No
SENP1		2	2	131	1.5%	No
USP32		4	4	131	3.1%	No
FAM126A		1	1	131	0.8%	No
DPAGT1		1	1	131	0.8%	No
DXO		1	1	131	0.8%	No
TFCP2L1		2	2	131	1.5%	No
MYPN		2	2	131	1.5%	No
DOCK3		5	2	131	1.5%	No
GRHL1		1	1	131	0.8%	No
DOCK2		2	2	131	1.5%	No
DOCK1		3	3	131	2.3%	No
EHD2		1	1	131	0.8%	No
DPY30		1	1	131	0.8%	No
EHD3		2	2	131	1.5%	No
GLIS2		2	2	131	1.5%	No
EHD4		1	1	131	0.8%	No
CXXC1		1	1	131	0.8%	No
KTI12		1	1	131	0.8%	No
CHRNA10		1	1	131	0.8%	No
TRDC		1	1	131	0.8%	No
UBN1		1	1	131	0.8%	No
COA5		1	1	131	0.8%	No
TBX20		1	1	131	0.8%	No
ICOS		1	1	131	0.8%	No
GLYR1		1	1	131	0.8%	No
TRPM5		1	1	131	0.8%	No
POLR1H		1	1	131	0.8%	No
SOCS7		1	1	131	0.8%	No
ZNF680		1	1	131	0.8%	No
DNTTIP2		2	1	131	0.8%	No
CCNT2		2	1	131	0.8%	No
NT5C		1	1	131	0.8%	No
GMCL1		1	1	131	0.8%	No
CCT6A		1	1	131	0.8%	No
CD1A		2	2	131	1.5%	No
ZNF106		4	4	131	3.1%	No
HHIP		1	1	131	0.8%	No
NRBP2		1	1	131	0.8%	No
PALS1		3	2	131	1.5%	No
GAL		1	1	131	0.8%	No
CRYL1		2	2	131	1.5%	No
STXBP4		3	3	131	2.3%	No
UBD		1	1	131	0.8%	No
TNNI3K		1	1	131	0.8%	No
KCTD19		1	1	131	0.8%	No
CD1B		1	1	131	0.8%	No
LRSAM1		4	4	131	3.1%	No
CD1E		2	2	131	1.5%	No
PITRM1		1	1	131	0.8%	No
ATG7		1	1	131	0.8%	No
SIDT2		1	1	131	0.8%	No
SEPSECS		1	1	131	0.8%	No
METTL25B		1	1	131	0.8%	No
OR4F15		3	3	131	2.3%	No
KNOP1		1	1	131	0.8%	No
OR4F6		1	1	131	0.8%	No
IFT52		1	1	131	0.8%	No
KLHL38		2	2	131	1.5%	No
TM9SF1		1	1	131	0.8%	No
SCCPDH		2	2	131	1.5%	No
CD4		2	2	131	1.5%	No
CD5		1	1	131	0.8%	No
CARMIL3		2	1	131	0.8%	No
CD5L		1	1	131	0.8%	No
TRIM49C		1	1	131	0.8%	No
TXLNA		2	2	131	1.5%	No
AGBL3		2	1	131	0.8%	No
CD8A		1	1	131	0.8%	No
CD8B		1	1	131	0.8%	No
ADAMTSL5		1	1	131	0.8%	No
MYBBP1A		1	1	131	0.8%	No
ANKRD34C		1	1	131	0.8%	No
CIB2		1	1	131	0.8%	No
FBXW10		1	1	131	0.8%	No
CD22		1	1	131	0.8%	Yes
AFAP1L1		1	1	131	0.8%	No
HERC4		1	1	131	0.8%	No
SEMA3C		1	1	131	0.8%	No
CCDC9		2	2	131	1.5%	No
MSLNL		1	1	131	0.8%	No
CCDC126		1	1	131	0.8%	No
CUEDC1		1	1	131	0.8%	No
TUSC1		1	1	131	0.8%	No
HYOU1		1	1	131	0.8%	No
KAT5		3	2	131	1.5%	No
IPO7		5	4	131	3.1%	No
IPO8		2	1	131	0.8%	No
NOP56		1	1	131	0.8%	No
NUGGC		3	3	131	2.3%	No
ZNF250		2	2	131	1.5%	No
CD36		1	1	131	0.8%	Yes
ZNF211		1	1	131	0.8%	No
SCARB1		1	1	131	0.8%	No
CHERP		1	1	131	0.8%	No
DEAF1		1	1	131	0.8%	No
KMT2C		28	22	131	16.8%	Yes
RAD21L1		2	2	131	1.5%	No
SSC4D		1	1	131	0.8%	No
VWDE		1	1	131	0.8%	No
OR2A2		1	1	131	0.8%	No
CFAP61		3	3	131	2.3%	No
EPS15L1		1	1	131	0.8%	No
GPAT3		1	1	131	0.8%	No
SELENOK		1	1	131	0.8%	No
SCARB2		1	1	131	0.8%	No
PRODH2		2	2	131	1.5%	No
RBM12B		2	1	131	0.8%	No
DLGAP3		3	3	131	2.3%	No
DNASE2B		1	1	131	0.8%	No
CD40		1	1	131	0.8%	No
CD40LG		3	3	131	2.3%	No
RBM25		4	4	131	3.1%	No
PRRC2A		4	2	131	1.5%	No
ZCWPW2		2	2	131	1.5%	No
ALDH5A1		1	1	131	0.8%	No
WIZ		3	3	131	2.3%	No
PALM3		2	2	131	1.5%	No
SEMA4F		2	2	131	1.5%	No
CD44		3	3	131	2.3%	No
GPSM1		1	1	131	0.8%	No
MID1IP1		1	1	131	0.8%	No
XKR9		1	1	131	0.8%	No
GGA1		1	1	131	0.8%	No
SHISA6		1	1	131	0.8%	No
CD53		1	1	131	0.8%	No
SEMA4B		5	5	131	3.8%	No
SPDYE4		1	1	131	0.8%	No
CD58		1	1	131	0.8%	Yes
PEAR1		1	1	131	0.8%	No
FREM2		5	5	131	3.8%	No
SLC39A7		1	1	131	0.8%	No
SEMA6C		2	2	131	1.5%	No
DNAJC21		2	2	131	1.5%	No
FSIP1		2	2	131	1.5%	No
STUM		1	1	131	0.8%	No
MIA3		3	2	131	1.5%	No
ERC2		3	3	131	2.3%	No
ZNF260		2	2	131	1.5%	No
IL17RC		1	1	131	0.8%	No
ZNF546		1	1	131	0.8%	No
SMPD1		1	1	131	0.8%	No
SMO		1	1	131	0.8%	Yes
PPP1R16B		1	1	131	0.8%	No
ATP10D		3	3	131	2.3%	No
CTAGE6		3	3	131	2.3%	No
SENP6		2	2	131	1.5%	No
AUTS2		2	2	131	1.5%	No
FCRLA		1	1	131	0.8%	No
CD74		1	1	131	0.8%	Yes
RAB11FIP5		1	1	131	0.8%	No
CD79A		1	1	131	0.8%	Yes
GIGYF2		1	1	131	0.8%	No
SMARCC2		6	4	131	3.1%	No
CD151		1	1	131	0.8%	No
SMARCE1		2	1	131	0.8%	Yes
ZNF248		1	1	131	0.8%	No
SLITRK5		4	4	131	3.1%	No
ADAL		1	1	131	0.8%	No
SNAPC4		4	4	131	3.1%	No
CCDC27		2	2	131	1.5%	No
TMIGD1		1	1	131	0.8%	No
PERM1		1	1	131	0.8%	No
SLC45A4		1	1	131	0.8%	No
MAFA		1	1	131	0.8%	No
TMEM266		2	2	131	1.5%	No
KIAA0895L		1	1	131	0.8%	No
VANGL2		1	1	131	0.8%	No
BUD13		3	3	131	2.3%	No
SPACA7		1	1	131	0.8%	No
LSM14A		1	1	131	0.8%	No
PLPP7		1	1	131	0.8%	No
RAI14		2	2	131	1.5%	No
ADGRG6		4	4	131	3.1%	No
CDK11B		2	2	131	1.5%	No
CARMIL2		5	4	131	3.1%	No
CEMIP		3	3	131	2.3%	No
LRBA		7	6	131	4.6%	No
CDC5L		3	3	131	2.3%	No
SMS		2	2	131	1.5%	No
TFEB		1	1	131	0.8%	Yes
SIGLEC1		3	3	131	2.3%	No
PHOSPHO2		2	1	131	0.8%	No
SNAI1		1	1	131	0.8%	No
SNAPC2		1	1	131	0.8%	No
APPL1		1	1	131	0.8%	No
SNRPC		1	1	131	0.8%	No
FBRS		2	2	131	1.5%	No
NOC3L		2	2	131	1.5%	No
CDC20		1	1	131	0.8%	No
ZSCAN22		2	2	131	1.5%	No
CDC25A		1	1	131	0.8%	No
CDC25B		2	1	131	0.8%	No
MTERF3		1	1	131	0.8%	No
CDC25C		1	1	131	0.8%	No
OXSM		1	1	131	0.8%	No
CDC27		3	3	131	2.3%	No
ZNF837		1	1	131	0.8%	No
AMDHD2		1	1	131	0.8%	No
FSCN1		2	1	131	0.8%	No
TESC		1	1	131	0.8%	No
SNRPA1		2	2	131	1.5%	No
ASCC1		1	1	131	0.8%	No
SAXO1		1	1	131	0.8%	No
SMTNL1		2	1	131	0.8%	No
SNTB1		1	1	131	0.8%	No
PKD1		6	6	131	4.6%	No
SNTA1		1	1	131	0.8%	No
PKD2		2	1	131	0.8%	No
NSD1		9	4	131	3.1%	Yes
SNX1		2	2	131	1.5%	No
COP1		2	2	131	1.5%	Yes
XPO4		1	1	131	0.8%	No
C17ORF98		1	1	131	0.8%	No
EXOSC3		1	1	131	0.8%	No
ZSCAN5B		2	2	131	1.5%	No
EXOSC1		1	1	131	0.8%	No
SNRPD3		1	1	131	0.8%	No
SNRPD2		1	1	131	0.8%	No
ISOC1		1	1	131	0.8%	No
RRP15		1	1	131	0.8%	No
PITPNA		1	1	131	0.8%	No
RFPL4A		2	2	131	1.5%	No
PITX2		1	1	131	0.8%	No
LRRC55		3	2	131	1.5%	No
TFPI2		1	1	131	0.8%	No
ARHGAP9		1	1	131	0.8%	No
SON		5	4	131	3.1%	No
NFKBIZ		2	2	131	1.5%	No
SOS1		2	2	131	1.5%	Yes
SMC2		1	1	131	0.8%	No
SORL1		2	2	131	1.5%	No
ARHGEF5		1	1	131	0.8%	No
MRPS18C		1	1	131	0.8%	No
CRELD1		1	1	131	0.8%	No
FIS1		1	1	131	0.8%	No
ZNF677		2	2	131	1.5%	No
PKLR		1	1	131	0.8%	No
SNTB2		1	1	131	0.8%	No
PRPF8		1	1	131	0.8%	No
COLEC11		1	1	131	0.8%	No
PKHD1		6	4	131	3.1%	No
PKM		2	2	131	1.5%	No
DESI2		1	1	131	0.8%	No
PKNOX1		1	1	131	0.8%	No
AHSA1		1	1	131	0.8%	No
PKP2		2	2	131	1.5%	No
PLA2G1B		1	1	131	0.8%	No
SLCO1B1		1	1	131	0.8%	No
LINC00923		1	1	131	0.8%	No
HS1BP3		1	1	131	0.8%	No
SOX5		3	3	131	2.3%	No
PLCB3		1	1	131	0.8%	No
KAT6A		3	3	131	2.3%	Yes
HIF3A		4	4	131	3.1%	No
LMNB1		1	1	131	0.8%	No
PLCB4		2	2	131	1.5%	No
AZI2		1	1	131	0.8%	No
SOX15		2	2	131	1.5%	No
PLCL1		3	3	131	2.3%	No
SOX11		3	3	131	2.3%	No
LRIT3		1	1	131	0.8%	No
CELA2B		1	1	131	0.8%	No
UBXN1		1	1	131	0.8%	No
SOS2		4	3	131	2.3%	No
PLAT		2	2	131	1.5%	No
SOX2		3	3	131	2.3%	Yes
PLAU		1	1	131	0.8%	No
TTC16		1	1	131	0.8%	No
PLG		1	1	131	0.8%	No
SP100		2	2	131	1.5%	No
SP4		1	1	131	0.8%	No
SPAG1		1	1	131	0.8%	No
LNPEP		2	2	131	1.5%	No
SPAG4		4	2	131	1.5%	No
DPYSL4		1	1	131	0.8%	No
SERPINF2		1	1	131	0.8%	No
UAP1		1	1	131	0.8%	No
NXN		2	2	131	1.5%	No
CLNK		3	2	131	1.5%	No
ZNF284		1	1	131	0.8%	No
ZNF404		3	3	131	2.3%	No
TACC2		3	2	131	1.5%	No
ZBTB7B		1	1	131	0.8%	No
MARCHF3		1	1	131	0.8%	No
ST8SIA3		1	1	131	0.8%	No
PLCG1		1	1	131	0.8%	Yes
SP1		2	2	131	1.5%	No
SIVA1		1	1	131	0.8%	No
PLCG2		2	2	131	1.5%	Yes
SOX12		1	1	131	0.8%	No
N4BP2L1		2	1	131	0.8%	No
PLD2		1	1	131	0.8%	No
SP2		2	2	131	1.5%	No
EOLA1		1	1	131	0.8%	No
LMO7		3	2	131	1.5%	No
PLEC		15	10	131	7.6%	No
PLOD1		1	1	131	0.8%	No
SPAST		1	1	131	0.8%	No
ZNF804B		3	3	131	2.3%	No
TMEM174		1	1	131	0.8%	No
LPL		1	1	131	0.8%	No
BCORL1		5	4	131	3.1%	Yes
SPG7		1	1	131	0.8%	No
FAM78A		1	1	131	0.8%	No
LPO		1	1	131	0.8%	No
SORBS1		3	3	131	2.3%	No
ZFPM1		1	1	131	0.8%	No
PRLH		1	1	131	0.8%	No
PCYOX1L		3	3	131	2.3%	No
PRR14		2	2	131	1.5%	No
SLC26A7		1	1	131	0.8%	No
GRIN3A		1	1	131	0.8%	No
HROB		1	1	131	0.8%	No
RAB39B		2	2	131	1.5%	No
ANO6		2	2	131	1.5%	No
WDPCP		2	2	131	1.5%	No
GRIN3B		2	2	131	1.5%	No
ARID2		1	1	131	0.8%	Yes
LOX		1	1	131	0.8%	No
SPAM1		1	1	131	0.8%	No
FAM135B		6	6	131	4.6%	No
LRFN4		1	1	131	0.8%	No
LPA		3	3	131	2.3%	No
SPINT1		1	1	131	0.8%	No
PLXNA1		4	4	131	3.1%	No
LURAP1L		1	1	131	0.8%	No
PLXNB1		2	2	131	1.5%	No
SPP1		3	3	131	2.3%	No
PLXNB3		3	3	131	2.3%	No
LRP1		6	6	131	4.6%	No
SPRR1A		1	1	131	0.8%	No
LRP2		10	7	131	5.3%	No
TXNDC11		1	1	131	0.8%	No
SPTLC1		1	1	131	0.8%	No
TEKT5		1	1	131	0.8%	No
YARS2		1	1	131	0.8%	No
LPP		1	1	131	0.8%	Yes
PLS1		2	2	131	1.5%	No
ARL6IP5		1	1	131	0.8%	No
ARPC1A		2	2	131	1.5%	No
AGR2		1	1	131	0.8%	No
LRP6		5	5	131	3.8%	Yes
PML		2	2	131	1.5%	Yes
LRP5		2	2	131	1.5%	Yes
PMM2		1	1	131	0.8%	No
PMP2		2	2	131	1.5%	No
CCDC141		4	4	131	3.1%	No
LSAMP		2	2	131	1.5%	No
LSP1		1	1	131	0.8%	No
LSS		1	1	131	0.8%	No
PMS1		1	1	131	0.8%	Yes
JAZF1		1	1	131	0.8%	Yes
SLU7		1	1	131	0.8%	No
SLC34A2		2	2	131	1.5%	Yes
NDUFA13		1	1	131	0.8%	No
LRP4		4	4	131	3.1%	No
SPRR1B		1	1	131	0.8%	No
OLFM4		1	1	131	0.8%	No
ARFGEF1		2	2	131	1.5%	No
ARFGEF2		1	1	131	0.8%	No
AKAP3		1	1	131	0.8%	No
OR13C9		1	1	131	0.8%	No
LTBP1		2	2	131	1.5%	No
SPDL1		2	2	131	1.5%	No
CNTNAP5		1	1	131	0.8%	No
LTBP3		1	1	131	0.8%	No
TASOR2		5	5	131	3.8%	No
ACTR3B		1	1	131	0.8%	No
TAF8		1	1	131	0.8%	No
PMS2P3		1	1	131	0.8%	No
LTF		1	1	131	0.8%	No
TRBV5-1		1	1	131	0.8%	No
PNMA3		2	2	131	1.5%	No
RALGAPA2		3	3	131	2.3%	No
SLC26A8		1	1	131	0.8%	No
TRBV5-4		2	2	131	1.5%	No
PADI1		1	1	131	0.8%	No
THOC2		4	4	131	3.1%	No
PURG		2	2	131	1.5%	No
ADAMTSL3		6	5	131	3.8%	No
ANKRD50		2	2	131	1.5%	No
SYTL5		1	1	131	0.8%	No
DNMT3L		2	2	131	1.5%	No
SYTL4		1	1	131	0.8%	No
SYTL3		1	1	131	0.8%	No
DSE		1	1	131	0.8%	No
LYPLAL1		1	1	131	0.8%	No
TMEM260		1	1	131	0.8%	No
YTHDF1		1	1	131	0.8%	No
FOCAD		3	3	131	2.3%	No
RPP25		2	2	131	1.5%	No
LY6H		1	1	131	0.8%	No
LY9		2	2	131	1.5%	No
EXOSC10		2	2	131	1.5%	No
CD180		1	1	131	0.8%	No
SELENON		1	1	131	0.8%	No
LY75		1	1	131	0.8%	No
PRRX1		1	1	131	0.8%	Yes
VN1R1		2	2	131	1.5%	No
LYL1		1	1	131	0.8%	Yes
LYN		1	1	131	0.8%	Yes
DCLK2		1	1	131	0.8%	No
MCOLN2		1	1	131	0.8%	No
ATP8B2		6	6	131	4.6%	No
TRHDE		2	2	131	1.5%	No
NRBP1		1	1	131	0.8%	No
LUM		1	1	131	0.8%	No
ATP10A		5	5	131	3.8%	No
PDZRN4		3	3	131	2.3%	No
GLT8D2		2	2	131	1.5%	No
RASIP1		2	2	131	1.5%	No
CHCHD3		1	1	131	0.8%	No
ZSCAN32		5	3	131	2.3%	No
TUBA1C		2	2	131	1.5%	No
RUNDC3B		1	1	131	0.8%	No
ALG6		2	2	131	1.5%	No
CAPRIN1		2	2	131	1.5%	No
TIMM22		1	1	131	0.8%	No
ABCA13		7	5	131	3.8%	No
ADGRA3		2	2	131	1.5%	No
NME7		1	1	131	0.8%	No
TMEM167A		1	1	131	0.8%	No
SLC26A9		3	3	131	2.3%	No
HAUS4		1	1	131	0.8%	No
KANSL2		1	1	131	0.8%	No
MIB2		1	1	131	0.8%	No
SARS2		2	2	131	1.5%	No
ADPRS		1	1	131	0.8%	No
RP1L1		3	3	131	2.3%	No
GNAT3		1	1	131	0.8%	No
SMAD2		1	1	131	0.8%	Yes
SMAD3		1	1	131	0.8%	Yes
SMAD4		3	3	131	2.3%	Yes
DPYSL3		1	1	131	0.8%	No
PANX3		2	2	131	1.5%	No
TRBV6-4		1	1	131	0.8%	No
ARHGAP12		1	1	131	0.8%	No
MAB21L1		1	1	131	0.8%	No
NENF		2	2	131	1.5%	No
MARCKS		1	1	131	0.8%	No
TCERG1L		4	4	131	3.1%	No
PCDHB1		1	1	131	0.8%	No
RNF125		3	3	131	2.3%	No
OCIAD1		1	1	131	0.8%	No
ASB15		1	1	131	0.8%	No
RNF38		1	1	131	0.8%	No
DPYSL2		1	1	131	0.8%	No
PLVAP		2	2	131	1.5%	No
DPYD		3	3	131	2.3%	No
DPP6		1	1	131	0.8%	No
DPP4		1	1	131	0.8%	No
MRPL16		1	1	131	0.8%	No
DPH2		1	1	131	0.8%	No
LPCAT2		2	2	131	1.5%	No
SCRT1		1	1	131	0.8%	No
DPH1		1	1	131	0.8%	No
SLC41A3		1	1	131	0.8%	No
EPPK1		6	4	131	3.1%	No
GPR171		1	1	131	0.8%	No
MSANTD1		1	1	131	0.8%	No
MAG		1	1	131	0.8%	No
OR2T10		1	1	131	0.8%	No
SMAD5		2	2	131	1.5%	No
EEF2K		1	1	131	0.8%	No
OR14C36		1	1	131	0.8%	No
KRT71		2	2	131	1.5%	No
SLC26A3		5	4	131	3.1%	No
TRNAU1AP		1	1	131	0.8%	No
TTC36		1	1	131	0.8%	No
FAM120C		1	1	131	0.8%	No
GARIN6		1	1	131	0.8%	No
DRD3		1	1	131	0.8%	No
ODAM		1	1	131	0.8%	No
RHOV		1	1	131	0.8%	No
DRD2		1	1	131	0.8%	No
OR2M5		1	1	131	0.8%	No
SNX11		2	2	131	1.5%	No
HCFC2		2	2	131	1.5%	No
ATN1		2	2	131	1.5%	No
DRP2		3	3	131	2.3%	No
ARID3A		1	1	131	0.8%	Yes
SPACA4		1	1	131	0.8%	No
UCKL1		1	1	131	0.8%	No
SSH3		1	1	131	0.8%	No
GEMIN8		1	1	131	0.8%	No
CT55		1	1	131	0.8%	No
DSG1		3	3	131	2.3%	No
EEF2KMT		1	1	131	0.8%	No
DSCAM		3	3	131	2.3%	No
DSC3		1	1	131	0.8%	No
S1PR5		1	1	131	0.8%	No
DSC1		1	1	131	0.8%	No
GATD1		1	1	131	0.8%	No
OR6N1		1	1	131	0.8%	No
EPYC		2	2	131	1.5%	No
DSP		4	4	131	3.1%	No
DSG3		3	3	131	2.3%	No
THG1L		1	1	131	0.8%	No
INTS11		1	1	131	0.8%	No
TMEM132A		2	2	131	1.5%	No
BANP		1	1	131	0.8%	No
SLC25A38		1	1	131	0.8%	No
C20ORF27		1	1	131	0.8%	No
DTNB		1	1	131	0.8%	No
DTNA		1	1	131	0.8%	No
DSPP		1	1	131	0.8%	No
OR10X1		1	1	131	0.8%	No
MROH1		1	1	131	0.8%	No
C2ORF42		2	2	131	1.5%	No
DTX1		1	1	131	0.8%	Yes
PINX1		3	3	131	2.3%	No
ZNF770		1	1	131	0.8%	No
ACSM5		1	1	131	0.8%	No
DUSP7		2	2	131	1.5%	No
ULK4		2	2	131	1.5%	No
DUSP6		1	1	131	0.8%	No
DUSP5		1	1	131	0.8%	No
TMEM161B		1	1	131	0.8%	No
CHD5		1	1	131	0.8%	No
SIPA1L1		2	2	131	1.5%	No
SS18L1		1	1	131	0.8%	Yes
HFM1		6	6	131	4.6%	No
DVL1		1	1	131	0.8%	No
CYSLTR2		1	1	131	0.8%	Yes
PDSS2		1	1	131	0.8%	No
PRRC2B		2	2	131	1.5%	No
DUSP9		1	1	131	0.8%	Yes
OSBPL3		2	2	131	1.5%	No
TRAV1-2		1	1	131	0.8%	No
PLEKHA8		2	2	131	1.5%	No
ANO2		3	3	131	2.3%	No
PIGO		2	2	131	1.5%	No
DUSP8		1	1	131	0.8%	No
TIGAR		1	1	131	0.8%	No
PNPLA2		1	1	131	0.8%	No
DYRK1A		4	3	131	2.3%	No
DVL2		1	1	131	0.8%	No
GPT2		2	2	131	1.5%	No
SETBP1		1	1	131	0.8%	Yes
UBXN7		1	1	131	0.8%	No
LRRTM2		1	1	131	0.8%	No
TRPC7		1	1	131	0.8%	No
CNTNAP2		7	7	131	5.3%	No
LTN1		4	4	131	3.1%	No
PGLYRP4		1	1	131	0.8%	No
E2F1		1	1	131	0.8%	No
CNTD1		2	2	131	1.5%	No
GPR183		1	1	131	0.8%	No
RPAP1		1	1	131	0.8%	No
PRB2		3	3	131	2.3%	No
LRIG1		1	1	131	0.8%	No
STK39		1	1	131	0.8%	No
NUP107		1	1	131	0.8%	No
UPF2		5	3	131	2.3%	No
FBXO15		1	1	131	0.8%	No
UTP20		5	5	131	3.8%	No
RHBG		1	1	131	0.8%	No
E2F5		1	1	131	0.8%	No
MRPL47		1	1	131	0.8%	No
FCRL4		1	1	131	0.8%	Yes
FCRL5		3	3	131	2.3%	No
NSMF		1	1	131	0.8%	No
TENM4		2	2	131	1.5%	No
KCNMB4		1	1	131	0.8%	No
TRAV10		1	1	131	0.8%	No
CD248		2	2	131	1.5%	No
E2F3		3	3	131	2.3%	Yes
TRAV12-1		1	1	131	0.8%	No
OR2T4		1	1	131	0.8%	No
ATP13A1		2	2	131	1.5%	No
TRAV8-4		1	1	131	0.8%	No
SGSM3		2	2	131	1.5%	No
TRAV8-6		1	1	131	0.8%	No
CCDC124		1	1	131	0.8%	No
RAB12		1	1	131	0.8%	No
APOBEC3C		1	1	131	0.8%	No
MAN1C1		2	2	131	1.5%	No
TRAV8-2		1	1	131	0.8%	No
APMAP		1	1	131	0.8%	No
TRAV26-1		1	1	131	0.8%	No
AGAP7P		2	2	131	1.5%	No
TNRC6A		1	1	131	0.8%	No
TRAV25		1	1	131	0.8%	No
SLC2A8		2	2	131	1.5%	No
RTN4		2	2	131	1.5%	No
TOX3		1	1	131	0.8%	No
ADCK1		2	1	131	0.8%	No
PAK5		2	2	131	1.5%	Yes
PCDH11X		2	2	131	1.5%	No
RNPEPL1		1	1	131	0.8%	No
TRIM51		1	1	131	0.8%	No
TCF7L1		1	1	131	0.8%	No
RHOD		1	1	131	0.8%	No
ECM1		2	2	131	1.5%	No
SCYL3		2	2	131	1.5%	No
CRACR2A		2	2	131	1.5%	No
RALGAPB		2	2	131	1.5%	No
ENOPH1		1	1	131	0.8%	No
ZNF577		2	2	131	1.5%	No
ROPN1B		1	1	131	0.8%	No
C2CD3		4	4	131	3.1%	No
NLRC4		1	1	131	0.8%	No
TRAV14DV4		1	1	131	0.8%	No
SLC44A2		1	1	131	0.8%	No
TKFC		1	1	131	0.8%	No
SMURF1		1	1	131	0.8%	No
ZBED5		2	2	131	1.5%	No
HTATSF1		3	3	131	2.3%	No
TRAV16		1	1	131	0.8%	No
TRAPPC1		1	1	131	0.8%	No
RHOU		1	1	131	0.8%	No
PRPF19		1	1	131	0.8%	No
LYZL6		1	1	131	0.8%	No
PCGF1		1	1	131	0.8%	No
RNF167		1	1	131	0.8%	No
TRAV19		1	1	131	0.8%	No
TMEM63C		1	1	131	0.8%	No
TBC1D10B		2	2	131	1.5%	No
P2RY10		2	2	131	1.5%	No
BAZ2B		3	3	131	2.3%	No
JPH2		2	2	131	1.5%	No
SPAG17		7	7	131	5.3%	No
ZNF638		3	3	131	2.3%	No
TRAV20		1	1	131	0.8%	No
TRIM54		1	1	131	0.8%	No
SLITRK4		1	1	131	0.8%	No
WDR97		2	1	131	0.8%	No
MOCS3		2	2	131	1.5%	No
LRP12		2	2	131	1.5%	No
USP17L2		4	3	131	2.3%	No
STRN3		1	1	131	0.8%	No
LY6G5B		1	1	131	0.8%	No
ZNF71		1	1	131	0.8%	No
HPGDS		1	1	131	0.8%	No
MDFIC		1	1	131	0.8%	No
PELI2		1	1	131	0.8%	No
INIP		1	1	131	0.8%	No
SGF29		1	1	131	0.8%	No
ZNF544		4	4	131	3.1%	No
SALL4		3	3	131	2.3%	Yes
ZNF462		1	1	131	0.8%	No
APEX2		1	1	131	0.8%	No
TMEM132E		1	1	131	0.8%	No
ZNFX1		2	2	131	1.5%	No
MRM2		1	1	131	0.8%	No
SLFNL1		1	1	131	0.8%	No
DRC3		1	1	131	0.8%	No
STOML2		1	1	131	0.8%	No
RAB33B		2	2	131	1.5%	No
PGAP2		1	1	131	0.8%	No
UBQLN2		1	1	131	0.8%	No
RBMX		1	1	131	0.8%	No
LINGO4		2	2	131	1.5%	No
ST7-OT4		1	1	131	0.8%	No
BHLHE22		1	1	131	0.8%	No
TP53RK		1	1	131	0.8%	No
PUS7L		1	1	131	0.8%	No
CRTC2		1	1	131	0.8%	No
A1CF		1	1	131	0.8%	No
ZMIZ1		1	1	131	0.8%	No
INO80B		1	1	131	0.8%	No
ZNF607		1	1	131	0.8%	No
MAGEC3		5	5	131	3.8%	No
CDKAL1		1	1	131	0.8%	No
ADPGK		1	1	131	0.8%	No
LAX1		1	1	131	0.8%	No
NSD3		1	1	131	0.8%	Yes
MKS1		1	1	131	0.8%	No
TTC19		1	1	131	0.8%	No
ANKRD37		1	1	131	0.8%	No
WDR31		2	2	131	1.5%	No
SLC44A3		2	2	131	1.5%	No
KHDRBS3		3	3	131	2.3%	No
STK32A		1	1	131	0.8%	No
RALGAPA1		3	3	131	2.3%	No
CEP95		2	2	131	1.5%	No
MTX2		1	1	131	0.8%	No
YKT6		1	1	131	0.8%	No
STAC2		2	2	131	1.5%	No
KRTAP27-1		1	1	131	0.8%	No
PMVK		1	1	131	0.8%	No
SVOPL		1	1	131	0.8%	No
CGRRF1		1	1	131	0.8%	No
FARS2		1	1	131	0.8%	No
RFX8		1	1	131	0.8%	No
CTCF		2	2	131	1.5%	Yes
CXCR6		1	1	131	0.8%	No
CD226		3	3	131	2.3%	No
TSBP1		1	1	131	0.8%	No
RAD51AP1		1	1	131	0.8%	No
RNFT2		1	1	131	0.8%	No
CEP89		2	2	131	1.5%	No
PYHIN1		1	1	131	0.8%	No
PTPMT1		1	1	131	0.8%	No
ZFP62		2	2	131	1.5%	No
ATP5MG		1	1	131	0.8%	No
ZNF233		2	2	131	1.5%	No
CAMKK2		2	2	131	1.5%	No
SCGB1D2		1	1	131	0.8%	No
EXOC5		1	1	131	0.8%	No
LRGUK		1	1	131	0.8%	No
IGF2BP1		1	1	131	0.8%	No
NPRL2		1	1	131	0.8%	No
IGF2BP3		1	1	131	0.8%	No
PPP1R15B		1	1	131	0.8%	No
LRP11		2	2	131	1.5%	No
SPTA1		5	5	131	3.8%	No
SPAG5		5	2	131	1.5%	No
SPTAN1		4	4	131	3.1%	No
HEXIM1		1	1	131	0.8%	No
TTC8		2	2	131	1.5%	No
CTAGE9		1	1	131	0.8%	No
TMPPE		1	1	131	0.8%	No
PTPN22		2	2	131	1.5%	No
PDLIM5		2	2	131	1.5%	No
ST6GALNAC2		2	2	131	1.5%	No
