Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
COL22A1		8	5	115	4.3%	No
SLC66A3		2	1	115	0.9%	No
OLFM1		1	1	115	0.9%	No
SLC16A2		3	2	115	1.7%	No
RFT1		1	1	115	0.9%	No
PGM5		3	3	115	2.6%	No
SLC34A1		3	3	115	2.6%	No
TMEM147		1	1	115	0.9%	No
RBM14		2	1	115	0.9%	No
ZNF483		2	2	115	1.7%	No
SLC25A3		1	1	115	0.9%	No
SLC22A2		5	3	115	2.6%	No
PHEX		6	4	115	3.5%	No
PHF1		1	1	115	0.9%	Yes
SLC22A5		1	1	115	0.9%	No
PPIL2		2	2	115	1.7%	No
PHF2		4	1	115	0.9%	No
SLC22A4		2	2	115	1.7%	No
SPATA31E1		2	1	115	0.9%	No
SLIT3		6	6	115	5.2%	No
PHKA1		2	2	115	1.7%	No
SLIT1		4	2	115	1.7%	No
C2ORF73		2	2	115	1.7%	No
PHKA2		4	4	115	3.5%	No
PHKB		1	1	115	0.9%	No
MRGPRF		1	1	115	0.9%	No
RNF152		1	1	115	0.9%	No
OR8K3		2	2	115	1.7%	No
SDF2L1		1	1	115	0.9%	No
TMEM182		1	1	115	0.9%	No
SLC22A1		1	1	115	0.9%	No
FAM3C		2	1	115	0.9%	No
MRPL53		1	1	115	0.9%	No
ACAA2		1	1	115	0.9%	No
DPPA3		1	1	115	0.9%	No
TIMM17A		1	1	115	0.9%	No
SHF		2	2	115	1.7%	No
SLCO2A1		3	2	115	1.7%	No
DUOXA1		2	2	115	1.7%	No
ZER1		2	2	115	1.7%	No
STPG1		1	1	115	0.9%	No
N4BP2L2		4	3	115	2.6%	No
TUBB8		2	1	115	0.9%	No
LRRN2		3	3	115	2.6%	No
SMARCA2		7	5	115	4.3%	Yes
SMARCA1		4	2	115	1.7%	Yes
SMARCA4		7	4	115	3.5%	Yes
ADGRE2		2	2	115	1.7%	No
HLTF		4	3	115	2.6%	No
ERVW-1		2	2	115	1.7%	No
SERPINA4		1	1	115	0.9%	No
SMARCC1		1	1	115	0.9%	No
KCNIP2		1	1	115	0.9%	No
OR5M11		2	2	115	1.7%	No
SMARCB1		3	2	115	1.7%	Yes
OR5M8		1	1	115	0.9%	No
OR5M3		1	1	115	0.9%	No
PCBP4		1	1	115	0.9%	No
SNAI2		3	1	115	0.9%	No
PHKG1		2	1	115	0.9%	No
PPP1R9B		2	2	115	1.7%	No
MS4A14		3	3	115	2.6%	No
PASD1		1	1	115	0.9%	No
KCNIP1		1	1	115	0.9%	No
ACCS		2	2	115	1.7%	No
SERPINB9		1	1	115	0.9%	No
SERPINB10		1	1	115	0.9%	No
SERPINB13		1	1	115	0.9%	No
SERPINI2		1	1	115	0.9%	No
PIGA		4	4	115	3.5%	Yes
OR5AR1		1	1	115	0.9%	No
RGPD8		2	2	115	1.7%	No
SERPINE2		1	1	115	0.9%	No
SERPINB8		2	2	115	1.7%	No
IGHD1-26		1	1	115	0.9%	No
SLC9A7		4	4	115	3.5%	No
TRIM55		2	2	115	1.7%	No
TMCO4		3	3	115	2.6%	No
ST6GALNAC3		2	2	115	1.7%	No
KDM2B		4	3	115	2.6%	Yes
CFAP65		10	8	115	7.0%	No
SERPINB6		1	1	115	0.9%	No
VSX1		1	1	115	0.9%	No
TRIT1		1	1	115	0.9%	No
SOX8		1	1	115	0.9%	No
HAUS6		3	3	115	2.6%	No
ZNF347		3	3	115	2.6%	No
ST6GALNAC6		1	1	115	0.9%	No
KLHL24		1	1	115	0.9%	No
AHI1		5	3	115	2.6%	No
CNNM2		1	1	115	0.9%	No
HUNK		1	1	115	0.9%	No
PIGH		1	1	115	0.9%	No
PIGR		1	1	115	0.9%	No
SAMD9		5	3	115	2.6%	No
DYM		3	3	115	2.6%	No
POM121L2		2	2	115	1.7%	No
PIK3C2A		4	3	115	2.6%	No
ZNF586		2	2	115	1.7%	No
MUC16		40	15	115	13.0%	No
PIK3C2B		4	3	115	2.6%	Yes
PIK3C2G		6	4	115	3.5%	Yes
PIK3C3		3	3	115	2.6%	Yes
TMEM18		1	1	115	0.9%	No
ZDHHC8		3	2	115	1.7%	No
ZDHHC1		1	1	115	0.9%	No
PLSCR4		3	2	115	1.7%	No
ENTPD7		1	1	115	0.9%	No
KNL1		4	2	115	1.7%	Yes
PIGF		2	1	115	0.9%	No
SLC17A6		3	2	115	1.7%	No
REPIN1		2	2	115	1.7%	No
KLHL28		3	3	115	2.6%	No
AFTPH		1	1	115	0.9%	No
GIPC2		2	1	115	0.9%	No
ZNF280D		1	1	115	0.9%	No
NEK10		4	2	115	1.7%	No
GATAD2A		1	1	115	0.9%	No
QPCTL		1	1	115	0.9%	No
PIK3CG		3	1	115	0.9%	Yes
RTEL1-TNFRSF6B		5	4	115	3.5%	No
PIK3R1		2	2	115	1.7%	Yes
PIK3R2		1	1	115	0.9%	Yes
CASS4		2	2	115	1.7%	No
TTYH2		1	1	115	0.9%	No
PI4KA		2	2	115	1.7%	No
PI4KB		2	2	115	1.7%	No
PARP11		1	1	115	0.9%	No
AVEN		1	1	115	0.9%	No
PIK3CA		33	24	115	20.9%	Yes
TRIM49		1	1	115	0.9%	No
PIK3CB		2	1	115	0.9%	Yes
CPA6		3	3	115	2.6%	No
PIM1		2	2	115	1.7%	Yes
PITHD1		1	1	115	0.9%	No
PIK3CD		1	1	115	0.9%	Yes
RPGRIP1		6	3	115	2.6%	No
TSEN15		2	2	115	1.7%	No
NDE1		2	2	115	1.7%	No
GJA10		3	3	115	2.6%	No
SWT1		2	2	115	1.7%	No
TRPM7		4	2	115	1.7%	No
ABHD1		1	1	115	0.9%	No
ERCC6L		3	2	115	1.7%	No
LOXL3		3	3	115	2.6%	No
BCAS3		2	2	115	1.7%	No
SPATA22		2	1	115	0.9%	No
NXPE4		1	1	115	0.9%	No
GIN1		1	1	115	0.9%	No
CDHR2		4	3	115	2.6%	No
GARIN1B		2	2	115	1.7%	No
MFSD8		1	1	115	0.9%	No
BEST2		3	3	115	2.6%	No
GDAP2		2	1	115	0.9%	No
VPS13C		9	5	115	4.3%	No
LRRC49		1	1	115	0.9%	No
WBP1L		1	1	115	0.9%	No
PITPNM3		3	2	115	1.7%	No
BSPRY		2	2	115	1.7%	No
ZNF101		2	2	115	1.7%	No
HTRA3		1	1	115	0.9%	No
LRRC4B		4	3	115	2.6%	No
FTMT		1	1	115	0.9%	No
MFSD6		1	1	115	0.9%	No
BIVM		2	2	115	1.7%	No
APTX		2	1	115	0.9%	No
ESRP1		5	5	115	4.3%	No
SYTL2		2	2	115	1.7%	No
DEF8		4	3	115	2.6%	No
SIDT1		5	2	115	1.7%	No
CEPT1		2	1	115	0.9%	No
NOD1		1	1	115	0.9%	Yes
CORO2B		2	1	115	0.9%	No
ANKRD49		1	1	115	0.9%	No
ATP8A1		1	1	115	0.9%	No
GDPD2		2	2	115	1.7%	No
DLC1		3	3	115	2.6%	No
GON4L		10	6	115	5.2%	No
NME9		1	1	115	0.9%	No
DHCR24		1	1	115	0.9%	No
FAM83E		2	2	115	1.7%	No
DGUOK		1	1	115	0.9%	No
RACK1		1	1	115	0.9%	No
SERINC2		1	1	115	0.9%	No
PGPEP1		1	1	115	0.9%	No
LRRTM3		2	2	115	1.7%	No
LRRTM1		1	1	115	0.9%	No
SPNS3		1	1	115	0.9%	No
SPATA31A3		1	1	115	0.9%	No
GOLGA6L6		2	2	115	1.7%	No
TOR4A		1	1	115	0.9%	No
CC2D1A		1	1	115	0.9%	No
SNRK		2	1	115	0.9%	No
DIAPH1		1	1	115	0.9%	No
NQO1		1	1	115	0.9%	No
GPATCH4		1	1	115	0.9%	No
DHPS		1	1	115	0.9%	No
ERLEC1		1	1	115	0.9%	No
RIC8A		1	1	115	0.9%	No
BBS9		4	4	115	3.5%	No
TNFRSF21		1	1	115	0.9%	No
DIAPH2		4	2	115	1.7%	No
AHDC1		1	1	115	0.9%	No
RNF115		1	1	115	0.9%	No
SESN1		1	1	115	0.9%	Yes
DLG1		2	2	115	1.7%	No
DLAT		1	1	115	0.9%	No
MED8		1	1	115	0.9%	No
LSM3		1	1	115	0.9%	No
KLHL20		5	4	115	3.5%	No
PCDH17		7	2	115	1.7%	No
DLST		3	2	115	1.7%	No
PDCD4		1	1	115	0.9%	No
DLG4		2	2	115	1.7%	No
DLG3		1	1	115	0.9%	No
DLG2		6	4	115	3.5%	No
ANKRD13B		4	3	115	2.6%	No
PLA2G4F		3	2	115	1.7%	No
CNTN6		1	1	115	0.9%	No
CMTM8		1	1	115	0.9%	No
DLX4		2	2	115	1.7%	No
SPICE1		1	1	115	0.9%	No
CATSPER4		2	2	115	1.7%	No
DTX2P1		2	2	115	1.7%	No
STRN4		2	1	115	0.9%	No
TRBV30		1	1	115	0.9%	No
TUBGCP4		3	2	115	1.7%	No
DMD		18	15	115	13.0%	No
ANAPC2		5	5	115	4.3%	No
SLC5A9		5	2	115	1.7%	No
DMBT1		6	4	115	3.5%	No
NPC1L1		3	2	115	1.7%	No
FNDC1		6	5	115	4.3%	No
RSKR		1	1	115	0.9%	No
ZNF469		2	2	115	1.7%	No
KRBA1		2	1	115	0.9%	No
SNX8		2	2	115	1.7%	No
CCDC47		4	2	115	1.7%	No
ST6GAL2		2	2	115	1.7%	No
OR51A2		1	1	115	0.9%	No
KIRREL3		2	2	115	1.7%	No
ZNF594		5	5	115	4.3%	No
MOB3C		1	1	115	0.9%	No
DNM1		2	2	115	1.7%	No
SARDH		4	4	115	3.5%	No
SEZ6		4	4	115	3.5%	No
DNAH9		8	7	115	6.1%	No
GPKOW		2	2	115	1.7%	No
GPR162		1	1	115	0.9%	No
CABP4		2	2	115	1.7%	No
GPSM2		2	2	115	1.7%	No
NACC1		1	1	115	0.9%	No
ARHGEF16		2	1	115	0.9%	No
CC2D1B		3	3	115	2.6%	No
VPS26B		2	1	115	0.9%	No
LILRA5		1	1	115	0.9%	No
DNAH5		11	3	115	2.6%	No
PSMC3IP		1	1	115	0.9%	No
ZBTB37		4	4	115	3.5%	No
CCNL1		2	2	115	1.7%	No
CIAPIN1		1	1	115	0.9%	No
NCF1		1	1	115	0.9%	No
DNA2		3	3	115	2.6%	No
DMWD		3	2	115	1.7%	No
TRA2A		4	3	115	2.6%	No
DMRT1		1	1	115	0.9%	No
GNMT		1	1	115	0.9%	No
PARD6B		3	2	115	1.7%	No
SULT1C4		1	1	115	0.9%	No
CPSF1		11	8	115	7.0%	No
DNAH8		14	4	115	3.5%	No
DNAH6		12	7	115	6.1%	No
PLEKHG4B		6	5	115	4.3%	No
DYNC1I2		1	1	115	0.9%	No
DYNC1I1		2	2	115	1.7%	No
MMAA		1	1	115	0.9%	No
IL1F10		1	1	115	0.9%	No
DYNC1H1		16	7	115	6.1%	No
PLA2G12B		1	1	115	0.9%	No
EFCAB13		3	3	115	2.6%	No
DNASE1L3		3	1	115	0.9%	No
DGAT2		1	1	115	0.9%	No
DNASE1L1		1	1	115	0.9%	No
PAPPA2		8	5	115	4.3%	No
DNASE1		1	1	115	0.9%	No
DCAF12L1		5	5	115	4.3%	No
C22ORF23		1	1	115	0.9%	No
PYDC2		1	1	115	0.9%	No
MIIP		1	1	115	0.9%	No
CCDC50		2	1	115	0.9%	No
AMOT		5	5	115	4.3%	No
PIK3R4		3	3	115	2.6%	No
TTC24		1	1	115	0.9%	No
TNRC18		5	5	115	4.3%	No
NTNG2		3	3	115	2.6%	No
NUDT17		1	1	115	0.9%	No
MUC5B		21	8	115	7.0%	No
SLC17A7		1	1	115	0.9%	No
DNMT3B		3	2	115	1.7%	Yes
GPR174		1	1	115	0.9%	No
DNMT3A		2	1	115	0.9%	Yes
TRDMT1		2	2	115	1.7%	No
GGT6		1	1	115	0.9%	No
DNMT1		6	4	115	3.5%	Yes
SPNS2		4	4	115	3.5%	No
DNM2		1	1	115	0.9%	Yes
AFAP1L2		1	1	115	0.9%	No
C14ORF93		1	1	115	0.9%	No
SLITRK2		3	3	115	2.6%	No
DYNC1LI2		3	3	115	2.6%	No
RARS2		4	3	115	2.6%	No
TRAPPC11		2	2	115	1.7%	No
SMAP1		1	1	115	0.9%	No
FKBP10		2	2	115	1.7%	No
TTBK1		3	3	115	2.6%	No
CELF5		4	4	115	3.5%	No
ABCB5		2	2	115	1.7%	No
DLL1		2	1	115	0.9%	No
MSL1		1	1	115	0.9%	No
CDH19		5	4	115	3.5%	No
SENP1		2	2	115	1.7%	No
TWSG1		1	1	115	0.9%	No
TRDV2		3	1	115	0.9%	No
USP32		3	3	115	2.6%	No
FAM126A		1	1	115	0.9%	No
DPAGT1		2	2	115	1.7%	No
DOK1		1	1	115	0.9%	No
TFCP2L1		2	2	115	1.7%	No
MYPN		3	2	115	1.7%	No
DOCK3		4	4	115	3.5%	No
NKIRAS2		1	1	115	0.9%	No
GRHL1		1	1	115	0.9%	No
DOCK2		6	5	115	4.3%	No
DOCK1		5	4	115	3.5%	No
EHD2		1	1	115	0.9%	No
DPY30		1	1	115	0.9%	No
EHD3		2	2	115	1.7%	No
CCDC62		1	1	115	0.9%	No
GLIS2		2	2	115	1.7%	No
EHD4		3	3	115	2.6%	No
COL28A1		1	1	115	0.9%	No
CXXC1		5	2	115	1.7%	No
KTI12		2	2	115	1.7%	No
UNCX		1	1	115	0.9%	No
UBN1		2	2	115	1.7%	No
ZBTB49		3	2	115	1.7%	No
AGBL1		2	1	115	0.9%	No
COA5		1	1	115	0.9%	No
TBX20		3	3	115	2.6%	No
SPZ1		1	1	115	0.9%	No
TRPM5		1	1	115	0.9%	No
SOCS7		3	3	115	2.6%	No
ZNF680		2	2	115	1.7%	No
CCNT1		2	2	115	1.7%	No
CCNT2		2	2	115	1.7%	No
ZNF354C		3	3	115	2.6%	No
GMCL1		1	1	115	0.9%	No
CCT6A		2	2	115	1.7%	No
CD1A		5	4	115	3.5%	No
ZNF106		3	3	115	2.6%	No
HHIP		1	1	115	0.9%	No
NRBP2		2	1	115	0.9%	No
PALS1		3	2	115	1.7%	No
C7ORF31		1	1	115	0.9%	No
POLR1D		2	1	115	0.9%	No
MLXIPL		2	2	115	1.7%	No
CRYL1		1	1	115	0.9%	No
STXBP4		4	4	115	3.5%	No
BATF		1	1	115	0.9%	No
YBX2		1	1	115	0.9%	No
TNNI3K		4	2	115	1.7%	No
KCTD19		1	1	115	0.9%	No
GLRX3		1	1	115	0.9%	No
KLHL5		1	1	115	0.9%	No
CD1B		3	3	115	2.6%	No
LRSAM1		6	6	115	5.2%	No
CD1D		1	1	115	0.9%	No
CD1E		4	4	115	3.5%	No
PITRM1		3	1	115	0.9%	No
ATG7		4	3	115	2.6%	No
CD247		1	1	115	0.9%	No
SIDT2		5	4	115	3.5%	No
SEPSECS		1	1	115	0.9%	No
METTL25B		1	1	115	0.9%	No
OR4F15		1	1	115	0.9%	No
KNOP1		1	1	115	0.9%	No
CMTM2		1	1	115	0.9%	No
OR4F6		1	1	115	0.9%	No
PRDX4		1	1	115	0.9%	No
IFT52		1	1	115	0.9%	No
KLHL38		3	3	115	2.6%	No
TM9SF1		1	1	115	0.9%	No
SCCPDH		3	3	115	2.6%	No
MARCHF11		1	1	115	0.9%	No
CD5		2	1	115	0.9%	No
CARMIL3		5	4	115	3.5%	No
CD5L		1	1	115	0.9%	No
CD6		1	1	115	0.9%	No
TXLNA		5	3	115	2.6%	No
AGBL3		2	1	115	0.9%	No
CD7		1	1	115	0.9%	No
DCTN2		1	1	115	0.9%	No
CD8A		1	1	115	0.9%	No
DENND5B		1	1	115	0.9%	No
PROCR		1	1	115	0.9%	No
CD14		2	2	115	1.7%	No
ADAMTSL5		1	1	115	0.9%	No
MYBBP1A		3	2	115	1.7%	No
PTPN20		1	1	115	0.9%	No
FBLN5		1	1	115	0.9%	No
EDRF1		2	2	115	1.7%	No
FBXW10		1	1	115	0.9%	No
GLTPD2		1	1	115	0.9%	No
MS4A3		1	1	115	0.9%	No
CD22		1	1	115	0.9%	Yes
ABHD12		1	1	115	0.9%	No
AFAP1L1		3	2	115	1.7%	No
HERC4		2	2	115	1.7%	No
NEK5		2	1	115	0.9%	No
CD27		1	1	115	0.9%	No
CCDC9		1	1	115	0.9%	No
GRPEL2		1	1	115	0.9%	No
TTC39B		1	1	115	0.9%	No
CUEDC1		1	1	115	0.9%	No
TUSC1		1	1	115	0.9%	No
HYOU1		3	1	115	0.9%	No
KAT5		3	2	115	1.7%	No
IPO7		6	5	115	4.3%	No
IPO8		2	1	115	0.9%	No
ARHGAP22		1	1	115	0.9%	No
NEBL		1	1	115	0.9%	No
NOP56		1	1	115	0.9%	No
B4GALNT2		1	1	115	0.9%	No
NUGGC		3	3	115	2.6%	No
CD86		1	1	115	0.9%	No
ZNF250		3	3	115	2.6%	No
TNFRSF8		3	3	115	2.6%	No
CD33		1	1	115	0.9%	No
SIGLEC6		3	3	115	2.6%	No
CD34		1	1	115	0.9%	No
ST8SIA4		2	1	115	0.9%	No
DDX17		3	2	115	1.7%	No
ZNF211		1	1	115	0.9%	No
SCAF1		1	1	115	0.9%	No
SCARB1		1	1	115	0.9%	No
CHERP		5	3	115	2.6%	No
CACTIN		3	2	115	1.7%	No
DEAF1		3	3	115	2.6%	No
KMT2C		27	23	115	20.0%	Yes
RAD21L1		4	4	115	3.5%	No
SSC4D		1	1	115	0.9%	No
VWDE		2	2	115	1.7%	No
MYPOP		2	2	115	1.7%	No
TMEM150C		2	1	115	0.9%	No
OR2A2		1	1	115	0.9%	No
MTHFD2L		2	2	115	1.7%	No
CFAP61		2	2	115	1.7%	No
POLDIP2		1	1	115	0.9%	No
EPS15L1		1	1	115	0.9%	No
GPAT3		1	1	115	0.9%	No
SELENOK		1	1	115	0.9%	No
SCARB2		2	2	115	1.7%	No
PRODH2		2	2	115	1.7%	No
RBM12B		1	1	115	0.9%	No
CD38		2	1	115	0.9%	No
DLGAP3		4	4	115	3.5%	No
PAQR7		2	1	115	0.9%	No
ENTPD6		3	3	115	2.6%	No
ENTPD3		2	2	115	1.7%	No
ENTPD5		1	1	115	0.9%	No
CD40		1	1	115	0.9%	No
CD40LG		2	2	115	1.7%	No
RBM25		4	4	115	3.5%	No
PRRC2A		7	5	115	4.3%	No
ALDH5A1		2	2	115	1.7%	No
RTL8A		1	1	115	0.9%	No
LRRC75A		1	1	115	0.9%	No
WIZ		3	2	115	1.7%	No
ARHGEF26		3	1	115	0.9%	No
DMRT3		1	1	115	0.9%	No
PALM3		2	2	115	1.7%	No
SEMA4F		3	1	115	0.9%	No
ABRACL		1	1	115	0.9%	No
CD44		3	3	115	2.6%	No
GPSM1		1	1	115	0.9%	No
XKR9		1	1	115	0.9%	No
CD47		1	1	115	0.9%	No
SEMA4D		1	1	115	0.9%	No
CD53		3	3	115	2.6%	No
SEMA4B		7	6	115	5.2%	No
SPDYE4		2	2	115	1.7%	No
CD58		1	1	115	0.9%	Yes
PEAR1		4	4	115	3.5%	No
FREM2		6	4	115	3.5%	No
CD63		1	1	115	0.9%	No
SLC39A7		3	3	115	2.6%	No
MYOZ1		1	1	115	0.9%	No
RRAGD		1	1	115	0.9%	No
SEMA6C		1	1	115	0.9%	No
PRPS1L1		1	1	115	0.9%	No
DNAJC21		3	3	115	2.6%	No
FSIP1		2	2	115	1.7%	No
PLA2G7		1	1	115	0.9%	No
MIA3		4	3	115	2.6%	No
ERC2		2	2	115	1.7%	No
LY6G6D		1	1	115	0.9%	No
ZNF260		2	2	115	1.7%	No
IL17RC		1	1	115	0.9%	No
ZNF546		3	3	115	2.6%	No
SMPD1		2	1	115	0.9%	No
SMO		1	1	115	0.9%	Yes
PPP1R16B		2	1	115	0.9%	No
ATP10D		6	5	115	4.3%	No
ZNF181		3	2	115	1.7%	No
CTAGE6		2	2	115	1.7%	No
CD70		1	1	115	0.9%	Yes
SENP6		3	3	115	2.6%	No
MPP4		1	1	115	0.9%	No
CD72		2	2	115	1.7%	No
AUTS2		2	2	115	1.7%	No
CD74		1	1	115	0.9%	Yes
RAB11FIP5		3	2	115	1.7%	No
CD79A		1	1	115	0.9%	Yes
CD79B		2	2	115	1.7%	Yes
GIGYF2		1	1	115	0.9%	No
ANKRD17		4	2	115	1.7%	No
SNX6		1	1	115	0.9%	No
FAM86B2		2	1	115	0.9%	No
ADGRE5		1	1	115	0.9%	No
SMARCC2		3	3	115	2.6%	No
CD151		1	1	115	0.9%	No
SMARCE1		4	3	115	2.6%	Yes
NELFE		3	1	115	0.9%	No
SMARCD3		2	2	115	1.7%	No
ZNF248		3	2	115	1.7%	No
SLITRK5		1	1	115	0.9%	No
ADAL		1	1	115	0.9%	No
SNAPC4		7	6	115	5.2%	No
CCDC27		2	2	115	1.7%	No
TMIGD1		1	1	115	0.9%	No
PERM1		3	3	115	2.6%	No
SLC45A4		1	1	115	0.9%	No
NFKBID		1	1	115	0.9%	No
MROH5		1	1	115	0.9%	No
KIAA0895L		1	1	115	0.9%	No
VANGL2		1	1	115	0.9%	No
BUD13		1	1	115	0.9%	No
LSM14A		1	1	115	0.9%	No
TTC7A		2	2	115	1.7%	No
PLPP7		2	2	115	1.7%	No
RAI14		1	1	115	0.9%	No
ADGRG6		1	1	115	0.9%	No
CDK11B		3	3	115	2.6%	No
CARMIL2		8	6	115	5.2%	No
CEMIP		3	3	115	2.6%	No
LRBA		4	3	115	2.6%	No
SUMO3		1	1	115	0.9%	No
CDC5L		2	2	115	1.7%	No
SMS		1	1	115	0.9%	No
TFEB		1	1	115	0.9%	Yes
SEPTIN7		1	1	115	0.9%	No
SIGLEC1		4	4	115	3.5%	No
PHOSPHO2		2	1	115	0.9%	No
SNAI1		3	3	115	2.6%	No
SNAPC2		1	1	115	0.9%	No
HACL1		1	1	115	0.9%	No
EXD1		2	2	115	1.7%	No
SNAPC1		1	1	115	0.9%	No
OR13D1		1	1	115	0.9%	No
PIN1		2	2	115	1.7%	No
SNRPC		1	1	115	0.9%	No
FBRS		2	2	115	1.7%	No
CPLX4		3	3	115	2.6%	No
NOC3L		3	3	115	2.6%	No
C1ORF159		1	1	115	0.9%	No
ZSCAN22		2	2	115	1.7%	No
CDC25B		3	1	115	0.9%	No
MTERF3		1	1	115	0.9%	No
CDC27		4	3	115	2.6%	No
MED31		1	1	115	0.9%	No
GID8		2	2	115	1.7%	No
ZNF837		1	1	115	0.9%	No
CDC34		2	1	115	0.9%	No
CDC42		1	1	115	0.9%	Yes
AMDHD2		1	1	115	0.9%	No
CDH1		1	1	115	0.9%	Yes
COQ6		1	1	115	0.9%	No
SNRNP70		1	1	115	0.9%	No
AURKAIP1		1	1	115	0.9%	No
FSCN1		3	3	115	2.6%	No
SLC35C2		1	1	115	0.9%	No
SNRPA1		1	1	115	0.9%	No
SNRPA		1	1	115	0.9%	No
ASCC1		1	1	115	0.9%	No
SMTNL1		1	1	115	0.9%	No
RNF25		1	1	115	0.9%	No
SNTB1		1	1	115	0.9%	No
HAPLN4		1	1	115	0.9%	No
PKD1		11	6	115	5.2%	No
SNTA1		5	2	115	1.7%	No
PKD2		2	1	115	0.9%	No
SNX2		3	1	115	0.9%	No
NSD1		11	4	115	3.5%	Yes
SNX1		5	5	115	4.3%	No
XPO4		5	2	115	1.7%	No
POLR1F		1	1	115	0.9%	No
C17ORF98		1	1	115	0.9%	No
ZSCAN5B		1	1	115	0.9%	No
FAHD2A		2	2	115	1.7%	No
EXOSC1		1	1	115	0.9%	No
SNRPD3		1	1	115	0.9%	No
AIMP2		2	2	115	1.7%	No
EMC9		1	1	115	0.9%	No
SNRPD2		1	1	115	0.9%	No
RRP15		1	1	115	0.9%	No
PIP4K2A		3	1	115	0.9%	No
PITPNA		2	2	115	1.7%	No
PITX1		2	1	115	0.9%	No
WASHC3		1	1	115	0.9%	No
PITX2		1	1	115	0.9%	No
PITX3		1	1	115	0.9%	No
LRRC55		3	2	115	1.7%	No
CAPN15		1	1	115	0.9%	No
TFPI2		1	1	115	0.9%	No
SCGN		1	1	115	0.9%	No
ARHGAP9		1	1	115	0.9%	No
PLA2G4A		3	2	115	1.7%	No
SON		7	5	115	4.3%	No
ST7		1	1	115	0.9%	No
NFKBIZ		1	1	115	0.9%	No
PLA2G5		2	2	115	1.7%	No
SOS1		6	5	115	4.3%	Yes
SMC2		3	3	115	2.6%	No
SORL1		8	7	115	6.1%	No
ARHGEF5		2	2	115	1.7%	No
DNPH1		1	1	115	0.9%	No
SUMO4		1	1	115	0.9%	No
HDDC2		1	1	115	0.9%	No
MRPS18C		1	1	115	0.9%	No
GLRX2		1	1	115	0.9%	No
CRELD1		1	1	115	0.9%	No
ZNF677		2	2	115	1.7%	No
PKLR		2	2	115	1.7%	No
SNTB2		2	2	115	1.7%	No
PRPF8		4	3	115	2.6%	No
BOLA1		1	1	115	0.9%	No
COLEC11		2	1	115	0.9%	No
PKHD1		4	4	115	3.5%	No
PKM		3	2	115	1.7%	No
MTERF1		2	2	115	1.7%	No
DESI2		2	2	115	1.7%	No
PKNOX1		2	2	115	1.7%	No
SOAT1		1	1	115	0.9%	No
ERN2		1	1	115	0.9%	No
PKP1		1	1	115	0.9%	No
AHSA1		1	1	115	0.9%	No
COG7		1	1	115	0.9%	No
PKP2		2	2	115	1.7%	No
PLA2G1B		1	1	115	0.9%	No
SLCO1B1		3	3	115	2.6%	No
LINC00923		1	1	115	0.9%	No
PLCB2		4	3	115	2.6%	No
SOX5		2	2	115	1.7%	No
LMNA		1	1	115	0.9%	Yes
PLCB3		2	2	115	1.7%	No
KAT6A		2	2	115	1.7%	Yes
HIF3A		2	2	115	1.7%	No
LMNB1		2	2	115	1.7%	No
PLCB4		1	1	115	0.9%	No
SOX9		2	1	115	0.9%	Yes
AZI2		3	3	115	2.6%	No
PLCD1		1	1	115	0.9%	No
SOX15		3	3	115	2.6%	No
PLCL1		5	3	115	2.6%	No
SOX11		2	2	115	1.7%	No
LRIT3		1	1	115	0.9%	No
CPO		1	1	115	0.9%	No
CELA2B		2	2	115	1.7%	No
GLOD4		1	1	115	0.9%	No
PLAG1		3	1	115	0.9%	Yes
PLAGL1		1	1	115	0.9%	No
SOS2		4	3	115	2.6%	No
PLAGL2		1	1	115	0.9%	No
SOX3		2	2	115	1.7%	No
PLAT		3	3	115	2.6%	No
SOX2		4	4	115	3.5%	Yes
ZNF212		1	1	115	0.9%	No
PLAU		2	2	115	1.7%	No
PLAUR		1	1	115	0.9%	No
METTL21C		2	2	115	1.7%	No
SP3		1	1	115	0.9%	No
SP100		6	5	115	4.3%	No
LMX1B		2	2	115	1.7%	No
SP4		3	2	115	1.7%	No
SPAG1		2	2	115	1.7%	No
LNPEP		5	3	115	2.6%	No
PLGLB1		1	1	115	0.9%	No
ZNF300		1	1	115	0.9%	No
VWA5A		1	1	115	0.9%	No
SPAG4		4	2	115	1.7%	No
DPYSL4		2	2	115	1.7%	No
SERPINF2		2	2	115	1.7%	No
UAP1		3	3	115	2.6%	No
SLC22A23		1	1	115	0.9%	No
NXN		1	1	115	0.9%	No
ZNF284		3	2	115	1.7%	No
OLIG1		1	1	115	0.9%	No
ZNF404		4	4	115	3.5%	No
C16ORF90		1	1	115	0.9%	No
TACC2		3	3	115	2.6%	No
ZBTB7B		1	1	115	0.9%	No
DCP1B		1	1	115	0.9%	No
MARCHF3		1	1	115	0.9%	No
ST8SIA3		1	1	115	0.9%	No
LMO1		1	1	115	0.9%	Yes
PLCG1		4	2	115	1.7%	Yes
SP1		2	2	115	1.7%	No
PLCG2		1	1	115	0.9%	Yes
PLD1		1	1	115	0.9%	No
ZFAND2A		1	1	115	0.9%	No
PLD2		2	1	115	0.9%	No
SP2		2	2	115	1.7%	No
LMO7		6	5	115	4.3%	No
PLEC		15	8	115	7.0%	No
LMX1A		4	2	115	1.7%	No
CCT4		1	1	115	0.9%	No
PLOD1		2	1	115	0.9%	No
