Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
LPA		2	2	71	2.8%	No
FXYD3		1	1	71	1.4%	No
COLEC10		2	2	71	2.8%	No
TXNRD2		1	1	71	1.4%	No
MAB21L2		1	1	71	1.4%	No
PLTP		1	1	71	1.4%	No
SPINT1		1	1	71	1.4%	No
PLXNA1		10	4	71	5.6%	No
PLXNA2		6	5	71	7.0%	No
SPP2		2	2	71	2.8%	No
IRAG2		1	1	71	1.4%	No
PLXNB1		3	2	71	2.8%	No
CHST8		1	1	71	1.4%	No
LRCH4		3	2	71	2.8%	No
PLXNB3		4	4	71	5.6%	No
SPOCK1		1	1	71	1.4%	No
IKZF5		2	2	71	2.8%	No
LRP1		6	1	71	1.4%	No
LRP2		11	6	71	8.5%	No
PMCH		2	1	71	1.4%	No
TXNDC11		4	3	71	4.2%	No
CALHM2		2	2	71	2.8%	No
ATL1		3	3	71	4.2%	No
TEKT5		2	2	71	2.8%	No
YARS2		2	2	71	2.8%	No
SSUH2		1	1	71	1.4%	No
NMD3		1	1	71	1.4%	No
LPP		3	2	71	2.8%	Yes
PLS1		1	1	71	1.4%	No
SPIB		1	1	71	1.4%	No
PLS3		1	1	71	1.4%	No
SPI1		1	1	71	1.4%	No
PLSCR1		1	1	71	1.4%	No
ARPC1A		1	1	71	1.4%	No
AGR2		1	1	71	1.4%	No
AGPAT1		1	1	71	1.4%	No
RPP30		2	2	71	2.8%	No
AGPAT2		1	1	71	1.4%	No
LRP6		3	2	71	2.8%	Yes
PML		4	3	71	4.2%	Yes
LRP5		10	9	71	12.7%	Yes
PMM2		1	1	71	1.4%	No
MMP25		1	1	71	1.4%	No
LRPAP1		2	1	71	1.4%	No
PMP2		1	1	71	1.4%	No
GREM2		1	1	71	1.4%	No
CCDC141		3	2	71	2.8%	No
PMP22		1	1	71	1.4%	No
LSP1		4	3	71	4.2%	No
LSS		2	2	71	2.8%	No
PMS1		3	2	71	2.8%	Yes
JAZF1		1	1	71	1.4%	Yes
DERA		1	1	71	1.4%	No
APIP		1	1	71	1.4%	No
SLC34A2		3	3	71	4.2%	Yes
MRPL4		2	2	71	2.8%	No
CUTC		1	1	71	1.4%	No
NDUFA13		2	2	71	2.8%	No
LRP3		3	1	71	1.4%	No
IFI44		3	3	71	4.2%	No
LRP4		5	5	71	7.0%	No
SLC19A2		1	1	71	1.4%	No
ARFGEF1		5	4	71	5.6%	No
ARFGEF2		3	3	71	4.2%	No
AKAP3		4	3	71	4.2%	No
OR13C9		2	2	71	2.8%	No
CYP4F3		1	1	71	1.4%	No
LTBP1		3	2	71	2.8%	No
SPDL1		2	2	71	2.8%	No
LTBP2		7	5	71	7.0%	No
CNTNAP5		4	3	71	4.2%	No
LTBP3		2	2	71	2.8%	No
TASOR2		5	3	71	4.2%	No
LTBR		1	1	71	1.4%	No
LTF		1	1	71	1.4%	No
ANAPC4		1	1	71	1.4%	No
NIPAL3		1	1	71	1.4%	No
PNMA3		1	1	71	1.4%	No
RALGAPA2		3	2	71	2.8%	No
SLC26A8		8	3	71	4.2%	No
THOC2		7	7	71	9.9%	No
ADAMTSL3		4	4	71	5.6%	No
TRBV4-1		1	1	71	1.4%	No
IL19		1	1	71	1.4%	No
SLC39A10		3	2	71	2.8%	No
ANKRD50		1	1	71	1.4%	No
DNMT3L		2	2	71	2.8%	No
SYTL4		2	2	71	2.8%	No
LTB		1	1	71	1.4%	Yes
TRBV4-2		2	2	71	2.8%	No
SERTAD3		1	1	71	1.4%	No
SYTL3		2	2	71	2.8%	No
PKN3		2	1	71	1.4%	No
DENND11		1	1	71	1.4%	No
TRBV5-5		1	1	71	1.4%	No
DSE		3	3	71	4.2%	No
IL22RA2		1	1	71	1.4%	No
ARHGAP24		1	1	71	1.4%	No
LTA4H		1	1	71	1.4%	No
KATNAL2		1	1	71	1.4%	No
SEMA4C		3	3	71	4.2%	No
DOHH		1	1	71	1.4%	No
YTHDF1		2	1	71	1.4%	No
FOCAD		4	4	71	5.6%	No
LY6H		1	1	71	1.4%	No
EXOSC9		1	1	71	1.4%	No
LY9		3	2	71	2.8%	No
EXOSC10		2	2	71	2.8%	No
DNAAF5		1	1	71	1.4%	No
CD180		1	1	71	1.4%	No
PMS2		2	1	71	1.4%	Yes
CMTM6		1	1	71	1.4%	No
LY75		4	2	71	2.8%	No
VN1R1		1	1	71	1.4%	No
PIFO		1	1	71	1.4%	No
LYN		2	2	71	2.8%	Yes
DCLK2		2	2	71	2.8%	No
MCOLN2		2	2	71	2.8%	No
POMT2		1	1	71	1.4%	No
ATP8B2		5	3	71	4.2%	No
TRHDE		2	1	71	1.4%	No
MCOLN1		1	1	71	1.4%	No
NRBP1		2	2	71	2.8%	No
LUM		1	1	71	1.4%	No
DMGDH		3	2	71	2.8%	No
ATP10A		9	7	71	9.9%	No
DPP7		1	1	71	1.4%	No
PDZRN4		1	1	71	1.4%	No
SERTAD1		1	1	71	1.4%	No
GLT8D2		1	1	71	1.4%	No
BCAM		1	1	71	1.4%	No
LIME1		1	1	71	1.4%	No
RASIP1		2	2	71	2.8%	No
CDCA3		1	1	71	1.4%	No
DRAM2		1	1	71	1.4%	No
APH1B		2	2	71	2.8%	No
PYROXD2		1	1	71	1.4%	No
MXD3		2	2	71	2.8%	No
CHCHD3		1	1	71	1.4%	No
ZSCAN32		3	3	71	4.2%	No
M6PR		1	1	71	1.4%	No
ALG6		1	1	71	1.4%	No
TMEM161A		2	1	71	1.4%	No
BPNT2		1	1	71	1.4%	No
NBR1		3	3	71	4.2%	No
ABCA13		10	4	71	5.6%	No
ADGRA3		5	3	71	4.2%	No
EXOC3-AS1		1	1	71	1.4%	No
ATXN7L2		2	2	71	2.8%	No
GMPPA		1	1	71	1.4%	No
GMPPB		2	1	71	1.4%	No
SLC34A3		1	1	71	1.4%	No
EPN1		1	1	71	1.4%	No
KANSL2		3	3	71	4.2%	No
RHBDL2		1	1	71	1.4%	No
MIB2		3	2	71	2.8%	No
EXD3		2	2	71	2.8%	No
TRMT10C		1	1	71	1.4%	No
SARS2		1	1	71	1.4%	No
SOHLH2		2	2	71	2.8%	No
MXD1		1	1	71	1.4%	No
RP1L1		7	3	71	4.2%	No
SMAD1		2	2	71	2.8%	No
SMAD2		1	1	71	1.4%	Yes
SMAD3		6	3	71	4.2%	Yes
SMAD4		6	6	71	8.5%	Yes
DPYSL3		1	1	71	1.4%	No
SNX12		2	1	71	1.4%	No
GPR132		3	3	71	4.2%	No
POC1B		1	1	71	1.4%	No
TRBV6-1		1	1	71	1.4%	No
ARHGAP12		3	3	71	4.2%	No
MAB21L1		3	3	71	4.2%	No
DPEP1		2	1	71	1.4%	No
ITLN2		1	1	71	1.4%	No
TCERG1L		2	1	71	1.4%	No
PCDHB1		1	1	71	1.4%	No
RNF125		1	1	71	1.4%	No
ASB15		1	1	71	1.4%	No
RNF38		3	1	71	1.4%	No
DPYSL2		3	2	71	2.8%	No
DPYS		3	2	71	2.8%	No
PLVAP		4	2	71	2.8%	No
DPYD		2	2	71	2.8%	No
ABITRAM		2	2	71	2.8%	No
XXYLT1		1	1	71	1.4%	No
DPP6		4	3	71	4.2%	No
PUS3		2	1	71	1.4%	No
DPP4		1	1	71	1.4%	No
DPH2		1	1	71	1.4%	No
MBD3		1	1	71	1.4%	No
LPCAT2		2	2	71	2.8%	No
SCRT1		1	1	71	1.4%	No
DPH1		1	1	71	1.4%	No
ADAM22		4	2	71	2.8%	No
SLC41A3		1	1	71	1.4%	No
EPPK1		6	4	71	5.6%	No
OR2M3		1	1	71	1.4%	No
SNX15		1	1	71	1.4%	No
ST8SIA5		3	3	71	4.2%	No
MAG		1	1	71	1.4%	No
OR2T10		2	2	71	2.8%	No
METTL6		2	2	71	2.8%	No
SMAD5		1	1	71	1.4%	No
ABCC12		4	2	71	2.8%	No
EEF2K		3	3	71	4.2%	No
CCDC106		1	1	71	1.4%	No
FAM216A		2	2	71	2.8%	No
KRT71		2	2	71	2.8%	No
OR2T12		1	1	71	1.4%	No
TRNAU1AP		3	2	71	2.8%	No
FAM120C		2	2	71	2.8%	No
DRD5		4	3	71	4.2%	No
CCER1		2	2	71	2.8%	No
RHOV		1	1	71	1.4%	No
TXNL4B		1	1	71	1.4%	No
RMC1		2	2	71	2.8%	No
HOOK2		4	2	71	2.8%	No
OR2M5		2	2	71	2.8%	No
SNX11		2	2	71	2.8%	No
HCFC2		1	1	71	1.4%	No
ATN1		7	4	71	5.6%	No
DRP2		3	3	71	4.2%	No
UCKL1		1	1	71	1.4%	No
TIPIN		1	1	71	1.4%	No
SSH3		2	1	71	1.4%	No
BCO1		2	1	71	1.4%	No
GEMIN8		1	1	71	1.4%	No
DSG2		4	3	71	4.2%	No
DSG1		3	2	71	2.8%	No
PIGX		2	2	71	2.8%	No
EEF2KMT		1	1	71	1.4%	No
RTP5		3	2	71	2.8%	No
DSCAM		6	5	71	7.0%	No
DSC3		2	2	71	2.8%	No
DSC2		4	3	71	4.2%	No
DSC1		2	2	71	2.8%	No
GATD1		2	1	71	1.4%	No
OR6N1		4	3	71	4.2%	No
EPYC		1	1	71	1.4%	No
TTC12		1	1	71	1.4%	No
ANKK1		1	1	71	1.4%	No
DSP		12	5	71	7.0%	No
TSC22D3		1	1	71	1.4%	No
DSG3		6	4	71	5.6%	No
THG1L		1	1	71	1.4%	No
INTS11		2	2	71	2.8%	No
TMEM132A		3	3	71	4.2%	No
BANP		3	1	71	1.4%	No
DTNB		3	3	71	4.2%	No
DTNA		1	1	71	1.4%	No
TBX10		1	1	71	1.4%	No
OR2A12		1	1	71	1.4%	No
PLAAT2		1	1	71	1.4%	No
OR6P1		1	1	71	1.4%	No
OR10X1		1	1	71	1.4%	No
DUSP1		1	1	71	1.4%	No
ECM2		2	2	71	2.8%	No
HCFC1R1		2	2	71	2.8%	No
ZNF770		2	1	71	1.4%	No
ACSM5		1	1	71	1.4%	No
ULK4		1	1	71	1.4%	No
DUSP4		1	1	71	1.4%	Yes
TMEM161B		2	1	71	1.4%	No
CHD5		5	4	71	5.6%	No
SIPA1L1		14	8	71	11.3%	No
HDGFL2		1	1	71	1.4%	No
HFM1		5	4	71	5.6%	No
DVL1		3	1	71	1.4%	No
PLEKHG3		3	2	71	2.8%	No
TRAV1-1		1	1	71	1.4%	No
DUT		1	1	71	1.4%	No
SUSD5		1	1	71	1.4%	No
PDSS2		1	1	71	1.4%	No
PRRC2B		5	3	71	4.2%	No
OSBPL3		4	2	71	2.8%	No
ANO2		4	3	71	4.2%	No
PIGO		3	3	71	4.2%	No
DUSP8		1	1	71	1.4%	No
ATRNL1		5	5	71	7.0%	No
C12ORF4		5	4	71	5.6%	No
ZNF451		1	1	71	1.4%	No
PNPLA2		1	1	71	1.4%	No
DYRK1A		7	4	71	5.6%	No
REXO4		1	1	71	1.4%	No
TRAV3		1	1	71	1.4%	No
DVL2		1	1	71	1.4%	No
FAM169A		1	1	71	1.4%	No
ZNF500		2	2	71	2.8%	No
RAB25		1	1	71	1.4%	No
GPT2		1	1	71	1.4%	No
BEX2		1	1	71	1.4%	No
SETBP1		1	1	71	1.4%	Yes
INTS12		1	1	71	1.4%	No
UBXN7		2	2	71	2.8%	No
CAMK1D		1	1	71	1.4%	No
LRRTM2		1	1	71	1.4%	No
TOR1A		1	1	71	1.4%	No
TRPC7		3	2	71	2.8%	No
CNTNAP2		1	1	71	1.4%	No
LTN1		8	7	71	9.9%	No
PGLYRP4		1	1	71	1.4%	No
E2F1		1	1	71	1.4%	No
C3ORF22		1	1	71	1.4%	No
MFSD4A		1	1	71	1.4%	No
RNF148		1	1	71	1.4%	No
GPR183		1	1	71	1.4%	No
RPAP1		9	6	71	8.5%	No
MCAT		2	2	71	2.8%	No
GOPC		1	1	71	1.4%	Yes
PRB2		1	1	71	1.4%	No
LRIG1		1	1	71	1.4%	No
TMEM97		1	1	71	1.4%	No
LPAR5		3	2	71	2.8%	No
STK39		2	2	71	2.8%	No
NUP107		1	1	71	1.4%	No
UPF2		3	3	71	4.2%	No
FBXO15		1	1	71	1.4%	No
E4F1		2	2	71	2.8%	No
UTP20		9	7	71	9.9%	No
RHBG		1	1	71	1.4%	No
RRP7A		2	2	71	2.8%	No
SPATS2L		3	2	71	2.8%	No
FCRL4		1	1	71	1.4%	Yes
FCRL5		2	2	71	2.8%	No
NSMF		2	2	71	2.8%	No
TENM4		2	1	71	1.4%	No
KCNMB4		1	1	71	1.4%	No
E2F3		1	1	71	1.4%	Yes
RABGEF1		4	3	71	4.2%	No
TRAV12-2		1	1	71	1.4%	No
PLXDC1		2	1	71	1.4%	No
E2F2		2	2	71	2.8%	No
L3MBTL1		2	2	71	2.8%	No
TRAV12-1		1	1	71	1.4%	No
CD177		1	1	71	1.4%	No
PM20D1		1	1	71	1.4%	No
ZNF311		3	3	71	4.2%	No
ECH1		1	1	71	1.4%	No
ATP13A1		5	3	71	4.2%	No
TYMP		1	1	71	1.4%	No
HOGA1		1	1	71	1.4%	No
SPSB2		2	2	71	2.8%	No
CNDP1		4	2	71	2.8%	No
SGSM3		2	2	71	2.8%	No
FAM167B		1	1	71	1.4%	No
TRAV8-6		1	1	71	1.4%	No
CCDC124		1	1	71	1.4%	No
RAB12		1	1	71	1.4%	No
LRP10		3	1	71	1.4%	No
APOBEC3C		2	2	71	2.8%	No
TMEM98		1	1	71	1.4%	No
PCDHGA12		1	1	71	1.4%	No
APMAP		1	1	71	1.4%	No
PTCD1		1	1	71	1.4%	No
TRAV8-1		1	1	71	1.4%	No
FAM151A		2	2	71	2.8%	No
PHF21B		1	1	71	1.4%	No
TRAV26-1		1	1	71	1.4%	No
OBP2B		1	1	71	1.4%	No
TNRC6A		5	4	71	5.6%	No
SLC2A8		2	1	71	1.4%	No
RTN4		2	2	71	2.8%	No
ADCK1		1	1	71	1.4%	No
PCDH11X		9	6	71	8.5%	No
TRAV24		1	1	71	1.4%	No
ANGPTL3		3	2	71	2.8%	No
RNPEPL1		3	3	71	4.2%	No
LYRM1		1	1	71	1.4%	No
DONSON		1	1	71	1.4%	No
TRIM51		1	1	71	1.4%	No
TCF7L1		1	1	71	1.4%	No
EDA		3	3	71	4.2%	No
SRPRB		2	2	71	2.8%	No
ECT2		5	4	71	5.6%	No
RHOD		1	1	71	1.4%	No
TP53INP2		2	2	71	2.8%	No
CRACR2A		2	2	71	2.8%	No
NRBF2		1	1	71	1.4%	No
RALGAPB		4	3	71	4.2%	No
PLD5		1	1	71	1.4%	No
C2CD3		4	3	71	4.2%	No
NLRC4		2	2	71	2.8%	No
FSCN3		3	2	71	2.8%	No
SLC44A2		1	1	71	1.4%	No
BICRA		1	1	71	1.4%	No
SMURF1		3	2	71	2.8%	No
UBXN2A		1	1	71	1.4%	No
TRIM60		2	2	71	2.8%	No
HTATSF1		4	3	71	4.2%	No
TRAV16		1	1	71	1.4%	No
NOP53		1	1	71	1.4%	No
ZZZ3		2	2	71	2.8%	No
USP30		1	1	71	1.4%	No
PRPF19		3	3	71	4.2%	No
LYZL6		1	1	71	1.4%	No
TRAV23DV6		1	1	71	1.4%	No
RPS6KA6		3	2	71	2.8%	No
WFIKKN2		3	3	71	4.2%	No
PCGF1		1	1	71	1.4%	No
RNF167		1	1	71	1.4%	No
GOLIM4		2	2	71	2.8%	No
TMEM63C		4	2	71	2.8%	No
PCTP		1	1	71	1.4%	No
TBC1D10B		1	1	71	1.4%	No
P2RY10		1	1	71	1.4%	No
TRAV18		1	1	71	1.4%	No
LMCD1		1	1	71	1.4%	No
PHTF2		3	2	71	2.8%	No
CREBZF		1	1	71	1.4%	No
B3GNT9		4	1	71	1.4%	No
GORASP2		1	1	71	1.4%	No
BAZ2B		5	4	71	5.6%	No
JPH2		3	3	71	4.2%	No
SPAG17		8	7	71	9.9%	No
MOXD1		4	2	71	2.8%	No
ZNF638		5	5	71	7.0%	No
TRIM54		2	2	71	2.8%	No
ABHD17C		2	1	71	1.4%	No
FUT10		1	1	71	1.4%	No
SLITRK4		6	4	71	5.6%	No
PAXBP1		4	3	71	4.2%	No
TGS1		4	4	71	5.6%	No
MOCS3		2	1	71	1.4%	No
LRP12		2	2	71	2.8%	No
OVOL2		2	2	71	2.8%	No
USP17L2		4	2	71	2.8%	No
STRN3		7	3	71	4.2%	No
GJC2		1	1	71	1.4%	No
PRUNE1		1	1	71	1.4%	No
RBMS3		2	1	71	1.4%	No
PRICKLE4		1	1	71	1.4%	No
LY6G5B		1	1	71	1.4%	No
ZNF330		2	2	71	2.8%	No
HPGDS		1	1	71	1.4%	No
PELI2		3	3	71	4.2%	No
SGF29		1	1	71	1.4%	No
TRBC2		1	1	71	1.4%	No
PELI1		2	2	71	2.8%	No
ZNF77		4	2	71	2.8%	No
ZNF544		1	1	71	1.4%	No
SALL4		2	1	71	1.4%	Yes
ZNF462		7	4	71	5.6%	No
TMEM132E		5	4	71	5.6%	No
ZNFX1		7	5	71	7.0%	No
MRM2		1	1	71	1.4%	No
KMT5C		2	2	71	2.8%	No
ABHD11		3	3	71	4.2%	No
DRC3		2	2	71	2.8%	No
ZNF517		1	1	71	1.4%	No
TRAV36DV7		1	1	71	1.4%	No
RBMX		1	1	71	1.4%	No
CORO1B		2	2	71	2.8%	No
LINGO4		4	3	71	4.2%	No
VARS2		5	3	71	4.2%	No
ST7-OT4		1	1	71	1.4%	No
DOLPP1		1	1	71	1.4%	No
TP53RK		1	1	71	1.4%	No
UBQLN1		2	2	71	2.8%	No
CRTC2		4	2	71	2.8%	No
SLC25A31		1	1	71	1.4%	No
PMFBP1		4	4	71	5.6%	No
TRAV39		1	1	71	1.4%	No
A1CF		2	1	71	1.4%	No
ZMIZ1		3	1	71	1.4%	No
ZNF607		3	2	71	2.8%	No
MAGEC3		4	4	71	5.6%	No
KIAA1191		1	1	71	1.4%	No
SF3B5		1	1	71	1.4%	No
CCDC70		2	2	71	2.8%	No
CDKAL1		1	1	71	1.4%	No
LAX1		1	1	71	1.4%	No
NSD3		3	3	71	4.2%	Yes
MKS1		1	1	71	1.4%	No
WDR31		2	2	71	2.8%	No
KHDRBS1		1	1	71	1.4%	No
CELF2		1	1	71	1.4%	No
STK32A		2	2	71	2.8%	No
VASN		2	2	71	2.8%	No
ZNF618		6	3	71	4.2%	No
RALGAPA1		5	5	71	7.0%	No
CEP95		1	1	71	1.4%	No
PRELID3A		1	1	71	1.4%	No
SPINT2		1	1	71	1.4%	No
STAC2		1	1	71	1.4%	No
KRTAP27-1		1	1	71	1.4%	No
CRACDL		2	1	71	1.4%	No
KRTAP12-1		1	1	71	1.4%	No
CGRRF1		1	1	71	1.4%	No
CGREF1		1	1	71	1.4%	No
LBX1		1	1	71	1.4%	No
KLF1		1	1	71	1.4%	No
CTCF		5	4	71	5.6%	Yes
CD226		1	1	71	1.4%	No
TSBP1		1	1	71	1.4%	No
FAM43B		1	1	71	1.4%	No
RAD51AP1		1	1	71	1.4%	No
LEFTY1		1	1	71	1.4%	No
CEP89		1	1	71	1.4%	No
PYHIN1		1	1	71	1.4%	No
RGS14		2	2	71	2.8%	No
POSTN		2	2	71	2.8%	No
ZFP62		1	1	71	1.4%	No
PDPN		1	1	71	1.4%	No
PNPT1		3	2	71	2.8%	No
ANGPTL5		1	1	71	1.4%	No
ADPRHL1		2	2	71	2.8%	No
ZNF233		3	3	71	4.2%	No
CAMKK2		1	1	71	1.4%	No
SCGB1D1		1	1	71	1.4%	No
TSGA13		1	1	71	1.4%	No
EXOC5		1	1	71	1.4%	No
LRGUK		4	3	71	4.2%	No
IGF2BP1		2	2	71	2.8%	No
NPRL2		1	1	71	1.4%	No
YTHDF3		1	1	71	1.4%	No
IGF2BP2		1	1	71	1.4%	No
IGF2BP3		2	2	71	2.8%	No
PPP1R15B		1	1	71	1.4%	No
FAM222A		2	1	71	1.4%	No
ZNF587		1	1	71	1.4%	No
CLEC18B		1	1	71	1.4%	No
SPTA1		7	6	71	8.5%	No
FIZ1		2	2	71	2.8%	No
SPRR3		1	1	71	1.4%	No
SPAG5		2	2	71	2.8%	No
SPTAN1		3	2	71	2.8%	No
HEXIM1		1	1	71	1.4%	No
ALG10		2	2	71	2.8%	No
TIFAB		1	1	71	1.4%	No
CTAGE9		2	2	71	2.8%	No
PTPN22		2	1	71	1.4%	No
FBXW2		1	1	71	1.4%	No
PDLIM5		3	3	71	4.2%	No
ST6GALNAC2		1	1	71	1.4%	No
SREBF1		5	3	71	4.2%	No
OR6C75		1	1	71	1.4%	No
IQCJ		1	1	71	1.4%	No
AOPEP		3	2	71	2.8%	No
ZNF341		1	1	71	1.4%	No
ZNF382		3	3	71	4.2%	No
AKR1D1		1	1	71	1.4%	No
ZNF366		2	2	71	2.8%	No
TRIM16		1	1	71	1.4%	No
IVNS1ABP		6	4	71	5.6%	No
SLC35B4		1	1	71	1.4%	No
TXNIP		1	1	71	1.4%	No
TAF6L		1	1	71	1.4%	No
SLFN14		2	2	71	2.8%	No
SPTBN1		8	4	71	5.6%	No
SPTB		9	7	71	9.9%	No
SPTBN2		10	7	71	9.9%	No
SRC		3	2	71	2.8%	Yes
SRI		1	1	71	1.4%	No
POLR3F		1	1	71	1.4%	No
SRP72		1	1	71	1.4%	No
SRP68		2	2	71	2.8%	No
C18ORF21		2	2	71	2.8%	No
AMMECR1L		1	1	71	1.4%	No
ATG4C		1	1	71	1.4%	No
INTS1		6	2	71	2.8%	No
KAT14		4	3	71	4.2%	No
MAEL		2	2	71	2.8%	No
SRP54		1	1	71	1.4%	No
ABHD13		2	2	71	2.8%	No
CORO6		3	3	71	4.2%	No
C5ORF46		1	1	71	1.4%	No
ARHGEF37		3	3	71	4.2%	No
WDR73		2	2	71	2.8%	No
SREBF2		2	1	71	1.4%	No
ARGFX		3	3	71	4.2%	No
SRMS		2	2	71	2.8%	No
SRP19		1	1	71	1.4%	No
MSGN1		1	1	71	1.4%	No
SSBP1		1	1	71	1.4%	No
PNN		4	4	71	5.6%	No
SSB		1	1	71	1.4%	No
FIBCD1		1	1	71	1.4%	No
PROB1		1	1	71	1.4%	No
NXF3		2	2	71	2.8%	No
SLC49A4		2	2	71	2.8%	No
TMEM209		2	2	71	2.8%	No
PNMT		1	1	71	1.4%	No
ZNF287		4	2	71	2.8%	No
C8ORF76		2	2	71	2.8%	No
RAB2B		1	1	71	1.4%	No
JPH3		2	2	71	2.8%	No
TMEM47		2	2	71	2.8%	No
SH2B2		1	1	71	1.4%	No
RITA1		1	1	71	1.4%	No
OR1C1		2	2	71	2.8%	No
NXF2		1	1	71	1.4%	No
CBX8		1	1	71	1.4%	No
RCN3		1	1	71	1.4%	No
LINC01101		1	1	71	1.4%	No
ASPHD1		1	1	71	1.4%	No
TBL3		1	1	71	1.4%	No
OR1A2		1	1	71	1.4%	No
ZNF286A		1	1	71	1.4%	No
MASTL		4	4	71	5.6%	No
SRPK2		3	3	71	4.2%	No
SRPRA		3	2	71	2.8%	No
TRIM21		1	1	71	1.4%	No
PNLIP		2	2	71	2.8%	No
PNLIPRP1		1	1	71	1.4%	No
USP16		1	1	71	1.4%	No
PNLIPRP2		1	1	71	1.4%	No
RO60		2	2	71	2.8%	No
PCNX4		3	3	71	4.2%	No
SSTR1		1	1	71	1.4%	No
ACTR6		1	1	71	1.4%	No
POLA1		3	3	71	4.2%	No
PSMG4		1	1	71	1.4%	No
BROX		3	3	71	4.2%	No
COMMD2		1	1	71	1.4%	No
OTOS		1	1	71	1.4%	No
NAA20		2	2	71	2.8%	No
SEPTIN5		2	1	71	1.4%	Yes
SAR1B		1	1	71	1.4%	No
SSR1		1	1	71	1.4%	No
TRIM17		2	2	71	2.8%	No
SSR3		2	2	71	2.8%	No
SSRP1		2	2	71	2.8%	No
SS18		1	1	71	1.4%	Yes
POLR2A		6	3	71	4.2%	No
POLR2B		3	2	71	2.8%	No
POLR2C		2	2	71	2.8%	No
DENND2B		1	1	71	1.4%	No
MAGEA3		1	1	71	1.4%	No
EGLN2		2	2	71	2.8%	No
DNAI2		4	3	71	4.2%	No
PHF11		3	3	71	4.2%	No
KCTD3		1	1	71	1.4%	No
RLIM		1	1	71	1.4%	No
IRAK4		1	1	71	1.4%	No
RTL1		7	5	71	7.0%	No
POLB		1	1	71	1.4%	No
COMMD1		1	1	71	1.4%	No
POLD1		7	3	71	4.2%	Yes
SSTR4		1	1	71	1.4%	No
RNFT1		1	1	71	1.4%	No
POLD2		2	2	71	2.8%	No
POLE		8	4	71	5.6%	Yes
COPS4		1	1	71	1.4%	No
POLE2		1	1	71	1.4%	No
POLG		3	3	71	4.2%	Yes
SSX5		1	1	71	1.4%	No
OR6B3		5	3	71	4.2%	No
TMEM201		1	1	71	1.4%	No
POLH		1	1	71	1.4%	No
STAR		2	1	71	1.4%	No
MAGEA11		3	3	71	4.2%	No
POLR2L		1	1	71	1.4%	No
STAT2		2	2	71	2.8%	Yes
MDGA2		3	3	71	4.2%	No
MAGEA12		2	2	71	2.8%	No
POLRMT		6	5	71	7.0%	No
STAT1		2	1	71	1.4%	Yes
MAGEB1		2	2	71	2.8%	No
POMC		3	3	71	4.2%	No
STAT4		1	1	71	1.4%	Yes
MAGEB2		2	2	71	2.8%	No
PON1		2	2	71	2.8%	No
STAT3		2	2	71	2.8%	Yes
ZFP57		3	2	71	2.8%	No
BNIP5		1	1	71	1.4%	No
SLC24A4		1	1	71	1.4%	No
INSIG2		2	1	71	1.4%	No
HSD17B12		1	1	71	1.4%	No
TC2N		1	1	71	1.4%	No
DYNC1LI1		3	2	71	2.8%	No
A4GNT		3	2	71	2.8%	No
MAGEA4		2	2	71	2.8%	No
CERCAM		3	2	71	2.8%	No
POLR2F		1	1	71	1.4%	No
ING4		1	1	71	1.4%	No
PROM2		3	2	71	2.8%	No
MAGEA6		2	2	71	2.8%	No
ST14		1	1	71	1.4%	No
POLR2H		1	1	71	1.4%	No
ST13		1	1	71	1.4%	No
MRNIP		1	1	71	1.4%	No
MAGEA8		1	1	71	1.4%	No
STAC		2	2	71	2.8%	No
FYB2		1	1	71	1.4%	No
STAU1		1	1	71	1.4%	No
FAM217A		2	2	71	2.8%	No
HSPA13		3	3	71	4.2%	No
POU2F1		3	3	71	4.2%	No
STC1		1	1	71	1.4%	No
MAN1A1		1	1	71	1.4%	No
MAN2A2		6	2	71	2.8%	No
SULT1E1		2	1	71	1.4%	No
MAN2A1		2	2	71	2.8%	No
POU3F3		1	1	71	1.4%	No
SAMD11		1	1	71	1.4%	No
SLC45A2		2	1	71	1.4%	No
CDYL2		2	2	71	2.8%	No
JPT1		2	1	71	1.4%	No
PON2		1	1	71	1.4%	No
STAT5B		1	1	71	1.4%	Yes
MAGEB4		1	1	71	1.4%	No
PON3		1	1	71	1.4%	No
STAT5A		1	1	71	1.4%	Yes
POR		2	2	71	2.8%	No
STAT6		5	3	71	4.2%	Yes
MAL		1	1	71	1.4%	No
CXORF66		1	1	71	1.4%	No
AURKA		4	3	71	4.2%	Yes
MAP1A		7	4	71	5.6%	No
MAP1B		8	7	71	9.9%	No
POU5F1B		1	1	71	1.4%	No
CDKL5		2	2	71	2.8%	No
ZNF391		2	2	71	2.8%	No
POU6F1		1	1	71	1.4%	No
AURKC		3	2	71	2.8%	No
MAP2		5	4	71	5.6%	No
STK11		2	2	71	2.8%	Yes
MAP4		1	1	71	1.4%	No
GMEB1		2	2	71	2.8%	No
CSMD1		19	11	71	15.5%	No
MAP6		1	1	71	1.4%	No
FUT9		1	1	71	1.4%	No
VPS28		1	1	71	1.4%	No
POTEB2		1	1	71	1.4%	No
DCTN4		1	1	71	1.4%	No
DBR1		2	1	71	1.4%	No
MYO15A		11	6	71	8.5%	No
MB21D2		2	2	71	2.8%	No
MAN2B1		6	5	71	7.0%	No
POU3F4		4	4	71	5.6%	No
STK3		1	1	71	1.4%	No
