Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
PSG3		19q13.2	AMP	3	70	4.3%	No
LMNB2		19p13.3	AMP	1	70	1.4%	No
DIAPH2		Xq21.33	HOMDEL	2	70	2.9%	No
PPM1M		3p21.2	HOMDEL	2	70	2.9%	No
SIRPB2		20p13	AMP	1	70	1.4%	No
ACYP1		14q24.3	HOMDEL	1	70	1.4%	No
EXOC3	2.006e-6	5p15.33	AMP	7	70	10.0%	No
PANK2		20p13	AMP	1	70	1.4%	No
APC2		19p13.3	HOMDEL	3	70	4.3%	No
ACOT8		20q13.12	AMP	1	70	1.4%	No
RNA5SP425	1.727e-2	16q12.1	HOMDEL	1	70	1.4%	No
PSG4		19q13.31	AMP	3	70	4.3%	No
FCRLA		1q23.3	AMP	2	70	2.9%	No
RNF224		9q34.3	HOMDEL	1	70	1.4%	No
COMMD2		3q25.1	AMP	8	70	11.4%	No
TASOR		3p14.3	HOMDEL	3	70	4.3%	No
ITGBL1		13q33.1	HOMDEL	1	70	1.4%	No
H2BC3		6p22.2	AMP	1	70	1.4%	No
PWWP2A		5q33.3	AMP	1	70	1.4%	No
LINC00358		13q21.31	HOMDEL	3	70	4.3%	No
DMD		Xp21.2-p21.1	HOMDEL	2	70	2.9%	No
PSG5		19q13.31	AMP	3	70	4.3%	No
RNA5SP443		17q21.31	AMP	1	70	1.4%	No
DNAJC8	2.952e-4	1p35.3	HOMDEL	1	70	1.4%	No
MINK1		17p13.2	HOMDEL	1	70	1.4%	No
ANKRD49		11q21	AMP	2	70	2.9%	No
FCF1		14q24.3	HOMDEL	1	70	1.4%	No
DNAI2		17q25.1	HOMDEL	1	70	1.4%	No
TMPRSS3		21q22.3	HOMDEL	1	70	1.4%	No
RN7SL74P		Xq21.33	HOMDEL	1	70	1.4%	No
MOV10L1	1.215e-3	22q13.33	HOMDEL	3	70	4.3%	No
MAP3K3		17q23.3	AMP	1	70	1.4%	No
RPL26L1		5q35.1	AMP	1	70	1.4%	No
RBP5		12p13.31	AMP	1	70	1.4%	No
TAF1		Xq13.1	AMP	1	70	1.4%	Yes
AQP12A	3.466e-41	2q37.3	HOMDEL	2	70	2.9%	No
PNMA5		Xq28	AMP	3	70	4.3%	No
H2BC5		6p22.2	AMP	1	70	1.4%	Yes
NUP210L	3.200e-5	1q21.3	AMP	2	70	2.9%	No
KCNH4		17q21.2	HOMDEL	2	70	2.9%	No
CXCL1		4q13.3	AMP	1	70	1.4%	No
FBXL12		19p13.2	AMP	1	70	1.4%	No
PPIAL4G		1q21.2	AMP	2	70	2.9%	No
IFT57		3q13.12-q13.13	AMP	2	70	2.9%	No
DEFB132		20p13	HOMDEL	1	70	1.4%	No
ESRRB		14q24.3	HOMDEL	2	70	2.9%	No
TNS4		17q21.2	AMP	1	70	1.4%	No
MARCHF2		19p13.2	AMP	1	70	1.4%	No
POLR3D		8p21.3	HOMDEL	3	70	4.3%	No
MAP3K1		5q11.2	AMP	1	70	1.4%	Yes
TAF2		8q24.12	AMP	1	70	1.4%	No
HMGB3		Xq28	AMP	3	70	4.3%	No
ADAM23		2q33.3	HOMDEL	3	70	4.3%	No
FAM166A		9q34.3	HOMDEL	1	70	1.4%	No
JSRP1		19p13.3	HOMDEL	3	70	4.3%	No
PSG6		19q13.31	AMP	3	70	4.3%	No
TAPBPL		12p13.31	AMP	1	70	1.4%	No
DCST1	3.200e-5	1q21.3	AMP	2	70	2.9%	No
GRM6		5q35.3	AMP	1	70	1.4%	No
LINC01711		20q13.32	AMP	1	70	1.4%	No
FAM157C		16q24.3	HOMDEL	2	70	2.9%	No
NEK3	2.168e-19	13q14.3	HOMDEL	4	70	5.7%	No
TGM6		20p13	HOMDEL	1	70	1.4%	No
TAF4		20q13.33	AMP	1	70	1.4%	No
ZBTB33		Xq24	AMP	1	70	1.4%	No
TBC1D7		6p24.1	AMP	1	70	1.4%	No
LINC00336		6p21.31	AMP	2	70	2.9%	No
ACTG1		17q25.3	HOMDEL	2	70	2.9%	Yes
CD79A		19q13.2	AMP	3	70	4.3%	Yes
FMO9P		1q24.1	AMP	2	70	2.9%	No
CARD9		9q34.3	HOMDEL	2	70	2.9%	No
SPATA32		17q21.31	AMP	1	70	1.4%	No
WDR87	3.164e-8	19q13.13	AMP	4	70	5.7%	No
TPSG1		16p13.3	HOMDEL	1	70	1.4%	No
HMGB2		4q34.1	AMP	1	70	1.4%	No
PSG7		19q13.31	AMP	3	70	4.3%	No
GRM7		3p26.1	AMP	1	70	1.4%	No
CRB3		19p13.3	HOMDEL	2	70	2.9%	No
JAGN1		3p25.3	HOMDEL	1	70	1.4%	No
CD79B		17q23.3	AMP	1	70	1.4%	Yes
MYL1		2q34	HOMDEL	2	70	2.9%	No
GPR35	3.466e-41	2q37.3	HOMDEL	2	70	2.9%	No
RN7SL145P		3p21.31	AMP	1	70	1.4%	No
CHST14	4.965e-4	15q15.1	HOMDEL	1	70	1.4%	No
PDE3A		12p12.2	HOMDEL	1	70	1.4%	No
PCAT2		8q24.21	AMP	1	70	1.4%	No
NUDT15	2.168e-19	13q14.2	HOMDEL	5	70	7.1%	No
IL17RC		3p25.3	AMP	1	70	1.4%	No
TYK2		19p13.2	HOMDEL	1	70	1.4%	Yes
CYP4F11		19p13.12	HOMDEL	1	70	1.4%	No
MRPS26		20p13	HOMDEL	1	70	1.4%	No
TNFAIP8L1		19p13.3	HOMDEL	2	70	2.9%	No
IGSF5		21q22.2	AMP	1	70	1.4%	No
RN7SL223P		11q21	AMP	1	70	1.4%	No
SERPINA3		14q32.13	AMP	1	70	1.4%	No
FGF20		8p22	HOMDEL	3	70	4.3%	No
SELENOV		19q13.2	AMP	5	70	7.1%	No
TRMT44	1.297e-1	4p16.1	HOMDEL	1	70	1.4%	No
NSMCE2		8q24.13	AMP	1	70	1.4%	No
CLEC9A		12p13.2	AMP	1	70	1.4%	No
RN7SKP53		11q22.1	HOMDEL	1	70	1.4%	No
NTF3		12p13.31	HOMDEL	1	70	1.4%	No
USP17L22	1.297e-1	4p16.1	HOMDEL	1	70	1.4%	No
TFF1		21q22.3	HOMDEL	1	70	1.4%	No
ANKRD35		1q21.1	AMP	2	70	2.9%	No
LINC00102		Xp22.33 and Yp11.31	AMP	2	70	2.9%	No
AADAC		3q25.1	AMP	8	70	11.4%	No
NPRL2		3p21.31	HOMDEL	2	70	2.9%	No
EFL1P1		15q25.2	HOMDEL	1	70	1.4%	No
STXBP2		19p13.2	HOMDEL	1	70	1.4%	No
CLDN14	5.153e-2	21q22.13	AMP	1	70	1.4%	No
CASQ1		1q23.2	AMP	2	70	2.9%	No
C3ORF84		3p21.31	HOMDEL	1	70	1.4%	No
RN7SL578P		Xp22.33	AMP	2	70	2.9%	No
GOLGA6L2		15q11.2	AMP	1	70	1.4%	No
FITM2		20q13.12	AMP	1	70	1.4%	No
RN7SKP279	1.076e-32	11q24.2	HOMDEL	2	70	2.9%	No
CD163		12p13.31	HOMDEL	1	70	1.4%	No
RERG		12p12.3	HOMDEL	1	70	1.4%	No
MEIOB		16p13.3	AMP	2	70	2.9%	No
LRCOL1		12q24.33	AMP	1	70	1.4%	No
NCOR1P1		20p11.1	AMP	1	70	1.4%	No
EFHD1	3.466e-41	2q37.1	HOMDEL	2	70	2.9%	No
HACL1		3p25.1	AMP	1	70	1.4%	No
AANAT		17q25.1	AMP	2	70	2.9%	No
ITIH6		Xp11.22	AMP	2	70	2.9%	No
KCNH8		3p24.3	HOMDEL	1	70	1.4%	No
LPAR4		Xq21.1	HOMDEL	1	70	1.4%	No
AP5B1		11q13.1	AMP	1	70	1.4%	No
FAM138F		19p13.3	AMP	1	70	1.4%	No
CEP85	2.952e-4	1p36.11	HOMDEL	1	70	1.4%	No
DDAH2		6p21.33	AMP	1	70	1.4%	No
FLVCR2		14q24.3	HOMDEL	2	70	2.9%	No
ZNF395		8p21.1	HOMDEL	2	70	2.9%	No
CCAT1		8q24.21	AMP	1	70	1.4%	No
RN7SL219P		16p13.3	AMP	2	70	2.9%	No
CASR		3q13.33-q21.1	AMP	3	70	4.3%	No
C8ORF86		8p11.22	HOMDEL	2	70	2.9%	No
ITM2A		Xq21.1	HOMDEL	1	70	1.4%	No
SNX18		5q11.2	HOMDEL	2	70	2.9%	No
LMBRD2		5p13.2	AMP	7	70	10.0%	No
RN7SL582P		3q13.31	AMP	3	70	4.3%	No
OR10R2		1q23.1	AMP	2	70	2.9%	No
RNMT		18p11.21	HOMDEL	1	70	1.4%	No
AARS1		16q22.1	AMP	1	70	1.4%	No
IFNE		9p21.3	HOMDEL	1	70	1.4%	No
RN7SKP212		3q22.1	AMP	3	70	4.3%	No
PLPP7		9q34.13	AMP	1	70	1.4%	No
LINC02910		20q13.33	AMP	1	70	1.4%	No
THBS1	4.965e-4	15q14	HOMDEL	1	70	1.4%	No
VIRMA		8q22.1	AMP	1	70	1.4%	No
CHST5		16q23.1	AMP	1	70	1.4%	No
TPSD1		16p13.3	AMP	2	70	2.9%	No
TMEM14A		6p12.2	HOMDEL	1	70	1.4%	No
ZNF346		5q35.2	AMP	1	70	1.4%	No
RN7SL229P		3q26.33	AMP	13	70	18.6%	No
LINC01565		3q21.3	AMP	3	70	4.3%	No
RNA5SP441		17q21.2	HOMDEL	1	70	1.4%	No
CAT		11p13	AMP	1	70	1.4%	No
SMIM10L2B		Xq26.3	AMP	2	70	2.9%	No
SNORD44		1q25.1	HOMDEL	1	70	1.4%	No
TIGD5		8q24.3	AMP	1	70	1.4%	No
NUDCD2		5q34	AMP	2	70	2.9%	No
B2M	4.965e-4	15q21.1	HOMDEL	2	70	2.9%	Yes
RN7SKP12		1q43	HOMDEL	1	70	1.4%	No
RN7SL587P		14q24.3	AMP	1	70	1.4%	No
RHOQ	9.994e-2	2p21	AMP	1	70	1.4%	No
RN7SL225P		11q14.2	AMP	1	70	1.4%	No
ABAT		16p13.2	AMP	3	70	4.3%	No
SECISBP2L	4.965e-4	15q21.1	HOMDEL	2	70	2.9%	No
C1R		12p13.31	AMP	1	70	1.4%	No
CATSPER2	4.965e-4	15q15.3	HOMDEL	2	70	2.9%	No
TPSAB1		16p13.3	HOMDEL	1	70	1.4%	No
GPR161		1q24.2	AMP	2	70	2.9%	No
CDK5R1		17q11.2	HOMDEL	1	70	1.4%	No
MEF2D		1q22	AMP	2	70	2.9%	Yes
EIF4A2		3q27.3	AMP	12	70	17.1%	Yes
CKMT1B	4.965e-4	15q15.3	HOMDEL	2	70	2.9%	No
LINC00457		13q13.2	AMP	1	70	1.4%	No
LSM14A		19q13.11	AMP	1	70	1.4%	No
PLXNB2	1.215e-3	22q13.33	HOMDEL	3	70	4.3%	No
C2CD2		21q22.3	AMP	1	70	1.4%	No
ZFYVE21		14q32.33	AMP	1	70	1.4%	No
ZNF683	2.952e-4	1p36.11	HOMDEL	1	70	1.4%	No
RAB9A		Xp22.2	AMP	3	70	4.3%	No
KRT26		17q21.2	HOMDEL	3	70	4.3%	No
C1S		12p13.31	AMP	1	70	1.4%	No
MRPL54		19p13.3	HOMDEL	3	70	4.3%	No
MKRN2OS		3p25.2	AMP	1	70	1.4%	No
GALNTL6		4q34.1	HOMDEL	1	70	1.4%	No
RO60		1q31.2	AMP	1	70	1.4%	No
SMARCE1		17q21.2	AMP	1	70	1.4%	Yes
EXD3		9q34.3	HOMDEL	1	70	1.4%	No
ANKRD55		5q11.2	HOMDEL	2	70	2.9%	No
CEP57		11q21	HOMDEL	1	70	1.4%	No
RN7SL230P		1q25.2	AMP	1	70	1.4%	No
MAS1	9.848e-5	6q25.3	HOMDEL	1	70	1.4%	No
RAI14		5p13.2	AMP	8	70	11.4%	No
TMEM175	1.297e-1	4p16.3	HOMDEL	1	70	1.4%	No
IGF2BP2-AS1		3q27.2	AMP	12	70	17.1%	No
RN7SL594P		20p11.1	AMP	2	70	2.9%	No
C2		6p21.33	AMP	1	70	1.4%	No
NELFE		6p21.33	AMP	1	70	1.4%	No
ERGIC2		12p11.22	HOMDEL	1	70	1.4%	No
RN7SL530P		14q24.3	HOMDEL	1	70	1.4%	No
ZNF491		19p13.2	HOMDEL	1	70	1.4%	No
CACNA2D4		12p13.33	AMP	1	70	1.4%	No
BRD1	1.215e-3	22q13.33	HOMDEL	3	70	4.3%	No
HECTD1		14q12	AMP	1	70	1.4%	No
DECR2		16p13.3	AMP	2	70	2.9%	No
PNMT		17q12	AMP	2	70	2.9%	No
ATXN1	4.670e-2	6p22.3	HOMDEL	2	70	2.9%	No
CDT1		16q24.3	HOMDEL	2	70	2.9%	No
FCGR2C		1q23.3	AMP	2	70	2.9%	No
NRXN3		14q24.3-q31.1	AMP	1	70	1.4%	No
DEFA1B		8p23.1	HOMDEL	3	70	4.3%	No
RHBDL3		17q11.2	HOMDEL	1	70	1.4%	No
CLPTM1L		5p15.33	HOMDEL	1	70	1.4%	No
SULT4A1		22q13.31	AMP	3	70	4.3%	No
EID2		19q13.2	AMP	5	70	7.1%	No
CFAP298-TCP10L	1.952e-1	21q22.11	HOMDEL	1	70	1.4%	No
UBR2		6p21.1	AMP	1	70	1.4%	No
GSTA3		6p12.2	HOMDEL	1	70	1.4%	No
ZNF276		16q24.3	HOMDEL	2	70	2.9%	No
LDOC1		Xq27.1	HOMDEL	1	70	1.4%	No
NBPF14		1q21.2	AMP	2	70	2.9%	No
C3AR1		12p13.31	AMP	1	70	1.4%	No
RN7SL237P		20q11.23	AMP	2	70	2.9%	No
IL32		16p13.3	AMP	2	70	2.9%	No
SLC9A3R1		17q25.1	AMP	3	70	4.3%	No
ERCC4		16p13.12	AMP	2	70	2.9%	Yes
MANSC1		12p13.2	HOMDEL	1	70	1.4%	No
ADIPOR2		12p13.33	HOMDEL	1	70	1.4%	No
NLRC5	1.727e-2	16q13	HOMDEL	1	70	1.4%	No
FBXO39		17p13.1	HOMDEL	1	70	1.4%	No
RAB26		16p13.3	AMP	2	70	2.9%	No
FARS2	4.670e-2	6p25.1	HOMDEL	1	70	1.4%	No
DEFB103A		8p23.1	HOMDEL	3	70	4.3%	No
TJP3		19p13.3	AMP	1	70	1.4%	No
SLC9A3		5p15.33	HOMDEL	1	70	1.4%	No
SMIM5	2.021e-5	17q25.1	AMP	4	70	5.7%	No
ATP1B4		Xq24	AMP	1	70	1.4%	No
MPC1	9.848e-5	6q27	HOMDEL	1	70	1.4%	No
GTF2H2		5q13.2	HOMDEL	1	70	1.4%	No
WFDC12		20q13.12	AMP	1	70	1.4%	No
GSG1		12p13.1	HOMDEL	1	70	1.4%	No
MRPS25		3p25.1	AMP	1	70	1.4%	No
RDX	1.076e-32	11q22.3	HOMDEL	2	70	2.9%	No
RGN		Xp11.3	AMP	2	70	2.9%	No
ERGIC1		5q35.1	AMP	1	70	1.4%	No
CHRNG	3.466e-41	2q37.1	HOMDEL	2	70	2.9%	No
FAM210A		18p11.21	HOMDEL	1	70	1.4%	No
PROSER1		13q13.3	HOMDEL	3	70	4.3%	No
DPH7		9q34.3	HOMDEL	1	70	1.4%	No
PRIMA1		14q32.12	AMP	1	70	1.4%	No
TAF8		6p21.1	AMP	1	70	1.4%	No
APEH		3p21.31	HOMDEL	1	70	1.4%	No
XYLB		3p22.2	HOMDEL	1	70	1.4%	No
CDH15		16q24.3	HOMDEL	2	70	2.9%	No
TPPP3		16q22.1	HOMDEL	1	70	1.4%	No
TMPRSS3		21q22.3	AMP	1	70	1.4%	No
TMEM198		2q35	HOMDEL	2	70	2.9%	No
MBP		18q23	HOMDEL	1	70	1.4%	No
TGFBR3L		19p13.2	HOMDEL	1	70	1.4%	No
STUM		1q42.12	AMP	1	70	1.4%	No
AKT1	8.624e-4	14q32.33	HOMDEL	1	70	1.4%	Yes
XKR5		8p23.1	HOMDEL	3	70	4.3%	No
IGHJ6	8.624e-4	14q32.33	HOMDEL	1	70	1.4%	No
CXORF49B		Xq13.1	AMP	1	70	1.4%	No
NPLOC4		17q25.3	HOMDEL	1	70	1.4%	No
ABCC10		6p21.1	AMP	1	70	1.4%	No
SLC49A3	1.297e-1	4p16.3	HOMDEL	1	70	1.4%	No
TEX11		Xp11	AMP	1	70	1.4%	No
ICOSLG		21q22.3	AMP	1	70	1.4%	Yes
CACNA2D3		3p21.1-p14.3	HOMDEL	3	70	4.3%	No
LCA5L		21q22.2	AMP	1	70	1.4%	No
MIA3		1q41	AMP	1	70	1.4%	No
NIPBL		5p13.2	AMP	7	70	10.0%	No
SCLY	3.466e-41	2q37.3	HOMDEL	3	70	4.3%	No
SNX5		20p11.23	AMP	1	70	1.4%	No
GALNTL6		4q34.1	AMP	1	70	1.4%	No
SSTR4		20p11.21	AMP	2	70	2.9%	No
MEP1A		6p12.3	AMP	2	70	2.9%	No
TSIX		Xq13.2	AMP	1	70	1.4%	No
CCNB3		Xp11.22	AMP	2	70	2.9%	Yes
NQO1		16q22.1	AMP	1	70	1.4%	No
RN7SKP255	8.624e-4	14q32.11	HOMDEL	2	70	2.9%	No
POLB		8p11.21	AMP	2	70	2.9%	No
PSMB1		6q27	AMP	1	70	1.4%	No
SNORA29	9.848e-5	6q25.3	HOMDEL	1	70	1.4%	No
HMGA1		6p21.31	AMP	1	70	1.4%	Yes
WDR24		16p13.3	AMP	2	70	2.9%	No
STK11IP		2q35	HOMDEL	2	70	2.9%	No
B3GLCT		13q12.3	HOMDEL	2	70	2.9%	No
LINC00471	3.466e-41	2q37.1	HOMDEL	2	70	2.9%	No
GRSF1		4q13.3	AMP	1	70	1.4%	No
INO80D		2q33.3	HOMDEL	3	70	4.3%	No
FOCAD		9p21.3	HOMDEL	2	70	2.9%	No
SSTR5		16p13.3	AMP	2	70	2.9%	No
COG1		17q25.1	AMP	2	70	2.9%	No
FLNB		3p14.3	HOMDEL	2	70	2.9%	No
RCCD1	5.804e-3	15q26.1	AMP	1	70	1.4%	No
ANKRD20A11P	1.952e-1	21q11.2	HOMDEL	1	70	1.4%	No
MEOX1		17q21.31	AMP	1	70	1.4%	No
TBC1D5		3p24.3	HOMDEL	2	70	2.9%	No
SSX1		Xp11.23	AMP	2	70	2.9%	Yes
ATN1		12p13.31	HOMDEL	1	70	1.4%	No
RPS6KA5		14q32.11	AMP	1	70	1.4%	No
MSX2		5q35.2	AMP	1	70	1.4%	No
DYRK1A	5.153e-2	21q22.13	AMP	2	70	2.9%	No
PRIM2		6p11.2	AMP	2	70	2.9%	No
TTLL12		22q13.2	AMP	3	70	4.3%	No
CCDC13		3p22.1	AMP	1	70	1.4%	No
H1-1		6p22.2	AMP	1	70	1.4%	No
HMGCS1		5p12	AMP	6	70	8.6%	No
RN7SKP177		3q25.31	AMP	10	70	14.3%	No
OR7A10		19p13.12	HOMDEL	1	70	1.4%	No
MPP1		Xq28	AMP	3	70	4.3%	No
SNORA2C		12q13.11	AMP	1	70	1.4%	No
MEN1		11q13	AMP	1	70	1.4%	Yes
SDHAP3		5p15.33	AMP	7	70	10.0%	No
CYB5R3		22q13.2	AMP	2	70	2.9%	No
POLE		12q24.33	AMP	1	70	1.4%	Yes
ZNF654		3p11.1	HOMDEL	3	70	4.3%	No
FOXF1		16q24.1	HOMDEL	1	70	1.4%	Yes
ETV3L		1q23.1	AMP	2	70	2.9%	No
ARL13B		3q11.1-q11.2	AMP	2	70	2.9%	No
GRPR		Xp22.2	AMP	3	70	4.3%	No
FCHO2		5q13.2	HOMDEL	1	70	1.4%	No
SSX2		Xp11.22	AMP	1	70	1.4%	Yes
SLC16A5	2.021e-5	17q25.1	AMP	4	70	5.7%	No
ZNF83	2.751e-2	19q13.41	HOMDEL	1	70	1.4%	No
CATSPERG	3.164e-8	19q13.2	AMP	4	70	5.7%	No
NDUFAF8		17q25.3	HOMDEL	2	70	2.9%	No
DVL3		3q27.1	AMP	12	70	17.1%	No
MVD		16q24.2	HOMDEL	2	70	2.9%	No
CAPRIN2		12p11.21	HOMDEL	1	70	1.4%	No
EXOC3L4	8.624e-4	14q32.32	HOMDEL	2	70	2.9%	No
CACNA1I		22q13.1	HOMDEL	1	70	1.4%	No
RN7SKP181	5.804e-3	15q26.2	AMP	1	70	1.4%	No
SSX5		Xp11.23	AMP	2	70	2.9%	No
MMP27		11q22.2	HOMDEL	1	70	1.4%	No
NUMBL		19q13.2	AMP	3	70	4.3%	No
LRRC4C		11p12	HOMDEL	1	70	1.4%	No
MYBPC3		11p11.2	HOMDEL	1	70	1.4%	No
SLC16A6		17q24.2	AMP	1	70	1.4%	No
TUBBP5		9q34.3	HOMDEL	1	70	1.4%	No
ZP4		1q43	AMP	1	70	1.4%	No
SLC45A3		1q32.1	AMP	1	70	1.4%	Yes
LYSMD2	4.965e-4	15q21.2	HOMDEL	2	70	2.9%	No
C6ORF52		6p24.2	AMP	1	70	1.4%	No
METTL6		3p25.1	AMP	1	70	1.4%	No
POLG	5.804e-3	15q26.1	AMP	1	70	1.4%	Yes
GPD1L		3p22.3	AMP	1	70	1.4%	No
H3-3B	2.021e-5	17q25.1	AMP	4	70	5.7%	Yes
SNRPA		19q13.2	AMP	3	70	4.3%	No
TTC32	9.994e-2	2p24.1	AMP	1	70	1.4%	No
SSX4		Xp11.23	AMP	2	70	2.9%	Yes
RHPN2		19q13.11	AMP	1	70	1.4%	No
RN7SKP188		4q32.3	AMP	1	70	1.4%	No
SLC22A14		3p22.2	AMP	1	70	1.4%	No
ERICH6		3q25.1	AMP	8	70	11.4%	No
POLH		6p21.1	AMP	1	70	1.4%	No
DCPS	1.076e-32	11q24.2	HOMDEL	2	70	2.9%	No
H3-3A		1q42.12	AMP	1	70	1.4%	Yes
ZNF699		19p13.2	HOMDEL	1	70	1.4%	No
ZNF540		19q13.13	AMP	2	70	2.9%	No
EIF2S3		Xp22.11	HOMDEL	1	70	1.4%	No
HMGN5		Xq21.1	HOMDEL	1	70	1.4%	No
CXCL2		4q13.3	AMP	1	70	1.4%	No
RN7SL621P		8p12	HOMDEL	2	70	2.9%	No
RN7SL294P		3p12.3	HOMDEL	2	70	2.9%	No
METRNL	6.784e-4	17q25.3	HOMDEL	1	70	1.4%	No
SNRPA1	5.804e-3	15q26.3	AMP	1	70	1.4%	No
ZIC5	2.830e-4	13q32.3	AMP	1	70	1.4%	No
RN7SKP185		20q11.23	AMP	2	70	2.9%	No
DHODH		16q22.2	AMP	1	70	1.4%	No
MPG		16p13.3	AMP	2	70	2.9%	No
SETD2		3p21.31	HOMDEL	1	70	1.4%	Yes
LRRC52		1q24.1	AMP	2	70	2.9%	No
BCL11B		14q32.2	AMP	1	70	1.4%	Yes
TBC1D3F		17q12	AMP	1	70	1.4%	No
CXCL3		4q13.3	AMP	1	70	1.4%	No
SNORA28		14q32.32	AMP	1	70	1.4%	No
SNRPB		20p13	AMP	1	70	1.4%	No
MALAT1		11q13.1	AMP	1	70	1.4%	No
MAF		16q23.2	HOMDEL	1	70	1.4%	Yes
RNA5SP388		14q24.3	HOMDEL	2	70	2.9%	No
LINC00974		17q21.2	HOMDEL	3	70	4.3%	No
VWF		12p13.31	HOMDEL	1	70	1.4%	No
OTOP3		17q25.1	AMP	3	70	4.3%	No
GPR142		17q25.1	HOMDEL	1	70	1.4%	No
TNIK	2.352e-34	3q26.2-q26.31	AMP	14	70	20.0%	No
GNB3		12p13.31	HOMDEL	1	70	1.4%	No
KLF1		19p13.13	HOMDEL	1	70	1.4%	No
OR5M9		11q12.1	HOMDEL	1	70	1.4%	No
SOD1	1.952e-1	21q22.11	HOMDEL	1	70	1.4%	No
FAM177A1		14q13.2	AMP	1	70	1.4%	No
BRCA2		13q13.1	HOMDEL	2	70	2.9%	Yes
HAUS7		Xq28	AMP	3	70	4.3%	No
CENPM		22q13.2	HOMDEL	1	70	1.4%	No
PDXDC1		16p13.11	AMP	2	70	2.9%	No
TMC2		20p13	AMP	1	70	1.4%	No
ZNF791		19p13.13	HOMDEL	1	70	1.4%	No
SNORD79		1q25.1	AMP	1	70	1.4%	No
TAS2R7		12p13.2	HOMDEL	1	70	1.4%	No
LINC00930	5.804e-3	15q26.1	AMP	1	70	1.4%	No
GOLGA6L1		15q11.2	AMP	1	70	1.4%	No
RAP2C		Xq26.2	AMP	1	70	1.4%	No
NBEAL2		3p21.31	HOMDEL	1	70	1.4%	No
ZNF266		19p13.2	HOMDEL	1	70	1.4%	No
PLXNA3		Xq28	AMP	3	70	4.3%	No
CELSR1		22q13.31	HOMDEL	1	70	1.4%	No
A2M		12p13.31	HOMDEL	1	70	1.4%	No
SGTB		5q12.3	HOMDEL	2	70	2.9%	No
HINFP	1.076e-32	11q23.3	HOMDEL	2	70	2.9%	No
TAF11		6p21.31	AMP	1	70	1.4%	No
C6ORF47		6p21.33	AMP	1	70	1.4%	No
CAMK2G		10q22.2	HOMDEL	1	70	1.4%	No
AK7		14q32.2	AMP	1	70	1.4%	No
OPN5		6p12.3	AMP	2	70	2.9%	No
LINC00314	1.952e-1	21q21.3	HOMDEL	1	70	1.4%	No
MEP1A		6p12.3	HOMDEL	1	70	1.4%	No
POC5		5q13.3	HOMDEL	1	70	1.4%	No
USP5		12p13	HOMDEL	1	70	1.4%	No
TMTC1		12p11.22	HOMDEL	1	70	1.4%	No
GNRH2		20p13	HOMDEL	1	70	1.4%	No
C19ORF33	3.164e-8	19q13.2	AMP	4	70	5.7%	No
SELENOK		3p21.1	HOMDEL	2	70	2.9%	No
BEND2		Xp22.13	AMP	3	70	4.3%	No
LINC00618		14q32.2	AMP	1	70	1.4%	No
SST		3q27.3	AMP	12	70	17.1%	No
SNORA71B		20q11.23	AMP	2	70	2.9%	No
TRIM49B		11p11.12	HOMDEL	1	70	1.4%	No
MIER2		19p13.3	HOMDEL	3	70	4.3%	No
APPL1		3p14.3	HOMDEL	3	70	4.3%	No
CNTN5		11q22.1	HOMDEL	1	70	1.4%	No
TTLL13	5.804e-3	15q26.1	AMP	1	70	1.4%	No
PDS5B		13q13.1	AMP	1	70	1.4%	Yes
SNORA71A		20q11.23	AMP	2	70	2.9%	No
INF2	8.624e-4	14q32.33	HOMDEL	1	70	1.4%	No
FAM8A1	4.670e-2	6p22.3	HOMDEL	1	70	1.4%	No
MAB21L1		13q13.3	HOMDEL	1	70	1.4%	No
ADGRF4		6p12.3	AMP	2	70	2.9%	No
SNORA72		8q22.2	AMP	1	70	1.4%	No
TMEM225	1.076e-32	11q24.1	HOMDEL	2	70	2.9%	No
SSTR1		14q13	AMP	1	70	1.4%	No
TAF13		1p13.3	AMP	1	70	1.4%	No
HAGH		16p13.3	AMP	2	70	2.9%	No
CCDC181		1q24.2	AMP	2	70	2.9%	No
TRPC4		13q13.3	HOMDEL	4	70	5.7%	No
KIF21B		1q32.1	AMP	1	70	1.4%	No
GNAI2		3p21.31	HOMDEL	2	70	2.9%	No
PSMA5		1p13.3	AMP	1	70	1.4%	No
TOPAZ1		3p21.31	AMP	1	70	1.4%	No
CCT5		5p15.2	AMP	8	70	11.4%	No
RGL1		1q25.3	AMP	1	70	1.4%	No
PRDM15		21q22.3	AMP	1	70	1.4%	No
GORASP1		3p22.2	HOMDEL	1	70	1.4%	No
NUDT14		14q32.33	AMP	1	70	1.4%	No
CASC16	1.727e-2	16q12.1-q12.2	HOMDEL	1	70	1.4%	No
DTNBP1	4.670e-2	6p22.3	HOMDEL	2	70	2.9%	No
SSTR2		17q25.1	AMP	2	70	2.9%	No
HSD17B10		Xp11.22	AMP	2	70	2.9%	No
CEP170B		14q32.33	AMP	1	70	1.4%	No
MAK	4.670e-2	6p24.2	HOMDEL	1	70	1.4%	No
METRN		16p13.3	HOMDEL	1	70	1.4%	No
PRH1		12p13.2	AMP	1	70	1.4%	No
CUL5	1.076e-32	11q22.3	HOMDEL	2	70	2.9%	No
SNAPC4		9q34.3	HOMDEL	1	70	1.4%	No
ABCA3		16p13.3	AMP	2	70	2.9%	No
