Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
CRP		1q23.2	AMP	1	21	4.8%	No
TDRKH	3.200e-5	1q21.3	AMP	1	21	4.8%	No
DSE		6q22.1	HOMDEL	1	21	4.8%	No
CIR1	1.296e-2	2q31.1	AMP	1	21	4.8%	No
CYB561		17q23.3	AMP	1	21	4.8%	No
PSMD8	3.164e-8	19q13.2	AMP	2	21	9.5%	No
SUB1		5p13.3	AMP	1	21	4.8%	No
SOX21		13q32.1	HOMDEL	1	21	4.8%	No
TP53AIP1	1.076e-32	11q24.3	HOMDEL	2	21	9.5%	No
RNA5SP152	1.297e-1	4p16.1	HOMDEL	1	21	4.8%	No
NBPF12		1q21.1	AMP	1	21	4.8%	No
TMCO3	2.830e-4	13q34	AMP	1	21	4.8%	No
FFAR3		19q13.12	AMP	2	21	9.5%	No
NSD3		8p11.23	AMP	1	21	4.8%	Yes
SFTPA1		10q22.3	AMP	2	21	9.5%	No
ZPR1	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	No
LINC00603		5p13.1	AMP	1	21	4.8%	No
RNU6ATAC26P		3p14.3	HOMDEL	1	21	4.8%	No
TERC	2.352e-34	3q26.2	AMP	9	21	42.9%	Yes
SLC25A44		1q22	AMP	1	21	4.8%	No
AP4S1		14q12	AMP	1	21	4.8%	No
UBASH3A		21q22.3	HOMDEL	1	21	4.8%	No
SMPDL3A		6q22.31	AMP	1	21	4.8%	No
NEFL		8p21.2	HOMDEL	1	21	4.8%	No
ECHDC1		6q22.33	HOMDEL	1	21	4.8%	No
PGLYRP3	3.200e-5	1q21.3	AMP	1	21	4.8%	No
HIVEP2		6q24.2	AMP	1	21	4.8%	No
ADAM28		8p21.2	HOMDEL	1	21	4.8%	No
GPR42		19q13.12	AMP	2	21	9.5%	No
ZSCAN1		19q13.43	AMP	1	21	4.8%	No
APCDD1		18p11.22	AMP	1	21	4.8%	No
ALDH16A1		19q13.33	AMP	1	21	4.8%	No
LINC00702		10p15.1	HOMDEL	1	21	4.8%	No
SCARNA9		11q21	HOMDEL	2	21	9.5%	No
MC5R		18p11.21	AMP	1	21	4.8%	No
GPR87		3q25.1	AMP	9	21	42.9%	No
MAP3K10		19q13.2	AMP	2	21	9.5%	No
KCNG4		16q24.1	HOMDEL	1	21	4.8%	No
LINC02875		17q23.2	AMP	1	21	4.8%	No
POLR1D		13q12.2	AMP	1	21	4.8%	No
EIF4E2	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
WDR45		Xp11.23	AMP	1	21	4.8%	No
TTI1		20q11.23	AMP	1	21	4.8%	No
CTDSP1		2q35	HOMDEL	2	21	9.5%	No
FFAR1		19q13.12	AMP	2	21	9.5%	No
GYS1		19q13.33	AMP	1	21	4.8%	No
DSCR9	5.153e-2	21q22.13	AMP	3	21	14.3%	No
TBXA2R		19p13.3	AMP	1	21	4.8%	No
GPR65		14q31.3	AMP	1	21	4.8%	No
MRPS7	2.021e-5	17q25.1	AMP	1	21	4.8%	No
SAMD3		6q23.1	AMP	1	21	4.8%	No
CINP		14q32.31	AMP	1	21	4.8%	No
NFKBIB		19q13.2	AMP	2	21	9.5%	No
ARFGAP1		20q13.33	AMP	1	21	4.8%	No
IFNL2		19q13.2	AMP	2	21	9.5%	No
DGKK		Xp11.22	AMP	1	21	4.8%	No
POLG2		17q23.3	AMP	1	21	4.8%	No
PHACTR3		20q13.32-q13.33	AMP	1	21	4.8%	No
LRRK1	5.804e-3	15q26.3	AMP	1	21	4.8%	No
MTRNR2L11		1q43	AMP	1	21	4.8%	No
PMEPA1		20q13.31	AMP	1	21	4.8%	No
PHF2P2	1.336e-9	13q12.11	HOMDEL	1	21	4.8%	No
UGT1A10	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
CCR1		3p21.31	HOMDEL	1	21	4.8%	No
CGB5		19q13.33	AMP	1	21	4.8%	No
TXLNB		6q24.1	HOMDEL	1	21	4.8%	No
SF3B5		6q24.2	HOMDEL	1	21	4.8%	No
SEC63		6q21	AMP	1	21	4.8%	No
RNF212	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
ZNFX1		20q13.13	AMP	1	21	4.8%	No
NDUFB11		Xp11.3	AMP	1	21	4.8%	No
C11ORF52	1.076e-32	11q23.1	HOMDEL	3	21	14.3%	No
RFX5	3.200e-5	1q21.3	AMP	2	21	9.5%	No
XRCC3		14q32.33	AMP	1	21	4.8%	No
ARNTL2		12p11.23	AMP	1	21	4.8%	No
LINC00621	1.336e-9	13q12.12	HOMDEL	1	21	4.8%	No
MTRNR2L10		Xp11.21	AMP	1	21	4.8%	No
C2ORF72	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
CCDC83		11q14.1-q14.2	HOMDEL	2	21	9.5%	No
BTBD1	5.804e-3	15q25.2	AMP	1	21	4.8%	No
OR6K3		1q23.1	AMP	1	21	4.8%	No
PRAF2		Xp11.23	AMP	1	21	4.8%	No
AASDHPPT	1.076e-32	11q22.3	HOMDEL	3	21	14.3%	No
MFSD11		17q25.1	HOMDEL	1	21	4.8%	No
RAB1A		2p14	AMP	1	21	4.8%	No
RARS2		6q15	AMP	1	21	4.8%	No
RGS5		1q23.3	AMP	1	21	4.8%	No
ESD	2.168e-19	13q14.2	HOMDEL	1	21	4.8%	No
ARNT2	5.804e-3	15q25.1	AMP	1	21	4.8%	No
MTRNR2L9		6q11.1	AMP	1	21	4.8%	No
FGF17		8p21.3	HOMDEL	1	21	4.8%	No
CLK2	3.200e-5	1q22	AMP	1	21	4.8%	No
CASP12	1.076e-32	11q22.3	HOMDEL	2	21	9.5%	No
ARHGEF3		3p14.3	HOMDEL	1	21	4.8%	No
B3GNT7	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
CREBZF		11q14.1	HOMDEL	2	21	9.5%	No
MARCHF6		5p15.2	AMP	1	21	4.8%	No
LINC00589		8p12	HOMDEL	1	21	4.8%	No
VIP		6q25.2	HOMDEL	1	21	4.8%	No
IL12A		3q25.33	AMP	9	21	42.9%	No
SNORD32A		19q13.33	AMP	1	21	4.8%	No
HOPX		4q12	AMP	1	21	4.8%	No
PAK4		19q13.2	AMP	2	21	9.5%	No
ZFAND3		6p21.2	AMP	1	21	4.8%	No
AMOTL2		3q22.2	AMP	7	21	33.3%	No
OR6Y1		1q23.1	AMP	1	21	4.8%	No
NUS1		6q22.1	AMP	1	21	4.8%	No
SMIM2	2.168e-19	13q14.11	HOMDEL	1	21	4.8%	No
LRRC2		3p21.31	HOMDEL	1	21	4.8%	No
ACKR4		3q22.1	AMP	6	21	28.6%	No
NT5DC1		6q22.1	HOMDEL	1	21	4.8%	No
DBIL5P2		2p15	AMP	1	21	4.8%	No
LINC00662		19q11	AMP	1	21	4.8%	No
ZNF773		19q13.43	AMP	1	21	4.8%	No
LINC00903		3q13.31	AMP	5	21	23.8%	No
TSC22D1	2.168e-19	13q14.11	HOMDEL	1	21	4.8%	No
SP5		2q31.1	AMP	1	21	4.8%	No
LINC01194		5p15.2	HOMDEL	1	21	4.8%	No
NT5DC2		3p21.1	HOMDEL	1	21	4.8%	No
KATNA1		6q25.1	AMP	1	21	4.8%	No
FGFR1		8p11.23	AMP	1	21	4.8%	Yes
ANKRD10	2.830e-4	13q34	AMP	1	21	4.8%	No
TXK		4p12	AMP	1	21	4.8%	No
OAZ3	3.200e-5	1q21.3	AMP	1	21	4.8%	No
FOXD4L6		9p11.2	AMP	1	21	4.8%	No
URAHP		16q24.3	HOMDEL	1	21	4.8%	No
ADAMTS6		5q12.3	HOMDEL	1	21	4.8%	No
LINC00309		2p14	AMP	1	21	4.8%	No
H2AC19		1q21.2	AMP	1	21	4.8%	No
KLK2		19q13.33	AMP	1	21	4.8%	Yes
HTR3E		3q27.1	AMP	9	21	42.9%	No
BPI		20q11.23	AMP	1	21	4.8%	No
AOX2P	1.296e-2	2q33.1	AMP	1	21	4.8%	No
RNA5SP118		2q34	HOMDEL	2	21	9.5%	No
CLK1	1.296e-2	2q33.1	AMP	1	21	4.8%	No
KLK1		19q13.33	AMP	1	21	4.8%	No
IFNL1		19q13.2	AMP	2	21	9.5%	No
GAPDHS		19q13.12	AMP	2	21	9.5%	No
GREM2		1q43	AMP	1	21	4.8%	No
ZNF589		3p21.31	HOMDEL	1	21	4.8%	No
TAAR6		6q23.2	AMP	1	21	4.8%	No
RGS3		9q32	AMP	1	21	4.8%	No
LINC00881		3q25.31	AMP	9	21	42.9%	No
RORC	3.200e-5	1q21	AMP	1	21	4.8%	No
PDCD10		3q26.1	AMP	9	21	42.9%	No
RN7SL708P		19q13.33	AMP	1	21	4.8%	No
PRUNE1	3.200e-5	1q21.3	AMP	1	21	4.8%	No
GON7		14q32.12	AMP	1	21	4.8%	No
KCNJ5-AS1	1.076e-32	11q24.3	HOMDEL	2	21	9.5%	No
HYAL2		3p21.31	HOMDEL	1	21	4.8%	No
NAXD	2.830e-4	13q34	AMP	1	21	4.8%	No
KIT		4q12	AMP	2	21	9.5%	Yes
TFE3		Xp11.23	AMP	1	21	4.8%	Yes
IFNL3		19q13.2	AMP	2	21	9.5%	No
PEX5L		3q26.33	AMP	9	21	42.9%	No
FAM210B		20q13.2	AMP	1	21	4.8%	No
HNRNPUL1		19q13.2	AMP	1	21	4.8%	No
ASTE1		3q22.1	AMP	6	21	28.6%	No
RGS4		1q23.3	AMP	1	21	4.8%	No
SALL4		20q13.2	AMP	1	21	4.8%	Yes
CLIC2		Xq28	AMP	1	21	4.8%	No
PPM1D		17q23.3	AMP	1	21	4.8%	Yes
FAM171B	1.296e-2	2q32.1	AMP	1	21	4.8%	No
ROS1		6q22.1	AMP	1	21	4.8%	Yes
KMT5C		19q13.42	AMP	1	21	4.8%	No
RN7SL141P	2.352e-34	3q26.31	AMP	9	21	42.9%	No
SGCB		4q12	AMP	1	21	4.8%	No
TNNC1		3p21.1	HOMDEL	1	21	4.8%	No
ZNF114		19q13.33	AMP	1	21	4.8%	No
WTAPP1		11q22.2	AMP	2	21	9.5%	No
RNY3P2	2.168e-19	13q14.2	HOMDEL	1	21	4.8%	No
RHBDD1		2q36.3	HOMDEL	2	21	9.5%	No
LINC01587	1.297e-1	4p16.2	HOMDEL	2	21	9.5%	No
UBE2F	3.466e-41	2q37.3	HOMDEL	2	21	9.5%	No
PMS1	1.296e-2	2q32.2	AMP	1	21	4.8%	Yes
SHQ1		3p13	HOMDEL	1	21	4.8%	Yes
ZNF71		19q13.4	AMP	1	21	4.8%	No
ZNF234		19q13.31	AMP	1	21	4.8%	No
ZNF550		19q13.43	AMP	1	21	4.8%	No
PHETA2		22q13.2	HOMDEL	1	21	4.8%	No
SCARNA7		3q25.22	AMP	9	21	42.9%	No
MARCHF4		2q35	HOMDEL	2	21	9.5%	No
RN7SL346P	5.804e-3	15q26.1	AMP	2	21	9.5%	No
FBLN1		22q13.31	HOMDEL	1	21	4.8%	No
SCARNA13		14q32.12	AMP	1	21	4.8%	No
MTM1		Xq28	AMP	1	21	4.8%	No
NMD3		3q26.1	AMP	9	21	42.9%	No
EMILIN3		20q12	AMP	1	21	4.8%	No
HSPE1	1.296e-2	2q33.1	AMP	1	21	4.8%	No
ECHDC1		6q22.33	AMP	1	21	4.8%	No
LINC00327	1.336e-9	13q12.12	HOMDEL	1	21	4.8%	No
SPON2	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
MXD4	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
RNA5SP184		5q11.2	HOMDEL	1	21	4.8%	No
LAYN	1.076e-32	11q23.1	HOMDEL	3	21	14.3%	No
NOX3	9.848e-5	6q25.3	HOMDEL	1	21	4.8%	No
ZNF77		19p13.3	AMP	1	21	4.8%	No
EYA2		20q13.12	AMP	1	21	4.8%	No
CSDC2		22q13.2	HOMDEL	1	21	4.8%	No
ASH2L		8p11.23	AMP	1	21	4.8%	No
UGT3A2		5p13.2	AMP	1	21	4.8%	No
HDAC10	1.215e-3	22q13.33	HOMDEL	1	21	4.8%	No
GALNS		16q24.3	HOMDEL	1	21	4.8%	No
HNRNPA3	1.296e-2	2q31.2	AMP	1	21	4.8%	No
RN7SL722P		9p11.2	AMP	1	21	4.8%	No
SLCO2A1		3q22.1-q22.2	AMP	7	21	33.3%	No
GLB1L3		11q25	HOMDEL	2	21	9.5%	No
PELI1		2p14	AMP	1	21	4.8%	No
DBNDD2		20q13.12	AMP	1	21	4.8%	No
MS4A12		11q12.2	HOMDEL	1	21	4.8%	No
GPR132		14q32.33	AMP	1	21	4.8%	No
CATSPERE		1q44	AMP	1	21	4.8%	No
SMARCAL1		2q35	HOMDEL	2	21	9.5%	No
WFDC1		16q24.1	HOMDEL	1	21	4.8%	No
CFAP126		1q23.3	AMP	1	21	4.8%	No
NMBR		6q24.1	HOMDEL	1	21	4.8%	No
HJURP	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
USP13		3q26.33	AMP	9	21	42.9%	No
RN7SL718P		19q13.2	AMP	1	21	4.8%	No
SGK1		6q23.2	AMP	1	21	4.8%	Yes
ATR		3q23	AMP	8	21	38.1%	Yes
STS		Xp22.31	AMP	1	21	4.8%	No
TMA7		3p21.31	HOMDEL	1	21	4.8%	No
PAGE2		Xp11.21	AMP	1	21	4.8%	No
SLC17A7		19q13.33	AMP	1	21	4.8%	No
GSPT2		Xp11.22	AMP	1	21	4.8%	No
RNF146		6q22.33	HOMDEL	1	21	4.8%	No
FN1		2q35	HOMDEL	2	21	9.5%	No
BPIFB2		20q11.21	AMP	1	21	4.8%	No
PATE4	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
ERICH1		8p23.3	HOMDEL	1	21	4.8%	No
JAM2		21q21.3	AMP	1	21	4.8%	No
TRPM4		19q13.33	AMP	2	21	9.5%	No
OR2T4		1q44	AMP	1	21	4.8%	No
SLC10A4		4p11	AMP	1	21	4.8%	No
CA5B		Xp22.2	AMP	1	21	4.8%	No
SAG	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
LINC00911		14q31.3	AMP	1	21	4.8%	No
GPR156		3q13.33	AMP	5	21	23.8%	No
LGALSL		2p14	AMP	1	21	4.8%	No
NAB1	1.296e-2	2q32.2	AMP	1	21	4.8%	No
CLDN1		3q28	AMP	9	21	42.9%	No
SNORD14C	1.076e-32	11q23.3-q25	HOMDEL	3	21	14.3%	No
ZFP64		20q13.2	AMP	1	21	4.8%	No
TCF25		16q24.3	HOMDEL	1	21	4.8%	No
TFDP1		13q34	HOMDEL	1	21	4.8%	No
LINC00158	1.952e-1	21q21.2	HOMDEL	1	21	4.8%	No
TMPRSS7		3q13.2	AMP	5	21	23.8%	No
RN7SL321P		3p21.31	HOMDEL	1	21	4.8%	No
CETN2		Xq28	AMP	1	21	4.8%	No
GRAMD4		22q13.31	HOMDEL	1	21	4.8%	No
U2SURP		3q23	AMP	9	21	42.9%	No
TM2D3	5.804e-3	15q26.3	AMP	1	21	4.8%	No
SAMD3		6q23.1	HOMDEL	1	21	4.8%	No
ADAMTS15	1.076e-32	11q24.3	HOMDEL	2	21	9.5%	No
FAM181A		14q32.12	AMP	1	21	4.8%	No
TCP1	9.848e-5	6q25.3	HOMDEL	1	21	4.8%	No
ARSD		Xp22.33	AMP	1	21	4.8%	No
RN7SL724P		3q23	AMP	8	21	38.1%	No
ZNF211		19q13.4	AMP	1	21	4.8%	No
ELK1		Xp11.23	AMP	1	21	4.8%	No
SPINT2	3.164e-8	19q13.2	AMP	2	21	9.5%	No
ITLN1		1q23.3	AMP	1	21	4.8%	No
SYNPR		3p14.2	HOMDEL	1	21	4.8%	No
SBF1	1.215e-3	22q13.33	HOMDEL	1	21	4.8%	No
ELOVL7		5q12.1	HOMDEL	1	21	4.8%	No
IL13RA2		Xq23	AMP	1	21	4.8%	No
CD274		9p24.1	HOMDEL	1	21	4.8%	Yes
RN7SL356P		14q24.3	AMP	1	21	4.8%	No
CEACAM18		19q13.41	AMP	1	21	4.8%	No
PITPNC1		17q24.2	AMP	1	21	4.8%	No
MIDEAS		14q24.3	AMP	1	21	4.8%	Yes
RN7SL368P		19q13.31	AMP	1	21	4.8%	No
ARSL		Xp22.33	AMP	1	21	4.8%	No
SERPINA9		14q32.13	AMP	1	21	4.8%	No
STX7		6q23.2	HOMDEL	1	21	4.8%	No
DANCR		4q12	AMP	1	21	4.8%	No
CBY2	2.168e-19	13q14.13	HOMDEL	1	21	4.8%	No
RN7SKP106		6q24.1	HOMDEL	1	21	4.8%	No
SRRM5		19q13.31	AMP	1	21	4.8%	No
IL13RA1		Xq24	AMP	1	21	4.8%	No
CD200R1L		3q13.2	AMP	5	21	23.8%	No
ZNF274		19q13.43	AMP	1	21	4.8%	No
ANKRD30BL		2q21.2	HOMDEL	1	21	4.8%	No
SGTA		19p13.3	AMP	1	21	4.8%	No
OR5K1		3q11.2	AMP	5	21	23.8%	No
MFSD4B		6q21	AMP	1	21	4.8%	No
ALKBH1		14q24.3	AMP	1	21	4.8%	No
ARSF		Xp22.33	AMP	1	21	4.8%	No
RN7SL364P		19q13.32	AMP	1	21	4.8%	No
MYT1		20q13.33	AMP	1	21	4.8%	No
MTX2	1.296e-2	2q31.1	AMP	1	21	4.8%	No
RN7SL113P		2p11.2	AMP	1	21	4.8%	No
BOLL	1.296e-2	2q33.1	AMP	1	21	4.8%	No
LINC00458	2.168e-19	13q14.3	HOMDEL	1	21	4.8%	No
CYYR1		21q21.3	AMP	1	21	4.8%	No
XRCC1		19q13.31	AMP	1	21	4.8%	No
RPRD1B		20q11.23	AMP	1	21	4.8%	No
ZNF296		19q13.32	AMP	1	21	4.8%	No
RPL6P27		18p11.31	AMP	1	21	4.8%	No
IP6K1		3p21.31	HOMDEL	1	21	4.8%	No
PRELID3A		18p11.21	AMP	1	21	4.8%	No
PAGE1		Xp11.23	AMP	1	21	4.8%	No
GMEB2		20q13.33	AMP	1	21	4.8%	No
KLF15		3q21.3	AMP	6	21	28.6%	No
NUDT18		8p21.3	HOMDEL	1	21	4.8%	No
IGF2BP2		3q27.2	AMP	9	21	42.9%	No
TTC30B	1.296e-2	2q31.2	AMP	1	21	4.8%	No
PRELID1P1		6q22.32	HOMDEL	1	21	4.8%	No
MCM2		3q21.3	AMP	6	21	28.6%	No
CHD1L		1q21.1	AMP	1	21	4.8%	No
TFDP1	2.830e-4	13q34	AMP	1	21	4.8%	No
SNAI3		16q24.2	HOMDEL	1	21	4.8%	No
LINC00899		22q13.31	HOMDEL	1	21	4.8%	No
KCNK6	3.164e-8	19q13.2	AMP	2	21	9.5%	No
DCAF8L2		Xp21.3	AMP	1	21	4.8%	No
CMKLR2		2q33.3	HOMDEL	2	21	9.5%	No
PUDP		Xp22.31	AMP	1	21	4.8%	No
HAUS5		19q13.12	AMP	2	21	9.5%	No
WWOX	4.830e-4	16q23.1-q23.2	HOMDEL	3	21	14.3%	No
SCARNA4		1q22	AMP	1	21	4.8%	No
MIEN1		17q12	AMP	4	21	19.0%	No
RN7SL372P	3.200e-5	1q21.3	AMP	1	21	4.8%	No
BZW1	1.296e-2	2q33.1	AMP	1	21	4.8%	No
STK36		2q35	HOMDEL	2	21	9.5%	No
PXK		3p14.3	HOMDEL	1	21	4.8%	No
LINC00207		22q13.31	HOMDEL	1	21	4.8%	No
ATP5MJ		14q32.33	AMP	1	21	4.8%	No
HEATR1		1q43	AMP	1	21	4.8%	No
MCL1	3.200e-5	1q21.2	AMP	1	21	4.8%	Yes
FAM167A	2.105e-3	8p23.1	HOMDEL	1	21	4.8%	No
PRKN	9.848e-5	6q26	HOMDEL	1	21	4.8%	Yes
PROK2		3p13	HOMDEL	1	21	4.8%	No
POLR1A		2p11.2	AMP	1	21	4.8%	No
UGT1A3	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
GTPBP6		Xp22.33 and Yp11.32	AMP	1	21	4.8%	No
NR0B1		Xp21.2	AMP	1	21	4.8%	No
SIGLEC8		19q13.33-q13.41	AMP	1	21	4.8%	No
RN7SKP298		3q26.1	AMP	9	21	42.9%	No
ANGEL1		14q24.3	AMP	1	21	4.8%	No
OR2W5P		1q44	AMP	1	21	4.8%	No
POP4		19q12	AMP	1	21	4.8%	No
OR8D1	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
EPB41L2		6q23.1-q23.2	HOMDEL	1	21	4.8%	No
ACTR3		2q14.1	HOMDEL	1	21	4.8%	No
RN7SL745P		18q11.2	HOMDEL	1	21	4.8%	No
MYLK2		20q11.21	AMP	2	21	9.5%	No
TFDP2		3q23	AMP	8	21	38.1%	No
DNAI7		12p12.1	AMP	1	21	4.8%	No
OR2L13		1q44	AMP	1	21	4.8%	No
PRR23A		3q23	AMP	8	21	38.1%	No
LATS1		6q25.1	HOMDEL	1	21	4.8%	Yes
NMUR2		5q33.1	HOMDEL	1	21	4.8%	No
CFAP300		11q22.1	HOMDEL	2	21	9.5%	No
CRYGEP		2q33.3	HOMDEL	2	21	9.5%	No
CRYGD		2q33.3	HOMDEL	2	21	9.5%	No
ATP2C2		16q24.1	HOMDEL	1	21	4.8%	No
DES		2q35	HOMDEL	2	21	9.5%	No
APIP	2.751e-2	11p13	AMP	1	21	4.8%	No
BTG4	1.076e-32	11q23.1	HOMDEL	3	21	14.3%	No
MANCR		10p15.1	HOMDEL	1	21	4.8%	No
AHCY		20q11.22	AMP	1	21	4.8%	No
PNPLA4		Xp22.31	AMP	1	21	4.8%	No
SIGLEC9		19q13.3-q13.4	AMP	1	21	4.8%	No
SCARNA23		Xp22.11	AMP	1	21	4.8%	No
PABPC1L		20q13.12	AMP	1	21	4.8%	No
CGB8		19q13.33	AMP	1	21	4.8%	No
RN7SKP267		Xq28	AMP	1	21	4.8%	No
ZC3H18		16q24.2	HOMDEL	1	21	4.8%	No
PEX7		6q23.3	HOMDEL	1	21	4.8%	No
OR13G1		1q44	AMP	1	21	4.8%	No
P2RY13		3q25.1	AMP	9	21	42.9%	No
MKNK2		19p13.3	AMP	1	21	4.8%	No
CEP192		18p11.21	AMP	1	21	4.8%	No
PFKP		10p15.2	HOMDEL	1	21	4.8%	No
OR10G7	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
RNASEH2B	2.168e-19	13q14.3	HOMDEL	1	21	4.8%	No
LINC00330	2.168e-19	13q14.12	HOMDEL	1	21	4.8%	No
SERTM2		Xq23	AMP	1	21	4.8%	No
RNA5SP349	1.076e-32	11q22.3	HOMDEL	3	21	14.3%	No
VPS8		3q27.2	AMP	9	21	42.9%	No
AKAP17A		Xp22.33 and Yp11.32	AMP	1	21	4.8%	No
SLC38A3		3p21.31	HOMDEL	1	21	4.8%	No
PEBP4		8p21.3	HOMDEL	1	21	4.8%	No
ABHD6		3p14.3	HOMDEL	1	21	4.8%	No
FCF1		14q24.3	AMP	1	21	4.8%	No
C2ORF27A		2q21.2	HOMDEL	1	21	4.8%	No
LINC02871		20p12.2	AMP	1	21	4.8%	No
HSPD1	1.296e-2	2q33.1	AMP	1	21	4.8%	No
NPC1		18q11.2	HOMDEL	1	21	4.8%	No
MARK4		19q13.32	AMP	1	21	4.8%	No
HECW2	1.296e-2	2q32.3	AMP	1	21	4.8%	No
ASH1L	3.200e-5	1q22	AMP	1	21	4.8%	No
VPS26B		11q25	HOMDEL	2	21	9.5%	No
ZNF112		19q13.31	AMP	1	21	4.8%	No
FAM138C		9p24.3	HOMDEL	1	21	4.8%	No
PGR		11q22.1	AMP	1	21	4.8%	Yes
RN7SKP7		13q32.1	HOMDEL	1	21	4.8%	No
TMED11P	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
RN7SL597P	2.168e-19	13q14.11	HOMDEL	1	21	4.8%	No
RN7SL11P		6q15	AMP	1	21	4.8%	No
RNA5SP489	1.952e-1	21q21.2	HOMDEL	1	21	4.8%	No
FBLN5		14q32.12	AMP	1	21	4.8%	No
GRAMD1A		19q13.11	AMP	1	21	4.8%	No
USP10		16q24.1	HOMDEL	1	21	4.8%	No
TUBB3		16q24.3	HOMDEL	1	21	4.8%	No
MAP1LC3C		1q43	AMP	1	21	4.8%	No
ZNF227		19q13.31	AMP	1	21	4.8%	No
TMX2		11q12.1	AMP	1	21	4.8%	No
PTPN23		3p21.31	HOMDEL	1	21	4.8%	No
VENTXP1		Xp21.3	AMP	1	21	4.8%	No
GINS4		8p11.21	AMP	1	21	4.8%	No
MOSPD2		Xp22.2	AMP	1	21	4.8%	No
APPBP2		17q23.2	AMP	1	21	4.8%	No
RSPH4A		6q22.1	HOMDEL	1	21	4.8%	No
SFTPD		10q22.3	AMP	2	21	9.5%	No
ZBTB44	1.076e-32	11q24.3	HOMDEL	2	21	9.5%	No
C9ORF43		9q32	AMP	1	21	4.8%	No
PCMT1		6q25.1	AMP	1	21	4.8%	No
ZNF230		19q13.31	AMP	1	21	4.8%	No
H1-10		3q21.3	AMP	6	21	28.6%	No
OR2T11		1q44	AMP	1	21	4.8%	No
OPA3		19q13.32	AMP	1	21	4.8%	No
RAB12		18p11.22	HOMDEL	1	21	4.8%	No
LINC00605		14q32.32	AMP	1	21	4.8%	No
SNORA41	4.965e-4	2q33.3	HOMDEL	2	21	9.5%	No
RNY3P8		13q32.1	HOMDEL	1	21	4.8%	No
IFNGR1		6q23.3	AMP	1	21	4.8%	Yes
ZNF473		19q13.33	AMP	1	21	4.8%	No
HCN3	3.200e-5	1q22	AMP	1	21	4.8%	No
ALG1L		3q21.2	AMP	6	21	28.6%	No
PRR9	3.200e-5	1q21.3	AMP	1	21	4.8%	No
SLC22A1	9.848e-5	6q25.3	HOMDEL	1	21	4.8%	No
SLIT2		4p15.31	HOMDEL	1	21	4.8%	No
ZNF229		19q13.31	AMP	1	21	4.8%	No
SNORA50C		17q23.3	HOMDEL	1	21	4.8%	No
LRRC63	2.168e-19	13q14.13	HOMDEL	1	21	4.8%	No
FXYD7		19q13.12	AMP	2	21	9.5%	No
IQCF3		3p21.2	HOMDEL	1	21	4.8%	No
PPP4R1		18p11.22	HOMDEL	1	21	4.8%	No
MOAP1		14q32.12	AMP	1	21	4.8%	No
LINC00326		6q23.2	HOMDEL	1	21	4.8%	No
RN7SKP91		1p35.2	HOMDEL	1	21	4.8%	No
CAB39	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
CIB1	5.804e-3	15q26.1	AMP	2	21	9.5%	No
AHSG		3q27.3	AMP	9	21	42.9%	No
DENND4B	3.200e-5	1q21.3	AMP	1	21	4.8%	No
L3MBTL4		18p11.31	AMP	1	21	4.8%	No
CCDC190		1q23.3	AMP	1	21	4.8%	No
ARHGAP18		6q22.33	AMP	1	21	4.8%	No
OR5AC2		3q11.2	AMP	5	21	23.8%	No
ARHGEF9		Xq11.1	AMP	1	21	4.8%	No
LSAMP		3q13.31	AMP	5	21	23.8%	No
TUFT1	3.200e-5	1q21.3	AMP	1	21	4.8%	No
P4HTM		3p21.31	HOMDEL	1	21	4.8%	No
MEG3		14q32.2	AMP	1	21	4.8%	No
CFAP141	3.200e-5	1q21.3	AMP	1	21	4.8%	No
CIP2A		3q13.13	AMP	5	21	23.8%	No
KHDRBS1		1p35.2	HOMDEL	1	21	4.8%	No
PCMTD2		20q13.33	AMP	1	21	4.8%	No
MRE11		11q21	HOMDEL	2	21	9.5%	Yes
RTP1		3q27.3	AMP	9	21	42.9%	No
CYP2A6		19q13.2	AMP	1	21	4.8%	No
RIPPLY3	5.153e-2	21q22.13	AMP	3	21	14.3%	No
KIR3DL2		19q13.42	AMP	2	21	9.5%	No
HTR1F		3p12	HOMDEL	1	21	4.8%	No
TDRD9		14q32.33	AMP	1	21	4.8%	No
RPUSD4	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
EIF2A		3q25.1	AMP	9	21	42.9%	No
