Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
KRT31		1	1	40	2.5%	No
AHCTF1		3	2	40	5.0%	No
IGSF10		4	2	40	5.0%	No
KRT32		1	1	40	2.5%	No
KHDC1		1	1	40	2.5%	No
GABBR1		1	1	40	2.5%	No
ZW10		2	2	40	5.0%	No
ARHGEF2		1	1	40	2.5%	No
SEC31A		2	2	40	5.0%	Yes
DZIP1		2	2	40	5.0%	No
PLEKHA6		1	1	40	2.5%	No
PRAMEF12		1	1	40	2.5%	No
REPS2		1	1	40	2.5%	No
SERPINA7		2	2	40	5.0%	No
XRCC6		1	1	40	2.5%	No
CPSF4		2	2	40	5.0%	No
KRT20		1	1	40	2.5%	No
NLGN4X		2	2	40	5.0%	No
ITPRID1		1	1	40	2.5%	No
C17ORF99		1	1	40	2.5%	No
CLTC		2	2	40	5.0%	Yes
TBX2		1	1	40	2.5%	No
ZFHX4		2	1	40	2.5%	No
SLC37A4		1	1	40	2.5%	No
PLEKHA5		1	1	40	2.5%	No
TBPL2		1	1	40	2.5%	No
MICALL2		2	2	40	5.0%	No
SPX		1	1	40	2.5%	No
MMP24		1	1	40	2.5%	No
PRSS58		1	1	40	2.5%	No
ZNF608		1	1	40	2.5%	No
GAB1		1	1	40	2.5%	Yes
INTS2		1	1	40	2.5%	No
CCDC74B		1	1	40	2.5%	No
MMS22L		1	1	40	2.5%	No
RTTN		2	2	40	5.0%	No
KHDC4		1	1	40	2.5%	No
NDUFAF3		1	1	40	2.5%	No
KRT84		1	1	40	2.5%	No
THUMPD3		2	1	40	2.5%	No
ELOA3DP		2	2	40	5.0%	No
KRT86		1	1	40	2.5%	No
GABRB3		1	1	40	2.5%	No
MORC2		1	1	40	2.5%	No
CCR1		2	2	40	5.0%	No
GABRB2		1	1	40	2.5%	No
SLC16A7		1	1	40	2.5%	No
ZHX2		1	1	40	2.5%	No
TSEN2		2	1	40	2.5%	No
CLSTN1		1	1	40	2.5%	No
SLC33A1		2	2	40	5.0%	No
GPR158		1	1	40	2.5%	No
CASKIN2		3	3	40	7.5%	No
GABRA4		1	1	40	2.5%	No
ARHGAP31		1	1	40	2.5%	No
GABRA2		1	1	40	2.5%	No
GABPB1		1	1	40	2.5%	No
ELMO3		1	1	40	2.5%	No
KRT35		1	1	40	2.5%	No
TBX5		1	1	40	2.5%	No
STARD9		2	1	40	2.5%	No
WASHC2C		1	1	40	2.5%	No
CD109		1	1	40	2.5%	No
TBC1D21		1	1	40	2.5%	No
CCDC66		1	1	40	2.5%	No
ADGRL1		1	1	40	2.5%	No
PHLDB2		1	1	40	2.5%	No
TMEM229A		1	1	40	2.5%	No
SLC9C1		1	1	40	2.5%	No
TAS2R60		1	1	40	2.5%	No
FBXO31		1	1	40	2.5%	Yes
ANKRD26		1	1	40	2.5%	No
OTULINL		1	1	40	2.5%	No
GSDMD		1	1	40	2.5%	No
HNF1B		2	2	40	5.0%	No
CFHR4		1	1	40	2.5%	No
HEATR5B		1	1	40	2.5%	No
NYNRIN		2	2	40	5.0%	No
GABRR1		2	2	40	5.0%	No
CASKIN1		1	1	40	2.5%	No
GABRP		1	1	40	2.5%	No
GABRG3		1	1	40	2.5%	No
TCF3		1	1	40	2.5%	Yes
PCDH19		1	1	40	2.5%	No
GABRG1		1	1	40	2.5%	No
HECW2		1	1	40	2.5%	No
ARMC5		2	2	40	5.0%	No
THEMIS		1	1	40	2.5%	No
RPTOR		2	2	40	5.0%	Yes
CCR3		1	1	40	2.5%	No
GABRD		1	1	40	2.5%	No
SRGAP1		2	2	40	5.0%	No
RANBP3L		1	1	40	2.5%	No
LYZL2		1	1	40	2.5%	No
L1CAM		2	2	40	5.0%	No
ELOA		1	1	40	2.5%	No
AFF3		3	2	40	5.0%	Yes
KCTD16		1	1	40	2.5%	No
RTL9		2	2	40	5.0%	No
TCF4		1	1	40	2.5%	No
CNKSR2		2	2	40	5.0%	No
TCAIM		1	1	40	2.5%	No
ILDR1		1	1	40	2.5%	No
ZNF852		1	1	40	2.5%	No
AMDHD1		1	1	40	2.5%	No
GALC		1	1	40	2.5%	No
FNDC3A		1	1	40	2.5%	No
RILPL1		1	1	40	2.5%	No
LRRC31		2	1	40	2.5%	No
IQCA1		1	1	40	2.5%	No
GPR83		1	1	40	2.5%	No
MYH14		2	2	40	5.0%	No
FAM214A		1	1	40	2.5%	No
ELAPOR1		1	1	40	2.5%	No
SORCS2		2	2	40	5.0%	No
HACE1		1	1	40	2.5%	No
ABCC2		1	1	40	2.5%	No
ACTL7B		2	2	40	5.0%	No
MAPK11		1	1	40	2.5%	No
DRC1		1	1	40	2.5%	No
ZEB1		1	1	40	2.5%	No
ALPK3		1	1	40	2.5%	No
MAP2K1		1	1	40	2.5%	Yes
PROX2		1	1	40	2.5%	No
WDR3		1	1	40	2.5%	No
TMEM250		2	1	40	2.5%	No
ARHGAP36		1	1	40	2.5%	No
ACBD5		1	1	40	2.5%	No
COBLL1		1	1	40	2.5%	No
RNF44		1	1	40	2.5%	No
DLGAP4		1	1	40	2.5%	No
WDR17		1	1	40	2.5%	No
CNGA3		1	1	40	2.5%	No
DISP3		1	1	40	2.5%	No
CNGA2		2	2	40	5.0%	No
GALNT3		1	1	40	2.5%	No
CEP162		3	3	40	7.5%	No
ART5		1	1	40	2.5%	No
CC2D2A		1	1	40	2.5%	No
PDP2		1	1	40	2.5%	No
EFCAB3		2	2	40	5.0%	No
LCE1B		1	1	40	2.5%	No
GALK2		1	1	40	2.5%	No
TXNDC16		2	2	40	5.0%	No
TCF20		3	3	40	7.5%	No
THAP12		1	1	40	2.5%	No
VPS72		1	1	40	2.5%	No
IGSF9		2	2	40	5.0%	No
MLX		1	1	40	2.5%	No
AGO4		1	1	40	2.5%	No
PRL		1	1	40	2.5%	No
TCN1		1	1	40	2.5%	No
ZNF507		1	1	40	2.5%	No
VWA5B2		1	1	40	2.5%	No
PRPH		1	1	40	2.5%	No
NRROS		1	1	40	2.5%	No
MLLT3		1	1	40	2.5%	Yes
LCE1D		1	1	40	2.5%	No
CNTN1		1	1	40	2.5%	No
TAOK1		1	1	40	2.5%	No
CANT1		1	1	40	2.5%	Yes
BBS12		1	1	40	2.5%	No
LCE1E		2	1	40	2.5%	No
SPATA5		1	1	40	2.5%	No
CNTF		1	1	40	2.5%	No
RAB11FIP2		1	1	40	2.5%	No
DNHD1		1	1	40	2.5%	No
ARID5A		1	1	40	2.5%	Yes
FLG2		4	3	40	7.5%	No
USP19		1	1	40	2.5%	No
MICAL3		1	1	40	2.5%	No
DNAH14		3	1	40	2.5%	No
GAPDH		1	1	40	2.5%	No
GAP43		1	1	40	2.5%	No
HRNR		3	3	40	7.5%	No
TCP10L3		2	2	40	5.0%	No
HEXD		2	2	40	5.0%	No
TCP11		1	1	40	2.5%	No
PRODH		1	1	40	2.5%	No
XKR7		1	1	40	2.5%	No
WDR27		1	1	40	2.5%	No
ZNF862		1	1	40	2.5%	No
MME		2	2	40	5.0%	No
IFT80		1	1	40	2.5%	No
COL4A2		2	1	40	2.5%	No
CEP126		4	1	40	2.5%	No
COL3A1		1	1	40	2.5%	No
COL2A1		1	1	40	2.5%	Yes
SIPA1L2		1	1	40	2.5%	No
ARHGAP20		1	1	40	2.5%	No
TMTC1		1	1	40	2.5%	No
KLHL8		1	1	40	2.5%	No
SYT16		1	1	40	2.5%	No
ZNF275		2	1	40	2.5%	No
SLC38A10		2	1	40	2.5%	No
AFDN		1	1	40	2.5%	Yes
EBF3		1	1	40	2.5%	No
FOXO4		1	1	40	2.5%	Yes
PRPS2		1	1	40	2.5%	No
PRPSAP1		1	1	40	2.5%	No
NR3C2		1	1	40	2.5%	No
OR8B12		1	1	40	2.5%	No
TRPM1		2	2	40	5.0%	No
PRRG2		1	1	40	2.5%	No
CDON		1	1	40	2.5%	No
OR4D5		2	1	40	2.5%	No
SHKBP1		1	1	40	2.5%	No
MMP11		1	1	40	2.5%	No
TMPRSS15		1	1	40	2.5%	No
OR10S1		1	1	40	2.5%	No
MMP12		1	1	40	2.5%	No
COL9A1		1	1	40	2.5%	No
MED12L		2	2	40	5.0%	No
ZNF816		2	1	40	2.5%	No
OR10G9		1	1	40	2.5%	No
COL8A2		2	1	40	2.5%	No
COL8A1		1	1	40	2.5%	No
DOCK6		1	1	40	2.5%	No
SHLD1		1	1	40	2.5%	No
SMIM45		1	1	40	2.5%	No
ZNF253		1	1	40	2.5%	No
COL6A3		3	2	40	5.0%	No
COL6A2		1	1	40	2.5%	No
COL5A2		2	1	40	2.5%	No
RASA3		1	1	40	2.5%	No
UNC79		2	2	40	5.0%	No
USP26		2	2	40	5.0%	No
KRT24		2	2	40	5.0%	No
COL5A1		1	1	40	2.5%	No
SRCAP		4	2	40	5.0%	No
PCDH10		1	1	40	2.5%	No
COL4A6		1	1	40	2.5%	No
CCDC191		2	2	40	5.0%	No
MMP2		1	1	40	2.5%	No
MMP7		1	1	40	2.5%	No
ALDH1L1		1	1	40	2.5%	No
RELN		1	1	40	2.5%	Yes
MMP10		1	1	40	2.5%	No
SASH1		3	2	40	5.0%	No
BTBD10		1	1	40	2.5%	No
PSD		2	2	40	5.0%	No
PSEN1		3	2	40	5.0%	No
ZNF648		1	1	40	2.5%	No
OR4X1		1	1	40	2.5%	No
GUCY2D		1	1	40	2.5%	No
MAN2B2		1	1	40	2.5%	No
WASHC4		2	1	40	2.5%	No
NEDD4L		1	1	40	2.5%	No
CDC40		1	1	40	2.5%	No
DNAH1		2	2	40	5.0%	No
UBR5		1	1	40	2.5%	Yes
MMP15		1	1	40	2.5%	No
TMEM175		1	1	40	2.5%	No
MMP16		3	3	40	7.5%	No
HDAC6		1	1	40	2.5%	No
KANSL1		1	1	40	2.5%	No
MMP19		1	1	40	2.5%	No
PDCD6IP		2	2	40	5.0%	No
SYNPO		1	1	40	2.5%	No
HDAC5		2	1	40	2.5%	No
ATF7IP		1	1	40	2.5%	No
PM20D2		2	2	40	5.0%	No
SRSF12		2	2	40	5.0%	No
TBCEL		1	1	40	2.5%	No
CBWD5		1	1	40	2.5%	No
ANAPC1		1	1	40	2.5%	No
MOV10		2	2	40	5.0%	No
GNE		1	1	40	2.5%	No
TTC28		1	1	40	2.5%	No
H2AC8		1	1	40	2.5%	No
CLASP1		1	1	40	2.5%	No
DPY19L1		1	1	40	2.5%	No
REXO2		1	1	40	2.5%	No
MFSD12		1	1	40	2.5%	No
NLRP9		2	2	40	5.0%	No
SZT2		1	1	40	2.5%	No
NLRP10		2	2	40	5.0%	No
WDR7		1	1	40	2.5%	No
IBTK		1	1	40	2.5%	No
NLRP14		1	1	40	2.5%	No
JADE2		1	1	40	2.5%	No
CLIP3		3	3	40	7.5%	No
H1-0		1	1	40	2.5%	No
C1ORF112		2	2	40	5.0%	No
PRADC1		1	1	40	2.5%	No
SNED1		1	1	40	2.5%	No
FAM222B		2	2	40	5.0%	No
TDGF1		2	2	40	5.0%	No
ZAR1		1	1	40	2.5%	No
DNAJC11		1	1	40	2.5%	No
ARR3		1	1	40	2.5%	No
MOCS1		2	2	40	5.0%	No
FRAT1		1	1	40	2.5%	No
ARRB1		1	1	40	2.5%	No
NAXD		1	1	40	2.5%	No
SLC38A2		1	1	40	2.5%	No
PSMA1		1	1	40	2.5%	No
CTAGE1		2	2	40	5.0%	No
MPO		1	1	40	2.5%	No
MPP1		1	1	40	2.5%	No
H1-1		1	1	40	2.5%	No
AGAP2		1	1	40	2.5%	No
ADGRA2		1	1	40	2.5%	Yes
ARAP1		3	3	40	7.5%	No
ATMIN		1	1	40	2.5%	No
AGAP3		2	2	40	5.0%	No
EHBP1		1	1	40	2.5%	No
VIRMA		2	2	40	5.0%	No
AGAP1		2	2	40	5.0%	No
KIF13B		1	1	40	2.5%	No
UBR2		2	2	40	5.0%	No
TARS3		1	1	40	2.5%	No
GPBAR1		1	1	40	2.5%	No
EIF3L		1	1	40	2.5%	No
IPO4		1	1	40	2.5%	No
CHFR		2	2	40	5.0%	No
MORC4		2	1	40	2.5%	No
VGLL3		1	1	40	2.5%	No
EDEM2		1	1	40	2.5%	No
B4GALT3		1	1	40	2.5%	No
ARSF		1	1	40	2.5%	No
PSG9		1	1	40	2.5%	No
DNAH11		6	4	40	10.0%	No
TMC6		2	1	40	2.5%	No
NUP133		1	1	40	2.5%	No
AP5M1		1	1	40	2.5%	No
TBL1XR1		2	1	40	2.5%	Yes
CCAR1		4	3	40	7.5%	No
DNAJC13		3	3	40	7.5%	No
TUT4		1	1	40	2.5%	No
DHRS7B		1	1	40	2.5%	No
PSMB8		1	1	40	2.5%	No
MBTPS1		3	2	40	5.0%	No
HADH		1	1	40	2.5%	No
DMXL2		4	4	40	10.0%	No
TRPV2		1	1	40	2.5%	No
TMEM184C		1	1	40	2.5%	No
ARVCF		1	1	40	2.5%	No
ZBTB33		1	1	40	2.5%	No
CDK5RAP2		2	2	40	5.0%	No
SH2B1		1	1	40	2.5%	No
OGDHL		3	3	40	7.5%	No
ARAP2		2	2	40	5.0%	No
WDR83OS		1	1	40	2.5%	No
ACAP3		2	2	40	5.0%	No
ABCC3		1	1	40	2.5%	No
AKT3		1	1	40	2.5%	Yes
NOL4		1	1	40	2.5%	No
C11ORF80		1	1	40	2.5%	No
UGGT2		1	1	40	2.5%	No
MPZ		1	1	40	2.5%	No
LRRK1		1	1	40	2.5%	No
CBX3		1	1	40	2.5%	No
NOL9		1	1	40	2.5%	No
ABI1		1	1	40	2.5%	Yes
PHF6		1	1	40	2.5%	Yes
OR8H2		2	2	40	5.0%	No
RNGTT		2	2	40	5.0%	No
OR8H3		1	1	40	2.5%	No
MAGEB16		1	1	40	2.5%	No
KIF24		2	2	40	5.0%	No
UTRN		2	2	40	5.0%	No
OR5T3		1	1	40	2.5%	No
RNMT		1	1	40	2.5%	No
OR8K1		1	1	40	2.5%	No
FAM98A		1	1	40	2.5%	No
DNAAF9		1	1	40	2.5%	No
WTIP		2	1	40	2.5%	No
SIN3A		2	2	40	5.0%	No
NECTIN3		2	2	40	5.0%	No
ADGRF2		1	1	40	2.5%	No
ANKUB1		1	1	40	2.5%	No
ZNF568		1	1	40	2.5%	No
ZNF701		1	1	40	2.5%	No
TTC17		1	1	40	2.5%	No
ACTL10		1	1	40	2.5%	No
E2F8		1	1	40	2.5%	No
HAS3		1	1	40	2.5%	No
SSH1		1	1	40	2.5%	No
GAR1		1	1	40	2.5%	No
IFT122		1	1	40	2.5%	No
TBC1D17		1	1	40	2.5%	No
YIPF1		1	1	40	2.5%	No
EXOC1		1	1	40	2.5%	No
PSMB9		1	1	40	2.5%	No
URI1		1	1	40	2.5%	No
RBM27		3	3	40	7.5%	No
TEFM		1	1	40	2.5%	No
BBS10		3	2	40	5.0%	No
GBF1		1	1	40	2.5%	No
ADAM19		1	1	40	2.5%	No
PNISR		1	1	40	2.5%	No
KANK2		1	1	40	2.5%	No
AKNA		3	3	40	7.5%	No
VAV2		2	2	40	5.0%	Yes
SLC19A3		1	1	40	2.5%	No
HCK		1	1	40	2.5%	No
HCFC1		2	1	40	2.5%	No
LRRC25		1	1	40	2.5%	No
SERPIND1		1	1	40	2.5%	No
ZNF488		1	1	40	2.5%	No
PRR23B		1	1	40	2.5%	No
RBPJL		2	2	40	5.0%	No
COPE		1	1	40	2.5%	No
SASH3		1	1	40	2.5%	No
ASPH		3	3	40	7.5%	No
MBD5		2	2	40	5.0%	No
ASS1		1	1	40	2.5%	No
ZNF768		1	1	40	2.5%	No
ANLN		1	1	40	2.5%	No
SUV39H2		1	1	40	2.5%	No
KDM6A		1	1	40	2.5%	Yes
THAP9		3	3	40	7.5%	No
UVRAG		4	3	40	7.5%	No
MYH13		2	2	40	5.0%	No
LIN28A		1	1	40	2.5%	No
VARS1		1	1	40	2.5%	No
SH3D21		1	1	40	2.5%	No
VAV1		1	1	40	2.5%	Yes
CD300A		1	1	40	2.5%	No
ARHGEF15		1	1	40	2.5%	No
ZNF521		1	1	40	2.5%	Yes
ADAM15		1	1	40	2.5%	No
MYRIP		1	1	40	2.5%	No
VEGFC		1	1	40	2.5%	No
ZNF773		2	2	40	5.0%	No
BAHD1		1	1	40	2.5%	No
UPF3B		2	2	40	5.0%	No
EVX2		1	1	40	2.5%	No
MISP		1	1	40	2.5%	No
HTT		2	1	40	2.5%	No
RPH3A		3	3	40	7.5%	No
HCRTR2		1	1	40	2.5%	No
CEP164		1	1	40	2.5%	No
HCRTR1		1	1	40	2.5%	No
RIN2		1	1	40	2.5%	No
MCTP2		1	1	40	2.5%	No
SNIP1		1	1	40	2.5%	No
TAF7L		1	1	40	2.5%	No
LMBRD1		2	2	40	5.0%	No
ZNF750		4	3	40	7.5%	Yes
TXLNG		1	1	40	2.5%	No
HCLS1		1	1	40	2.5%	No
FBXO42		1	1	40	2.5%	No
ZNF415		4	3	40	7.5%	No
FGD6		1	1	40	2.5%	No
ADAM21		2	1	40	2.5%	No
VCL		2	2	40	5.0%	No
ADAM20		1	1	40	2.5%	No
DHRS12		1	1	40	2.5%	No
VDAC2		1	1	40	2.5%	No
ADAM23		1	1	40	2.5%	No
C3ORF70	2.150e-3	2	2	40	5.0%	No
NCKAP1L		1	1	40	2.5%	No
XIRP1		1	1	40	2.5%	No
EZR		2	2	40	5.0%	Yes
RP1		1	1	40	2.5%	No
VIP		1	1	40	2.5%	No
OR5D13		1	1	40	2.5%	No
RPGR		4	2	40	5.0%	No
VIPR2		1	1	40	2.5%	No
OR5D16		1	1	40	2.5%	No
IQCN		2	2	40	5.0%	No
SERPINE3		1	1	40	2.5%	No
HFE		1	1	40	2.5%	No
OR5W2		1	1	40	2.5%	No
LRIF1		1	1	40	2.5%	No
HEXB		1	1	40	2.5%	No
CSGALNACT1		1	1	40	2.5%	No
ASTN1		2	2	40	5.0%	No
XRN1		1	1	40	2.5%	No
ZBBX		1	1	40	2.5%	No
ZFHX3		3	3	40	7.5%	Yes
DDX28		1	1	40	2.5%	No
DIPK2B		1	1	40	2.5%	No
CCDC7		2	2	40	5.0%	No
MIOS		1	1	40	2.5%	No
CACNA2D3		1	1	40	2.5%	No
ZNF419		1	1	40	2.5%	No
ANKIB1		1	1	40	2.5%	No
METTL2B		1	1	40	2.5%	No
THSD7B		2	2	40	5.0%	No
HDLBP		3	3	40	7.5%	No
ETAA1		1	1	40	2.5%	Yes
VGF		1	1	40	2.5%	No
ADGB		1	1	40	2.5%	No
ADAM7		2	2	40	5.0%	No
OR52N4		2	2	40	5.0%	No
TNFRSF6B		1	1	40	2.5%	No
MPDZ		3	3	40	7.5%	No
AGTPBP1		1	1	40	2.5%	No
KCTD20		1	1	40	2.5%	No
ATM		3	3	40	7.5%	Yes
RERE		2	1	40	2.5%	No
MEX3B		1	1	40	2.5%	No
MTUS2		1	1	40	2.5%	No
TXNDC2		4	2	40	5.0%	No
ATP1A3		1	1	40	2.5%	No
ADGRL3		1	1	40	2.5%	No
DEFB104A		1	1	40	2.5%	No
ATP12A		1	1	40	2.5%	No
KIAA1107		1	1	40	2.5%	No
SCFD2		1	1	40	2.5%	No
SGO2		2	2	40	5.0%	No
MIR3667HG		1	1	40	2.5%	No
OR52E4		1	1	40	2.5%	No
FAM86C2P		1	1	40	2.5%	No
HIP1		1	1	40	2.5%	Yes
VWF		2	2	40	5.0%	No
PLEKHM3		1	1	40	2.5%	No
HIF1A		1	1	40	2.5%	Yes
RPL3		1	1	40	2.5%	No
WARS1		1	1	40	2.5%	No
OLFM2		1	1	40	2.5%	No
ZAN		3	2	40	5.0%	No
RGS9		1	1	40	2.5%	No
WIPF1		1	1	40	2.5%	No
RGS11		1	1	40	2.5%	No
BICD2		2	1	40	2.5%	No
C4ORF36		1	1	40	2.5%	No
UNC5CL		2	1	40	2.5%	No
HK2		1	1	40	2.5%	No
HK1		1	1	40	2.5%	No
ZNF676		1	1	40	2.5%	No
HIVEP2		1	1	40	2.5%	No
ATP1B1		1	1	40	2.5%	No
HIVEP1		6	5	40	12.5%	No
RIOK3		1	1	40	2.5%	No
ATP1B3		1	1	40	2.5%	No
FBXW11		1	1	40	2.5%	No
SMG6		1	1	40	2.5%	No
ATP2A2		1	1	40	2.5%	No
ANKS1A		2	1	40	2.5%	No
MGRN1		1	1	40	2.5%	No
IFT81		1	1	40	2.5%	No
LRRC37A3		3	3	40	7.5%	No
RPA1		1	1	40	2.5%	No
C2CD6		1	1	40	2.5%	No
TNFRSF10B		1	1	40	2.5%	No
RPL8		1	1	40	2.5%	No
SCN11A		5	3	40	7.5%	No
RPL11		1	1	40	2.5%	No
WFS1		1	1	40	2.5%	No
OR52A4P		1	1	40	2.5%	No
OR52A5		1	1	40	2.5%	No
DENND2C		1	1	40	2.5%	No
PNKP		1	1	40	2.5%	No
OR51F1		1	1	40	2.5%	No
ADGRL2		1	1	40	2.5%	No
UROC1		3	3	40	7.5%	No
ATP2B1		1	1	40	2.5%	No
DNMBP		3	2	40	5.0%	No
ATP2B2		2	2	40	5.0%	No
MGA		3	2	40	5.0%	Yes
TMEM176B		1	1	40	2.5%	No
DRC7		1	1	40	2.5%	No
CCDC116		1	1	40	2.5%	No
CALHM5		1	1	40	2.5%	No
CAMTA1		3	3	40	7.5%	Yes
ZMYND15		1	1	40	2.5%	No
PPIP5K2		1	1	40	2.5%	No
NBPF3		1	1	40	2.5%	No
MCF2L		2	2	40	5.0%	No
C2ORF16		1	1	40	2.5%	No
RPL6		1	1	40	2.5%	No
IQCG		1	1	40	2.5%	No
KCNK9		1	1	40	2.5%	No
REEP2		1	1	40	2.5%	No
RPL18		1	1	40	2.5%	No
ARMCX1		1	1	40	2.5%	No
AP1S3		1	1	40	2.5%	No
OR51I1		1	1	40	2.5%	No
WNT7B		1	1	40	2.5%	No
OR6B2		1	1	40	2.5%	No
OR52D1		1	1	40	2.5%	No
KLHL18		1	1	40	2.5%	No
SLC27A6		1	1	40	2.5%	No
VWCE		1	1	40	2.5%	No
NUP160		1	1	40	2.5%	No
NTN4		1	1	40	2.5%	No
BZW2		1	1	40	2.5%	No
PPP1R32		2	2	40	5.0%	No
HNRNPA1L2		2	2	40	5.0%	No
TSPYL4		1	1	40	2.5%	No
WDR24		2	1	40	2.5%	No
TASOR		1	1	40	2.5%	No
CLEC16A		1	1	40	2.5%	No
TLR8		2	1	40	2.5%	No
SLC22A17		1	1	40	2.5%	No
ZNF541		2	2	40	5.0%	No
NELFA		1	1	40	2.5%	No
NME8		2	2	40	5.0%	No
PHF21A		1	1	40	2.5%	No
RSRC1		1	1	40	2.5%	No
MRPL35		1	1	40	2.5%	No
RPL27		1	1	40	2.5%	No
ANKRD30B		1	1	40	2.5%	No
SP140		1	1	40	2.5%	Yes
PDS5A		2	2	40	5.0%	No
NKAPL		1	1	40	2.5%	No
ZSCAN23		2	2	40	5.0%	No
CACNG8		1	1	40	2.5%	No
WNT11		1	1	40	2.5%	No
TMEM131L		2	2	40	5.0%	No
PSD2		1	1	40	2.5%	No
SLC25A47		1	1	40	2.5%	No
COBL		1	1	40	2.5%	No
UTS2B		1	1	40	2.5%	No
PAPLN		1	1	40	2.5%	No
SNF8		1	1	40	2.5%	No
DUSP12		1	1	40	2.5%	No
WDR64		1	1	40	2.5%	No
XDH		1	1	40	2.5%	No
ATXN2L		3	1	40	2.5%	No
KAZN		1	1	40	2.5%	No
MFSD14A		1	1	40	2.5%	No
STK33		2	2	40	5.0%	No
PIGM		1	1	40	2.5%	No
WT1		1	1	40	2.5%	Yes
AASDH		1	1	40	2.5%	No
TMEM42		1	1	40	2.5%	No
ATP13A4		2	2	40	5.0%	No
ATP11A		1	1	40	2.5%	No
MINAR1		2	2	40	5.0%	No
ANKRD12	4.580e-12	1	1	40	2.5%	No
SPTBN5		3	3	40	7.5%	No
NGRN		2	1	40	2.5%	No
TRAF7		1	1	40	2.5%	Yes
CRNN		1	1	40	2.5%	No
TMEM126A		1	1	40	2.5%	No
DACT1		2	2	40	5.0%	No
PRSS41		1	1	40	2.5%	No
ARHGEF9		1	1	40	2.5%	No
OR10A6		1	1	40	2.5%	No
HACD1		1	1	40	2.5%	No
BRD9		1	1	40	2.5%	No
ZMYM3		1	1	40	2.5%	Yes
CHRDL2		1	1	40	2.5%	No
RRP12		1	1	40	2.5%	No
SYNE2		11	5	40	12.5%	No
POLR1A		4	3	40	7.5%	No
ZNF473		1	1	40	2.5%	No
NLRP11		1	1	40	2.5%	No
CRNKL1		2	2	40	5.0%	No
RPAIN		1	1	40	2.5%	No
ADGRF4		1	1	40	2.5%	No
ZNF865		1	1	40	2.5%	No
AKNAD1		1	1	40	2.5%	No
DTX4		1	1	40	2.5%	No
FZR1		2	2	40	5.0%	No
ADGRF5		1	1	40	2.5%	No
MAGEE2		2	2	40	5.0%	No
POLR3B		3	3	40	7.5%	No
PSMB11		1	1	40	2.5%	No
YJU2		1	1	40	2.5%	No
ZHX1		3	2	40	5.0%	No
TAOK3		1	1	40	2.5%	No
ARHGEF40		1	1	40	2.5%	No
TRIM41		2	2	40	5.0%	No
TCHP		1	1	40	2.5%	No
NDC1		1	1	40	2.5%	No
HSDL2		1	1	40	2.5%	No
NXPH3		1	1	40	2.5%	No
IPO9		1	1	40	2.5%	No
AURKB		1	1	40	2.5%	Yes
DDRGK1		1	1	40	2.5%	No
KBTBD4		1	1	40	2.5%	Yes
GPR45		2	2	40	5.0%	No
FCMR		1	1	40	2.5%	No
PACSIN2		1	1	40	2.5%	No
LARGE1		1	1	40	2.5%	No
PLEKHG4		1	1	40	2.5%	No
CCDC83		2	2	40	5.0%	No
SIK2		1	1	40	2.5%	No
PLCB1		5	5	40	12.5%	No
ZNF699		1	1	40	2.5%	No
RPN1		2	2	40	5.0%	Yes
PHLPP1		1	1	40	2.5%	No
KRT76		1	1	40	2.5%	No
ABI3BP		3	2	40	5.0%	No
LAMA2		5	3	40	7.5%	No
VPS13A		4	4	40	10.0%	No
TRIM58		1	1	40	2.5%	No
SLC6A14		1	1	40	2.5%	No
MAN1B1		1	1	40	2.5%	No
TENM3		1	1	40	2.5%	No
ZNF334		1	1	40	2.5%	No
USP54		1	1	40	2.5%	No
FILIP1L		2	2	40	5.0%	No
LMBR1L		1	1	40	2.5%	No
RPS6KA2		1	1	40	2.5%	No
NOLC1		2	2	40	5.0%	No
DLGAP2		1	1	40	2.5%	No
ACVR1C		1	1	40	2.5%	No
FAM47A		2	2	40	5.0%	No
HSPH1		1	1	40	2.5%	No
ENTR1		1	1	40	2.5%	No
PCDHB6		3	3	40	7.5%	No
PCDHB4		2	2	40	5.0%	No
RPS6KA1		1	1	40	2.5%	No
TIGD4		3	1	40	2.5%	No
NOXA1		1	1	40	2.5%	No
PCDHA12		1	1	40	2.5%	No
SLC12A5		1	1	40	2.5%	No
TAS1R3		2	2	40	5.0%	No
LAMB3		1	1	40	2.5%	No
PCDHA11		1	1	40	2.5%	No
LAMC1		2	2	40	5.0%	No
UTP14A		2	2	40	5.0%	No
PCDHA10		1	1	40	2.5%	No
PCDHB2		1	1	40	2.5%	No
TBC1D24		1	1	40	2.5%	No
SCAF4		1	1	40	2.5%	No
PCDHA13		2	2	40	5.0%	No
ARMH4		2	2	40	5.0%	No
TAS2R16		1	1	40	2.5%	No
LAMA4		2	2	40	5.0%	No
NOL6		1	1	40	2.5%	No
LAMA5		1	1	40	2.5%	No
LAMB1		1	1	40	2.5%	No
TAS2R1		1	1	40	2.5%	No
TAS2R7		1	1	40	2.5%	No
ITGA11		2	1	40	2.5%	No
CLCA4		2	2	40	5.0%	No
CCPG1		1	1	40	2.5%	No
PCDHA8		1	1	40	2.5%	No
PCDHA7		2	2	40	5.0%	No
CNOT6		1	1	40	2.5%	No
PCDHA5		1	1	40	2.5%	No
DLG5		1	1	40	2.5%	No
ZNF829		1	1	40	2.5%	No
